Date,VZ.US
1994-12-27,11.2663
1994-12-28,11.2663
1994-12-29,11.0707
1994-12-30,10.9887
1995-01-03,11.129
1995-01-04,11.0589
1995-01-05,11.0302
1995-01-06,10.9749
1995-01-09,10.9749
1995-01-10,10.9749
1995-01-11,10.9453
1995-01-12,11.0302
1995-01-13,11.1428
1995-01-16,11.2534
1995-01-17,11.4253
1995-01-18,11.3966
1995-01-19,11.3384
1995-01-20,11.3384
1995-01-23,11.3127
1995-01-24,11.4253
1995-01-25,11.7571
1995-01-26,12.0632
1995-01-27,12.401
1995-01-30,12.2341
1995-01-31,12.1521
1995-02-01,11.9585
1995-02-02,11.8983
1995-02-03,11.9793
1995-02-06,12.0938
1995-02-07,12.1521
1995-02-08,12.2054
1995-02-09,12.0405
1995-02-10,12.0405
1995-02-13,11.9269
1995-02-14,11.9269
1995-02-15,11.9585
1995-02-16,11.9793
1995-02-17,11.6741
1995-02-21,11.5902
1995-02-22,11.8983
1995-02-23,11.9793
1995-02-24,12.0938
1995-02-27,11.9269
1995-02-28,12.0109
1995-03-01,11.8163
1995-03-02,11.8163
1995-03-03,11.6741
1995-03-06,11.5388
1995-03-07,11.5388
1995-03-08,11.4796
1995-03-09,11.5606
1995-03-10,11.8163
1995-03-13,11.8687
1995-03-14,12.0632
1995-03-15,11.9793
1995-03-16,12.1225
1995-03-17,11.9269
1995-03-20,11.9269
1995-03-21,11.6208
1995-03-22,11.8163
1995-03-23,11.9793
1995-03-24,12.1225
1995-03-27,12.317
1995-03-28,12.317
1995-03-29,12.2054
1995-03-30,12.0109
1995-03-31,11.844
1995-04-03,12.0632
1995-04-04,12.2538
1995-04-05,12.2538
1995-04-06,12.2854
1995-04-07,12.3427
1995-04-10,12.1995
1995-04-11,12.1995
1995-04-12,12.3941
1995-04-13,12.3941
1995-04-17,12.1393
1995-04-18,11.8262
1995-04-19,12.0287
1995-04-20,12.082
1995-04-21,12.1995
1995-04-24,12.1393
1995-04-25,12.2242
1995-04-26,12.2854
1995-04-27,12.3121
1995-04-28,12.3941
1995-05-01,12.3941
1995-05-02,12.3654
1995-05-03,12.5057
1995-05-04,12.4849
1995-05-05,12.5649
1995-05-08,12.7387
1995-05-09,12.8197
1995-05-10,12.8197
1995-05-11,12.7081
1995-05-12,12.9037
1995-05-15,12.9323
1995-05-16,12.4533
1995-05-17,12.1995
1995-05-18,12.1995
1995-05-19,12.2538
1995-05-22,12.3654
1995-05-23,12.3121
1995-05-24,12.1699
1995-05-25,12.2242
1995-05-26,12.082
1995-05-30,12.3121
1995-05-31,12.5965
1995-06-01,12.5965
1995-06-02,12.4849
1995-06-05,12.6232
1995-06-06,12.6232
1995-06-07,12.3654
1995-06-08,12.2242
1995-06-09,12.1393
1995-06-12,12.2854
1995-06-13,12.5392
1995-06-14,12.3654
1995-06-15,12.5965
1995-06-16,12.9323
1995-06-19,13.0439
1995-06-20,12.9916
1995-06-21,12.9037
1995-06-22,13.357
1995-06-23,13.2157
1995-06-26,13.0439
1995-06-27,13.1318
1995-06-28,13.0745
1995-06-29,12.9323
1995-06-30,12.7081
1995-07-03,12.7921
1995-07-05,12.88
1995-07-06,13.3234
1995-07-07,13.271
1995-07-10,13.0399
1995-07-11,13.1219
1995-07-12,13.1219
1995-07-13,12.8671
1995-07-14,12.8977
1995-07-17,12.8069
1995-07-18,12.6103
1995-07-19,13.0666
1995-07-20,13.271
1995-07-21,13.3234
1995-07-24,13.2404
1995-07-25,13.2997
1995-07-26,13.4083
1995-07-27,13.4083
1995-07-28,13.3234
1995-07-31,13.1515
1995-08-01,13.0103
1995-08-02,13.4409
1995-08-03,13.5258
1995-08-04,13.4982
1995-08-07,13.5258
1995-08-08,13.7036
1995-08-09,13.4409
1995-08-10,13.3234
1995-08-11,13.1822
1995-08-14,13.3234
1995-08-15,13.3846
1995-08-16,13.4083
1995-08-17,13.3234
1995-08-18,13.2997
1995-08-21,13.4982
1995-08-22,13.35
1995-08-23,13.271
1995-08-24,13.3234
1995-08-25,13.6443
1995-08-28,13.7036
1995-08-29,13.7036
1995-08-30,13.5258
1995-08-31,13.671
1995-09-01,13.5258
1995-09-05,13.4982
1995-09-06,13.4705
1995-09-07,13.4083
1995-09-08,13.5535
1995-09-11,13.4982
1995-09-12,13.5258
1995-09-13,13.4982
1995-09-14,13.8764
1995-09-15,14.1549
1995-09-18,14.0729
1995-09-19,14.1312
1995-09-20,14.1026
1995-09-21,13.988
1995-09-22,14.0127
1995-09-25,13.9544
1995-09-26,13.9544
1995-09-27,13.8764
1995-09-28,14.1895
1995-09-29,14.1026
1995-10-02,14.2142
1995-10-03,14.1549
1995-10-04,14.1312
1995-10-05,13.9742
1995-10-06,13.8883
1995-10-09,14.0018
1995-10-10,13.9742
1995-10-11,14.2339
1995-10-12,14.2033
1995-10-13,14.4393
1995-10-16,14.3505
1995-10-17,14.4097
1995-10-18,14.4097
1995-10-19,14.7593
1995-10-20,14.8126
1995-10-23,14.8126
1995-10-24,14.9025
1995-10-25,15.0506
1995-10-26,14.8709
1995-10-27,14.8709
1995-10-30,15.019
1995-10-31,14.7593
1995-11-01,14.8452
1995-11-02,15.0506
1995-11-03,14.8126
1995-11-06,14.784
1995-11-07,14.7593
1995-11-08,14.8452
1995-11-09,14.6378
1995-11-10,14.5243
1995-11-13,14.4393
1995-11-14,14.6704
1995-11-15,14.7297
1995-11-16,14.8709
1995-11-17,14.9904
1995-11-20,14.8452
1995-11-21,15.1346
1995-11-22,14.8126
1995-11-24,14.784
1995-11-27,14.9321
1995-11-28,15.0773
1995-11-29,14.9618
1995-11-30,14.6438
1995-12-01,14.9618
1995-12-04,15.3114
1995-12-05,15.0506
1995-12-06,15.1938
1995-12-07,14.9321
1995-12-08,15.0773
1995-12-11,15.3706
1995-12-12,15.2501
1995-12-13,15.658
1995-12-14,15.5099
1995-12-15,15.9503
1995-12-18,15.5711
1995-12-19,15.6886
1995-12-20,15.6304
1995-12-21,15.2817
1995-12-22,15.2501
1995-12-26,15.5425
1995-12-27,15.5978
1995-12-28,15.5099
1995-12-29,15.5425
1996-01-02,15.7479
1996-01-03,16.2397
1996-01-04,15.9503
1996-01-05,16.1212
1996-01-08,16.1696
1996-01-09,16.1498
1996-01-10,16.0234
1996-01-11,16.1399
1996-01-12,16.1399
1996-01-15,16.2575
1996-01-16,16.5794
1996-01-17,16.4609
1996-01-18,16.4046
1996-01-19,16.2278
1996-01-22,15.9661
1996-01-23,15.82
1996-01-24,16.058
1996-01-25,15.8802
1996-01-26,15.9088
1996-01-29,15.8466
1996-01-30,15.8802
1996-01-31,16.1696
1996-02-01,16.1952
1996-02-02,16.1696
1996-02-05,16.374
1996-02-06,16.5794
1996-02-07,16.9902
1996-02-08,16.8717
1996-02-09,16.9902
1996-02-12,17.4623
1996-02-13,17.2539
1996-02-14,16.9606
1996-02-15,16.4955
1996-02-16,16.058
1996-02-20,15.7321
1996-02-21,15.8802
1996-02-22,16.058
1996-02-23,15.9661
1996-02-26,15.5553
1996-02-27,15.4644
1996-02-28,15.4921
1996-02-29,15.5227
1996-03-01,15.5227
1996-03-04,15.4032
1996-03-05,15.4338
1996-03-06,15.3459
1996-03-07,15.264
1996-03-08,14.9391
1996-03-11,15.0269
1996-03-12,14.702
1996-03-13,14.6122
1996-03-14,14.383
1996-03-15,14.4393
1996-03-18,14.7919
1996-03-19,14.9677
1996-03-20,15.1711
1996-03-21,15.1148
1996-03-22,15.1148
1996-03-25,15.1148
1996-03-26,15.0822
1996-03-27,14.9391
1996-03-28,14.5815
1996-03-29,14.5243
1996-04-01,14.8166
1996-04-02,14.9391
1996-04-03,14.702
1996-04-04,14.5559
1996-04-08,14.2794
1996-04-09,14.2547
1996-04-10,14.548
1996-04-11,14.1362
1996-04-12,14.5174
1996-04-15,14.5746
1996-04-16,14.3139
1996-04-17,14.6961
1996-04-18,14.8452
1996-04-19,15.4417
1996-04-22,15.9711
1996-04-23,15.737
1996-04-24,15.5296
1996-04-25,15.8851
1996-04-26,15.5869
1996-04-29,15.4723
1996-04-30,15.4417
1996-05-01,15.3835
1996-05-02,14.9677
1996-05-03,14.8709
1996-05-06,14.8709
1996-05-07,14.8452
1996-05-08,15.0269
1996-05-09,15.1711
1996-05-10,15.4723
1996-05-13,15.497
1996-05-14,15.4091
1996-05-15,15.2057
1996-05-16,15.264
1996-05-17,15.2304
1996-05-20,14.9321
1996-05-21,15.1435
1996-05-22,15.0576
1996-05-23,14.9025
1996-05-24,15.1711
1996-05-28,15.0822
1996-05-29,14.9321
1996-05-30,14.7257
1996-05-31,14.8126
1996-06-03,14.548
1996-06-04,14.6378
1996-06-05,15.0269
1996-06-06,14.8709
1996-06-07,14.8709
1996-06-10,14.9953
1996-06-11,14.8452
1996-06-12,14.6378
1996-06-13,14.5746
1996-06-14,14.5174
1996-06-17,14.4285
1996-06-18,14.2794
1996-06-19,14.3139
1996-06-20,14.5174
1996-06-21,14.6961
1996-06-24,14.6645
1996-06-25,14.548
1996-06-26,14.548
1996-06-27,14.7534
1996-06-28,15.1435
1996-07-01,14.9025
1996-07-02,14.9025
1996-07-03,15.1435
1996-07-05,14.6645
1996-07-08,14.3001
1996-07-09,14.5114
1996-07-10,14.5114
1996-07-11,14.5707
1996-07-12,14.8452
1996-07-15,14.6902
1996-07-16,14.6902
1996-07-17,14.3909
1996-07-18,14.3307
1996-07-19,14.2685
1996-07-22,14.0878
1996-07-23,13.9979
1996-07-24,14.1263
1996-07-25,13.9683
1996-07-26,14.0591
1996-07-29,14.1816
1996-07-30,14.0878
1996-07-31,14.2082
1996-08-01,14.6013
1996-08-02,14.7801
1996-08-05,14.7455
1996-08-06,14.8067
1996-08-07,14.6566
1996-08-08,14.3574
1996-08-09,14.4818
1996-08-12,14.7198
1996-08-13,14.4818
1996-08-14,14.3574
1996-08-15,14.2082
1996-08-16,14.0878
1996-08-19,14.1816
1996-08-20,14.148
1996-08-21,14.1816
1996-08-22,14.2082
1996-08-23,14.0591
1996-08-26,13.7599
1996-08-27,13.7036
1996-08-28,13.7036
1996-08-29,13.6078
1996-08-30,13.5179
1996-09-03,13.4271
1996-09-04,13.4636
1996-09-05,13.3046
1996-09-06,13.2463
1996-09-09,13.6384
1996-09-10,13.4883
1996-09-11,13.6384
1996-09-12,13.8488
1996-09-13,14.2082
1996-09-16,14.148
1996-09-17,13.9376
1996-09-18,13.8488
1996-09-19,13.8804
1996-09-20,14.1263
1996-09-23,14.0878
1996-09-24,14.1263
1996-09-25,14.1263
1996-09-26,14.3001
1996-09-27,14.2408
1996-09-30,14.3909
1996-10-01,14.3574
1996-10-02,14.8709
1996-10-03,14.8067
1996-10-04,14.8709
1996-10-07,14.9618
1996-10-08,14.7741
1996-10-09,14.5875
1996-10-10,14.5598
1996-10-11,14.4996
1996-10-14,14.4996
1996-10-15,14.2853
1996-10-16,14.8018
1996-10-17,14.6477
1996-10-18,14.6477
1996-10-21,14.6477
1996-10-22,14.5875
1996-10-23,14.6191
1996-10-24,14.5598
1996-10-25,14.5875
1996-10-28,14.6773
1996-10-29,14.7396
1996-10-30,14.6477
1996-10-31,14.6477
1996-11-01,14.7139
1996-11-04,14.7396
1996-11-05,15.0131
1996-11-06,15.0131
1996-11-07,14.9855
1996-11-08,14.8897
1996-11-11,14.862
1996-11-12,14.862
1996-11-13,14.8294
1996-11-14,14.8294
1996-11-15,14.8897
1996-11-18,14.8294
1996-11-19,14.8294
1996-11-20,14.8897
1996-11-21,15.0447
1996-11-22,14.9855
1996-11-25,15.257
1996-11-26,15.3153
1996-11-27,15.1642
1996-11-29,15.2877
1996-12-02,15.0734
1996-12-03,14.862
1996-12-04,14.9272
1996-12-05,14.8294
1996-12-06,14.6773
1996-12-09,14.6477
1996-12-10,14.6773
1996-12-11,14.5598
1996-12-12,14.8018
1996-12-13,14.7396
1996-12-16,14.8018
1996-12-17,14.8294
1996-12-18,14.7396
1996-12-19,14.9558
1996-12-20,15.257
1996-12-23,15.2274
1996-12-24,15.4723
1996-12-26,15.8081
1996-12-27,16.5044
1996-12-30,16.293
1996-12-31,15.7439
1997-01-02,16.293
1997-01-03,16.2347
1997-01-06,16.1696
1997-01-07,15.895
1997-01-08,15.6422
1997-01-09,15.737
1997-01-10,15.6126
1997-01-13,15.8605
1997-01-14,16.3523
1997-01-15,16.7483
1997-01-16,16.2861
1997-01-17,16.4105
1997-01-20,16.532
1997-01-21,16.4678
1997-01-22,16.4402
1997-01-23,16.5044
1997-01-24,16.3523
1997-01-27,16.1004
1997-01-28,16.132
1997-01-29,16.2575
1997-01-30,16.4105
1997-01-31,16.532
1997-02-03,16.4678
1997-02-04,16.8717
1997-02-05,16.7167
1997-02-06,16.532
1997-02-07,16.7483
1997-02-10,17.1483
1997-02-11,17.5443
1997-02-12,17.488
1997-02-13,17.4564
1997-02-14,17.4287
1997-02-18,17.3319
1997-02-19,17.2727
1997-02-20,17.1779
1997-02-21,17.2075
1997-02-24,17.4287
1997-02-25,17.2075
1997-02-26,17.1186
1997-02-27,16.9014
1997-02-28,16.9942
1997-03-03,16.7769
1997-03-04,16.6239
1997-03-05,16.4678
1997-03-06,16.3157
1997-03-07,16.532
1997-03-10,16.532
1997-03-11,16.5044
1997-03-12,16.0441
1997-03-13,15.5553
1997-03-14,15.8269
1997-03-17,15.8605
1997-03-18,16.0125
1997-03-19,15.58
1997-03-20,15.3993
1997-03-21,15.4585
1997-03-24,15.4269
1997-03-25,15.3647
1997-03-26,15.3993
1997-03-27,14.6902
1997-03-31,14.9391
1997-04-01,14.8452
1997-04-02,14.4393
1997-04-03,14.5944
1997-04-04,14.6566
1997-04-07,15.0892
1997-04-08,15.0269
1997-04-09,14.8679
1997-04-10,14.9025
1997-04-11,14.4334
1997-04-14,14.3416
1997-04-15,14.5598
1997-04-16,14.7801
1997-04-17,15.0269
1997-04-18,14.8679
1997-04-21,14.7396
1997-04-22,14.7801
1997-04-23,14.8679
1997-04-24,14.5875
1997-04-25,15.8674
1997-04-28,16.1133
1997-04-29,16.7038
1997-04-30,16.8609
1997-05-01,16.7661
1997-05-02,16.8609
1997-05-05,17.2026
1997-05-06,17.2026
1997-05-07,17.0781
1997-05-08,17.2974
1997-05-09,17.1374
1997-05-12,17.2608
1997-05-13,17.0139
1997-05-14,16.8885
1997-05-15,17.1374
1997-05-16,17.1374
1997-05-19,17.1374
1997-05-20,17.1374
1997-05-21,17.1107
1997-05-22,16.8609
1997-05-23,17.1374
1997-05-27,17.0781
1997-05-28,17.0781
1997-05-29,17.0781
1997-05-30,17.4218
1997-06-02,17.6993
1997-06-03,17.7645
1997-06-04,17.728
1997-06-05,17.6035
1997-06-06,18.2247
1997-06-09,17.8257
1997-06-10,18.2889
1997-06-11,18.4143
1997-06-12,18.755
1997-06-13,19.2251
1997-06-16,19.2528
1997-06-17,19.3476
1997-06-18,19.1945
1997-06-19,19.0651
1997-06-20,19.0365
1997-06-23,18.6039
1997-06-24,18.6632
1997-06-25,18.3561
1997-06-26,18.2138
1997-06-27,18.3867
1997-06-30,18.8815
1997-07-01,18.3975
1997-07-02,18.5852
1997-07-03,18.8034
1997-07-07,18.8153
1997-07-08,18.3669
1997-07-09,17.8257
1997-07-10,18.2247
1997-07-11,17.7773
1997-07-14,17.3566
1997-07-15,17.9462
1997-07-16,17.804
1997-07-17,17.1838
1997-07-18,17.4505
1997-07-21,17.7922
1997-07-22,18.4627
1997-07-23,17.9956
1997-07-24,17.6667
1997-07-25,17.4821
1997-07-28,17.804
1997-07-29,17.888
1997-07-30,17.9956
1997-07-31,18.0588
1997-08-01,17.8534
1997-08-04,18.4469
1997-08-05,18.1497
1997-08-06,18.7383
1997-08-07,18.3669
1997-08-08,18.2138
1997-08-11,18.8548
1997-08-12,18.8153
1997-08-13,18.5852
1997-08-14,18.9012
1997-08-15,18.7778
1997-08-18,18.5852
1997-08-19,18.4143
1997-08-20,18.6039
1997-08-21,18.7383
1997-08-22,18.1023
1997-08-25,18.3561
1997-08-26,18.3403
1997-08-27,18.6938
1997-08-28,18.3225
1997-08-29,18.0124
1997-09-02,18.2889
1997-09-03,18.5852
1997-09-04,18.9111
1997-09-05,18.9111
1997-09-08,19.0829
1997-09-09,19.4256
1997-09-10,19.2715
1997-09-11,19.2844
1997-09-12,19.7051
1997-09-15,19.1313
1997-09-16,19.8463
1997-09-17,19.6715
1997-09-18,19.875
1997-09-19,19.5974
1997-09-22,19.5974
1997-09-23,19.7515
1997-09-24,19.7239
1997-09-25,19.3031
1997-09-26,19.7683
1997-09-29,19.7515
1997-09-30,20.0162
1997-10-01,20.2502
1997-10-02,20.267
1997-10-03,20.2927
1997-10-06,20.6275
1997-10-07,21.06
1997-10-08,20.9692
1997-10-09,20.2927
1997-10-10,20.1238
1997-10-13,20.3707
1997-10-14,20.1544
1997-10-15,20.4645
1997-10-16,20.2018
1997-10-17,20.3431
1997-10-20,20.5801
1997-10-21,20.6848
1997-10-22,21.1282
1997-10-23,20.7223
1997-10-24,20.5909
1997-10-27,19.869
1997-10-28,20.3431
1997-10-29,20.029
1997-10-30,19.8404
1997-10-31,20.0902
1997-11-03,20.4211
1997-11-04,20.3707
1997-11-05,20.5801
1997-11-06,20.1238
1997-11-07,20.5909
1997-11-10,20.3707
1997-11-11,20.9514
1997-11-12,20.7677
1997-11-13,20.6275
1997-11-14,20.9396
1997-11-17,21.2062
1997-11-18,21.6763
1997-11-19,21.7543
1997-11-20,21.5173
1997-11-21,21.7671
1997-11-24,21.2368
1997-11-25,21.7671
1997-11-26,22.175
1997-11-28,22.413
1997-12-01,22.3834
1997-12-02,22.2678
1997-12-03,22.4772
1997-12-04,22.571
1997-12-05,22.5246
1997-12-08,22.5849
1997-12-09,22.5068
1997-12-10,22.7606
1997-12-11,22.4002
1997-12-12,22.4772
1997-12-15,22.7152
1997-12-16,22.5355
1997-12-17,22.5849
1997-12-18,22.5355
1997-12-19,22.7152
1997-12-22,22.6194
1997-12-23,22.4002
1997-12-24,22.3182
1997-12-26,22.258
1997-12-29,22.6332
1997-12-30,22.8574
1997-12-31,22.8574
1998-01-02,22.8367
1998-01-05,22.1483
1998-01-06,22.6797
1998-01-07,22.4199
1998-01-08,22.099
1998-01-09,21.9271
1998-01-12,22.3222
1998-01-13,22.6244
1998-01-14,22.6244
1998-01-15,22.5434
1998-01-16,22.571
1998-01-20,22.9542
1998-01-21,22.8436
1998-01-22,23.05
1998-01-23,23.05
1998-01-26,22.9858
1998-01-27,23.208
1998-01-28,23.2416
1998-01-29,23.3354
1998-01-30,23.447
1998-02-02,23.524
1998-02-03,23.684
1998-02-04,23.365
1998-02-05,23.05
1998-02-06,23.05
1998-02-09,22.968
1998-02-10,22.7666
1998-02-11,22.8436
1998-02-12,22.654
1998-02-13,22.5118
1998-02-17,22.7202
1998-02-18,22.814
1998-02-19,22.4308
1998-02-20,22.5434
1998-02-23,22.5888
1998-02-24,22.4308
1998-02-25,22.5118
1998-02-26,22.5888
1998-02-27,22.732
1998-03-02,23.3818
1998-03-03,23.5902
1998-03-04,23.287
1998-03-05,23.365
1998-03-06,24.1452
1998-03-09,23.8085
1998-03-10,23.7482
1998-03-11,24.2232
1998-03-12,24.0633
1998-03-13,24.3941
1998-03-16,25.0143
1998-03-17,25.0439
1998-03-18,25.3283
1998-03-19,26.0907
1998-03-20,26.47
1998-03-23,26.307
1998-03-24,26.546
1998-03-25,26.2033
1998-03-26,25.8557
1998-03-27,25.5812
1998-03-30,25.6957
1998-03-31,25.9001
1998-04-01,25.6779
1998-04-02,25.8053
1998-04-03,25.913
1998-04-06,25.5634
1998-04-07,25.6187
1998-04-08,24.5175
1998-04-09,24.7407
1998-04-13,24.0267
1998-04-14,24.0396
1998-04-15,23.5576
1998-04-16,23.6139
1998-04-17,24.4879
1998-04-20,24.4227
1998-04-21,24.563
1998-04-22,24.9501
1998-04-23,24.1521
1998-04-24,23.7551
1998-04-27,23.4174
1998-04-28,23.372
1998-04-29,23.529
1998-04-30,23.8796
1998-05-01,24.8257
1998-05-04,25.2977
1998-05-05,25.2869
1998-05-06,24.6301
1998-05-07,24.2815
1998-05-08,24.1215
1998-05-11,23.7848
1998-05-12,23.9615
1998-05-13,23.529
1998-05-14,23.2574
1998-05-15,23.2752
1998-05-18,23.0984
1998-05-19,22.9285
1998-05-20,23.5497
1998-05-21,23.6603
1998-05-22,23.7374
1998-05-26,23.3512
1998-05-27,23.1636
1998-05-28,23.2574
1998-05-29,23.3878
1998-06-01,24.1521
1998-06-02,24.1521
1998-06-03,24.2627
1998-06-04,24.2627
1998-06-05,24.7121
1998-06-08,24.1877
1998-06-09,24.6301
1998-06-10,24.5363
1998-06-11,24.2815
1998-06-12,24.3309
1998-06-15,24.2469
1998-06-16,24.1393
1998-06-17,24.2973
1998-06-18,24.3941
1998-06-19,24.7713
1998-06-22,24.5057
1998-06-23,25.1101
1998-06-24,23.6139
1998-06-25,23.4174
1998-06-26,23.2574
1998-06-29,23.3058
1998-06-30,23.2929
1998-07-01,23.7067
1998-07-02,23.7374
1998-07-06,24.0267
1998-07-07,23.926
1998-07-08,24.1275
1998-07-09,23.9694
1998-07-10,23.9043
1998-07-13,24.1916
1998-07-14,23.6416
1998-07-15,23.0638
1998-07-16,23.2929
1998-07-17,23.1922
1998-07-20,23.3878
1998-07-21,22.808
1998-07-22,23.5833
1998-07-23,22.6481
1998-07-24,23.2574
1998-07-27,23.1636
1998-07-28,22.808
1998-07-29,23.5833
1998-07-30,23.6416
1998-07-31,23.3404
1998-08-03,23.9961
1998-08-04,22.6481
1998-08-05,22.0693
1998-08-06,22.2955
1998-08-07,21.6842
1998-08-10,21.1983
1998-08-11,21.4926
1998-08-12,21.3613
1998-08-13,22.099
1998-08-14,21.1657
1998-08-17,21.939
1998-08-18,22.258
1998-08-19,22.258
1998-08-20,22.491
1998-08-21,22.258
1998-08-24,22.5177
1998-08-25,22.1651
1998-08-26,22.1345
1998-08-27,22.2293
1998-08-28,23.2574
1998-08-31,22.7152
1998-09-01,22.3597
1998-09-02,21.4254
1998-09-03,21.5548
1998-09-04,21.6842
1998-09-08,22.6481
1998-09-09,22.4535
1998-09-10,22.099
1998-09-11,22.9404
1998-09-14,23.5181
1998-09-15,23.2288
1998-09-16,22.8367
1998-09-17,22.1345
1998-09-18,23.2929
1998-09-21,23.0638
1998-09-22,23.6139
1998-09-23,24.0326
1998-09-24,24.1916
1998-09-25,24.324
1998-09-28,24.5106
1998-09-29,25.5407
1998-09-30,24.9333
1998-10-01,24.96
1998-10-02,26.4463
1998-10-05,27.2758
1998-10-06,26.7663
1998-10-07,26.4463
1998-10-08,26.7722
1998-10-09,25.8004
1998-10-12,25.0854
1998-10-13,25.5407
1998-10-14,25.9604
1998-10-15,26.5776
1998-10-16,25.6829
1998-10-19,25.7007
1998-10-20,25.6059
1998-10-21,25.9604
1998-10-22,26.4789
1998-10-23,26.708
1998-10-26,26.9312
1998-10-27,27.1603
1998-10-28,26.2507
1998-10-29,27.2265
1998-10-30,27.58
1998-11-02,28.1024
1998-11-03,28.5854
1998-11-04,28.7167
1998-11-05,28.9123
1998-11-06,28.8451
1998-11-09,28.7809
1998-11-10,28.9755
1998-11-11,28.4856
1998-11-12,27.9711
1998-11-13,27.9365
1998-11-16,28.3246
1998-11-17,29.0396
1998-11-18,28.5518
1998-11-19,28.7167
1998-11-20,29.5245
1998-11-23,29.7853
1998-11-24,29.7853
1998-11-25,30.3363
1998-11-27,29.5937
1998-11-30,28.8451
1998-12-01,28.6505
1998-12-02,28.456
1998-12-03,29.2312
1998-12-04,29.4594
1998-12-07,29.6865
1998-12-08,30.0756
1998-12-09,29.1048
1998-12-10,29.1048
1998-12-11,28.3562
1998-12-14,27.741
1998-12-15,28.0659
1998-12-16,28.0363
1998-12-17,28.9399
1998-12-18,29.4278
1998-12-21,30.4025
1998-12-22,29.6865
1998-12-23,29.8514
1998-12-24,29.9769
1998-12-28,30.2376
1998-12-29,30.9802
1998-12-30,29.8169
1998-12-31,28.0007
1999-01-04,26.9312
1999-01-05,28.5212
1999-01-06,29.1779
1999-01-07,29.2451
1999-01-08,29.57
1999-01-11,28.6871
1999-01-12,28.0659
1999-01-13,28.6871
1999-01-14,28.1024
1999-01-15,27.741
1999-01-19,30.2257
1999-01-20,30.0302
1999-01-21,30.4469
1999-01-22,30.6514
1999-01-25,28.4254
1999-01-26,29.0189
1999-01-27,29.1108
1999-01-28,30.7166
1999-01-29,31.3318
1999-02-01,31.0701
1999-02-02,31.3318
1999-02-03,31.2992
1999-02-04,31.1718
1999-02-05,30.3837
1999-02-08,30.7166
1999-02-09,30.4193
1999-02-10,30.2514
1999-02-11,30.2514
1999-02-12,30.1882
1999-02-16,30.2257
1999-02-17,29.9275
1999-02-18,30.5131
1999-02-19,29.9936
1999-02-22,31.3644
1999-02-23,29.8633
1999-02-24,30.5773
1999-02-25,30.123
1999-02-26,30.0954
1999-03-01,29.1503
1999-03-02,28.4629
1999-03-03,28.5271
1999-03-04,28.5271
1999-03-05,28.8846
1999-03-08,28.5271
1999-03-09,28.4935
1999-03-10,28.2654
1999-03-11,28.7523
1999-03-12,28.8194
1999-03-15,28.6229
1999-03-16,28.7523
1999-03-17,28.2654
1999-03-18,28.298
1999-03-19,27.7123
1999-03-22,27.6748
1999-03-23,26.6379
1999-03-24,27.3855
1999-03-25,27.2837
1999-03-26,26.8581
1999-03-29,27.3489
1999-03-30,27.4813
1999-03-31,26.9894
1999-04-01,27.025
1999-04-05,27.0902
1999-04-06,27.4813
1999-04-07,28.2713
1999-04-08,29.0298
1999-04-09,29.3972
1999-04-12,29.5245
1999-04-13,29.0673
1999-04-14,29.094
1999-04-15,30.0164
1999-04-16,30.5773
1999-04-19,30.6089
1999-04-20,29.9166
1999-04-21,30.7758
1999-04-22,30.442
1999-04-23,31.235
1999-04-26,30.2188
1999-04-27,31.1047
1999-04-28,30.6089
1999-04-29,30.9388
1999-04-30,30.3116
1999-05-03,31.631
1999-05-04,30.1833
1999-05-05,30.7087
1999-05-06,29.3972
1999-05-07,30.6089
1999-05-10,29.2964
1999-05-11,30.5427
1999-05-12,29.887
1999-05-13,30.7758
1999-05-14,29.4594
1999-05-17,30.7758
1999-05-18,29.3972
1999-05-19,30.1833
1999-05-20,29.1937
1999-05-21,29.1937
1999-05-24,29.2312
1999-05-25,29.0298
1999-05-26,29.3596
1999-05-27,28.4372
1999-05-28,28.7997
1999-06-01,28.8698
1999-06-02,28.7345
1999-06-03,28.6031
1999-06-04,29.0001
1999-06-07,29.1661
1999-06-08,29.9512
1999-06-09,29.9877
1999-06-10,30.1487
1999-06-11,30.1487
1999-06-14,32.0241
1999-06-15,31.2676
1999-06-16,31.4306
1999-06-17,31.8898
1999-06-18,32.0577
1999-06-21,32.0577
1999-06-22,31.6607
1999-06-23,31.4306
1999-06-24,31.0385
1999-06-25,31.4948
1999-06-28,30.9052
1999-06-29,31.793
1999-06-30,34.3913
1999-07-01,33.3425
1999-07-02,32.8813
1999-07-06,32.8813
1999-07-07,33.8432
1999-07-08,33.0482
1999-07-09,33.1134
1999-07-12,33.3168
1999-07-13,32.9524
1999-07-14,33.7445
1999-07-15,34.6718
1999-07-16,35.1053
1999-07-19,34.9444
1999-07-20,34.5059
1999-07-21,34.6718
1999-07-22,34.5059
1999-07-23,34.6353
1999-07-26,34.2412
1999-07-27,34.0427
1999-07-28,34.5059
1999-07-29,34.5404
1999-07-30,33.8807
1999-08-02,34.4042
1999-08-03,33.8807
1999-08-04,33.0818
1999-08-05,34.177
1999-08-06,33.8432
1999-08-09,33.8807
1999-08-10,33.4482
1999-08-11,32.6828
1999-08-12,32.8872
1999-08-13,33.9716
1999-08-16,34.2086
1999-08-17,34.6096
1999-08-18,34.177
1999-08-19,32.9524
1999-08-20,32.3223
1999-08-23,32.8872
