Date,PFE.US
1994-12-15,3.79054
1994-12-16,3.79054
1994-12-19,3.88246
1994-12-20,3.88246
1994-12-21,3.87616
1994-12-22,3.8301
1994-12-23,3.80363
1994-12-27,3.81032
1994-12-28,3.82331
1994-12-29,3.79723
1994-12-30,3.81032
1995-01-03,3.75106
1995-01-04,3.74438
1995-01-05,3.76406
1995-01-06,3.76406
1995-01-09,3.68551
1995-01-10,3.7116
1995-01-11,3.69811
1995-01-12,3.69181
1995-01-13,3.77735
1995-01-16,3.79054
1995-01-17,3.82331
1995-01-18,3.92204
1995-01-19,3.90215
1995-01-20,3.90215
1995-01-23,3.93513
1995-01-24,3.92204
1995-01-25,3.91584
1995-01-26,3.9746
1995-01-27,3.98808
1995-01-30,3.94841
1995-01-31,4.03405
1995-02-01,4.00117
1995-02-02,3.98808
1995-02-03,4.04694
1995-02-06,4.03405
1995-02-07,4.05374
1995-02-08,4.13906
1995-02-09,4.06712
1995-02-10,4.04064
1995-02-13,4.00117
1995-02-14,4.00117
1995-02-15,3.9746
1995-02-16,3.99438
1995-02-17,4.04064
1995-02-21,4.00117
1995-02-22,4.05374
1995-02-23,4.08011
1995-02-24,4.0867
1995-02-27,4.0867
1995-02-28,4.11929
1995-03-01,4.11929
1995-03-02,4.12607
1995-03-03,4.15875
1995-03-06,4.23799
1995-03-07,4.20501
1995-03-08,4.13906
1995-03-09,4.11279
1995-03-10,4.06712
1995-03-13,4.11279
1995-03-14,4.19852
1995-03-15,4.14586
1995-03-16,4.21161
1995-03-17,4.26417
1995-03-20,4.29743
1995-03-21,4.29743
1995-03-22,4.34331
1995-03-23,4.37618
1995-03-24,4.38937
1995-03-27,4.44183
1995-03-28,4.43543
1995-03-29,4.38937
1995-03-30,4.26417
1995-03-31,4.25767
1995-04-03,4.32342
1995-04-04,4.32992
1995-04-05,4.32992
1995-04-06,4.32342
1995-04-07,4.32342
1995-04-10,4.32992
1995-04-11,4.37618
1995-04-12,4.38937
1995-04-13,4.46161
1995-04-17,4.43543
1995-04-18,4.38937
1995-04-19,4.30354
1995-04-20,4.27096
1995-04-21,4.26417
1995-04-24,4.31033
1995-04-25,4.24468
1995-04-26,4.31033
1995-04-27,4.25767
1995-04-28,4.30354
1995-05-01,4.19852
1995-05-02,4.25107
1995-05-03,4.34331
1995-05-04,4.32992
1995-05-05,4.33661
1995-05-08,4.32992
1995-05-09,4.28385
1995-05-10,4.25107
1995-05-11,4.25767
1995-05-12,4.0998
1995-05-15,4.06032
1995-05-16,4.16535
1995-05-17,4.15875
1995-05-18,4.0931
1995-05-19,4.20501
1995-05-22,4.18532
1995-05-23,4.2181
1995-05-24,4.29065
1995-05-25,4.38937
1995-05-26,4.32342
1995-05-30,4.32342
1995-05-31,4.40246
1995-06-01,4.46161
1995-06-02,4.44183
1995-06-05,4.40906
1995-06-06,4.44832
1995-06-07,4.40246
1995-06-08,4.43543
1995-06-09,4.44832
1995-06-12,4.40246
1995-06-13,4.43543
1995-06-14,4.44832
1995-06-15,4.43543
1995-06-16,4.4812
1995-06-19,4.50118
1995-06-20,4.44832
1995-06-21,4.58042
1995-06-22,4.67215
1995-06-23,4.69863
1995-06-26,4.63967
1995-06-27,4.57342
1995-06-28,4.61978
1995-06-29,4.59321
1995-06-30,4.60019
1995-07-03,4.67215
1995-07-05,4.59321
1995-07-06,4.53386
1995-07-07,4.38287
1995-07-10,4.43543
1995-07-11,4.47471
1995-07-12,4.44832
1995-07-13,4.54705
1995-07-14,4.58662
1995-07-17,4.59321
1995-07-18,4.67215
1995-07-19,4.64587
1995-07-20,4.50767
1995-07-21,4.6065
1995-07-24,4.61978
1995-07-25,4.67215
1995-07-26,4.71851
1995-07-27,4.89597
1995-07-28,4.94853
1995-07-31,5.06044
1995-08-01,5.13269
1995-08-02,5.07344
1995-08-03,4.9945
1995-08-04,4.9945
1995-08-07,4.98161
1995-08-08,4.96172
1995-08-09,5.03407
1995-08-10,5.03407
1995-08-11,4.92245
1995-08-14,5.07344
1995-08-15,4.9945
1995-08-16,4.83052
1995-08-17,4.83052
1995-08-18,4.83052
1995-08-21,4.92245
1995-08-22,4.83052
1995-08-23,4.90936
1995-08-24,4.90936
1995-08-25,4.85651
1995-08-28,4.82363
1995-08-29,4.86979
1995-08-30,4.9945
1995-08-31,4.96172
1995-09-01,4.82363
1995-09-05,4.81064
1995-09-06,4.82363
1995-09-07,4.79706
1995-09-08,4.71851
1995-09-11,4.71851
1995-09-12,4.7316
1995-09-13,4.79706
1995-09-14,4.84361
1995-09-15,4.86979
1995-09-18,4.98161
1995-09-19,5.02098
1995-09-20,4.90936
1995-09-21,5.09992
1995-09-22,5.22512
1995-09-25,5.31026
1995-09-26,5.33663
1995-09-27,5.39628
1995-09-28,5.38319
1995-09-29,5.3632
1995-10-02,5.35031
1995-10-03,5.56055
1995-10-04,5.65938
1995-10-05,5.56055
1995-10-06,5.64639
1995-10-09,5.65938
1995-10-10,5.52138
1995-10-11,5.56055
1995-10-12,5.73841
1995-10-13,5.72562
1995-10-16,5.85032
1995-10-17,5.87651
1995-10-18,5.93596
1995-10-19,6.02789
1995-10-20,6.12641
1995-10-23,5.97514
1995-10-24,6.11362
1995-10-25,6.12641
1995-10-26,5.98852
1995-10-27,5.91607
1995-10-30,5.85032
1995-10-31,5.76469
1995-11-01,5.93596
1995-11-02,5.8899
1995-11-03,5.83724
1995-11-06,5.85032
1995-11-07,6.00151
1995-11-08,6.12641
1995-11-09,6.0145
1995-11-10,5.90289
1995-11-13,5.87651
1995-11-14,5.94905
1995-11-15,6.1401
1995-11-16,6.04098
1995-11-17,6.00151
1995-11-20,5.98852
1995-11-21,6.00151
1995-11-22,5.90289
1995-11-24,5.8899
1995-11-27,5.85032
1995-11-28,5.8899
1995-11-29,5.85032
1995-11-30,5.85032
1995-12-01,5.90289
1995-12-04,6.16627
1995-12-05,6.45576
1995-12-06,6.5345
1995-12-07,6.50841
1995-12-08,6.41618
1995-12-11,6.46894
1995-12-12,6.60674
1995-12-13,6.56757
1995-12-14,6.67928
1995-12-15,6.62052
1995-12-18,6.50841
1995-12-19,6.38321
1995-12-20,6.20575
1995-12-21,6.265
1995-12-22,6.30417
1995-12-26,6.38321
1995-12-27,6.35683
1995-12-28,6.31746
1995-12-29,6.35683
1996-01-02,6.2779
1996-01-03,6.25141
1996-01-04,6.49512
1996-01-05,6.4031
1996-01-08,6.48213
1996-01-09,6.60674
1996-01-10,6.35683
1996-01-11,6.23183
1996-01-12,6.20575
1996-01-15,6.23183
1996-01-16,6.37022
1996-01-17,6.35683
1996-01-18,6.34423
1996-01-19,6.23852
1996-01-22,6.15299
1996-01-23,6.12641
1996-01-24,6.42947
1996-01-25,6.46894
1996-01-26,6.64651
1996-01-29,6.60674
1996-01-30,6.79828
1996-01-31,6.90979
1996-02-01,6.94897
1996-02-02,6.84404
1996-02-05,6.90979
1996-02-06,6.83726
1996-02-07,6.87692
1996-02-08,6.97544
1996-02-09,6.97544
1996-02-12,7.06778
1996-02-13,7.11984
1996-02-14,7.04101
1996-02-15,6.97544
1996-02-16,6.88992
1996-02-20,6.73863
1996-02-21,6.72554
1996-02-22,6.87692
1996-02-23,6.88992
1996-02-26,6.68607
1996-02-27,6.76462
1996-02-28,6.68607
1996-02-29,6.67298
1996-03-01,6.73863
1996-03-04,6.9033
1996-03-05,6.94257
1996-03-06,6.83726
1996-03-07,6.83726
1996-03-08,6.65969
1996-03-11,6.57386
1996-03-12,6.46215
1996-03-13,6.28459
1996-03-14,6.24531
1996-03-15,6.37022
1996-03-18,6.35683
1996-03-19,6.3966
1996-03-20,6.42249
1996-03-21,6.77791
1996-03-22,6.86383
1996-03-25,6.86383
1996-03-26,6.96886
1996-03-27,6.85054
1996-03-28,6.85054
1996-03-29,6.81088
1996-04-01,7.09425
1996-04-02,7.28461
1996-04-03,7.29731
1996-04-04,7.21876
1996-04-08,7.08047
1996-04-09,6.97544
1996-04-10,6.75182
1996-04-11,6.81088
1996-04-12,6.98883
1996-04-15,7.0285
1996-04-16,6.98883
1996-04-17,6.95605
1996-04-18,6.96886
1996-04-19,7.09425
1996-04-22,7.06778
1996-04-23,6.94257
1996-04-24,6.81088
1996-04-25,6.76462
1996-04-26,6.79159
1996-04-29,6.88992
1996-04-30,6.97544
1996-05-01,6.95605
1996-05-02,6.77791
1996-05-03,6.71236
1996-05-06,6.76462
1996-05-07,6.54788
1996-05-08,6.65319
1996-05-09,6.61353
1996-05-10,6.77171
1996-05-13,6.88332
1996-05-14,6.78431
1996-05-15,6.78431
1996-05-16,6.89651
1996-05-17,6.80438
1996-05-20,6.79828
1996-05-21,6.75852
1996-05-22,6.87023
1996-05-23,6.98883
1996-05-24,7.14012
1996-05-28,7.10074
1996-05-29,7.06078
1996-05-30,7.1854
1996-05-31,7.19858
1996-06-03,7.26561
1996-06-04,7.34425
1996-06-05,7.56089
1996-06-06,7.37526
1996-06-07,7.52211
1996-06-10,7.54908
1996-06-11,7.37064
1996-06-12,7.29032
1996-06-13,7.38913
1996-06-14,7.71267
1996-06-17,7.63482
1996-06-18,7.45666
1996-06-19,7.58156
1996-06-20,7.52211
1996-06-21,7.48127
1996-06-24,7.43009
1996-06-25,7.53481
1996-06-26,7.29032
1996-06-27,7.21177
1996-06-28,7.26561
1996-07-01,7.27792
1996-07-02,7.35823
1996-07-03,7.38913
1996-07-05,7.22555
1996-07-08,7.25183
1996-07-09,7.37526
1996-07-10,7.46906
1996-07-11,7.34425
1996-07-12,7.30439
1996-07-15,7.26561
1996-07-16,7.35823
1996-07-17,7.21177
1996-07-18,7.37526
1996-07-19,7.33186
1996-07-22,7.4169
1996-07-23,7.27792
1996-07-24,7.27792
1996-07-25,7.1538
1996-07-26,7.16669
1996-07-29,7.11364
1996-07-30,7.14012
1996-07-31,7.14012
1996-08-01,7.2723
1996-08-02,7.46306
1996-08-05,7.52841
1996-08-06,7.50076
1996-08-07,7.38255
1996-08-08,7.24612
1996-08-09,7.33737
1996-08-12,7.55529
1996-08-13,7.48786
1996-08-14,7.43727
1996-08-15,7.43727
1996-08-16,7.44967
1996-08-19,7.60056
1996-08-20,7.56818
1996-08-21,7.58658
1996-08-22,7.62802
1996-08-23,7.60056
1996-08-26,7.52841
1996-08-27,7.55529
1996-08-28,7.51523
1996-08-29,7.38255
1996-08-30,7.25883
1996-09-03,7.28461
1996-09-04,7.23195
1996-09-05,7.2723
1996-09-06,7.39613
1996-09-09,7.50076
1996-09-10,7.50076
1996-09-11,7.4098
1996-09-12,7.44967
1996-09-13,7.56818
1996-09-16,7.5419
1996-09-17,7.55529
1996-09-18,7.58658
1996-09-19,7.74603
1996-09-20,7.6674
1996-09-23,7.77173
1996-09-24,7.71916
1996-09-25,7.90972
1996-09-26,8.06071
1996-09-27,7.97508
1996-09-30,8.08787
1996-10-01,8.19348
1996-10-02,8.04969
1996-10-03,8.11416
1996-10-04,8.23207
1996-10-07,8.10156
1996-10-08,8.26406
1996-10-09,8.26406
1996-10-10,8.27814
1996-10-11,8.31652
1996-10-14,8.45738
1996-10-15,8.56062
1996-10-16,8.50865
1996-10-17,8.57411
1996-10-18,8.67864
1996-10-21,8.79203
1996-10-22,8.62893
1996-10-23,8.49546
1996-10-24,8.43611
1996-10-25,8.25195
1996-10-28,8.07262
1996-10-29,8.20707
1996-10-30,8.3305
1996-10-31,8.45738
1996-11-01,8.37252
1996-11-04,8.58552
1996-11-05,8.79203
1996-11-06,9.08475
1996-11-07,9.1067
1996-11-08,9.23219
1996-11-11,9.1067
1996-11-12,8.93622
1996-11-13,9.20414
1996-11-14,9.24676
1996-11-15,9.21773
1996-11-18,9.1123
1996-11-19,9.0686
1996-11-20,9.01427
1996-11-21,9.15414
1996-11-22,9.08475
1996-11-25,9.28594
1996-11-26,9.18298
1996-11-27,9.1123
1996-11-29,9.19351
1996-12-02,9.02658
1996-12-03,8.78445
1996-12-04,8.61446
1996-12-05,8.46338
1996-12-06,8.36446
1996-12-09,8.6933
1996-12-10,8.56673
1996-12-11,8.56673
1996-12-12,8.33749
1996-12-13,8.43611
1996-12-16,8.29821
1996-12-17,8.28591
1996-12-18,8.35147
1996-12-19,8.65245
1996-12-20,8.72066
1996-12-23,8.72066
1996-12-24,8.73513
1996-12-26,8.73513
1996-12-27,8.73513
1996-12-30,8.73513
1996-12-31,8.51593
1997-01-02,8.39703
1997-01-03,8.57854
1997-01-06,8.5436
1997-01-07,8.66505
1997-01-08,8.66505
1997-01-09,8.5937
1997-01-10,8.77165
1997-01-13,8.72066
1997-01-14,8.88346
1997-01-15,8.91141
1997-01-16,8.94754
1997-01-17,9.02658
1997-01-20,8.96368
1997-01-21,8.88346
1997-01-22,9.05335
1997-01-23,8.93622
1997-01-24,8.93622
1997-01-27,8.79931
1997-01-28,8.77165
1997-01-29,8.88346
1997-01-30,9.30935
1997-01-31,9.49037
1997-02-03,9.33967
1997-02-04,9.33967
1997-02-05,9.12441
1997-02-06,9.24096
1997-02-07,9.44903
1997-02-10,9.29174
1997-02-11,9.38603
1997-02-12,9.64194
1997-02-13,9.88506
1997-02-14,9.93918
1997-02-18,10.1675
1997-02-19,10.0436
1997-02-20,9.81813
1997-02-21,9.76006
1997-02-24,9.94999
1997-02-25,9.8014
1997-02-26,9.8575
1997-02-27,9.51104
1997-02-28,9.43525
1997-03-03,9.53466
1997-03-04,9.27964
1997-03-05,9.65375
1997-03-06,9.51104
1997-03-07,9.69116
1997-03-10,9.97659
1997-03-11,9.84766
1997-03-12,9.76006
1997-03-13,9.46182
1997-03-14,9.38603
1997-03-17,9.53466
1997-03-18,9.43525
1997-03-19,9.41162
1997-03-20,9.26703
1997-03-21,9.26703
1997-03-24,9.33278
1997-03-25,9.31812
1997-03-26,9.20995
1997-03-27,8.99735
1997-03-31,8.65787
1997-04-01,8.76338
1997-04-02,8.60098
1997-04-03,8.687
1997-04-04,9.02077
1997-04-07,9.04577
1997-04-08,8.85551
1997-04-09,8.65787
1997-04-10,8.77815
1997-04-11,8.58552
1997-04-14,8.84252
1997-04-15,8.79203
1997-04-16,9.1123
1997-04-17,9.12441
1997-04-18,9.08957
1997-04-21,9.15414
1997-04-22,9.44903
1997-04-23,9.53466
1997-04-24,9.61241
1997-04-25,9.53466
1997-04-28,9.70395
1997-04-29,10.0308
1997-04-30,9.88506
1997-05-01,9.89588
1997-05-02,10.0308
1997-05-05,10.2739
1997-05-06,10.2187
1997-05-07,10.0228
1997-05-08,10.0366
1997-05-09,10.1292
1997-05-12,10.4638
1997-05-13,10.3723
1997-05-14,10.4382
1997-05-15,10.5869
1997-05-16,10.4106
1997-05-19,10.3723
1997-05-20,10.4234
1997-05-21,10.3565
1997-05-22,10.2659
1997-05-23,10.3841
1997-05-27,10.4914
1997-05-28,10.5288
1997-05-29,10.517
1997-05-30,10.641
1997-06-02,10.5613
1997-06-03,10.5534
1997-06-04,10.5288
1997-06-05,10.6282
1997-06-06,11.0553
1997-06-09,11.2148
1997-06-10,11.0032
1997-06-11,11.0681
1997-06-12,11.2001
1997-06-13,11.6351
1997-06-16,11.6095
1997-06-17,11.5219
1997-06-18,11.2001
1997-06-19,11.6233
1997-06-20,11.832
1997-06-23,11.4953
1997-06-24,11.9412
1997-06-25,12.3202
1997-06-26,12.3202
1997-06-27,12.6105
1997-06-30,12.3447
1997-07-01,12.4511
1997-07-02,12.6105
1997-07-03,13.1765
1997-07-07,12.8123
1997-07-08,13.017
1997-07-09,12.8005
1997-07-10,12.7582
1997-07-11,12.7709
1997-07-14,12.517
1997-07-15,12.7099
1997-07-16,12.2434
1997-07-17,12.4511
1997-07-18,12.0918
1997-07-21,12.1026
1997-07-22,12.6105
1997-07-23,12.7582
1997-07-24,12.7582
1997-07-25,12.3202
1997-07-28,11.9717
1997-07-29,12.1154
1997-07-30,12.3202
1997-07-31,12.3585
1997-08-01,12.1597
1997-08-04,11.9186
1997-08-05,12.1892
1997-08-06,11.9983
1997-08-07,11.894
1997-08-08,11.4629
1997-08-11,11.3713
1997-08-12,11.0229
1997-08-13,11.0879
1997-08-14,11.1931
1997-08-15,10.957
1997-08-18,10.8634
1997-08-19,11.0229
1997-08-20,11.5809
1997-08-21,11.5042
1997-08-22,11.6233
1997-08-25,11.5297
1997-08-26,11.1685
1997-08-27,11.4757
1997-08-28,11.2936
1997-08-29,11.4885
1997-09-02,11.9983
1997-09-03,11.8241
1997-09-04,11.9186
1997-09-05,12.0829
1997-09-08,12.0751
1997-09-09,12.0327
1997-09-10,11.6351
1997-09-11,11.451
1997-09-12,12.0633
1997-09-15,12.0327
1997-09-16,12.4511
1997-09-17,12.3585
1997-09-18,12.4363
1997-09-19,12.5347
1997-09-22,12.8005
1997-09-23,12.8507
1997-09-24,12.6676
1997-09-25,12.4127
1997-09-26,12.639
1997-09-29,12.6548
1997-09-30,12.4659
1997-10-01,12.4905
1997-10-02,12.8005
1997-10-03,12.8005
1997-10-06,13.0042
1997-10-07,13.4728
1997-10-08,13.3507
1997-10-09,13.2651
1997-10-10,13.3399
1997-10-13,13.4412
1997-10-14,14.0672
1997-10-15,14.0672
1997-10-16,13.8231
1997-10-17,13.5112
1997-10-20,13.8458
1997-10-21,14.7139
1997-10-22,14.9807
1997-10-23,14.8192
1997-10-24,14.8596
1997-10-27,14.0436
1997-10-28,14.7926
1997-10-29,14.835
1997-10-30,14.8734
1997-10-31,14.7139
1997-11-03,15.1401
1997-11-04,14.896
1997-11-05,15.3448
1997-11-06,15.0121
1997-11-07,14.6962
1997-11-10,14.3448
1997-11-11,14.518
1997-11-12,13.9432
1997-11-13,14.333
1997-11-14,14.8114
1997-11-17,14.8262
1997-11-18,14.4374
1997-11-19,14.9186
1997-11-20,15.0623
1997-11-21,15.334
1997-11-24,14.8536
1997-11-25,15.1824
1997-11-26,15.0741
1997-11-28,15.1185
1997-12-01,15.7848
1997-12-02,15.8537
1997-12-03,16.1628
1997-12-04,15.8625
1997-12-05,15.6794
1997-12-08,15.5319
1997-12-09,15.6794
1997-12-10,15.7474
1997-12-11,15.4669
1997-12-12,15.583
1997-12-15,15.7602
1997-12-16,15.9443
1997-12-17,15.649
1997-12-18,15.398
1997-12-19,15.1185
1997-12-22,15.4393
1997-12-23,15.0741
1997-12-24,14.6962
1997-12-26,14.9472
1997-12-29,15.2946
1997-12-30,15.6932
1997-12-31,15.4895
1998-01-02,15.7238
1998-01-05,16.585
1998-01-06,16.0496
1998-01-07,16.2297
1998-01-08,16.1292
1998-01-09,15.3596
1998-01-12,15.8783
1998-01-13,16.0653
1998-01-14,16.1628
1998-01-15,15.7474
1998-01-16,15.9964
1998-01-20,16.7867
1998-01-21,16.4118
1998-01-22,16.3311
1998-01-23,16.2149
1998-01-26,16.148
1998-01-27,16.3439
1998-01-28,16.585
1998-01-29,16.9187
1998-01-30,16.9856
1998-02-02,17.1628
1998-02-03,17.1519
1998-02-04,16.9462
1998-02-05,16.6028
1998-02-06,16.8399
1998-02-09,16.8133
1998-02-10,17.4916
1998-02-11,17.4266
1998-02-12,17.5555
1998-02-13,17.4148
1998-02-17,17.5979
1998-02-18,17.9846
1998-02-19,17.9315
1998-02-20,18.1815
1998-02-23,18.6107
1998-02-24,18.2209
1998-02-25,18.401
1998-02-26,18.7947
1998-02-27,18.4256
1998-03-02,18.2878
1998-03-03,18.1175
1998-03-04,17.6883
1998-03-05,17.8124
1998-03-06,17.959
1998-03-09,18.0879
1998-03-10,18.3016
1998-03-11,18.2209
1998-03-12,17.9462
1998-03-13,17.8794
1998-03-16,18.3212
1998-03-17,18.6107
1998-03-18,18.3695
1998-03-19,18.7406
1998-03-20,19.1844
1998-03-23,20.0448
1998-03-24,19.8597
1998-03-25,19.6746
1998-03-26,19.648
1998-03-27,19.9384
1998-03-30,20.3676
1998-03-31,20.7553
1998-04-01,20.5772
1998-04-02,20.7553
1998-04-03,21.2081
1998-04-06,21.4985
1998-04-07,20.9926
1998-04-08,20.5664
1998-04-09,20.6629
1998-04-13,21.0585
1998-04-14,20.6245
1998-04-15,20.3173
1998-04-16,20.967
1998-04-17,21.9001
1998-04-20,23.6048
1998-04-21,24.1905
1998-04-22,23.8696
1998-04-23,24.0242
1998-04-24,24.6225
1998-04-27,23.6186
1998-04-28,23.6048
1998-04-29,23.4542
1998-04-30,23.6964
1998-05-01,23.4011
1998-05-04,23.468
1998-05-05,23.2692
1998-05-06,22.6708
1998-05-07,22.2889
1998-05-08,23.1786
1998-05-11,23.1265
1998-05-12,23.3213
1998-05-13,22.9818
1998-05-14,22.5231
1998-05-15,21.8224
1998-05-18,23.0852
1998-05-19,23.5438
1998-05-20,23.533
1998-05-21,22.7604
1998-05-22,21.9917
1998-05-26,21.5281
1998-05-27,22.5231
1998-05-28,22.2426
1998-05-29,21.8617
1998-06-01,21.6629
1998-06-02,21.5645
1998-06-03,21.4601
1998-06-04,22.3145
1998-06-05,22.6048
1998-06-08,22.6156
1998-06-09,23.4542
1998-06-10,22.8667
1998-06-11,22.3282
1998-06-12,22.8037
1998-06-15,22.5231
1998-06-16,22.8961
1998-06-17,23.4139
1998-06-18,23.8558
1998-06-19,23.2545
1998-06-22,23.2545
1998-06-23,22.968
1998-06-24,22.9533
1998-06-25,23.0438
1998-06-26,23.3489
1998-06-29,22.9335
1998-06-30,22.6708
1998-07-01,22.3529
1998-07-02,22.4207
1998-07-06,22.8421
1998-07-07,23.1786
1998-07-08,23.6698
1998-07-09,24.1963
1998-07-10,24.5743
1998-07-13,24.7584
1998-07-14,24.7151
1998-07-15,24.1963
1998-07-16,24.5743
1998-07-17,24.1443
1998-07-20,24.5999
1998-07-21,23.8037
1998-07-22,24.2741
1998-07-23,23.2417
1998-07-24,23.6698
1998-07-27,23.8273
1998-07-28,23.283
1998-07-29,22.7604
1998-07-30,23.3873
1998-07-31,22.9061
1998-08-03,22.8833
1998-08-04,21.8489
1998-08-05,22.1245
1998-08-06,22.0447
1998-08-07,21.6235
1998-08-10,21.778
1998-08-11,21.717
1998-08-12,21.2751
1998-08-13,21.3134
1998-08-14,21.1441
1998-08-17,21.8617
1998-08-18,22.4611
1998-08-19,22.7741
1998-08-20,22.0822
1998-08-21,22.1648
1998-08-24,22.0201
1998-08-25,22.2554
1998-08-26,22.5674
1998-08-27,21.7022
1998-08-28,21.2357
1998-08-31,19.4335
1998-09-01,20.2189
1998-09-02,20.907
1998-09-03,20.8666
1998-09-04,19.9266
1998-09-08,21.0369
1998-09-09,20.5172
1998-09-10,19.7248
1998-09-11,21.0251
1998-09-14,21.5743
1998-09-15,21.4345
1998-09-16,21.2081
1998-09-17,20.6629
1998-09-18,20.2967
1998-09-21,20.4374
1998-09-22,21.1963
1998-09-23,22.2554
1998-09-24,22.4463
1998-09-25,22.2958
1998-09-28,22.1648
1998-09-29,22.3214
1998-09-30,22.0989
1998-10-01,20.8144
1998-10-02,20.7151
1998-10-05,19.8016
1998-10-06,18.6756
1998-10-07,18.9394
1998-10-08,18.7544
1998-10-09,19.4335
1998-10-12,19.4335
1998-10-13,18.2809
1998-10-14,20.0556
1998-10-15,20.4237
1998-10-16,20.5723
1998-10-19,20.3882
1998-10-20,20.2032
1998-10-21,20.4808
1998-10-22,21.0517
1998-10-23,21.6235
1998-10-26,22.0989
1998-10-27,22.215
1998-10-28,22.0822
1998-10-29,22.5123
1998-10-30,22.4247
1998-11-02,22.6708
1998-11-03,22.8293
1998-11-04,22.1904
1998-11-05,22.4749
1998-11-06,22.7889
1998-11-09,22.6708
1998-11-10,22.7367
1998-11-11,22.2032
1998-11-12,21.8352
1998-11-13,22.1127
1998-11-16,22.7741
1998-11-17,22.9207
1998-11-18,23.2899
1998-11-19,23.1432
1998-11-20,23.4178
1998-11-23,24.3106
1998-11-24,23.8893
1998-11-25,23.911
1998-11-27,23.8627
1998-11-30,23.4326
1998-12-01,23.2348
1998-12-02,23.6629
1998-12-03,23.0792
1998-12-04,23.533
1998-12-07,23.9414
1998-12-08,24.3234
1998-12-09,24.3106
1998-12-10,23.8627
1998-12-11,24.0458
1998-12-14,23.3677
1998-12-15,24.0744
1998-12-16,24.2319
1998-12-17,24.4651
1998-12-18,24.282
1998-12-21,24.0871
1998-12-22,24.532
1998-12-23,25.1954
1998-12-24,24.9877
1998-12-28,24.9986
1998-12-29,26.0852
1998-12-30,26.4021
1998-12-31,26.163
1999-01-04,25.848
1999-01-05,25.9287
1999-01-06,26.4395
1999-01-07,26.0734
1999-01-08,25.5901
1999-01-11,24.6433
1999-01-12,23.7968
1999-01-13,24.4277
1999-01-14,23.7555
1999-01-15,24.2693
1999-01-19,24.2555
1999-01-20,25.0537
1999-01-21,24.3903
1999-01-22,24.2319
1999-01-25,24.5931
1999-01-26,25.1462
1999-01-27,25.5281
1999-01-28,26.7043
1999-01-29,26.9199
1999-02-01,27.79
1999-02-02,27.7752
1999-02-03,27.9947
1999-02-04,27.541
1999-02-05,27.3943
1999-02-08,27.5016
1999-02-09,26.2171
1999-02-10,26.5774
1999-02-11,27.7821
1999-02-12,27.2851
1999-02-16,27.4278
1999-02-17,27.2545
1999-02-18,27.4938
1999-02-19,26.9091
1999-02-22,27.8904
1999-02-23,28.0745
1999-02-24,27.7821
1999-02-25,27.4416
1999-02-26,27.663
1999-03-01,27.914
1999-03-02,27.8904
1999-03-03,27.5872
1999-03-04,27.8628
1999-03-05,28.6315
1999-03-08,29.2654
1999-03-09,29.0676
1999-03-10,29.2782
1999-03-11,29.4849
1999-03-12,29.4367
1999-03-15,29.5302
1999-03-16,29.7782
1999-03-17,29.4051
1999-03-18,29.9879
1999-03-19,29.5154
1999-03-22,30.0006
1999-03-23,29.1994
1999-03-24,28.9593
1999-03-25,28.8815
1999-03-26,28.3106
1999-03-29,29.5646
1999-03-30,29.8166
1999-03-31,29.0932
1999-04-01,29.2654
1999-04-05,29.8569
1999-04-06,29.3973
1999-04-07,29.2496
1999-04-08,29.8717
1999-04-09,30.6148
1999-04-12,31.4849
1999-04-13,31.3117
1999-04-14,30.3235
1999-04-15,27.2545
1999-04-16,26.6452
1999-04-19,24.7279
1999-04-20,24.9002
1999-04-21,25.8687
1999-04-22,26.9091
1999-04-23,26.6344
1999-04-26,25.9465
1999-04-27,25.4011
1999-04-28,24.7427
1999-04-29,24.3106
1999-04-30,24.1245
1999-05-03,24.4158
1999-05-04,23.9464
1999-05-05,24.8578
1999-05-06,24.3666
1999-05-07,24.5645
1999-05-10,24.0172
1999-05-11,24.0616
1999-05-12,24.3184
1999-05-13,24.7505
1999-05-14,23.7849
1999-05-17,24.0871
1999-05-18,23.8627
1999-05-19,23.7299
1999-05-20,23.6905
1999-05-21,23.1629
1999-05-24,22.3214
1999-05-25,21.4532
1999-05-26,21.2219
1999-05-27,21.8224
1999-05-28,22.4799
1999-06-01,22.346
1999-06-02,22.3214
1999-06-03,22.7958
1999-06-04,24.1836
1999-06-07,23.3213
1999-06-08,23.3213
1999-06-09,22.0447
1999-06-10,20.9208
1999-06-11,20.4856
1999-06-14,19.9866
1999-06-15,20.4994
1999-06-16,20.8292
1999-06-17,21.1038
1999-06-18,20.9208
1999-06-21,20.4856
1999-06-22,20.6569
1999-06-23,20.7367
1999-06-24,21.2938
1999-06-25,21.3066
1999-06-28,21.2357
1999-06-29,22.0339
1999-06-30,22.9001
1999-07-01,23.5596
1999-07-02,24.3401
1999-07-06,23.911
1999-07-07,23.7968
1999-07-08,23.4405
1999-07-09,23.3213
1999-07-12,23.5596
1999-07-13,23.4808
1999-07-14,23.3627
1999-07-15,23.7555
1999-07-16,23.8342
1999-07-19,23.4011
1999-07-20,22.532
1999-07-21,22.532
1999-07-22,22.1766
1999-07-23,21.9001
1999-07-26,22.2554
1999-07-27,22.1353
1999-07-28,22.215
1999-07-29,21.4266
1999-07-30,21.3489
1999-08-02,21.778
1999-08-03,21.5054
1999-08-04,21.0447
