Date,MRK.US
1994-12-21,11.8222
1994-12-22,11.7479
1994-12-23,11.8639
1994-12-27,11.8966
1994-12-28,11.7905
1994-12-29,11.6745
1994-12-30,11.5257
1995-01-03,11.5604
1995-01-04,11.5257
1995-01-05,11.4096
1995-01-06,11.3382
1995-01-09,11.1051
1995-01-10,11.0307
1995-01-11,11.3382
1995-01-12,11.1438
1995-01-13,11.4473
1995-01-16,11.5604
1995-01-17,11.6318
1995-01-18,11.6318
1995-01-19,11.5257
1995-01-20,11.4096
1995-01-23,11.4473
1995-01-24,11.4096
1995-01-25,11.5257
1995-01-26,11.6745
1995-01-27,11.7082
1995-01-30,11.8222
1995-01-31,12.1625
1995-02-01,12.0137
1995-02-02,12.0137
1995-02-03,12.0137
1995-02-06,12.2448
1995-02-07,12.0841
1995-02-08,12.1307
1995-02-09,12.1992
1995-02-10,12.1992
1995-02-13,12.1307
1995-02-14,12.1307
1995-02-15,12.2795
1995-02-16,12.2448
1995-02-17,12.5086
1995-02-21,12.5791
1995-02-22,12.6158
1995-02-23,12.8776
1995-02-24,12.8042
1995-02-27,12.6971
1995-02-28,12.8042
1995-03-01,12.8042
1995-03-02,12.7695
1995-03-03,12.6703
1995-03-06,12.9351
1995-03-07,12.8578
1995-03-08,12.827
1995-03-09,12.7437
1995-03-10,12.7437
1995-03-13,12.7854
1995-03-14,12.9351
1995-03-15,13.0492
1995-03-16,13.1653
1995-03-17,13.3954
1995-03-20,13.5828
1995-03-21,13.5828
1995-03-22,13.4698
1995-03-23,13.3954
1995-03-24,13.2763
1995-03-27,13.1266
1995-03-28,13.2347
1995-03-29,13.1653
1995-03-30,12.7854
1995-03-31,12.9728
1995-04-03,13.2347
1995-04-04,13.2069
1995-04-05,13.1266
1995-04-06,13.1266
1995-04-07,13.0492
1995-04-10,13.0492
1995-04-11,13.0889
1995-04-12,13.0492
1995-04-13,13.1266
1995-04-17,13.2069
1995-04-18,13.0889
1995-04-19,12.827
1995-04-20,12.7437
1995-04-21,13.0492
1995-04-24,13.2069
1995-04-25,13.0135
1995-04-26,13.0492
1995-04-27,12.9728
1995-04-28,13.0492
1995-05-01,13.1266
1995-05-02,13.0889
1995-05-03,13.3954
1995-05-04,13.4698
1995-05-05,13.5412
1995-05-08,13.4698
1995-05-09,13.4271
1995-05-10,13.0889
1995-05-11,13.1266
1995-05-12,12.9004
1995-05-15,12.827
1995-05-16,12.8578
1995-05-17,12.71
1995-05-18,12.5533
1995-05-19,12.7854
1995-05-22,12.9351
1995-05-23,13.0135
1995-05-24,13.5412
1995-05-25,13.8497
1995-05-26,13.7346
1995-05-30,13.7723
1995-05-31,14.3089
1995-06-01,14.3833
1995-06-02,14.5112
1995-06-05,15.0865
1995-06-06,15.2413
1995-06-07,14.8961
1995-06-08,14.8167
1995-06-09,14.5499
1995-06-12,14.7433
1995-06-13,14.8167
1995-06-14,14.7433
1995-06-15,14.8167
1995-06-16,14.9308
1995-06-19,14.8584
1995-06-20,14.7007
1995-06-21,15.0488
1995-06-22,15.278
1995-06-23,15.2413
1995-06-26,15.0865
1995-06-27,14.8961
1995-06-28,15.2046
1995-06-29,15.2413
1995-06-30,15.0488
1995-07-03,15.2046
1995-07-05,15.1252
1995-07-06,14.9308
1995-07-07,14.5856
1995-07-10,15.0092
1995-07-11,15.1629
1995-07-12,15.1629
1995-07-13,15.5795
1995-07-14,15.5071
1995-07-17,15.4704
1995-07-18,15.5478
1995-07-19,15.4704
1995-07-20,15.2413
1995-07-21,15.3166
1995-07-24,15.278
1995-07-25,15.278
1995-07-26,15.3166
1995-07-27,15.5795
1995-07-28,15.7769
1995-07-31,15.8116
1995-08-01,15.9257
1995-08-02,15.8533
1995-08-03,15.6221
1995-08-04,15.7372
1995-08-07,15.5795
1995-08-08,15.391
1995-08-09,15.6628
1995-08-10,15.4704
1995-08-11,15.3553
1995-08-14,15.5795
1995-08-15,15.3166
1995-08-16,15.1629
1995-08-17,15.0488
1995-08-18,15.0092
1995-08-21,15.0865
1995-08-22,15.1629
1995-08-23,15.3166
1995-08-24,15.5071
1995-08-25,15.4704
1995-08-28,15.3166
1995-08-29,15.278
1995-08-30,15.3166
1995-08-31,15.278
1995-09-01,15.391
1995-09-05,15.6142
1995-09-06,15.7699
1995-09-07,15.886
1995-09-08,15.9604
1995-09-11,16.0764
1995-09-12,16.002
1995-09-13,16.0338
1995-09-14,16.1895
1995-09-15,16.3889
1995-09-18,16.7331
1995-09-19,16.617
1995-09-20,16.9642
1995-09-21,17.4244
1995-09-22,17.7329
1995-09-25,17.6178
1995-09-26,17.6922
1995-09-27,17.5385
1995-09-28,17.3887
1995-09-29,17.2726
1995-10-02,17.5385
1995-10-03,17.8916
1995-10-04,18.2784
1995-10-05,18.3498
1995-10-06,18.3945
1995-10-09,18.0384
1995-10-10,18.4272
1995-10-11,18.5075
1995-10-12,18.4639
1995-10-13,18.4639
1995-10-16,18.3498
1995-10-17,18.1951
1995-10-18,18.3945
1995-10-19,18.5075
1995-10-20,18.5075
1995-10-23,18.3498
1995-10-24,18.6226
1995-10-25,18.578
1995-10-26,18.5075
1995-10-27,17.964
1995-10-30,17.8489
1995-10-31,17.7329
1995-11-01,17.5771
1995-11-02,17.4244
1995-11-03,17.5385
1995-11-06,17.3887
1995-11-07,17.8083
1995-11-08,18.0384
1995-11-09,18.0056
1995-11-10,17.964
1995-11-13,18.0384
1995-11-14,18.2784
1995-11-15,18.5075
1995-11-16,18.4639
1995-11-17,18.3945
1995-11-20,18.3101
1995-11-21,18.3101
1995-11-22,18.1951
1995-11-24,18.1217
1995-11-27,18.081
1995-11-28,18.3498
1995-11-29,18.7783
1995-11-30,19.0828
1995-12-01,19.0084
1995-12-04,19.1235
1995-12-05,19.5431
1995-12-06,19.7662
1995-12-07,19.6502
1995-12-08,19.6938
1995-12-11,19.6065
1995-12-12,19.6065
1995-12-13,20.1888
1995-12-14,20.7333
1995-12-15,20.3871
1995-12-18,20.1203
1995-12-19,19.7285
1995-12-20,19.5788
1995-12-21,20.1541
1995-12-22,20.1541
1995-12-26,20.6579
1995-12-27,20.1203
1995-12-28,20.5042
1995-12-29,20.3514
1996-01-02,19.922
1996-01-03,19.6502
1996-01-04,19.7662
1996-01-05,19.5341
1996-01-08,19.8079
1996-01-09,19.6938
1996-01-10,18.9926
1996-01-11,19.0689
1996-01-12,19.2624
1996-01-15,19.7285
1996-01-16,20.0767
1996-01-17,20.3058
1996-01-18,20.2364
1996-01-19,20.3058
1996-01-22,20.5439
1996-01-23,20.7333
1996-01-24,21.0428
1996-01-25,20.7333
1996-01-26,21.0428
1996-01-29,21.3582
1996-01-30,21.7421
1996-01-31,21.7421
1996-02-01,21.6984
1996-02-02,21.511
1996-02-05,21.4306
1996-02-06,20.891
1996-02-07,21.3959
1996-02-08,21.6984
1996-02-09,21.6984
1996-02-12,21.9008
1996-02-13,21.8214
1996-02-14,21.9008
1996-02-15,21.5863
1996-02-16,21.3156
1996-02-20,20.6202
1996-02-21,20.7006
1996-02-22,20.8553
1996-02-23,20.8553
1996-02-26,20.4278
1996-02-27,20.1888
1996-02-28,20.4278
1996-02-29,20.5439
1996-03-01,20.891
1996-03-04,21.2025
1996-03-05,21.3582
1996-03-06,20.644
1996-03-07,20.8771
1996-03-08,19.0084
1996-03-11,20.2126
1996-03-12,19.673
1996-03-13,19.2068
1996-03-14,19.3219
1996-03-15,19.3576
1996-03-18,19.5589
1996-03-19,19.3576
1996-03-20,19.6284
1996-03-21,20.406
1996-03-22,19.7861
1996-03-25,19.4746
1996-03-26,19.9854
1996-03-27,19.673
1996-03-28,19.6284
1996-03-29,19.3992
1996-04-01,19.7434
1996-04-02,19.7861
1996-04-03,19.7861
1996-04-04,19.9011
1996-04-08,19.2772
1996-04-09,19.0471
1996-04-10,18.3101
1996-04-11,18.4996
1996-04-12,18.8934
1996-04-15,18.7386
1996-04-16,18.695
1996-04-17,18.7783
1996-04-18,19.1235
1996-04-19,19.2772
1996-04-22,19.2068
1996-04-23,19.2435
1996-04-24,18.8101
1996-04-25,18.7386
1996-04-26,18.695
1996-04-29,18.935
1996-04-30,18.8507
1996-05-01,18.8934
1996-05-02,18.3101
1996-05-03,18.1554
1996-05-06,17.7646
1996-05-07,17.9987
1996-05-08,18.4996
1996-05-09,18.1881
1996-05-10,18.4996
1996-05-13,18.695
1996-05-14,18.8934
1996-05-15,19.1235
1996-05-16,19.3576
1996-05-17,19.8248
1996-05-20,19.7861
1996-05-21,19.673
1996-05-22,19.673
1996-05-23,19.7434
1996-05-24,20.0965
1996-05-28,19.8248
1996-05-29,19.8674
1996-05-30,20.2562
1996-05-31,20.1392
1996-06-03,20.1769
1996-06-04,20.2899
1996-06-05,20.6044
1996-06-06,20.2423
1996-06-07,20.4358
1996-06-10,20.4358
1996-06-11,20.045
1996-06-12,19.9716
1996-06-13,20.164
1996-06-14,20.045
1996-06-17,19.9289
1996-06-18,19.8853
1996-06-19,20.0092
1996-06-20,20.3643
1996-06-21,20.3931
1996-06-24,20.0836
1996-06-25,20.3643
1996-06-26,20.3643
1996-06-27,20.5171
1996-06-28,20.2423
1996-07-01,20.7145
1996-07-02,20.6738
1996-07-03,20.6738
1996-07-05,20.164
1996-07-08,20.3197
1996-07-09,20.2423
1996-07-10,20.3643
1996-07-11,20.0836
1996-07-12,19.8605
1996-07-15,19.5004
1996-07-16,19.1423
1996-07-17,19.6581
1996-07-18,20.164
1996-07-19,20.2423
1996-07-22,20.5587
1996-07-23,19.9289
1996-07-24,20.2423
1996-07-25,20.0092
1996-07-26,20.1263
1996-07-29,19.8545
1996-07-30,20.045
1996-07-31,20.1263
1996-08-01,20.6341
1996-08-02,20.8285
1996-08-05,20.8702
1996-08-06,21.0656
1996-08-07,20.9426
1996-08-08,20.9426
1996-08-09,21.138
1996-08-12,21.7282
1996-08-13,21.6578
1996-08-14,21.4604
1996-08-15,21.6578
1996-08-16,21.6885
1996-08-19,21.7282
1996-08-20,21.5318
1996-08-21,21.5318
1996-08-22,21.5754
1996-08-23,21.262
1996-08-26,20.9853
1996-08-27,21.0656
1996-08-28,21.2213
1996-08-29,20.8285
1996-08-30,20.5587
1996-09-03,20.3931
1996-09-04,20.6817
1996-09-05,20.644
1996-09-06,20.4437
1996-09-09,20.9575
1996-09-10,21.1132
1996-09-11,21.1132
1996-09-12,21.1945
1996-09-13,21.3899
1996-09-16,21.4723
1996-09-17,21.5477
1996-09-18,21.5477
1996-09-19,21.5863
1996-09-20,21.627
1996-09-23,21.866
1996-09-24,21.7867
1996-09-25,21.7073
1996-09-26,22.2985
1996-09-27,22.1438
1996-09-30,22.1775
1996-10-01,22.3818
1996-10-02,22.2162
1996-10-03,22.4542
1996-10-04,22.4542
1996-10-07,22.1775
1996-10-08,22.5336
1996-10-09,22.2162
1996-10-10,21.9454
1996-10-11,22.0218
1996-10-14,22.5772
1996-10-15,22.4542
1996-10-16,22.6923
1996-10-17,23.5949
1996-10-18,23.7536
1996-10-21,23.6395
1996-10-22,23.8379
1996-10-23,23.9093
1996-10-24,23.6802
1996-10-25,23.0841
1996-10-28,22.971
1996-10-29,23.2805
1996-10-30,23.1257
1996-10-31,23.2805
1996-11-01,23.3201
1996-11-04,23.7536
1996-11-05,23.7953
1996-11-06,24.8982
1996-11-07,24.9806
1996-11-08,25.3714
1996-11-11,25.5311
1996-11-12,25.0936
1996-11-13,25.175
1996-11-14,25.6451
1996-11-15,25.8485
1996-11-18,25.7265
1996-11-19,25.7641
1996-11-20,26.0002
1996-11-21,25.8058
1996-11-22,26.0786
1996-11-25,26.5517
1996-11-26,26.3553
1996-11-27,26.394
1996-11-29,26.1589
1996-12-02,25.9219
1996-12-03,25.5311
1996-12-04,25.4467
1996-12-05,25.0986
1996-12-06,24.7435
1996-12-09,25.4606
1996-12-10,25.2156
1996-12-11,25.0609
1996-12-12,24.1533
1996-12-13,24.4648
1996-12-16,24.0323
1996-12-17,24.1533
1996-12-18,24.3497
1996-12-19,25.7334
1996-12-20,26.1728
1996-12-23,26.2859
1996-12-24,26.3692
1996-12-26,25.8931
1996-12-27,25.8554
1996-12-30,25.6967
1996-12-31,25.2156
1997-01-02,25.2999
1997-01-03,26.1728
1997-01-06,26.2462
1997-01-07,26.2859
1997-01-08,25.9774
1997-01-09,26.1728
1997-01-10,26.3692
1997-01-13,26.2859
1997-01-14,26.6043
1997-01-15,26.3692
1997-01-16,26.8443
1997-01-17,27.2411
1997-01-20,27.1181
1997-01-21,27.3998
1997-01-22,27.9969
1997-01-23,27.3145
1997-01-24,27.1181
1997-01-27,26.759
1997-01-28,27.5535
1997-01-29,27.9512
1997-01-30,28.6257
1997-01-31,28.7041
1997-02-03,28.5821
1997-02-04,29.0225
1997-02-05,28.467
1997-02-06,29.1375
1997-02-07,29.6097
1997-02-10,29.2595
1997-02-11,29.4579
1997-02-12,30.3685
1997-02-13,31.5548
1997-02-14,30.8446
1997-02-18,31.4347
1997-02-19,31.039
1997-02-20,30.5668
1997-02-21,30.1274
1997-02-24,31.155
1997-02-25,30.9606
1997-02-26,30.8446
1997-02-27,29.7307
1997-02-28,29.1772
1997-03-03,29.7753
1997-03-04,28.8995
1997-03-05,29.9092
1997-03-06,29.3548
1997-03-07,29.5898
1997-03-10,30.3516
1997-03-11,29.8686
1997-03-12,29.3548
1997-03-13,28.7973
1997-03-14,28.1209
1997-03-17,28.9967
1997-03-18,28.7567
1997-03-19,29.1187
1997-03-20,28.8727
1997-03-21,28.9967
1997-03-24,28.596
1997-03-25,28.955
1997-03-26,28.9144
1997-03-27,28.2766
1997-03-31,26.8066
1997-04-01,27.5664
1997-04-02,27.1647
1997-04-03,27.125
1997-04-04,27.6408
1997-04-07,27.5664
1997-04-08,27.125
1997-04-09,25.9338
1997-04-10,26.6102
1997-04-11,26.0081
1997-04-14,26.2918
1997-04-15,26.8909
1997-04-16,27.247
1997-04-17,27.4424
1997-04-18,27.5664
1997-04-21,27.5257
1997-04-22,28.3996
1997-04-23,27.9195
1997-04-24,27.7201
1997-04-25,27.8044
1997-04-28,28.2369
1997-04-29,29.1187
1997-04-30,28.7567
1997-05-01,28.3192
1997-05-02,28.955
1997-05-05,29.1187
1997-05-06,29.2714
1997-05-07,28.4819
1997-05-08,28.2369
1997-05-09,28.719
1997-05-12,29.4758
1997-05-13,29.4361
1997-05-14,29.4758
1997-05-15,29.7961
1997-05-16,29.0354
1997-05-19,29.3121
1997-05-20,29.6305
1997-05-21,29.5531
1997-05-22,29.0741
1997-05-23,29.5898
1997-05-27,29.7089
1997-05-28,29.2714
1997-05-29,28.955
1997-05-30,28.596
1997-06-02,28.6366
1997-06-03,28.6366
1997-06-04,28.3996
1997-06-05,28.5345
1997-06-06,29.4877
1997-06-09,29.8914
1997-06-10,30.0511
1997-06-11,30.6135
1997-06-12,31.2096
1997-06-13,31.53
1997-06-16,31.3316
1997-06-17,31.2096
1997-06-18,30.8098
1997-06-19,31.887
1997-06-20,31.9694
1997-06-23,31.53
1997-06-24,32.9692
1997-06-25,32.868
1997-06-26,32.5278
1997-06-27,32.7648
1997-06-30,32.7083
1997-07-01,33.2707
1997-07-02,33.4522
1997-07-03,33.6258
1997-07-07,33.0922
1997-07-08,33.2241
1997-07-09,32.3473
1997-07-10,32.1291
1997-07-11,32.4465
1997-07-14,32.1697
1997-07-15,32.1519
1997-07-16,31.4863
1997-07-17,34.1277
1997-07-18,34.0087
1997-07-21,33.4522
1997-07-22,33.9432
1997-07-23,33.4711
1997-07-24,33.1685
1997-07-25,32.9295
1997-07-28,32.1697
1997-07-29,32.8472
1997-07-30,33.2479
1997-07-31,33.2062
1997-08-01,32.7648
1997-08-04,32.9692
1997-08-05,32.9295
1997-08-06,32.6161
1997-08-07,31.887
1997-08-08,31.5885
1997-08-11,30.4528
1997-08-12,29.933
1997-08-13,29.6097
1997-08-14,29.8309
1997-08-15,29.0483
1997-08-18,29.815
1997-08-19,30.2881
1997-08-20,30.6135
1997-08-21,30.2881
1997-08-22,30.1711
1997-08-25,29.8914
1997-08-26,29.2913
1997-08-27,29.695
1997-08-28,29.4153
1997-08-29,29.3548
1997-09-02,30.5936
1997-09-03,30.8168
1997-09-04,30.6135
1997-09-05,30.675
1997-09-08,30.0709
1997-09-09,30.3357
1997-09-10,29.695
1997-09-11,29.6771
1997-09-12,29.815
1997-09-15,30.0917
1997-09-16,31.0539
1997-09-17,31.4794
1997-09-18,31.2374
1997-09-19,31.6777
1997-09-22,33.0465
1997-09-23,33.363
1997-09-24,32.5199
1997-09-25,31.8384
1997-09-26,32.1628
1997-09-29,32.622
1997-09-30,32.1043
1997-10-01,32.2392
1997-10-02,32.5417
1997-10-03,32.3998
1997-10-06,32.4861
1997-10-07,32.9017
1997-10-08,32.8422
1997-10-09,32.1628
1997-10-10,31.8384
1997-10-13,32.1043
1997-10-14,32.6081
1997-10-15,32.8422
1997-10-16,31.3574
1997-10-17,30.4389
1997-10-20,30.4171
1997-10-21,31.1967
1997-10-22,31.2374
1997-10-23,30.3576
1997-10-24,29.9896
1997-10-27,27.3035
1997-10-28,28.224
1997-10-29,28.4879
1997-10-30,28.108
1997-10-31,28.6674
1997-11-03,29.0681
1997-11-04,28.3242
1997-11-05,28.224
1997-11-06,28.5077
1997-11-07,28.5077
1997-11-10,28.4273
1997-11-11,28.467
1997-11-12,27.9255
1997-11-13,28.2419
1997-11-14,29.0096
1997-11-17,29.3488
1997-11-18,29.1108
1997-11-19,29.815
1997-11-20,29.7307
1997-11-21,30.3744
1997-11-24,29.7089
1997-11-25,30.1711
1997-11-26,30.2346
1997-11-28,30.4577
1997-12-01,30.6135
1997-12-02,30.5539
1997-12-03,31.6301
1997-12-04,33.7686
1997-12-05,33.728
1997-12-08,33.8103
1997-12-09,33.9065
1997-12-10,33.85
1997-12-11,33.7686
1997-12-12,33.8103
1997-12-15,34.0464
1997-12-16,34.4322
1997-12-17,34.6365
1997-12-18,33.9254
1997-12-19,33.117
1997-12-22,34.1892
1997-12-23,33.7091
1997-12-24,32.6776
1997-12-26,33.4036
1997-12-29,33.8103
1997-12-30,34.4322
1997-12-31,34.21
1998-01-02,34.7367
1998-01-05,34.9351
1998-01-06,34.453
1998-01-07,33.9254
1998-01-08,34.2695
1998-01-09,33.1993
1998-01-12,34.2695
1998-01-13,34.2904
1998-01-14,35.4638
1998-01-15,35.0749
1998-01-16,35.4191
1998-01-20,37.2769
1998-01-21,36.7899
1998-01-22,36.3465
1998-01-23,36.4517
1998-01-26,36.7899
1998-01-27,36.9526
1998-01-28,37.9623
1998-01-29,38.0407
1998-01-30,37.879
1998-02-02,38.0
1998-02-03,37.5219
1998-02-04,37.1133
1998-02-05,36.5519
1998-02-06,36.8693
1998-02-09,37.3563
1998-02-10,37.8988
1998-02-11,37.9197
1998-02-12,38.0218
1998-02-13,37.9822
1998-02-17,38.6844
1998-02-18,40.0998
1998-02-19,39.4601
1998-02-20,40.2446
1998-02-23,42.16
1998-02-24,41.294
1998-02-25,40.9479
1998-02-26,40.6652
1998-02-27,41.1711
1998-03-02,40.9261
1998-03-03,40.9261
1998-03-04,40.445
1998-03-05,40.0572
1998-03-06,41.2554
1998-03-09,41.6779
1998-03-10,42.3683
1998-03-11,42.0251
1998-03-12,41.7989
1998-03-13,41.5371
1998-03-16,41.9417
1998-03-17,42.7967
1998-03-18,42.5894
1998-03-19,42.4307
1998-03-20,42.7144
1998-03-23,42.4486
1998-03-24,42.7144
1998-03-25,42.1064
1998-03-26,41.6174
1998-03-27,41.3714
1998-03-30,40.8933
1998-03-31,41.5133
1998-04-01,42.0637
1998-04-02,42.8751
1998-04-03,42.5716
1998-04-06,42.7323
1998-04-07,42.3474
1998-04-08,41.3932
1998-04-09,40.8933
1998-04-13,40.57
1998-04-14,40.4847
1998-04-15,40.0026
1998-04-16,38.6844
1998-04-17,38.9899
1998-04-20,39.593
1998-04-21,38.9096
1998-04-22,38.7479
1998-04-23,38.9899
1998-04-24,37.7312
1998-04-27,36.54
1998-04-28,37.4148
1998-04-29,37.5666
1998-04-30,39.0286
1998-05-01,37.6707
1998-05-04,37.63
1998-05-05,37.5477
1998-05-06,37.4148
1998-05-07,37.2491
1998-05-08,38.1785
1998-05-11,38.2381
1998-05-12,38.0327
1998-05-13,38.0159
1998-05-14,38.2381
1998-05-15,37.8125
1998-05-18,38.7479
1998-05-19,38.5029
1998-05-20,39.0524
1998-05-21,38.4404
1998-05-22,38.2182
1998-05-26,37.7312
1998-05-27,38.486
1998-05-28,38.5217
1998-05-29,37.8919
1998-06-01,37.7312
1998-06-02,37.2918
1998-06-03,36.6015
1998-06-04,37.6152
1998-06-05,38.8729
1998-06-08,39.5057
1998-06-09,39.9947
1998-06-10,41.0084
1998-06-11,41.1284
1998-06-12,41.1086
1998-06-15,40.3161
1998-06-16,41.1711
1998-06-17,41.5371
1998-06-18,41.9021
1998-06-19,41.2474
1998-06-22,40.9052
1998-06-23,41.3932
1998-06-24,42.6718
1998-06-25,42.4684
1998-06-26,42.7412
1998-06-29,43.1677
1998-06-30,43.493
1998-07-01,43.2976
1998-07-02,43.1677
1998-07-06,43.8571
1998-07-07,43.371
1998-07-08,43.4504
1998-07-09,42.9029
1998-07-10,43.0874
1998-07-13,43.8571
1998-07-14,44.6704
1998-07-15,44.4274
1998-07-16,44.9938
1998-07-17,44.8728
1998-07-20,44.9938
1998-07-21,41.7989
1998-07-22,40.683
1998-07-23,40.1385
1998-07-24,40.8864
1998-07-27,40.6652
1998-07-28,40.4787
1998-07-29,40.0919
1998-07-30,41.0252
1998-07-31,40.1752
1998-08-03,39.5057
1998-08-04,38.734
1998-08-05,39.3827
1998-08-06,39.7487
1998-08-07,40.2784
1998-08-10,41.0084
1998-08-11,40.3161
1998-08-12,40.7237
1998-08-13,41.2147
1998-08-14,41.4151
1998-08-17,42.6718
1998-08-18,42.762
1998-08-19,42.5716
1998-08-20,41.8416
1998-08-21,41.9417
1998-08-24,42.7214
1998-08-25,43.4127
1998-08-26,43.371
1998-08-27,41.9834
1998-08-28,41.4151
1998-08-31,37.6955
1998-09-01,39.8251
1998-09-02,39.1942
1998-09-03,40.3359
1998-09-04,39.8866
1998-09-08,40.9866
1998-09-09,41.294
1998-09-10,40.4381
1998-09-11,41.8059
1998-09-14,43.1112
1998-09-15,44.2528
1998-09-16,44.1695
1998-09-17,43.7033
1998-09-18,43.9077
1998-09-21,44.2905
1998-09-22,44.6238
1998-09-23,45.2556
1998-09-24,44.7845
1998-09-25,42.9455
1998-09-28,42.0489
1998-09-29,43.0933
1998-09-30,42.3167
1998-10-01,40.8249
1998-10-02,41.7265
1998-10-05,42.0489
1998-10-06,41.6858
1998-10-07,41.0897
1998-10-08,41.4756
1998-10-09,42.4764
1998-10-12,42.8245
1998-10-13,42.7015
1998-10-14,42.2542
1998-10-15,43.5208
1998-10-16,44.4145
1998-10-19,43.6805
1998-10-20,42.6609
1998-10-21,43.5208
1998-10-22,43.5803
1998-10-23,42.641
1998-10-26,42.9852
1998-10-27,43.0338
1998-10-28,43.1112
1998-10-29,44.3927
1998-10-30,44.109
1998-11-02,45.2308
1998-11-03,45.579
1998-11-04,45.1733
1998-11-05,46.3556
1998-11-06,47.3366
1998-11-09,47.5429
1998-11-10,47.9486
1998-11-11,47.0281
1998-11-12,47.4814
1998-11-13,47.5608
1998-11-16,48.1132
1998-11-17,48.1341
1998-11-18,48.7877
1998-11-19,49.0942
1998-11-20,49.4781
1998-11-23,50.947
1998-11-24,51.809
1998-11-25,51.7693
1998-11-27,51.8913
1998-11-30,50.6644
1998-12-01,51.2704
1998-12-02,51.9042
1998-12-03,50.7576
1998-12-04,51.6602
1998-12-07,51.68
1998-12-08,52.0054
1998-12-09,49.7915
1998-12-10,47.9287
1998-12-11,47.7046
1998-12-14,47.7046
1998-12-15,47.8067
1998-12-16,48.4237
1998-12-17,48.4822
1998-12-18,47.3564
1998-12-21,47.2106
1998-12-22,48.3017
1998-12-23,49.0406
1998-12-24,48.7649
1998-12-28,48.505
1998-12-29,49.5048
1998-12-30,48.7649
1998-12-31,48.3414
1999-01-04,49.0783
1999-01-05,49.4037
1999-01-06,50.3658
1999-01-07,49.9195
1999-01-08,50.4055
1999-01-11,49.3828
1999-01-12,48.4822
1999-01-13,48.3017
1999-01-14,47.4397
1999-01-15,48.2204
1999-01-19,48.4237
1999-01-20,48.7877
1999-01-21,47.9486
1999-01-22,45.5502
1999-01-25,45.0652
1999-01-26,47.1918
1999-01-27,47.1085
1999-01-28,46.68
1999-01-29,48.0884
1999-02-01,48.1519
1999-02-02,49.2628
1999-02-03,49.119
1999-02-04,49.242
1999-02-05,48.9553
1999-02-08,49.119
1999-02-09,47.6431
1999-02-10,47.9287
1999-02-11,49.4037
1999-02-12,49.3223
1999-02-16,50.4471
1999-02-17,49.9403
1999-02-18,51.0413
1999-02-19,51.7832
1999-02-22,53.5815
1999-02-23,53.1351
1999-02-24,52.1075
1999-02-25,52.9655
1999-02-26,53.4218
1999-03-01,52.2692
1999-03-02,52.0659
1999-03-03,51.5818
1999-03-04,52.907
1999-03-05,54.4206
1999-03-08,54.5456
1999-03-09,54.6716
1999-03-10,54.4643
1999-03-11,54.4643
1999-03-12,55.1625
1999-03-15,55.4105
1999-03-16,56.4837
1999-03-17,55.2498
1999-03-18,56.5621
1999-03-19,56.5621
1999-03-22,56.8051
1999-03-23,54.5853
1999-03-24,54.1766
1999-03-25,54.2976
1999-03-26,52.8644
1999-03-29,53.764
1999-03-30,54.0973
1999-03-31,52.6947
1999-04-01,52.5727
1999-04-05,51.4251
1999-04-06,51.3418
1999-04-07,52.7354
1999-04-08,53.6846
1999-04-09,54.7549
1999-04-12,55.9055
1999-04-13,54.6716
1999-04-14,51.6245
1999-04-15,50.8905
1999-04-16,51.0482
1999-04-19,48.0884
1999-04-20,49.492
1999-04-21,49.8996
1999-04-22,51.2218
1999-04-23,49.8173
1999-04-26,48.6647
1999-04-27,48.3801
1999-04-28,46.5332
1999-04-29,46.2822
1999-04-30,46.2822
1999-05-03,46.4935
1999-05-04,46.6155
1999-05-05,47.8871
1999-05-06,48.9177
1999-05-07,48.995
1999-05-10,47.4358
1999-05-11,47.0688
1999-05-12,47.0688
1999-05-13,48.0091
1999-05-14,46.8585
1999-05-17,47.3138
1999-05-18,46.2416
1999-05-19,46.3636
1999-05-20,47.5161
1999-05-21,46.8992
1999-05-24,45.9579
1999-05-25,44.8837
1999-05-26,44.2717
1999-05-27,43.4058
1999-05-28,44.475
1999-06-01,44.8083
1999-06-02,44.0753
1999-06-03,45.1039
1999-06-04,46.6353
1999-06-07,45.7684
1999-06-08,45.3132
1999-06-09,46.1394
1999-06-10,44.8232
1999-06-11,43.9523
1999-06-14,43.742
1999-06-15,44.6496
1999-06-16,45.3132
1999-06-17,45.8914
1999-06-18,45.5562
1999-06-21,45.8478
1999-06-22,46.059
1999-06-23,44.8232
1999-06-24,45.5205
1999-06-25,45.4788
1999-06-28,46.2614
1999-06-29,47.2106
1999-06-30,48.6112
1999-07-01,49.6893
1999-07-02,49.6893
1999-07-06,48.8244
1999-07-07,49.3154
1999-07-08,49.73
1999-07-09,49.6487
1999-07-12,49.5197
1999-07-13,49.2747
1999-07-14,48.0359
1999-07-15,48.1995
1999-07-16,46.9666
1999-07-19,46.6353
1999-07-20,45.3548
1999-07-21,45.3548
1999-07-22,45.8081
1999-07-23,45.5562
1999-07-26,45.1039
1999-07-27,45.3975
1999-07-28,45.2308
1999-07-29,44.0753
1999-07-30,44.6496
1999-08-02,44.4899
1999-08-03,44.238
1999-08-04,42.5894
1999-08-05,42.2611
1999-08-06,41.1403
1999-08-09,40.9826
1999-08-10,41.1016
1999-08-11,40.2377
1999-08-12,40.939
1999-08-13,42.0915
1999-08-16,42.7967
1999-08-17,42.9197
