Date,MMM.US
1994-12-28,16.3709
1994-12-29,16.2582
1994-12-30,16.4483
1995-01-03,16.6443
1995-01-04,16.4483
1995-01-05,16.4483
1995-01-06,16.3709
1995-01-09,16.3709
1995-01-10,16.3709
1995-01-11,16.3327
1995-01-12,16.0269
1995-01-13,16.0269
1995-01-16,16.414
1995-01-17,16.3709
1995-01-18,16.3709
1995-01-19,16.1807
1995-01-20,16.2954
1995-01-23,16.2582
1995-01-24,16.0661
1995-01-25,15.9848
1995-01-26,16.216
1995-01-27,15.9505
1995-01-30,16.0269
1995-01-31,16.1406
1995-02-01,15.7182
1995-02-02,15.7927
1995-02-03,15.8319
1995-02-06,16.1024
1995-02-07,16.0661
1995-02-08,16.0661
1995-02-09,16.1807
1995-02-10,16.2954
1995-02-13,16.3709
1995-02-14,16.3327
1995-02-15,16.5639
1995-02-16,16.5639
1995-02-17,16.3248
1995-02-21,16.4443
1995-02-22,16.6374
1995-02-23,16.7099
1995-02-24,16.9491
1995-02-27,16.9491
1995-02-28,17.0205
1995-03-01,17.0627
1995-03-02,16.8255
1995-03-03,16.9049
1995-03-06,16.7531
1995-03-07,16.7531
1995-03-08,16.7099
1995-03-09,17.2165
1995-03-10,17.4547
1995-03-13,17.3743
1995-03-14,17.9152
1995-03-15,17.6065
1995-03-16,17.6419
1995-03-17,17.7643
1995-03-20,17.9525
1995-03-21,17.9152
1995-03-22,17.6419
1995-03-23,17.684
1995-03-24,18.1896
1995-03-27,18.1465
1995-03-28,17.9152
1995-03-29,18.0328
1995-03-30,18.1896
1995-03-31,18.075
1995-04-03,17.8809
1995-04-04,18.1112
1995-04-05,17.8809
1995-04-06,18.075
1995-04-07,18.0328
1995-04-10,17.8369
1995-04-11,17.7643
1995-04-12,17.9152
1995-04-13,17.9966
1995-04-17,18.0328
1995-04-18,18.075
1995-04-19,18.2651
1995-04-20,18.2259
1995-04-21,18.7688
1995-04-24,18.8118
1995-04-25,18.3876
1995-04-26,18.5012
1995-04-27,18.6512
1995-04-28,18.5366
1995-05-01,18.3406
1995-05-02,18.3406
1995-05-03,18.6168
1995-05-04,18.6972
1995-05-05,18.6512
1995-05-08,18.5012
1995-05-09,18.5012
1995-05-10,19.1588
1995-05-11,19.2058
1995-05-12,19.1588
1995-05-15,19.2304
1995-05-16,19.2656
1995-05-17,18.8786
1995-05-18,18.1338
1995-05-19,18.0956
1995-05-22,18.4062
1995-05-23,18.5669
1995-05-24,18.5218
1995-05-25,18.3258
1995-05-26,18.17
1995-05-30,18.17
1995-05-31,18.7972
1995-06-01,18.4424
1995-06-02,18.3258
1995-06-05,18.3729
1995-06-06,18.3729
1995-06-07,18.4062
1995-06-08,18.4424
1995-06-09,18.3729
1995-06-12,18.5669
1995-06-13,18.761
1995-06-14,18.7168
1995-06-15,18.6022
1995-06-16,18.4866
1995-06-19,18.8786
1995-06-20,18.5669
1995-06-21,18.4424
1995-06-22,18.4866
1995-06-23,18.4062
1995-06-26,18.4062
1995-06-27,18.3729
1995-06-28,18.2112
1995-06-29,17.8937
1995-06-30,17.9731
1995-07-03,18.0514
1995-07-05,18.3258
1995-07-06,18.5218
1995-07-07,18.7168
1995-07-10,18.4062
1995-07-11,18.6022
1995-07-12,18.6384
1995-07-13,18.5218
1995-07-14,18.4866
1995-07-17,18.7168
1995-07-18,18.4424
1995-07-19,18.3258
1995-07-20,18.4866
1995-07-21,18.4424
1995-07-24,18.4062
1995-07-25,18.6384
1995-07-26,17.5477
1995-07-27,17.7781
1995-07-28,17.7781
1995-07-31,17.7447
1995-08-01,17.8584
1995-08-02,17.8937
1995-08-03,17.8231
1995-08-04,17.4684
1995-08-07,17.585
1995-08-08,17.4263
1995-08-09,17.2743
1995-08-10,17.2743
1995-08-11,17.3871
1995-08-14,17.4263
1995-08-15,17.3527
1995-08-16,17.4263
1995-08-17,17.4684
1995-08-18,17.3871
1995-08-21,17.3871
1995-08-22,17.3527
1995-08-23,17.3018
1995-08-24,17.0999
1995-08-25,17.2577
1995-08-28,17.1793
1995-08-29,17.2253
1995-08-30,17.1793
1995-08-31,17.2577
1995-09-01,17.1793
1995-09-05,17.2253
1995-09-06,17.3018
1995-09-07,17.0205
1995-09-08,17.5409
1995-09-11,17.3018
1995-09-12,17.3391
1995-09-13,17.6918
1995-09-14,17.7722
1995-09-15,17.8937
1995-09-18,17.7722
1995-09-19,17.8153
1995-09-20,17.8153
1995-09-21,17.3391
1995-09-22,17.4615
1995-09-25,17.2577
1995-09-26,17.3018
1995-09-27,17.2577
1995-09-28,17.5752
1995-09-29,17.8153
1995-10-02,18.0103
1995-10-03,18.0514
1995-10-04,17.9731
1995-10-05,18.17
1995-10-06,17.9731
1995-10-09,17.9731
1995-10-10,17.8153
1995-10-11,17.6918
1995-10-12,18.0877
1995-10-13,17.9319
1995-10-16,17.9319
1995-10-17,17.7722
1995-10-18,17.6546
1995-10-19,17.6546
1995-10-20,17.8515
1995-10-23,17.7722
1995-10-24,17.8515
1995-10-25,17.7722
1995-10-26,17.7369
1995-10-27,17.5409
1995-10-30,17.8153
1995-10-31,17.9731
1995-11-01,17.9731
1995-11-02,18.0877
1995-11-03,18.805
1995-11-06,18.6836
1995-11-07,18.365
1995-11-08,18.6836
1995-11-09,18.9578
1995-11-10,18.8786
1995-11-13,18.6453
1995-11-14,19.4704
1995-11-15,19.3528
1995-11-16,20.1417
1995-11-17,20.3014
1995-11-20,20.4591
1995-11-21,20.5317
1995-11-22,20.4533
1995-11-24,20.4533
1995-11-27,20.4875
1995-11-28,20.4875
1995-11-29,20.9667
1995-11-30,20.8071
1995-12-01,20.7689
1995-12-04,20.7277
1995-12-05,21.0059
1995-12-06,21.2891
1995-12-07,21.2891
1995-12-08,21.2891
1995-12-11,21.7664
1995-12-12,21.9614
1995-12-13,22.2005
1995-12-14,21.881
1995-12-15,21.2039
1995-12-18,21.6086
1995-12-19,21.3274
1995-12-20,21.0059
1995-12-21,20.8491
1995-12-22,20.37
1995-12-26,20.3289
1995-12-27,20.5689
1995-12-28,20.5317
1995-12-29,21.1245
1996-01-02,21.5665
1996-01-03,21.5273
1996-01-04,21.4509
1996-01-05,21.4851
1996-01-08,21.3274
1996-01-09,21.0129
1996-01-10,20.8491
1996-01-11,20.9295
1996-01-12,20.6905
1996-01-15,20.6905
1996-01-16,21.4029
1996-01-17,20.2935
1996-01-18,19.9329
1996-01-19,19.9329
1996-01-22,20.0554
1996-01-23,19.8947
1996-01-24,20.1329
1996-01-25,20.2485
1996-01-26,20.7689
1996-01-29,20.7277
1996-01-30,20.4875
1996-01-31,20.5317
1996-02-01,20.7689
1996-02-02,20.8825
1996-02-05,21.2039
1996-02-06,21.2471
1996-02-07,21.3695
1996-02-08,21.7252
1996-02-09,21.7664
1996-02-12,22.0398
1996-02-13,21.8017
1996-02-14,21.8017
1996-02-15,21.4851
1996-02-16,21.1667
1996-02-20,21.1667
1996-02-21,20.8345
1996-02-22,21.3195
1996-02-23,21.0815
1996-02-26,20.5963
1996-02-27,20.7521
1996-02-28,20.8345
1996-02-29,20.8775
1996-03-01,20.8345
1996-03-04,20.8345
1996-03-05,20.9942
1996-03-06,21.1167
1996-03-07,21.0815
1996-03-08,20.1975
1996-03-11,20.3592
1996-03-12,20.9942
1996-03-13,20.7992
1996-03-14,20.2779
1996-03-15,20.3592
1996-03-18,20.7199
1996-03-19,20.8775
1996-03-20,20.8345
1996-03-21,20.6767
1996-03-22,20.6767
1996-03-25,20.7992
1996-03-26,20.8775
1996-03-27,20.8345
1996-03-28,21.2725
1996-03-29,20.7199
1996-04-01,21.3195
1996-04-02,21.0815
1996-04-03,21.0353
1996-04-04,20.9139
1996-04-08,20.6767
1996-04-09,20.5552
1996-04-10,20.5141
1996-04-11,20.4739
1996-04-12,20.5552
1996-04-15,20.8345
1996-04-16,20.6767
1996-04-17,20.7199
1996-04-18,20.7199
1996-04-19,20.6385
1996-04-22,20.7199
1996-04-23,20.6767
1996-04-24,20.7521
1996-04-25,20.8345
1996-04-26,20.8775
1996-04-29,21.1598
1996-04-30,21.0815
1996-05-01,21.1167
1996-05-02,20.9589
1996-05-03,20.6385
1996-05-06,21.0815
1996-05-07,20.7199
1996-05-08,20.6767
1996-05-09,20.5552
1996-05-10,20.9139
1996-05-13,21.0353
1996-05-14,20.9139
1996-05-15,20.9942
1996-05-16,21.6008
1996-05-17,22.0016
1996-05-20,22.323
1996-05-21,22.4386
1996-05-22,22.466
1996-05-23,22.3867
1996-05-24,22.713
1996-05-28,22.6718
1996-05-29,22.2652
1996-05-30,22.2309
1996-05-31,22.0261
1996-06-03,22.0702
1996-06-04,22.1074
1996-06-05,22.4318
1996-06-06,22.2652
1996-06-07,22.5906
1996-06-10,22.3867
1996-06-11,22.0261
1996-06-12,22.3867
1996-06-13,22.1074
1996-06-14,22.0702
1996-06-17,22.0702
1996-06-18,21.7458
1996-06-19,22.1506
1996-06-20,22.2652
1996-06-21,22.2652
1996-06-24,22.4318
1996-06-25,22.5112
1996-06-26,22.5112
1996-06-27,22.1506
1996-06-28,22.2652
1996-07-01,23.0404
1996-07-02,22.1829
1996-07-03,22.2652
1996-07-05,21.8693
1996-07-08,21.7458
1996-07-09,21.8242
1996-07-10,22.2652
1996-07-11,21.7772
1996-07-12,21.6223
1996-07-15,20.6541
1996-07-16,20.5748
1996-07-17,20.3289
1996-07-18,21.0129
1996-07-19,21.1039
1996-07-22,21.0129
1996-07-23,20.8981
1996-07-24,20.4533
1996-07-25,20.4935
1996-07-26,20.4533
1996-07-29,20.6189
1996-07-30,20.9795
1996-07-31,20.9795
1996-08-01,21.2597
1996-08-02,21.7027
1996-08-05,21.4195
1996-08-06,21.6223
1996-08-07,21.2597
1996-08-08,21.3813
1996-08-09,21.1813
1996-08-12,21.2951
1996-08-13,21.2177
1996-08-14,21.4195
1996-08-15,21.542
1996-08-16,21.6223
1996-08-19,21.8242
1996-08-20,22.1074
1996-08-21,21.739
1996-08-22,21.739
1996-08-23,21.4587
1996-08-26,21.491
1996-08-27,21.9046
1996-08-28,21.9408
1996-08-29,21.9046
1996-08-30,22.3466
1996-09-03,22.2309
1996-09-04,22.1074
1996-09-05,21.9408
1996-09-06,22.1074
1996-09-09,22.2309
1996-09-10,22.1074
1996-09-11,22.1427
1996-09-12,22.4318
1996-09-13,22.713
1996-09-16,22.713
1996-09-17,23.2402
1996-09-18,22.9942
1996-09-19,22.9158
1996-09-20,22.7562
1996-09-23,22.7562
1996-09-24,22.6718
1996-09-25,22.6346
1996-09-26,22.6718
1996-09-27,22.6718
1996-09-30,22.6718
1996-10-01,22.5532
1996-10-02,22.7934
1996-10-03,22.7934
1996-10-04,22.8796
1996-10-07,22.713
1996-10-08,22.7934
1996-10-09,22.7934
1996-10-10,22.9942
1996-10-11,23.4078
1996-10-14,23.203
1996-10-15,23.0805
1996-10-16,23.4401
1996-10-17,23.4401
1996-10-18,23.5646
1996-10-21,23.2853
1996-10-22,23.2402
1996-10-23,23.3186
1996-10-24,23.1638
1996-10-25,24.1809
1996-10-28,24.4603
1996-10-29,24.8649
1996-10-30,24.5073
1996-10-31,24.8317
1996-11-01,24.7081
1996-11-04,24.5425
1996-11-05,25.0315
1996-11-06,25.9204
1996-11-07,25.9635
1996-11-08,26.0076
1996-11-11,26.4122
1996-11-12,26.4476
1996-11-13,26.2084
1996-11-14,26.571
1996-11-15,26.4122
1996-11-18,26.7729
1996-11-19,26.7729
1996-11-20,27.0992
1996-11-21,27.2648
1996-11-22,27.7127
1996-11-25,27.7558
1996-11-26,27.3883
1996-11-27,27.2648
1996-11-29,27.3883
1996-12-02,27.1835
1996-12-03,27.1835
1996-12-04,27.061
1996-12-05,26.9758
1996-12-06,26.6936
1996-12-09,27.2648
1996-12-10,27.5902
1996-12-11,27.1835
1996-12-12,26.2398
1996-12-13,26.6494
1996-12-16,26.4848
1996-12-17,26.2398
1996-12-18,26.5289
1996-12-19,26.8964
1996-12-20,27.7127
1996-12-23,27.6313
1996-12-24,27.7127
1996-12-26,27.9557
1996-12-27,27.9165
1996-12-30,27.7558
1996-12-31,27.1414
1997-01-02,28.2027
1997-01-03,27.7127
1997-01-06,27.7558
1997-01-07,27.4295
1997-01-08,27.3883
1997-01-09,27.3422
1997-01-10,27.3883
1997-01-13,27.2648
1997-01-14,27.8812
1997-01-15,27.6313
1997-01-16,28.0027
1997-01-17,28.0027
1997-01-20,27.7127
1997-01-21,27.7558
1997-01-22,27.4647
1997-01-23,26.6936
1997-01-24,26.4848
1997-01-27,26.8131
1997-01-28,27.2648
1997-01-29,27.5539
1997-01-30,28.0027
1997-01-31,27.8812
1997-02-03,27.6764
1997-02-04,27.8322
1997-02-05,27.5108
1997-02-06,27.4295
1997-02-07,27.5902
1997-02-10,27.307
1997-02-11,27.5108
1997-02-12,28.2027
1997-02-13,28.2027
1997-02-14,27.793
1997-02-18,28.0027
1997-02-19,27.7627
1997-02-20,27.3952
1997-02-21,28.0507
1997-02-24,28.4613
1997-02-25,29.6147
1997-02-26,30.6016
1997-02-27,30.3154
1997-02-28,30.2674
1997-03-03,30.4378
1997-03-04,29.6147
1997-03-05,30.233
1997-03-06,29.8999
1997-03-07,30.0674
1997-03-10,30.4378
1997-03-11,30.3154
1997-03-12,29.946
1997-03-13,29.3217
1997-03-14,29.5324
1997-03-17,29.6147
1997-03-18,29.3678
1997-03-19,29.163
1997-03-20,29.163
1997-03-21,28.6661
1997-03-24,29.163
1997-03-25,29.1983
1997-03-26,28.7514
1997-03-27,28.1311
1997-03-31,27.8411
1997-04-01,28.1733
1997-04-02,27.6823
1997-04-03,27.5588
1997-04-04,27.3952
1997-04-07,27.0248
1997-04-08,27.8411
1997-04-09,27.1061
1997-04-10,27.4295
1997-04-11,26.7376
1997-04-14,26.7729
1997-04-15,27.3491
1997-04-16,27.598
1997-04-17,27.1835
1997-04-18,27.3952
1997-04-21,27.3491
1997-04-22,28.7906
1997-04-23,28.2967
1997-04-24,28.3389
1997-04-25,28.0949
1997-04-28,28.4211
1997-04-29,28.5849
1997-04-30,28.6319
1997-05-01,28.6661
1997-05-02,28.8327
1997-05-05,29.6568
1997-05-06,29.698
1997-05-07,29.5324
1997-05-08,29.9792
1997-05-09,30.1106
1997-05-12,30.3928
1997-05-13,30.1106
1997-05-14,30.477
1997-05-15,31.0925
1997-05-16,30.6456
1997-05-19,30.0674
1997-05-20,30.189
1997-05-21,30.0744
1997-05-22,29.8666
1997-05-23,30.485
1997-05-27,30.1164
1997-05-28,30.776
1997-05-29,30.6515
1997-05-30,30.4066
1997-06-02,30.0744
1997-06-03,30.241
1997-06-04,29.7058
1997-06-05,30.1164
1997-06-06,30.6152
1997-06-09,30.6956
1997-06-10,31.3169
1997-06-11,31.2297
1997-06-12,32.5614
1997-06-13,32.6829
1997-06-16,32.3497
1997-06-17,33.0955
1997-06-18,33.0494
1997-06-19,33.0494
1997-06-20,33.7942
1997-06-23,33.0955
1997-06-24,33.4286
1997-06-25,33.5031
1997-06-26,33.7589
1997-06-27,33.7589
1997-06-30,33.8402
1997-07-01,33.3404
1997-07-02,33.3404
1997-07-03,33.6922
1997-07-07,33.5256
1997-07-08,34.1058
1997-07-09,33.9832
1997-07-10,34.0048
1997-07-11,34.191
1997-07-14,34.2478
1997-07-15,33.9254
1997-07-16,33.7589
1997-07-17,32.9279
1997-07-18,32.5614
1997-07-21,32.6173
1997-07-22,33.1984
1997-07-23,32.5937
1997-07-24,31.6491
1997-07-25,31.3169
1997-07-28,31.5256
1997-07-29,31.9617
1997-07-30,31.4639
1997-07-31,31.361
1997-08-01,31.1944
1997-08-04,31.5031
1997-08-05,31.6265
1997-08-06,31.7275
1997-08-07,31.751
1997-08-08,31.3747
1997-08-11,31.4639
1997-08-12,31.2738
1997-08-13,31.0729
1997-08-14,31.361
1997-08-15,30.282
1997-08-18,30.3624
1997-08-19,30.7632
1997-08-20,31.0356
1997-08-21,30.4584
1997-08-22,30.7887
1997-08-25,30.8465
1997-08-26,30.5378
1997-08-27,30.4584
1997-08-28,30.2674
1997-08-29,29.9166
1997-09-02,30.477
1997-09-03,30.7466
1997-09-04,30.7887
1997-09-05,30.58
1997-09-08,30.6456
1997-09-09,30.6692
1997-09-10,29.9792
1997-09-11,29.9792
1997-09-12,30.5378
1997-09-15,29.7058
1997-09-16,29.4168
1997-09-17,29.6284
1997-09-18,29.1199
1997-09-19,28.8504
1997-09-22,28.9415
1997-09-23,29.307
1997-09-24,28.9523
1997-09-25,29.2296
1997-09-26,30.1038
1997-09-29,30.723
1997-09-30,30.771
1997-10-01,31.409
1997-10-02,31.6638
1997-10-03,31.5971
1997-10-06,31.9539
1997-10-07,32.9132
1997-10-08,32.6173
1997-10-09,32.1205
1997-10-10,31.8872
1997-10-13,32.0999
1997-10-14,32.8279
1997-10-15,32.4938
1997-10-16,31.8079
1997-10-17,31.409
1997-10-20,31.2248
1997-10-21,31.4962
1997-10-22,33.411
1997-10-23,33.0818
1997-10-24,31.8745
1997-10-27,30.7034
1997-10-28,31.2679
1997-10-29,31.0984
1997-10-30,30.6692
1997-10-31,30.4584
1997-11-03,30.6819
1997-11-04,30.9112
1997-11-05,30.9572
1997-11-06,31.0356
1997-11-07,30.9572
1997-11-10,31.2865
1997-11-11,32.0371
1997-11-12,31.7657
1997-11-13,31.6403
1997-11-14,31.5413
1997-11-17,31.5795
1997-11-18,31.3326
1997-11-19,31.5727
1997-11-20,32.4301
1997-11-21,32.386
1997-11-24,32.0293
1997-11-25,32.5535
1997-11-26,32.5535
1997-11-28,32.6173
1997-12-01,33.0151
1997-12-02,32.9054
1997-12-03,32.2429
1997-12-04,32.4527
1997-12-05,32.3203
1997-12-08,32.1341
1997-12-09,31.6344
1997-12-10,31.4247
1997-12-11,31.0856
1997-12-12,30.92
1997-12-15,31.0268
1997-12-16,31.4247
1997-12-17,28.4153
1997-12-18,28.7661
1997-12-19,27.9949
1997-12-22,28.2027
1997-12-23,27.9479
1997-12-24,28.2027
1997-12-26,27.9704
1997-12-29,27.8077
1997-12-30,27.8263
1997-12-31,27.4647
1998-01-02,27.9479
1998-01-05,27.9097
1998-01-06,27.9949
1998-01-07,28.2261
1998-01-08,27.8881
1998-01-09,27.6549
1998-01-12,27.7205
1998-01-13,28.1605
1998-01-14,28.1399
1998-01-15,27.6196
1998-01-16,27.8626
1998-01-20,27.8626
1998-01-21,27.5725
1998-01-22,27.0326
1998-01-23,27.3001
1998-01-26,27.4432
1998-01-27,26.9699
1998-01-28,28.2829
1998-01-29,28.5573
1998-01-30,27.9479
1998-02-02,29.0777
1998-02-03,29.5824
1998-02-04,29.3982
1998-02-05,29.2874
1998-02-06,29.307
1998-02-09,29.163
1998-02-10,28.7906
1998-02-11,29.4168
1998-02-12,29.6814
1998-02-13,29.4511
1998-02-17,29.4981
1998-02-18,29.5981
1998-02-19,29.4756
1998-02-20,29.6216
1998-02-23,28.966
1998-02-24,28.5485
1998-02-25,28.7161
1998-02-26,29.0493
1998-02-27,28.7407
1998-03-02,29.9792
1998-03-03,29.893
1998-03-04,30.2674
1998-03-05,29.9577
1998-03-06,30.1674
1998-03-09,30.2674
1998-03-10,30.3556
1998-03-11,30.5084
1998-03-12,30.379
1998-03-13,30.233
1998-03-16,30.8191
1998-03-17,31.4315
1998-03-18,31.5795
1998-03-19,31.7275
1998-03-20,31.556
1998-03-23,31.6863
1998-03-24,31.9843
1998-03-25,32.1695
1998-03-26,32.1901
1998-03-27,31.8745
1998-03-30,31.5795
1998-03-31,30.6515
1998-04-01,31.0268
1998-04-02,31.1572
1998-04-03,31.0268
1998-04-06,30.9298
1998-04-07,31.1572
1998-04-08,31.2003
1998-04-09,31.6863
1998-04-13,31.9157
1998-04-14,31.6638
1998-04-15,32.6525
1998-04-16,32.4653
1998-04-17,32.8221
1998-04-20,32.5467
1998-04-21,32.7182
1998-04-22,32.1695
1998-04-23,31.7441
1998-04-24,31.0925
1998-04-27,30.379
1998-04-28,31.1572
1998-04-29,31.3002
1998-04-30,31.7873
1998-05-01,31.9371
1998-05-04,32.5683
1998-05-05,32.4448
1998-05-06,31.6207
1998-05-07,31.1366
1998-05-08,31.6403
1998-05-11,31.6207
1998-05-12,31.409
1998-05-13,31.8079
1998-05-14,32.2351
1998-05-15,32.2919
1998-05-18,32.2919
1998-05-19,32.6525
1998-05-20,32.5232
1998-05-21,32.1625
1998-05-22,32.4379
1998-05-26,32.3497
1998-05-27,32.4801
1998-05-28,32.1841
1998-05-29,31.3747
1998-06-01,31.8872
1998-06-02,31.6128
1998-06-03,31.0778
1998-06-04,31.5031
1998-06-05,31.7128
1998-06-08,31.9107
1998-06-09,31.4639
1998-06-10,29.94
1998-06-11,29.7931
1998-06-12,29.4109
1998-06-15,27.4373
1998-06-16,27.5265
1998-06-17,27.9273
1998-06-18,27.9097
1998-06-19,28.2829
1998-06-22,28.1399
1998-06-23,27.8626
1998-06-24,27.9273
1998-06-25,28.3917
1998-06-26,28.0713
1998-06-29,28.1399
1998-06-30,27.8411
1998-07-01,28.4153
1998-07-02,27.8626
1998-07-06,27.9273
1998-07-07,27.8185
1998-07-08,27.7333
1998-07-09,27.7558
1998-07-10,27.3364
1998-07-13,27.1835
1998-07-14,27.5265
1998-07-15,27.6313
1998-07-16,27.9704
1998-07-17,28.2261
1998-07-20,28.1399
1998-07-21,27.7793
1998-07-22,27.2501
1998-07-23,26.5064
1998-07-24,26.1673
1998-07-27,26.5494
1998-07-28,26.0438
1998-07-29,25.6842
1998-07-30,25.596
1998-07-31,25.4519
1998-08-03,25.3197
1998-08-04,24.9395
1998-08-05,25.6626
1998-08-06,26.2084
1998-08-07,26.5064
1998-08-10,25.8929
1998-08-11,25.9125
1998-08-12,26.4378
1998-08-13,25.935
1998-08-14,25.596
1998-08-17,25.7685
1998-08-18,26.2536
1998-08-19,26.4182
1998-08-20,26.1026
1998-08-21,25.6293
1998-08-24,25.5891
1998-08-25,25.7381
1998-08-26,25.2932
1998-08-27,25.1854
1998-08-28,24.7807
1998-08-31,23.3706
1998-09-01,23.2167
1998-09-02,23.5861
1998-09-03,24.1133
1998-09-04,23.9723
1998-09-08,25.2265
1998-09-09,25.1168
1998-09-10,23.8213
1998-09-11,24.4191
1998-09-14,24.0899
1998-09-15,24.2437
1998-09-16,25.0315
1998-09-17,24.1809
1998-09-18,24.2201
1998-09-21,24.375
1998-09-22,24.2201
1998-09-23,24.9453
1998-09-24,25.0315
1998-09-25,25.3589
1998-09-28,26.3084
1998-09-29,26.33
1998-09-30,25.1403
1998-10-01,24.7562
1998-10-02,25.5
1998-10-05,24.8453
1998-10-06,25.1854
1998-10-07,26.0586
1998-10-08,26.4378
1998-10-09,26.9983
1998-10-12,27.4892
1998-10-13,27.1276
1998-10-14,27.1276
1998-10-15,28.038
1998-10-16,29.0425
1998-10-19,28.8984
1998-10-20,29.5138
1998-10-21,28.7455
1998-10-22,27.7852
1998-10-23,26.4182
1998-10-26,26.7798
1998-10-27,26.7376
1998-10-28,26.4622
1998-10-29,27.1629
1998-10-30,27.1629
1998-11-02,27.402
1998-11-03,27.2932
1998-11-04,27.4432
1998-11-05,28.0586
1998-11-06,27.5108
1998-11-09,27.0385
1998-11-10,26.2084
1998-11-11,26.233
1998-11-12,26.2536
1998-11-13,26.2536
1998-11-16,27.3589
1998-11-17,27.1629
1998-11-18,28.1967
1998-11-19,28.4075
1998-11-20,28.5789
1998-11-23,29.2227
1998-11-24,28.6867
1998-11-25,28.8171
1998-11-27,28.3213
1998-11-30,27.6549
1998-12-01,27.9557
1998-12-02,27.8077
1998-12-03,27.2932
1998-12-04,27.5657
1998-12-07,26.478
1998-12-08,26.7543
1998-12-09,26.7082
1998-12-10,25.596
1998-12-11,25.1403
1998-12-14,25.5735
1998-12-15,25.3353
1998-12-16,24.5211
1998-12-17,25.1609
1998-12-18,24.3103
1998-12-21,24.2201
1998-12-22,24.3103
1998-12-23,24.7562
1998-12-24,25.2491
1998-12-28,25.5539
1998-12-29,25.8136
1998-12-30,25.1403
1998-12-31,24.4319
1999-01-04,25.6372
1999-01-05,25.791
1999-01-06,26.9904
1999-01-07,26.3712
1999-01-08,26.5024
1999-01-11,26.9904
1999-01-12,26.7082
1999-01-13,25.8557
1999-01-14,24.7807
1999-01-15,25.6156
1999-01-19,24.9953
1999-01-20,24.0036
1999-01-21,24.9326
1999-01-22,24.4985
1999-01-25,25.8136
1999-01-26,26.0644
1999-01-27,25.4882
1999-01-28,25.9792
1999-01-29,26.6642
1999-02-01,26.4544
1999-02-02,26.0644
1999-02-03,25.6372
1999-02-04,26.283
1999-02-05,26.8611
1999-02-08,26.283
1999-02-09,25.8557
1999-02-10,25.8929
1999-02-11,26.4122
1999-02-12,26.5858
1999-02-16,26.2624
1999-02-17,26.3241
1999-02-18,26.4122
1999-02-19,26.5632
1999-02-22,27.1688
1999-02-23,26.9297
1999-02-24,26.3712
1999-02-25,26.0438
1999-02-26,25.6293
1999-03-01,25.4598
1999-03-02,25.7381
1999-03-03,25.8929
1999-03-04,26.0222
1999-03-05,26.6936
1999-03-08,26.6064
1999-03-09,26.9297
1999-03-10,27.8547
1999-03-11,27.7333
1999-03-12,27.8136
1999-03-15,27.5813
1999-03-16,27.1914
1999-03-17,26.43
1999-03-18,25.4813
1999-03-19,24.7405
1999-03-22,25.0678
1999-03-23,24.7856
1999-03-24,24.7023
1999-03-25,24.5269
1999-03-26,24.3309
1999-03-29,24.6797
1999-03-30,24.3103
1999-03-31,24.4819
1999-04-01,25.1775
1999-04-05,25.2619
1999-04-06,24.8943
1999-04-07,24.6797
1999-04-08,24.8091
1999-04-09,24.6347
1999-04-12,24.5691
1999-04-13,25.2217
1999-04-14,26.0438
1999-04-15,27.4295
1999-04-16,27.6705
1999-04-19,29.1571
1999-04-20,28.2467
1999-04-21,28.5927
1999-04-22,27.6705
1999-04-23,27.9625
1999-04-26,28.3329
1999-04-27,27.9625
1999-04-28,29.2433
1999-04-29,29.6343
1999-04-30,30.8034
1999-05-03,32.4879
1999-05-04,32.5065
1999-05-05,31.9705
1999-05-06,31.8823
1999-05-07,32.1391
1999-05-10,32.5937
1999-05-11,32.8779
1999-05-12,32.4879
1999-05-13,31.4707
1999-05-14,31.262
1999-05-17,30.8916
1999-05-18,30.477
1999-05-19,31.1297
1999-05-20,31.1513
1999-05-21,30.9768
1999-05-24,31.2796
1999-05-25,31.2159
1999-05-26,30.9357
1999-05-27,29.9528
1999-05-28,29.8666
1999-06-01,30.7152
1999-06-02,31.1072
1999-06-03,31.0856
1999-06-04,30.5652
1999-06-07,31.5844
1999-06-08,31.1513
1999-06-09,30.3928
1999-06-10,30.3282
1999-06-11,29.9322
1999-06-14,31.0856
1999-06-15,31.2796
1999-06-16,31.6265
1999-06-17,31.5648
1999-06-18,31.6922
1999-06-21,31.4315
1999-06-22,31.2159
1999-06-23,31.7823
1999-06-24,30.9112
1999-06-25,30.7387
1999-06-28,30.3076
1999-06-29,30.3282
1999-06-30,30.282
1999-07-01,30.3692
1999-07-02,30.9572
1999-07-06,31.5178
1999-07-07,31.4786
1999-07-08,31.605
1999-07-09,31.1944
1999-07-12,30.7632
1999-07-13,31.1513
1999-07-14,30.6515
1999-07-15,30.5878
1999-07-16,30.6319
1999-07-19,30.7632
1999-07-20,31.1513
1999-07-21,31.3492
1999-07-22,31.5844
1999-07-23,31.1719
1999-07-26,30.9768
1999-07-27,30.9572
1999-07-28,31.0435
1999-07-29,31.6265
1999-07-30,30.6319
1999-08-02,31.067
1999-08-03,31.3894
1999-08-04,31.9617
1999-08-05,32.8917
1999-08-06,33.3894
1999-08-09,32.9994
1999-08-10,33.1729
1999-08-11,33.7462
1999-08-12,33.701
1999-08-13,34.0264
1999-08-16,34.1352
1999-08-17,34.1126
1999-08-18,33.4786
1999-08-19,33.7364
