Date,JNJ.US
1994-12-15,8.99053
1994-12-16,9.07012
1994-12-19,9.09118
1994-12-20,8.96708
1994-12-21,8.92624
1994-12-22,8.96708
1994-12-23,9.07012
1994-12-27,9.11314
1994-12-28,9.04915
1994-12-29,9.02729
1994-12-30,8.99053
1995-01-03,8.94661
1995-01-04,9.02729
1995-01-05,8.99053
1995-01-06,8.92624
1995-01-09,8.82469
1995-01-10,9.00474
1995-01-11,9.00474
1995-01-12,8.92624
1995-01-13,8.90557
1995-01-16,8.99053
1995-01-17,9.02729
1995-01-18,9.00474
1995-01-19,8.94661
1995-01-20,8.94661
1995-01-23,9.17077
1995-01-24,9.04915
1995-01-25,8.99053
1995-01-26,9.17077
1995-01-27,9.38112
1995-01-30,9.45623
1995-01-31,9.54268
1995-02-01,9.31375
1995-02-02,9.3368
1995-02-03,9.41957
1995-02-06,9.48008
1995-02-07,9.50194
1995-02-08,9.48803
1995-02-09,9.36323
1995-02-10,9.41957
1995-02-13,9.41957
1995-02-14,9.40675
1995-02-15,9.3211
1995-02-16,9.3211
1995-02-17,9.17842
1995-02-21,9.22105
1995-02-22,9.36323
1995-02-23,9.40675
1995-02-24,9.41957
1995-02-27,9.38708
1995-02-28,9.36323
1995-03-01,9.34157
1995-03-02,9.59335
1995-03-03,9.52976
1995-03-06,9.57149
1995-03-07,9.57149
1995-03-08,9.59335
1995-03-09,9.59335
1995-03-10,9.73743
1995-03-13,9.93814
1995-03-14,9.93814
1995-03-15,10.1259
1995-03-16,10.1697
1995-03-17,10.3147
1995-03-20,10.2332
1995-03-21,10.1905
1995-03-22,10.1448
1995-03-23,10.0812
1995-03-24,10.2114
1995-03-27,10.2114
1995-03-28,10.1905
1995-03-29,9.90237
1995-03-30,9.90237
1995-03-31,9.81692
1995-04-03,9.81692
1995-04-04,9.88051
1995-04-05,9.84474
1995-04-06,9.7722
1995-04-07,9.73743
1995-04-10,9.90237
1995-04-11,9.91827
1995-04-12,9.91827
1995-04-13,10.1697
1995-04-17,9.98384
1995-04-18,10.3326
1995-04-19,10.3535
1995-04-20,10.3902
1995-04-21,10.4349
1995-04-24,10.5641
1995-04-25,10.5184
1995-04-26,10.581
1995-04-27,10.4578
1995-04-28,10.73
1995-05-01,10.7062
1995-05-02,10.73
1995-05-03,10.8533
1995-05-04,10.9069
1995-05-05,10.8085
1995-05-08,10.9745
1995-05-09,10.9745
1995-05-10,11.043
1995-05-11,11.1951
1995-05-12,10.738
1995-05-15,10.5492
1995-05-16,10.5254
1995-05-17,10.6535
1995-05-18,10.2839
1995-05-19,10.3813
1995-05-22,10.5492
1995-05-23,10.738
1995-05-24,10.7767
1995-05-25,10.7559
1995-05-26,10.6327
1995-05-30,10.6327
1995-05-31,10.9665
1995-06-01,11.0271
1995-06-02,10.9228
1995-06-05,10.9228
1995-06-06,11.0083
1995-06-07,10.9874
1995-06-08,11.0083
1995-06-09,10.9665
1995-06-12,10.9874
1995-06-13,11.1951
1995-06-14,11.3153
1995-06-15,11.2308
1995-06-16,11.4037
1995-06-19,11.4812
1995-06-20,11.3391
1995-06-21,11.5468
1995-06-22,11.7922
1995-06-23,11.7922
1995-06-26,11.5259
1995-06-27,11.2189
1995-06-28,11.3153
1995-06-29,11.3391
1995-06-30,11.1951
1995-07-03,11.2259
1995-07-05,11.0271
1995-07-06,11.1712
1995-07-07,10.7559
1995-07-10,10.8205
1995-07-11,11.0083
1995-07-12,10.9447
1995-07-13,11.0271
1995-07-14,11.0878
1995-07-17,11.1523
1995-07-18,11.3819
1995-07-19,11.4385
1995-07-20,11.3819
1995-07-21,11.4623
1995-07-24,11.5697
1995-07-25,11.6044
1995-07-26,11.6919
1995-07-27,11.8538
1995-07-28,11.8975
1995-07-31,11.8975
1995-08-01,11.7922
1995-08-02,11.6919
1995-08-03,11.5875
1995-08-04,11.7098
1995-08-07,11.7326
1995-08-08,11.7098
1995-08-09,11.67
1995-08-10,11.6481
1995-08-11,11.4325
1995-08-14,11.5766
1995-08-15,11.4961
1995-08-16,11.3312
1995-08-17,11.2437
1995-08-18,11.2259
1995-08-21,11.2676
1995-08-22,11.3312
1995-08-23,11.3689
1995-08-24,11.3312
1995-08-25,11.3312
1995-08-28,11.4733
1995-08-29,11.4961
1995-08-30,11.4961
1995-08-31,11.4961
1995-09-01,11.4534
1995-09-05,11.5547
1995-09-06,11.5766
1995-09-07,11.5955
1995-09-08,11.6193
1995-09-11,11.6611
1995-09-12,11.6193
1995-09-13,11.7048
1995-09-14,11.977
1995-09-15,11.9134
1995-09-18,11.8906
1995-09-19,12.0118
1995-09-20,11.9363
1995-09-21,12.2851
1995-09-22,12.1201
1995-09-25,12.3059
1995-09-26,12.3864
1995-09-27,12.4301
1995-09-28,12.2443
1995-09-29,12.3526
1995-10-02,12.2443
1995-10-03,12.451
1995-10-04,12.5802
1995-10-05,12.5802
1995-10-06,12.8673
1995-10-09,12.768
1995-10-10,12.6805
1995-10-11,12.6805
1995-10-12,12.7451
1995-10-13,12.9339
1995-10-16,12.9339
1995-10-17,12.912
1995-10-18,13.0124
1995-10-19,13.1624
1995-10-20,13.2856
1995-10-23,13.4516
1995-10-24,13.7884
1995-10-25,13.6582
1995-10-26,13.389
1995-10-27,13.4516
1995-10-30,13.5996
1995-10-31,13.5797
1995-11-01,13.6225
1995-11-02,13.535
1995-11-03,13.3701
1995-11-06,13.3512
1995-11-07,13.6225
1995-11-08,13.6811
1995-11-09,13.5579
1995-11-10,13.3433
1995-11-13,13.6741
1995-11-14,13.9037
1995-11-15,14.3617
1995-11-16,14.0974
1995-11-17,14.1163
1995-11-20,13.9871
1995-11-21,14.2822
1995-11-22,14.1739
1995-11-24,14.1332
1995-11-27,14.1163
1995-11-28,14.2614
1995-11-29,14.3836
1995-11-30,14.4899
1995-12-01,14.3617
1995-12-04,14.6777
1995-12-05,14.9738
1995-12-06,15.1795
1995-12-07,15.2023
1995-12-08,15.096
1995-12-11,15.0731
1995-12-12,15.1795
1995-12-13,15.2023
1995-12-14,15.3086
1995-12-15,15.2897
1995-12-18,14.9062
1995-12-19,14.5565
1995-12-20,14.5922
1995-12-21,14.784
1995-12-22,14.469
1995-12-26,14.469
1995-12-27,14.5336
1995-12-28,14.3836
1995-12-29,14.3031
1996-01-02,14.0974
1996-01-03,14.6548
1996-01-04,14.5127
1996-01-05,14.5127
1996-01-08,14.7005
1996-01-09,14.784
1996-01-10,14.3031
1996-01-11,14.009
1996-01-12,14.3468
1996-01-15,14.469
1996-01-16,14.5127
1996-01-17,14.6121
1996-01-18,14.5127
1996-01-19,14.4482
1996-01-22,14.5127
1996-01-23,14.6777
1996-01-24,15.6852
1996-01-25,15.556
1996-01-26,15.5968
1996-01-29,15.7607
1996-01-30,16.1214
1996-01-31,16.0558
1996-02-01,15.7826
1996-02-02,16.035
1996-02-05,16.3758
1996-02-06,16.2456
1996-02-07,16.2297
1996-02-08,16.5169
1996-02-09,16.5805
1996-02-12,16.5387
1996-02-13,16.5586
1996-02-14,16.3291
1996-02-15,15.9664
1996-02-16,15.7985
1996-02-20,15.5501
1996-02-21,15.9277
1996-02-22,15.9664
1996-02-23,15.6932
1996-02-26,15.7319
1996-02-27,15.6932
1996-02-28,15.7528
1996-02-29,15.6932
1996-03-01,16.1135
1996-03-04,16.2387
1996-03-05,16.1582
1996-03-06,16.0916
1996-03-07,16.489
1996-03-08,15.9416
1996-03-11,15.9853
1996-03-12,15.7985
1996-03-13,15.5918
1996-03-14,15.5501
1996-03-15,15.7756
1996-03-18,15.8422
1996-03-19,15.5262
1996-03-20,15.7319
1996-03-21,15.7985
1996-03-22,15.8631
1996-03-25,15.713
1996-03-26,15.8819
1996-03-27,15.6296
1996-03-28,15.5699
1996-03-29,15.4785
1996-04-01,15.6544
1996-04-02,15.9853
1996-04-03,15.7985
1996-04-04,15.8819
1996-04-08,15.4607
1996-04-09,15.3156
1996-04-10,14.8158
1996-04-11,14.6856
1996-04-12,14.8714
1996-04-15,15.0652
1996-04-16,15.2957
1996-04-17,15.2103
1996-04-18,15.3822
1996-04-19,15.251
1996-04-22,15.1079
1996-04-23,15.1874
1996-04-24,15.0652
1996-04-25,15.1308
1996-04-26,15.2103
1996-04-29,15.4279
1996-04-30,15.5262
1996-05-01,15.5699
1996-05-02,15.0195
1996-05-03,15.0195
1996-05-06,15.0652
1996-05-07,15.0652
1996-05-08,15.4279
1996-05-09,15.251
1996-05-10,15.3822
1996-05-13,15.5501
1996-05-14,15.5262
1996-05-15,15.7528
1996-05-16,15.8223
1996-05-17,15.9932
1996-05-20,16.0489
1996-05-21,16.1135
1996-05-22,16.342
1996-05-23,16.2645
1996-05-24,16.4513
1996-05-28,16.4086
1996-05-29,16.2208
1996-05-30,16.4731
1996-05-31,16.4086
1996-06-03,16.342
1996-06-04,16.5586
1996-06-05,16.7225
1996-06-06,16.5586
1996-06-07,16.6262
1996-06-10,16.7464
1996-06-11,16.8527
1996-06-12,16.8527
1996-06-13,16.4731
1996-06-14,16.5169
1996-06-17,16.4304
1996-06-18,16.1363
1996-06-19,16.177
1996-06-20,16.1363
1996-06-21,16.2208
1996-06-24,16.3092
1996-06-25,16.647
1996-06-26,16.647
1996-06-27,16.5586
1996-06-28,16.6798
1996-07-01,16.7225
1996-07-02,16.7682
1996-07-03,16.647
1996-07-05,16.3092
1996-07-08,16.177
1996-07-09,15.9277
1996-07-10,16.177
1996-07-11,16.177
1996-07-12,15.9048
1996-07-15,15.5014
1996-07-16,16.2645
1996-07-17,16.0151
1996-07-18,16.5586
1996-07-19,16.647
1996-07-22,16.4731
1996-07-23,15.9704
1996-07-24,16.0151
1996-07-25,15.9704
1996-07-26,16.2208
1996-07-29,16.0489
1996-07-30,16.2645
1996-07-31,16.0916
1996-08-01,16.5586
1996-08-02,16.7225
1996-08-05,16.9749
1996-08-06,17.0176
1996-08-07,17.3555
1996-08-08,17.268
1996-08-09,17.268
1996-08-12,17.738
1996-08-13,17.6943
1996-08-14,17.902
1996-08-15,17.902
1996-08-16,17.4648
1996-08-19,17.6307
1996-08-20,17.5085
1996-08-21,17.5492
1996-08-22,17.592
1996-08-23,17.2929
1996-08-26,17.0862
1996-08-27,17.2064
1996-08-28,17.0415
1996-08-29,16.8676
1996-08-30,16.659
1996-09-03,16.6172
1996-09-04,16.6172
1996-09-05,16.4086
1996-09-06,16.8239
1996-09-09,16.8676
1996-09-10,16.7027
1996-09-11,16.659
1996-09-12,16.659
1996-09-13,16.9133
1996-09-16,16.9531
1996-09-17,16.9133
1996-09-18,16.7911
1996-09-19,16.9133
1996-09-20,17.0862
1996-09-23,17.1707
1996-09-24,17.0415
1996-09-25,16.9938
1996-09-26,17.2502
1996-09-27,17.4181
1996-09-30,17.3346
1996-10-01,17.2929
1996-10-02,17.3346
1996-10-03,17.2502
1996-10-04,17.5492
1996-10-07,17.592
1996-10-08,17.5492
1996-10-09,17.3346
1996-10-10,17.2064
1996-10-11,17.4181
1996-10-14,17.7579
1996-10-15,17.3346
1996-10-16,17.3346
1996-10-17,17.7162
1996-10-18,17.5492
1996-10-21,17.1707
1996-10-22,16.8239
1996-10-23,16.8239
1996-10-24,16.4513
1996-10-25,15.9853
1996-10-28,16.1065
1996-10-29,16.3221
1996-10-30,16.2387
1996-10-31,16.659
1996-11-01,16.6172
1996-11-04,16.5318
1996-11-05,16.9133
1996-11-06,17.7579
1996-11-07,17.4181
1996-11-08,17.4181
1996-11-11,17.4181
1996-11-12,17.2064
1996-11-13,17.2064
1996-11-14,17.2064
1996-11-15,17.2343
1996-11-18,17.1925
1996-11-19,17.5294
1996-11-20,17.4429
1996-11-21,17.7032
1996-11-22,17.738
1996-11-25,18.2448
1996-11-26,18.209
1996-11-27,18.1692
1996-11-29,18.0808
1996-12-02,17.9526
1996-12-03,17.5731
1996-12-04,17.6575
1996-12-05,17.5294
1996-12-06,17.5731
1996-12-09,17.7797
1996-12-10,17.8245
1996-12-11,17.5731
1996-12-12,17.1468
1996-12-13,16.8885
1996-12-16,16.5944
1996-12-17,16.5089
1996-12-18,16.6798
1996-12-19,17.1925
1996-12-20,16.9352
1996-12-23,16.9352
1996-12-24,16.9749
1996-12-26,17.0176
1996-12-27,17.1468
1996-12-30,17.3555
1996-12-31,16.8885
1997-01-02,16.8885
1997-01-03,17.0643
1997-01-06,17.1925
1997-01-07,17.2343
1997-01-08,17.3555
1997-01-09,17.4846
1997-01-10,17.3555
1997-01-13,17.0643
1997-01-14,17.3992
1997-01-15,17.7032
1997-01-16,17.5294
1997-01-17,17.4429
1997-01-20,17.3137
1997-01-21,18.1692
1997-01-22,19.4818
1997-01-23,19.0575
1997-01-24,18.7137
1997-01-27,18.5498
1997-01-28,18.4643
1997-01-29,18.67
1997-01-30,19.3089
1997-01-31,19.605
1997-02-03,19.4401
1997-02-04,19.9915
1997-02-05,19.4818
1997-02-06,19.9915
1997-02-07,20.2866
1997-02-10,20.2429
1997-02-11,20.3721
1997-02-12,20.6672
1997-02-13,21.0328
1997-02-14,20.9017
1997-02-18,21.3707
1997-02-19,20.9911
1997-02-20,20.5221
1997-02-21,20.5221
1997-02-24,20.69
1997-02-25,20.4377
1997-02-26,20.0084
1997-02-27,19.6259
1997-02-28,19.5832
1997-03-03,19.8872
1997-03-04,19.5394
1997-03-05,20.2201
1997-03-06,20.1366
1997-03-07,20.6433
1997-03-10,20.8629
1997-03-11,20.7308
1997-03-12,20.3075
1997-03-13,20.0084
1997-03-14,19.7123
1997-03-17,19.7123
1997-03-18,19.6259
1997-03-19,19.5394
1997-03-20,19.456
1997-03-21,19.2861
1997-03-24,19.7123
1997-03-25,19.5832
1997-03-26,19.456
1997-03-27,18.7754
1997-03-31,18.0113
1997-04-01,18.6939
1997-04-02,18.518
1997-04-03,18.3898
1997-04-04,18.6064
1997-04-07,18.5647
1997-04-08,18.5647
1997-04-09,18.2597
1997-04-10,18.518
1997-04-11,17.7927
1997-04-14,18.053
1997-04-15,18.7356
1997-04-16,19.0297
1997-04-17,18.8151
1997-04-18,18.987
1997-04-21,19.4967
1997-04-22,20.0899
1997-04-23,19.7551
1997-04-24,19.7988
1997-04-25,19.7988
1997-04-28,20.2658
1997-04-29,20.4377
1997-04-30,20.8192
1997-05-01,20.3075
1997-05-02,20.9017
1997-05-05,21.2395
1997-05-06,20.9474
1997-05-07,20.5668
1997-05-08,20.4377
1997-05-09,20.8192
1997-05-12,21.1203
1997-05-13,21.1978
1997-05-14,20.8629
1997-05-15,21.0328
1997-05-16,20.5957
1997-05-19,20.9394
1997-05-20,20.8123
1997-05-21,20.2926
1997-05-22,20.3353
1997-05-23,20.4665
1997-05-27,20.4665
1997-05-28,20.2926
1997-05-29,20.1217
1997-05-30,20.5092
1997-06-02,20.2926
1997-06-03,20.4238
1997-06-04,20.2926
1997-06-05,20.2519
1997-06-06,20.5509
1997-06-09,21.0597
1997-06-10,21.1461
1997-06-11,21.8287
1997-06-12,22.3921
1997-06-13,22.6822
1997-06-16,22.6415
1997-06-17,22.2192
1997-06-18,21.9609
1997-06-19,22.4786
1997-06-20,22.5213
1997-06-23,21.8724
1997-06-24,22.6822
1997-06-25,22.2778
1997-06-26,21.8287
1997-06-27,21.9996
1997-06-30,21.9996
1997-07-01,21.5773
1997-07-02,21.6866
1997-07-03,21.937
1997-07-07,22.1308
1997-07-08,22.3921
1997-07-09,21.7741
1997-07-10,21.319
1997-07-11,21.5555
1997-07-14,21.5187
1997-07-15,21.1054
1997-07-16,21.1898
1997-07-17,21.319
1997-07-18,20.5738
1997-07-21,20.7447
1997-07-22,21.5187
1997-07-23,21.4074
1997-07-24,21.1461
1997-07-25,21.0408
1997-07-28,20.704
1997-07-29,20.8749
1997-07-30,21.0597
1997-07-31,21.2336
1997-08-01,20.8749
1997-08-04,20.8331
1997-08-05,20.9971
1997-08-06,21.2773
1997-08-07,20.7447
1997-08-08,20.2727
1997-08-11,19.9329
1997-08-12,19.6756
1997-08-13,19.5027
1997-08-14,20.1644
1997-08-15,19.2384
1997-08-18,19.92
1997-08-19,20.2866
1997-08-20,20.4377
1997-08-21,20.2866
1997-08-22,20.1366
1997-08-25,19.8127
1997-08-26,19.6169
1997-08-27,19.9001
1997-08-28,19.5543
1997-08-29,19.447
1997-09-02,20.0313
1997-09-03,19.8793
1997-09-04,20.1366
1997-09-05,19.9399
1997-09-08,19.7252
1997-09-09,19.7898
1997-09-10,19.2712
1997-09-11,19.4252
1997-09-12,19.7252
1997-09-15,19.8326
1997-09-16,20.1595
1997-09-17,19.8326
1997-09-18,19.8127
1997-09-19,20.1138
1997-09-22,20.6761
1997-09-23,20.3284
1997-09-24,20.1138
1997-09-25,19.7481
1997-09-26,19.769
1997-09-29,19.9001
1997-09-30,19.7898
1997-10-01,19.8544
1997-10-02,20.0899
1997-10-03,20.4595
1997-10-06,20.5221
1997-10-07,21.0984
1997-10-08,20.9255
1997-10-09,20.7586
1997-10-10,20.6076
1997-10-13,20.7974
1997-10-14,20.7367
1997-10-15,20.3721
1997-10-16,20.1992
1997-10-17,20.0084
1997-10-20,20.2429
1997-10-21,20.5221
1997-10-22,20.5668
1997-10-23,20.069
1997-10-24,20.0084
1997-10-27,18.8717
1997-10-28,19.2096
1997-10-29,19.5991
1997-10-30,19.3815
1997-10-31,19.6835
1997-11-03,20.2429
1997-11-04,20.6314
1997-11-05,20.6523
1997-11-06,20.6523
1997-11-07,20.5221
1997-11-10,20.4794
1997-11-11,20.7715
1997-11-12,20.0313
1997-11-13,20.5668
1997-11-14,21.478
1997-11-17,21.8426
1997-11-18,21.6926
1997-11-19,21.7363
1997-11-20,22.1228
1997-11-21,22.3643
1997-11-24,22.0821
1997-11-25,22.0394
1997-11-26,21.5833
1997-11-28,21.6747
1997-12-01,22.2729
1997-12-02,22.1656
1997-12-03,22.2123
1997-12-04,22.1656
1997-12-05,22.4458
1997-12-08,22.4458
1997-12-09,22.3852
1997-12-10,22.7289
1997-12-11,22.4458
1997-12-12,22.0394
1997-12-15,22.3852
1997-12-16,22.4925
1997-12-17,22.8581
1997-12-18,23.0062
1997-12-19,22.8134
1997-12-22,23.0509
1997-12-23,22.7508
1997-12-24,22.402
1997-12-26,22.3424
1997-12-29,22.4925
1997-12-30,22.8134
1997-12-31,22.6822
1998-01-02,22.402
1998-01-05,22.3852
1998-01-06,22.0394
1998-01-07,22.255
1998-01-08,22.5153
1998-01-09,22.255
1998-01-12,22.7041
1998-01-13,22.8581
1998-01-14,22.8998
1998-01-15,22.6236
1998-01-16,23.3341
1998-01-20,23.8686
1998-01-21,23.4593
1998-01-22,23.1582
1998-01-23,23.028
1998-01-26,23.1353
1998-01-27,23.2238
1998-01-28,23.028
1998-01-29,23.028
1998-01-30,23.0509
1998-02-02,23.6977
1998-02-03,23.9302
1998-02-04,23.6769
1998-02-05,23.7196
1998-02-06,24.0206
1998-02-09,23.7196
1998-02-10,24.0206
1998-02-11,23.8289
1998-02-12,24.0276
1998-02-13,23.8537
1998-02-17,24.0087
1998-02-18,24.3495
1998-02-19,24.3793
1998-02-20,24.1985
1998-02-23,24.8752
1998-02-24,25.2647
1998-02-25,25.6502
1998-02-26,25.6959
1998-02-27,26.0347
1998-03-02,25.8251
1998-03-03,25.7356
1998-03-04,25.3243
1998-03-05,24.9586
1998-03-06,25.522
1998-03-09,25.6283
1998-03-10,25.9075
1998-03-11,26.2334
1998-03-12,26.2553
1998-03-13,25.9532
1998-03-16,25.8648
1998-03-17,25.9304
1998-03-18,25.8469
1998-03-19,25.7356
1998-03-20,26.1649
1998-03-23,25.6283
1998-03-24,25.522
1998-03-25,25.2855
1998-03-26,25.1106
1998-03-27,24.7023
1998-03-30,24.7688
1998-03-31,25.372
1998-04-01,25.3481
1998-04-02,26.3397
1998-04-03,26.5991
1998-04-06,26.3179
1998-04-07,25.996
1998-04-08,25.4554
1998-04-09,25.7148
1998-04-13,25.4783
1998-04-14,25.0679
1998-04-15,24.7241
1998-04-16,24.1786
1998-04-17,25.0679
1998-04-20,24.6585
1998-04-21,24.436
1998-04-22,24.6585
1998-04-23,24.4807
1998-04-24,24.4022
1998-04-27,23.965
1998-04-28,23.8348
1998-04-29,23.8974
1998-04-30,24.7023
1998-05-01,24.2512
1998-05-04,24.436
1998-05-05,24.3068
1998-05-06,23.9392
1998-05-07,24.0276
1998-05-08,24.5721
1998-05-11,24.2204
1998-05-12,24.4807
1998-05-13,25.0282
1998-05-14,24.9387
1998-05-15,24.3942
1998-05-18,24.6109
1998-05-19,24.5006
1998-05-20,24.6794
1998-05-21,24.589
1998-05-22,24.436
1998-05-26,24.2204
1998-05-27,24.0673
1998-05-28,24.2671
1998-05-29,23.9392
1998-06-01,23.8974
1998-06-02,23.7265
1998-06-03,23.4811
1998-06-04,24.0455
1998-06-05,24.7887
1998-06-08,24.5224
1998-06-09,24.9815
1998-06-10,25.2408
1998-06-11,25.2647
1998-06-12,25.3044
1998-06-15,24.738
1998-06-16,25.3044
1998-06-17,25.7356
1998-06-18,25.9622
1998-06-19,26.2185
1998-06-22,25.9075
1998-06-23,26.4779
1998-06-24,26.9518
1998-06-25,26.6686
1998-06-26,26.6686
1998-06-29,26.6925
1998-06-30,25.6502
1998-07-01,25.3948
1998-07-02,25.5429
1998-07-06,25.0888
1998-07-07,25.8469
1998-07-08,25.3243
1998-07-09,25.1106
1998-07-10,24.9199
1998-07-13,24.899
1998-07-14,25.7356
1998-07-15,26.304
1998-07-16,26.8207
1998-07-17,26.8842
1998-07-20,26.7332
1998-07-21,26.4321
1998-07-22,26.9061
1998-07-23,25.996
1998-07-24,26.5395
1998-07-27,26.6925
1998-07-28,26.7571
1998-07-29,27.1952
1998-07-30,27.5172
1998-07-31,26.7789
1998-08-03,26.2185
1998-08-04,25.4783
1998-08-05,25.9761
1998-08-06,26.1728
1998-08-07,26.3258
1998-08-10,25.7793
1998-08-11,25.6502
1998-08-12,26.0168
1998-08-13,26.2612
1998-08-14,26.0894
1998-08-17,26.5842
1998-08-18,26.4977
1998-08-19,26.4103
1998-08-20,26.2612
1998-08-21,26.4779
1998-08-24,26.6289
1998-08-25,26.4321
1998-08-26,26.7332
1998-08-27,25.7148
1998-08-28,25.8012
1998-08-31,23.9998
1998-09-01,25.1703
1998-09-02,25.2805
1998-09-03,26.0417
1998-09-04,26.4779
1998-09-08,27.4526
1998-09-09,26.6507
1998-09-10,26.304
1998-09-11,26.5603
1998-09-14,27.4745
1998-09-15,27.1505
1998-09-16,26.7332
1998-09-17,26.5186
1998-09-18,26.6925
1998-09-21,27.5818
1998-09-22,27.2161
1998-09-23,27.6255
1998-09-24,27.389
1998-09-25,27.0661
1998-09-28,27.8252
1998-09-29,27.5818
1998-09-30,27.2161
1998-10-01,26.5603
1998-10-02,26.8207
1998-10-05,27.6255
1998-10-06,27.6692
1998-10-07,26.8922
1998-10-08,26.3696
1998-10-09,26.4321
1998-10-12,26.5842
1998-10-13,27.0422
1998-10-14,27.7855
1998-10-15,28.7393
1998-10-16,28.9102
1998-10-19,28.8029
1998-10-20,28.2554
1998-10-21,28.1064
1998-10-22,28.9102
1998-10-23,29.1268
1998-10-26,28.5217
1998-10-27,28.3647
1998-10-28,28.1064
1998-10-29,28.6509
1998-10-30,28.3449
1998-11-02,28.3647
1998-11-03,28.5883
1998-11-04,28.482
1998-11-05,28.4065
1998-11-06,28.5009
1998-11-09,28.5883
1998-11-10,28.9778
1998-11-11,28.9311
1998-11-12,29.3703
1998-11-13,29.5203
1998-11-16,29.7369
1998-11-17,29.6087
1998-11-18,29.9764
1998-11-19,30.2188
1998-11-20,31.0425
1998-11-23,30.6997
1998-11-24,29.7369
1998-11-25,28.8894
1998-11-27,28.6877
1998-11-30,28.3449
1998-12-01,28.2554
1998-12-02,28.0776
1998-12-03,27.7547
1998-12-04,28.5158
1998-12-07,28.476
1998-12-08,27.7547
1998-12-09,27.862
1998-12-10,27.6473
1998-12-11,27.8381
1998-12-14,27.5092
1998-12-15,28.169
1998-12-16,27.9474
1998-12-17,27.9047
1998-12-18,27.7348
1998-12-21,26.8127
1998-12-22,26.8564
1998-12-23,27.4864
1998-12-24,27.6871
1998-12-28,28.0984
1998-12-29,29.2123
1998-12-30,29.2987
1998-12-31,29.257
1999-01-04,28.8476
1999-01-05,28.9539
1999-01-06,29.2987
1999-01-07,29.0185
1999-01-08,29.0394
1999-01-11,27.9703
1999-01-12,27.8381
1999-01-13,26.8564
1999-01-14,27.23
1999-01-15,27.9047
1999-01-19,28.0537
1999-01-20,28.2554
1999-01-21,27.9047
1999-01-22,27.3801
1999-01-25,27.4745
1999-01-26,28.7801
1999-01-27,29.1676
1999-01-28,29.564
1999-01-29,29.6912
1999-02-01,29.1884
1999-02-02,28.9311
1999-02-03,29.4339
1999-02-04,29.257
1999-02-05,29.2987
1999-02-08,29.2987
1999-02-09,28.8476
1999-02-10,29.2331
1999-02-11,29.6087
1999-02-12,29.6087
1999-02-16,30.3082
1999-02-17,30.0002
1999-02-18,30.196
1999-02-19,30.3082
1999-02-22,30.7643
1999-02-23,30.5696
1999-02-24,30.0002
1999-02-25,29.5432
1999-02-26,29.872
1999-03-01,29.8959
1999-03-02,29.7667
1999-03-03,29.6286
1999-03-04,30.4175
1999-03-05,31.1359
1999-03-08,31.1568
1999-03-09,30.655
1999-03-10,30.6133
1999-03-11,31.0703
1999-03-12,30.9869
1999-03-15,31.8175
1999-03-16,31.5741
1999-03-17,31.4668
1999-03-18,31.4241
1999-03-19,31.8642
1999-03-22,32.055
1999-03-23,31.5741
1999-03-24,31.7351
1999-03-25,32.1921
1999-03-26,31.9477
1999-03-29,32.8668
1999-03-30,32.5618
1999-03-31,32.7148
1999-04-01,32.9324
1999-04-05,33.1977
1999-04-06,32.9751
1999-04-07,33.1977
1999-04-08,34.0234
1999-04-09,34.2887
1999-04-12,34.857
1999-04-13,34.5043
1999-04-14,33.1241
1999-04-15,32.2567
1999-04-16,32.5806
1999-04-19,31.5741
1999-04-20,33.6796
1999-04-21,35.2495
1999-04-22,35.8616
1999-04-23,35.6012
1999-04-26,35.0498
1999-04-27,35.6688
1999-04-28,34.8143
1999-04-29,34.5281
1999-04-30,34.1108
1999-05-03,34.2002
1999-05-04,33.2404
1999-05-05,32.8887
1999-05-06,34.1515
1999-05-07,33.6369
1999-05-10,32.6681
1999-05-11,32.4703
1999-05-12,33.1241
1999-05-13,33.3278
1999-05-14,32.5856
1999-05-17,32.2001
1999-05-18,31.7132
1999-05-19,32.7664
1999-05-20,33.3338
1999-05-21,32.4574
1999-05-24,31.752
1999-05-25,30.814
1999-05-26,31.583
1999-05-27,31.6665
1999-05-28,32.4982
1999-06-01,32.4982
1999-06-02,32.1703
1999-06-03,32.8718
1999-06-04,33.929
1999-06-07,33.6657
1999-06-08,32.5469
1999-06-09,32.2219
1999-06-10,31.4012
1999-06-11,31.8871
1999-06-14,31.7987
1999-06-15,31.8265
1999-06-16,31.8871
1999-06-17,32.2647
1999-06-18,31.8493
1999-06-21,31.6059
1999-06-22,31.8692
1999-06-23,31.752
1999-06-24,32.1256
1999-06-25,31.7987
1999-06-28,31.8871
1999-06-29,32.9811
1999-06-30,34.392
1999-07-01,34.1883
1999-07-02,34.1883
1999-07-06,33.9926
1999-07-07,34.3443
1999-07-08,33.5762
1999-07-09,33.7034
1999-07-12,34.1883
1999-07-13,33.9528
1999-07-14,33.7293
1999-07-15,33.9528
1999-07-16,34.2171
1999-07-19,33.6657
1999-07-20,33.8366
1999-07-21,34.1883
1999-07-22,34.5202
1999-07-23,34.3244
1999-07-26,34.1237
1999-07-27,33.9528
1999-07-28,33.6001
1999-07-29,32.7217
1999-07-30,31.9566
1999-08-02,32.2647
1999-08-03,33.0536
1999-08-04,32.2835
1999-08-05,31.8692
1999-08-06,32.2647
1999-08-09,32.6611
1999-08-10,32.371
