Date,HD.US
1994-12-15,7.93061
1994-12-16,7.8694
1994-12-19,7.82309
1994-12-20,7.6155
1994-12-21,7.89236
1994-12-22,7.8694
1994-12-23,7.89236
1994-12-27,7.93061
1994-12-28,7.89236
1994-12-29,7.8694
1994-12-30,7.80769
1995-01-03,7.69977
1995-01-04,7.65396
1995-01-05,7.6155
1995-01-06,7.59245
1995-01-09,7.69977
1995-01-10,7.78464
1995-01-11,7.78464
1995-01-12,7.76138
1995-01-13,7.90816
1995-01-16,7.97633
1995-01-17,7.97633
1995-01-18,7.97633
1995-01-19,7.99223
1995-01-20,7.93061
1995-01-23,7.95327
1995-01-24,7.95327
1995-01-25,8.01528
1995-01-26,8.03903
1995-01-27,8.09915
1995-01-30,8.01528
1995-01-31,7.93061
1995-02-01,8.1226
1995-02-02,8.1226
1995-02-03,8.16881
1995-02-06,8.33745
1995-02-07,8.43791
1995-02-08,8.3762
1995-02-09,8.35394
1995-02-10,8.31509
1995-02-13,8.26858
1995-02-14,8.23141
1995-02-15,8.25367
1995-02-16,8.26858
1995-02-17,8.25367
1995-02-21,7.90816
1995-02-22,7.95327
1995-02-23,7.8694
1995-02-24,7.8694
1995-02-27,7.72313
1995-02-28,7.6155
1995-03-01,7.65396
1995-03-02,7.67692
1995-03-03,7.72313
1995-03-06,7.6155
1995-03-07,7.55399
1995-03-08,7.44637
1995-03-09,7.42292
1995-03-10,7.48473
1995-03-13,7.59245
1995-03-14,7.46883
1995-03-15,7.5693
1995-03-16,7.69977
1995-03-17,7.76138
1995-03-20,7.72313
1995-03-21,7.5693
1995-03-22,7.6155
1995-03-23,7.27674
1995-03-24,7.29215
1995-03-27,7.38456
1995-03-28,7.44637
1995-03-29,7.46883
1995-03-30,7.53064
1995-03-31,7.50788
1995-04-03,7.46883
1995-04-04,7.39987
1995-04-05,7.36181
1995-04-06,7.25369
1995-04-07,7.27674
1995-04-10,7.42292
1995-04-11,7.12341
1995-04-12,7.20748
1995-04-13,7.33855
1995-04-17,7.33855
1995-04-18,7.16922
1995-04-19,7.08466
1995-04-20,7.0616
1995-04-21,7.10771
1995-04-24,7.0616
1995-04-25,6.91533
1995-04-26,6.93828
1995-04-27,7.16922
1995-04-28,7.08466
1995-05-01,7.03845
1995-05-02,7.02295
1995-05-03,7.27674
1995-05-04,7.10771
1995-05-05,7.00009
1995-05-08,7.0616
1995-05-09,7.10771
1995-05-10,7.10771
1995-05-11,7.25369
1995-05-12,7.50788
1995-05-15,7.38456
1995-05-16,7.00009
1995-05-17,6.91533
1995-05-18,6.83076
1995-05-19,6.78455
1995-05-22,7.12341
1995-05-23,7.10771
1995-05-24,7.08466
1995-05-25,6.97684
1995-05-26,6.89227
1995-05-30,6.93828
1995-05-31,7.0616
1995-06-01,7.02295
1995-06-02,7.12341
1995-06-05,7.12341
1995-06-06,7.02295
1995-06-07,6.93828
1995-06-08,6.97684
1995-06-09,6.97684
1995-06-12,7.10771
1995-06-13,7.20748
1995-06-14,7.33855
1995-06-15,7.19208
1995-06-16,6.89227
1995-06-19,6.68448
1995-06-20,6.63848
1995-06-21,6.59257
1995-06-22,6.69979
1995-06-23,6.78455
1995-06-26,6.76915
1995-06-27,6.68448
1995-06-28,6.78455
1995-06-29,6.83076
1995-06-30,6.91533
1995-07-03,6.94633
1995-07-05,7.02295
1995-07-06,7.19208
1995-07-07,7.33855
1995-07-10,7.20748
1995-07-11,7.19208
1995-07-12,7.29215
1995-07-13,7.42292
1995-07-14,7.3152
1995-07-17,7.33855
1995-07-18,7.23113
1995-07-19,7.12341
1995-07-20,7.23113
1995-07-21,7.25369
1995-07-24,7.23113
1995-07-25,7.46883
1995-07-26,7.55399
1995-07-27,7.6155
1995-07-28,7.53064
1995-07-31,7.46883
1995-08-01,7.46883
1995-08-02,7.50788
1995-08-03,7.48473
1995-08-04,7.39987
1995-08-07,7.39987
1995-08-08,7.38456
1995-08-09,7.19208
1995-08-10,7.23113
1995-08-11,7.20748
1995-08-14,7.33855
1995-08-15,7.19208
1995-08-16,7.27674
1995-08-17,7.25369
1995-08-18,7.25369
1995-08-21,7.14607
1995-08-22,7.10771
1995-08-23,7.00009
1995-08-24,7.02295
1995-08-25,7.03845
1995-08-28,6.91533
1995-08-29,6.83076
1995-08-30,6.86902
1995-08-31,6.78455
1995-09-01,6.78455
1995-09-05,7.03845
1995-09-06,7.0616
1995-09-07,7.12341
1995-09-08,7.14607
1995-09-11,7.16922
1995-09-12,6.86902
1995-09-13,6.76915
1995-09-14,6.55401
1995-09-15,6.746
1995-09-18,6.86902
1995-09-19,7.00009
1995-09-20,7.12341
1995-09-21,6.91533
1995-09-22,6.85382
1995-09-25,6.80761
1995-09-26,6.80761
1995-09-27,6.72314
1995-09-28,6.78455
1995-09-29,6.76915
1995-10-02,6.72314
1995-10-03,6.72314
1995-10-04,6.61522
1995-10-05,6.66133
1995-10-06,6.5077
1995-10-09,6.57726
1995-10-10,6.69979
1995-10-11,6.69979
1995-10-12,6.66133
1995-10-13,6.59257
1995-10-16,6.57726
1995-10-17,6.53046
1995-10-18,6.44629
1995-10-19,6.36172
1995-10-20,6.46885
1995-10-23,6.55401
1995-10-24,6.40753
1995-10-25,6.2384
1995-10-26,6.27666
1995-10-27,6.254
1995-10-30,6.44629
1995-10-31,6.32307
1995-11-01,6.44629
1995-11-02,6.85382
1995-11-03,6.86902
1995-11-06,6.91533
1995-11-07,6.89227
1995-11-08,7.02295
1995-11-09,7.02295
1995-11-10,7.0616
1995-11-13,7.08466
1995-11-14,7.36181
1995-11-15,7.42292
1995-11-16,7.38456
1995-11-17,7.55399
1995-11-20,7.48473
1995-11-21,7.50788
1995-11-22,7.39987
1995-11-24,7.44637
1995-11-27,7.59245
1995-11-28,7.5693
1995-11-29,7.53064
1995-11-30,7.53064
1995-12-01,7.44637
1995-12-04,7.3152
1995-12-05,7.46883
1995-12-06,7.65396
1995-12-07,7.59245
1995-12-08,7.48473
1995-12-11,7.48473
1995-12-12,7.65396
1995-12-13,7.63836
1995-12-14,7.76138
1995-12-15,7.69977
1995-12-18,7.63836
1995-12-19,7.84595
1995-12-20,7.97633
1995-12-21,8.01528
1995-12-22,7.99223
1995-12-26,8.09915
1995-12-27,8.09915
1995-12-28,8.01528
1995-12-29,8.09915
1996-01-02,8.03903
1996-01-03,7.89236
1996-01-04,7.8694
1996-01-05,7.67692
1996-01-08,7.46883
1996-01-09,7.38456
1996-01-10,7.46883
1996-01-11,7.42292
1996-01-12,7.38456
1996-01-15,7.38456
1996-01-16,7.44637
1996-01-17,7.03845
1996-01-18,7.20748
1996-01-19,7.44637
1996-01-22,7.50788
1996-01-23,7.76138
1996-01-24,7.78464
1996-01-25,7.73843
1996-01-26,7.65396
1996-01-29,7.46883
1996-01-30,7.59245
1996-01-31,7.80769
1996-02-01,7.82309
1996-02-02,7.72313
1996-02-05,7.78464
1996-02-06,7.65396
1996-02-07,7.76138
1996-02-08,7.89236
1996-02-09,7.97633
1996-02-12,7.8694
1996-02-13,7.99223
1996-02-14,7.93061
1996-02-15,8.14685
1996-02-16,8.03903
1996-02-20,7.76138
1996-02-21,7.8694
1996-02-22,8.01528
1996-02-23,7.93061
1996-02-26,7.6155
1996-02-27,7.48473
1996-02-28,7.36181
1996-02-29,7.33855
1996-03-01,7.50788
1996-03-04,8.08405
1996-03-05,8.25367
1996-03-06,8.01528
1996-03-07,8.16881
1996-03-08,7.90816
1996-03-11,8.14685
1996-03-12,8.23141
1996-03-13,8.23141
1996-03-14,8.23141
1996-03-15,8.39906
1996-03-18,8.48561
1996-03-19,8.3762
1996-03-20,8.33745
1996-03-21,8.20856
1996-03-22,8.35394
1996-03-25,8.31509
1996-03-26,8.20856
1996-03-27,8.23141
1996-03-28,8.25367
1996-03-29,8.09915
1996-04-01,8.09915
1996-04-02,8.01528
1996-04-03,7.97633
1996-04-04,7.93061
1996-04-08,7.72313
1996-04-09,7.78464
1996-04-10,7.53064
1996-04-11,7.46883
1996-04-12,7.6155
1996-04-15,7.78464
1996-04-16,7.8694
1996-04-17,7.82309
1996-04-18,7.82309
1996-04-19,7.89236
1996-04-22,7.8694
1996-04-23,7.82309
1996-04-24,7.80769
1996-04-25,7.95327
1996-04-26,7.99223
1996-04-29,8.03903
1996-04-30,8.03903
1996-05-01,8.03903
1996-05-02,7.90816
1996-05-03,7.90816
1996-05-06,7.89236
1996-05-07,7.90816
1996-05-08,7.80769
1996-05-09,8.08405
1996-05-10,8.39906
1996-05-13,8.84583
1996-05-14,9.01397
1996-05-15,8.71436
1996-05-16,8.8835
1996-05-17,8.79992
1996-05-20,9.03663
1996-05-21,8.95554
1996-05-22,8.8835
1996-05-23,8.79992
1996-05-24,8.79992
1996-05-28,8.73931
1996-05-29,8.59263
1996-05-30,8.77846
1996-05-31,8.67561
1996-06-03,8.82457
1996-06-04,9.2942
1996-06-05,9.47615
1996-06-06,9.32908
1996-06-07,9.24402
1996-06-10,9.501
1996-06-11,9.63217
1996-06-12,9.37847
1996-06-13,9.26976
1996-06-14,9.20815
1996-06-17,9.1841
1996-06-18,8.994
1996-06-19,9.01397
1996-06-20,9.05322
1996-06-21,9.2942
1996-06-24,9.2942
1996-06-25,9.35492
1996-06-26,8.95554
1996-06-27,9.30861
1996-06-28,9.16114
1996-07-01,9.20815
1996-07-02,9.16114
1996-07-03,9.39169
1996-07-05,9.1841
1996-07-08,8.77846
1996-07-09,8.90695
1996-07-10,8.82457
1996-07-11,8.52327
1996-07-12,8.63189
1996-07-15,8.31509
1996-07-16,8.43791
1996-07-17,8.79992
1996-07-18,9.05322
1996-07-19,8.93129
1996-07-22,8.8835
1996-07-23,8.54662
1996-07-24,8.48561
1996-07-25,8.4237
1996-07-26,8.56918
1996-07-29,8.76107
1996-07-30,8.73931
1996-07-31,8.54662
1996-08-01,8.79992
1996-08-02,9.12457
1996-08-05,8.90695
1996-08-06,8.8835
1996-08-07,8.994
1996-08-08,9.09953
1996-08-09,9.26976
1996-08-12,9.39169
1996-08-13,9.30861
1996-08-14,9.14087
1996-08-15,8.95554
1996-08-16,8.95554
1996-08-19,9.05322
1996-08-20,8.97045
1996-08-21,9.09953
1996-08-22,9.1841
1996-08-23,9.12457
1996-08-26,9.14087
1996-08-27,9.1841
1996-08-28,9.32908
1996-08-29,9.1841
1996-08-30,9.01397
1996-09-03,8.97045
1996-09-04,9.07717
1996-09-05,9.01397
1996-09-06,9.20815
1996-09-09,9.32908
1996-09-10,9.2942
1996-09-11,9.35492
1996-09-12,9.47615
1996-09-13,9.58546
1996-09-16,9.88457
1996-09-17,9.6898
1996-09-18,9.54472
1996-09-19,9.66993
1996-09-20,9.73949
1996-09-23,9.66993
1996-09-24,9.61031
1996-09-25,9.52286
1996-09-26,9.61031
1996-09-27,9.56857
1996-09-30,9.65304
1996-10-01,9.88457
1996-10-02,9.90842
1996-10-03,9.90842
1996-10-04,10.0088
1996-10-07,9.92134
1996-10-08,9.82296
1996-10-09,9.65304
1996-10-10,9.77725
1996-10-11,9.82296
1996-10-14,9.83787
1996-10-15,9.63217
1996-10-16,9.65304
1996-10-17,9.6898
1996-10-18,9.77725
1996-10-21,9.80011
1996-10-22,9.73949
1996-10-23,9.54472
1996-10-24,9.56857
1996-10-25,9.37847
1996-10-28,9.16114
1996-10-29,9.32908
1996-10-30,8.95554
1996-10-31,9.30861
1996-11-01,9.12457
1996-11-04,9.07717
1996-11-05,9.22265
1996-11-06,9.32908
1996-11-07,9.24402
1996-11-08,9.65304
1996-11-11,9.63217
1996-11-12,9.05322
1996-11-13,9.16114
1996-11-14,9.03663
1996-11-15,9.01397
1996-11-18,8.97045
1996-11-19,8.8672
1996-11-20,8.6927
1996-11-21,8.8672
1996-11-22,8.65454
1996-11-25,8.79992
1996-11-26,8.994
1996-11-27,8.77846
1996-11-29,8.84583
1996-12-02,8.97045
1996-12-03,8.93129
1996-12-04,8.8835
1996-12-05,8.76107
1996-12-06,8.84583
1996-12-09,8.994
1996-12-10,8.8835
1996-12-11,8.73931
1996-12-12,8.43791
1996-12-13,8.46166
1996-12-16,8.23141
1996-12-17,8.48561
1996-12-18,8.50638
1996-12-19,8.60824
1996-12-20,8.82457
1996-12-23,8.65454
1996-12-24,8.67561
1996-12-26,8.63189
1996-12-27,8.73931
1996-12-30,8.6927
1996-12-31,8.50638
1997-01-02,8.33745
1997-01-03,8.43791
1997-01-06,8.52327
1997-01-07,8.71436
1997-01-08,8.6927
1997-01-09,8.63189
1997-01-10,8.67561
1997-01-13,8.65454
1997-01-14,8.6927
1997-01-15,8.52327
1997-01-16,8.48561
1997-01-17,8.63189
1997-01-20,9.01397
1997-01-21,8.84583
1997-01-22,8.6927
1997-01-23,8.50638
1997-01-24,8.29213
1997-01-27,8.14685
1997-01-28,8.18431
1997-01-29,8.23141
1997-01-30,8.4237
1997-01-31,8.39906
1997-02-03,8.52327
1997-02-04,8.48561
1997-02-05,8.52327
1997-02-06,8.65454
1997-02-07,8.95554
1997-02-10,8.97045
1997-02-11,8.76107
1997-02-12,8.73931
1997-02-13,8.82457
1997-02-14,8.6927
1997-02-18,8.71436
1997-02-19,8.65454
1997-02-20,8.56918
1997-02-21,8.65454
1997-02-24,8.8672
1997-02-25,9.35492
1997-02-26,9.501
1997-02-27,9.39169
1997-02-28,9.26976
1997-03-03,9.46125
1997-03-04,9.37847
1997-03-05,9.47615
1997-03-06,9.58546
1997-03-07,9.61031
1997-03-10,9.61031
1997-03-11,9.54472
1997-03-12,9.56857
1997-03-13,9.66993
1997-03-14,9.85973
1997-03-17,9.80011
1997-03-18,9.90842
1997-03-19,9.82296
1997-03-20,9.77725
1997-03-21,9.75638
1997-03-24,9.82296
1997-03-25,9.54472
1997-03-26,9.46125
1997-03-27,9.22265
1997-03-31,9.07717
1997-04-01,9.03663
1997-04-02,9.01397
1997-04-03,8.97045
1997-04-04,9.26976
1997-04-07,9.46125
1997-04-08,9.47615
1997-04-09,9.65304
1997-04-10,9.65304
1997-04-11,9.26976
1997-04-14,9.501
1997-04-15,9.63217
1997-04-16,9.66993
1997-04-17,9.65304
1997-04-18,9.6898
1997-04-21,9.63217
1997-04-22,9.6898
1997-04-23,9.77725
1997-04-24,9.71465
1997-04-25,9.56857
1997-04-28,9.63217
1997-04-29,9.71465
1997-04-30,9.83787
1997-05-01,9.73949
1997-05-02,9.75638
1997-05-05,10.0277
1997-05-06,10.0764
1997-05-07,10.0088
1997-05-08,9.75638
1997-05-09,9.85973
1997-05-12,9.94619
1997-05-13,10.0525
1997-05-14,9.90842
1997-05-15,9.97003
1997-05-16,10.1171
1997-05-19,10.1419
1997-05-20,10.3109
1997-05-21,10.3327
1997-05-22,10.3904
1997-05-23,10.3546
1997-05-27,10.3109
1997-05-28,10.4788
1997-05-29,10.7064
1997-05-30,10.7064
1997-06-02,10.6706
1997-06-03,10.6468
1997-06-04,10.7292
1997-06-05,10.9479
1997-06-06,11.0949
1997-06-09,11.0949
1997-06-10,11.2231
1997-06-11,11.3066
1997-06-12,11.4924
1997-06-13,11.4755
1997-06-16,11.2857
1997-06-17,11.6226
1997-06-18,11.4328
1997-06-19,11.7558
1997-06-20,11.7329
1997-06-23,11.5789
1997-06-24,11.8472
1997-06-25,11.7011
1997-06-26,11.4924
1997-06-27,11.6007
1997-06-30,11.7071
1997-07-01,11.6842
1997-07-02,11.5133
1997-07-03,11.7329
1997-07-07,11.7707
1997-07-08,11.6445
1997-07-09,11.3215
1997-07-10,11.3215
1997-07-11,11.4229
1997-07-14,11.6445
1997-07-15,11.7389
1997-07-16,12.0102
1997-07-17,11.9774
1997-07-18,11.87
1997-07-21,11.7389
1997-07-22,12.0102
1997-07-23,11.87
1997-07-24,12.0916
1997-07-25,12.0757
1997-07-28,12.186
1997-07-29,12.3152
1997-07-30,12.4693
1997-07-31,12.6789
1997-08-01,12.516
1997-08-04,12.6312
1997-08-05,12.7554
1997-08-06,12.7227
1997-08-07,12.7554
1997-08-08,12.346
1997-08-11,12.5378
1997-08-12,12.4871
1997-08-13,12.4693
1997-08-14,12.3609
1997-08-15,12.1234
1997-08-18,12.2159
1997-08-19,12.5845
1997-08-20,12.8826
1997-08-21,12.6461
1997-08-22,12.4693
1997-08-25,12.5378
1997-08-26,12.3152
1997-08-27,12.2785
1997-08-28,12.1383
1997-08-29,12.0102
1997-09-02,12.3768
1997-09-03,12.8558
1997-09-04,12.8558
1997-09-05,12.7912
1997-09-08,12.7912
1997-09-09,12.7554
1997-09-10,12.663
1997-09-11,12.9313
1997-09-12,12.9164
1997-09-15,13.2205
1997-09-16,13.5971
1997-09-17,13.6617
1997-09-18,13.6448
1997-09-19,13.6776
1997-09-22,13.6379
1997-09-23,13.4212
1997-09-24,13.4938
1997-09-25,13.3457
1997-09-26,13.4391
1997-09-29,13.3785
1997-09-30,13.2672
1997-10-01,13.5236
1997-10-02,13.4759
1997-10-03,13.3934
1997-10-06,13.4759
1997-10-07,13.3785
1997-10-08,13.4212
1997-10-09,13.7601
1997-10-10,13.8714
1997-10-13,13.9141
1997-10-14,14.1059
1997-10-15,14.0751
1997-10-16,14.251
1997-10-17,14.0165
1997-10-20,13.8714
1997-10-21,14.1944
1997-10-22,14.2669
1997-10-23,14.0026
1997-10-24,13.9847
1997-10-27,12.977
1997-10-28,13.5693
1997-10-29,13.8386
1997-10-30,13.8058
1997-10-31,14.1944
1997-11-03,14.6316
1997-11-04,14.5988
1997-11-05,14.5988
1997-11-06,14.568
1997-11-07,14.4766
1997-11-10,14.1785
1997-11-11,14.1059
1997-11-12,13.8565
1997-11-13,13.8714
1997-11-14,14.3146
1997-11-17,14.728
1997-11-18,14.3305
1997-11-19,14.413
1997-11-20,14.4299
1997-11-21,14.568
1997-11-24,14.3484
1997-11-25,14.3782
1997-11-26,14.2112
1997-11-28,14.2669
1997-12-01,14.89
1997-12-02,14.9546
1997-12-03,15.2378
1997-12-04,15.0142
1997-12-05,15.2219
1997-12-08,15.2527
1997-12-09,15.0907
1997-12-10,14.9903
1997-12-11,15.0609
1997-12-12,15.208
1997-12-15,14.9367
1997-12-16,14.9724
1997-12-17,14.7757
1997-12-18,14.6882
1997-12-19,14.3782
1997-12-22,14.2232
1997-12-23,14.1208
1997-12-24,13.8565
1997-12-26,13.8058
1997-12-29,13.8386
1997-12-30,14.4945
1997-12-31,14.9903
1998-01-02,14.89
1998-01-05,14.6882
1998-01-06,14.7757
1998-01-07,14.9367
1998-01-08,14.8751
1998-01-09,14.3484
1998-01-12,14.7936
1998-01-13,15.046
1998-01-14,15.1921
1998-01-15,15.0907
1998-01-16,15.0907
1998-01-20,15.4614
1998-01-21,15.4464
1998-01-22,15.1493
1998-01-23,15.2378
1998-01-26,14.9724
1998-01-27,15.356
1998-01-28,15.4156
1998-01-29,15.4156
1998-01-30,15.3988
1998-02-02,15.7316
1998-02-03,15.9682
1998-02-04,16.0327
1998-02-05,16.0556
1998-02-06,16.1917
1998-02-09,16.0556
1998-02-10,16.2931
1998-02-11,16.2683
1998-02-12,16.5763
1998-02-13,16.6697
1998-02-17,16.9937
1998-02-18,17.0245
1998-02-19,17.0831
1998-02-20,17.0563
1998-02-23,17.4548
1998-02-24,16.5763
1998-02-25,16.938
1998-02-26,16.623
1998-02-27,16.2514
1998-03-02,16.4441
1998-03-03,16.3845
1998-03-04,16.3994
1998-03-05,16.3706
1998-03-06,16.7989
1998-03-09,16.8913
1998-03-10,17.2938
1998-03-11,17.6933
1998-03-12,17.6933
1998-03-13,17.6237
1998-03-16,17.6933
1998-03-17,17.6933
1998-03-18,17.3991
1998-03-19,17.3216
1998-03-20,17.4995
1998-03-23,16.9688
1998-03-24,16.8913
1998-03-25,16.6369
1998-03-26,17.0831
1998-03-27,16.8635
1998-03-30,16.8327
1998-03-31,17.2183
1998-04-01,17.6933
1998-04-02,17.5621
1998-04-03,17.74
1998-04-06,17.8523
1998-04-07,17.5313
1998-04-08,17.3554
1998-04-09,18.0242
1998-04-13,18.0242
1998-04-14,18.3899
1998-04-15,18.3899
1998-04-16,18.054
1998-04-17,17.9079
1998-04-20,17.9765
1998-04-21,18.0997
1998-04-22,18.054
1998-04-23,17.8761
1998-04-24,17.4717
1998-04-27,16.9937
1998-04-28,16.9937
1998-04-29,17.1308
1998-04-30,17.74
1998-05-01,17.6535
1998-05-04,17.9327
1998-05-05,17.9934
1998-05-06,17.6535
1998-05-07,17.2759
1998-05-08,17.5313
1998-05-11,17.74
1998-05-12,17.8125
1998-05-13,18.0858
1998-05-14,18.3054
1998-05-15,18.054
1998-05-18,17.8463
1998-05-19,18.5717
1998-05-20,18.5459
1998-05-21,18.9791
1998-05-22,18.9324
1998-05-26,18.9652
1998-05-27,18.8977
1998-05-28,19.6022
1998-05-29,19.9917
1998-06-01,20.1239
1998-06-02,19.7672
1998-06-03,19.6022
1998-06-04,19.6777
1998-06-05,20.0911
1998-06-08,20.4846
1998-06-09,20.5532
1998-06-10,20.9696
1998-06-11,20.8543
1998-06-12,20.6466
1998-06-15,20.0474
1998-06-16,20.2829
1998-06-17,20.9477
1998-06-18,21.4058
1998-06-19,20.898
1998-06-22,21.4058
1998-06-23,21.6006
1998-06-24,21.6145
1998-06-25,21.6006
1998-06-26,21.6145
1998-06-29,21.538
1998-06-30,21.1375
1998-07-01,21.6304
1998-07-02,21.853
1998-07-06,23.5075
1998-07-07,23.5075
1998-07-08,24.3681
1998-07-09,23.9239
1998-07-10,24.6841
1998-07-13,24.3075
1998-07-14,24.7855
1998-07-15,24.0213
1998-07-16,24.0859
1998-07-17,23.9239
1998-07-20,23.9855
1998-07-21,23.4171
1998-07-22,23.5075
1998-07-23,22.9988
1998-07-24,23.0315
1998-07-27,22.331
1998-07-28,22.0796
1998-07-29,21.538
1998-07-30,21.5052
1998-07-31,21.3154
1998-08-03,20.8394
1998-08-04,20.3634
1998-08-05,20.6784
1998-08-06,21.375
1998-08-07,22.3995
1998-08-10,21.9245
1998-08-11,21.2856
1998-08-12,22.1451
1998-08-13,22.1769
1998-08-14,21.375
1998-08-17,21.7934
1998-08-18,22.808
1998-08-19,22.2992
1998-08-20,22.016
1998-08-21,21.8222
1998-08-24,22.3995
1998-08-25,23.0991
1998-08-26,23.2253
1998-08-27,22.8755
1998-08-28,21.6006
1998-08-31,19.4104
1998-09-01,20.9984
1998-09-02,20.1686
1998-09-03,19.6936
1998-09-04,19.4998
1998-09-08,21.223
1998-09-09,20.8682
1998-09-10,20.0752
1998-09-11,20.4846
1998-09-14,20.5532
1998-09-15,21.061
1998-09-16,21.5708
1998-09-17,21.061
1998-09-18,20.5532
1998-09-21,20.6784
1998-09-22,21.4058
1998-09-23,22.6847
1998-09-24,21.6304
1998-09-25,21.8838
1998-09-28,21.5708
1998-09-29,21.061
1998-09-30,20.108
1998-10-01,18.3899
1998-10-02,18.1295
1998-10-05,17.8761
1998-10-06,18.7695
1998-10-07,18.3243
1998-10-08,17.3703
1998-10-09,18.4535
1998-10-12,18.8977
1998-10-13,19.2156
1998-10-14,19.7224
1998-10-15,21.061
1998-10-16,21.5052
1998-10-19,22.4621
1998-10-20,21.7
1998-10-21,22.0796
1998-10-22,22.2395
1998-10-23,21.7318
1998-10-26,21.2538
1998-10-27,20.8076
1998-10-28,21.4784
1998-10-29,21.6304
1998-10-30,22.1769
1998-11-02,22.8437
1998-11-03,21.9832
1998-11-04,22.6549
1998-11-05,23.0624
1998-11-06,22.9988
1998-11-09,23.0624
1998-11-10,23.5771
1998-11-11,23.5423
1998-11-12,23.3843
1998-11-13,23.6675
1998-11-16,24.1167
1998-11-17,24.3681
1998-11-18,24.7547
1998-11-19,25.0051
1998-11-20,25.0995
1998-11-23,25.7702
1998-11-24,25.6093
1998-11-25,25.8289
1998-11-27,26.3416
1998-11-30,25.3221
1998-12-01,25.8766
1998-12-02,25.498
1998-12-03,25.2476
1998-12-04,25.9173
1998-12-07,26.8395
1998-12-08,27.8233
1998-12-09,27.8233
1998-12-10,26.8007
1998-12-11,27.0909
1998-12-14,25.9471
1998-12-15,27.6295
1998-12-16,27.1217
1998-12-17,27.5381
1998-12-18,29.1618
1998-12-21,30.0164
1998-12-22,30.1784
1998-12-23,30.561
1998-12-24,30.561
1998-12-28,30.236
1998-12-29,31.352
1998-12-30,31.2308
1998-12-31,31.1622
1999-01-04,29.9518
1999-01-05,29.7332
1999-01-06,30.236
1999-01-07,29.761
1999-01-08,29.607
1999-01-11,28.7773
1999-01-12,27.6295
1999-01-13,27.5252
1999-01-14,27.9843
1999-01-15,27.9485
1999-01-19,28.2377
1999-01-20,29.1916
1999-01-21,28.8687
1999-01-22,28.494
1999-01-25,29.4162
1999-01-26,29.7004
1999-01-27,30.6862
1999-01-28,30.561
1999-01-29,30.8154
1999-02-01,30.1128
1999-02-02,29.3546
1999-02-03,29.8634
1999-02-04,29.3546
1999-02-05,28.4622
1999-02-08,28.2695
1999-02-09,27.6295
1999-02-10,28.3003
1999-02-11,29.6696
1999-02-12,28.97
1999-02-16,29.5782
1999-02-17,29.5375
1999-02-18,29.761
1999-02-19,30.8154
1999-02-22,31.3232
1999-02-23,30.8462
1999-02-24,30.3722
1999-02-25,30.4616
1999-02-26,30.398
1999-03-01,30.398
1999-03-02,30.0323
1999-03-03,30.6703
1999-03-04,30.8919
1999-03-05,31.7217
1999-03-08,32.1728
1999-03-09,32.7074
1999-03-10,33.091
1999-03-11,33.3166
1999-03-12,33.254
1999-03-15,33.091
1999-03-16,32.612
1999-03-17,32.1728
1999-03-18,33.1824
1999-03-19,32.2285
1999-03-22,31.7853
1999-03-23,30.8015
1999-03-24,30.6415
1999-03-25,32.4193
1999-03-26,32.4858
1999-03-29,32.6796
1999-03-30,32.3636
1999-03-31,31.7217
1999-04-01,31.3689
1999-04-05,32.14
1999-04-06,31.7217
1999-04-07,32.3904
1999-04-08,33.9854
1999-04-09,34.2984
1999-04-12,34.0738
1999-04-13,32.9598
1999-04-14,32.3636
1999-04-15,32.1062
1999-04-16,32.2593
1999-04-19,29.8813
1999-04-20,30.8313
1999-04-21,31.7853
1999-04-22,31.6909
1999-04-23,31.8171
1999-04-26,30.9933
1999-04-27,31.3083
1999-04-28,31.4394
1999-04-29,30.2529
1999-04-30,30.4467
1999-05-03,31.2457
1999-05-04,30.1943
1999-05-05,29.9667
1999-05-06,29.0456
1999-05-07,29.2095
1999-05-10,28.7306
1999-05-11,30.1943
1999-05-12,30.0691
1999-05-13,30.0323
1999-05-14,29.6209
1999-05-17,29.775
1999-05-18,30.1297
1999-05-19,29.4609
1999-05-20,29.5544
1999-05-21,29.6209
1999-05-24,29.2374
1999-05-25,28.347
1999-05-26,29.3318
1999-05-27,28.9522
1999-05-28,28.824
1999-06-01,28.4384
1999-06-02,28.8846
1999-06-03,29.8813
1999-06-04,30.8313
1999-06-07,30.6415
1999-06-08,29.767
1999-06-09,30.2758
1999-06-10,30.0244
1999-06-11,30.561
1999-06-14,29.6378
1999-06-15,29.0982
1999-06-16,29.7382
1999-06-17,30.561
1999-06-18,31.1075
1999-06-21,31.5547
1999-06-22,31.5547
1999-06-23,31.1075
1999-06-24,30.561
1999-06-25,30.722
1999-06-28,32.0605
1999-06-29,32.6379
1999-06-30,32.8605
1999-07-01,32.4431
1999-07-02,32.6379
1999-07-06,32.9261
1999-07-07,33.4309
1999-07-08,33.3991
1999-07-09,33.561
1999-07-12,33.3385
1999-07-13,33.2063
1999-07-14,33.6545
1999-07-15,35.6628
1999-07-16,35.5078
1999-07-19,35.6022
1999-07-20,33.3991
1999-07-21,33.561
1999-07-22,32.6379
1999-07-23,32.9509
1999-07-26,32.5395
1999-07-27,31.8399
1999-07-28,33.2063
1999-07-29,32.7323
1999-07-30,32.5395
1999-08-02,31.8101
1999-08-03,30.9167
1999-08-04,30.0244
1999-08-05,29.3546
1999-08-06,29.2224
