Date,PA.F
2000-11-08,781.0
2000-11-09,784.55
2000-11-10,785.05
2000-11-13,777.0
2000-11-14,783.0
2000-11-15,783.0
2000-11-16,784.0
2000-11-17,783.1
2000-11-20,785.0
2000-11-21,784.0
2000-11-22,790.15
2000-11-24,
2000-11-27,793.0
2000-11-28,804.0
2000-11-29,807.85
2000-11-30,818.0
2000-12-01,839.6
2000-12-04,880.0
2000-12-05,868.0
2000-12-06,856.45
2000-12-07,900.0
2000-12-08,905.8
2000-12-11,919.05
2000-12-12,931.15
2000-12-13,893.45
2000-12-14,922.55
2000-12-15,941.5
2000-12-18,939.2
2000-12-19,910.0
2000-12-20,938.0
2000-12-21,945.0
2000-12-22,960.0
2000-12-26,959.0
2000-12-27,964.0
2000-12-28,953.0
2000-12-29,954.45
2001-01-02,968.0
2001-01-03,988.4
2001-01-04,982.0
2001-01-05,986.0
2001-01-08,1025.6
2001-01-09,1034.4
2001-01-10,1072.8
2001-01-11,1045.25
2001-01-12,1050.8
2001-01-16,1028.35
2001-01-17,999.3
2001-01-18,1030.0
2001-01-19,
2001-01-22,1075.2
2001-01-23,1060.0
2001-01-24,1047.6
2001-01-25,1075.0
2001-01-26,1079.0
2001-01-29,1054.0
2001-01-30,1058.75
2001-01-31,1054.8
2001-02-01,1053.6
2001-02-02,1055.15
2001-02-05,1082.8
2001-02-06,1076.5
2001-02-07,1072.0
2001-02-08,1041.9
2001-02-09,1010.0
2001-02-12,965.1
2001-02-13,983.55
2001-02-14,975.15
2001-02-15,985.0
2001-02-16,973.0
2001-02-20,967.5
2001-02-21,932.65
2001-02-22,892.75
2001-02-23,855.0
2001-02-26,855.95
2001-02-27,855.0
2001-02-28,842.0
2001-03-01,799.55
2001-03-02,766.0
2001-03-05,775.0
2001-03-06,772.15
2001-03-07,796.65
2001-03-08,821.5
2001-03-09,812.35
2001-03-12,782.2
2001-03-13,789.0
2001-03-14,800.0
2001-03-15,801.0
2001-03-16,810.5
2001-03-19,808.0
2001-03-20,797.0
2001-03-21,785.0
2001-03-22,777.0
2001-03-23,780.0
2001-03-26,774.0
2001-03-27,797.0
2001-03-28,758.7
2001-03-29,739.0
2001-03-30,744.0
2001-04-02,725.35
2001-04-03,697.65
2001-04-04,696.65
2001-04-05,685.0
2001-04-06,692.55
2001-04-09,687.3
2001-04-10,678.0
2001-04-11,668.0
2001-04-12,657.85
2001-04-16,664.0
2001-04-17,763.5
2001-04-18,737.0
2001-04-19,704.0
2001-04-20,705.55
2001-04-23,720.0
2001-04-24,710.0
2001-04-25,707.75
2001-04-26,701.2
2001-04-27,688.3
2001-04-30,688.0
2001-05-01,678.0
2001-05-02,674.0
2001-05-03,672.0
2001-05-04,680.0
2001-05-07,671.25
2001-05-08,673.25
2001-05-09,674.0
2001-05-10,660.6
2001-05-11,656.0
2001-05-14,627.0
2001-05-15,643.0
2001-05-16,642.9
2001-05-17,654.75
2001-05-18,654.0
2001-05-21,656.5
2001-05-22,650.5
2001-05-23,647.75
2001-05-24,660.25
2001-05-25,665.5
2001-05-29,665.5
2001-05-30,653.0
2001-05-31,644.55
2001-06-01,640.0
2001-06-04,640.0
2001-06-05,634.2
2001-06-06,625.0
2001-06-07,619.25
2001-06-08,620.8
2001-06-11,617.0
2001-06-12,605.75
2001-06-13,601.65
2001-06-14,605.0
2001-06-15,610.0
2001-06-18,613.35
2001-06-19,616.0
2001-06-20,628.0
2001-06-21,621.35
2001-06-22,618.0
2001-06-25,614.0
2001-06-26,612.0
2001-06-27,608.0
2001-06-28,595.0
2001-06-29,599.95
2001-07-02,601.5
2001-07-03,587.0
2001-07-05,584.0
2001-07-06,577.0
2001-07-09,576.35
2001-07-10,564.0
2001-07-11,565.0
2001-07-12,565.35
2001-07-13,555.0
2001-07-16,545.1
2001-07-17,525.0
2001-07-18,520.8
2001-07-19,512.0
2001-07-20,479.3
2001-07-23,475.5
2001-07-24,472.75
2001-07-25,469.0
2001-07-26,465.0
2001-07-27,454.75
2001-07-30,437.05
2001-07-31,461.5
2001-08-01,470.0
2001-08-02,482.5
2001-08-03,486.95
2001-08-06,470.4
2001-08-07,445.25
2001-08-08,444.0
2001-08-09,454.0
2001-08-10,475.0
2001-08-13,472.0
2001-08-14,450.2
2001-08-15,440.0
2001-08-16,443.0
2001-08-17,450.0
2001-08-20,445.0
2001-08-21,447.0
2001-08-22,452.5
2001-08-23,446.0
2001-08-24,452.0
2001-08-27,449.75
2001-08-28,475.0
2001-08-29,474.65
2001-08-30,444.85
2001-08-31,455.0
2001-09-04,458.0
2001-09-05,465.15
2001-09-06,458.0
2001-09-07,454.65
2001-09-10,459.0
2001-09-11,
2001-09-13,
2001-09-14,
2001-09-17,470.0
2001-09-18,470.0
2001-09-19,465.0
2001-09-20,451.0
2001-09-21,442.0
2001-09-24,431.0
2001-09-25,421.0
2001-09-26,394.4
2001-09-27,380.0
2001-09-28,357.0
2001-10-01,325.05
2001-10-02,335.0
2001-10-03,343.0
2001-10-04,341.0
2001-10-05,347.5
2001-10-08,346.15
2001-10-09,342.0
2001-10-10,345.0
2001-10-11,352.0
2001-10-12,355.8
2001-10-15,360.0
2001-10-16,338.0
2001-10-17,333.0
2001-10-18,327.6
2001-10-19,321.0
2001-10-22,318.65
2001-10-23,325.0
2001-10-24,318.5
2001-10-25,321.0
2001-10-26,343.0
2001-10-29,347.0
2001-10-30,330.0
2001-10-31,316.4
2001-11-01,317.0
2001-11-02,335.0
2001-11-05,327.65
2001-11-06,325.25
2001-11-07,325.0
2001-11-08,326.0
2001-11-09,325.5
2001-11-12,335.5
2001-11-13,315.0
2001-11-14,319.0
2001-11-15,325.95
2001-11-16,342.0
2001-11-19,339.0
2001-11-20,330.1
2001-11-21,335.0
2001-11-23,
2001-11-26,333.0
2001-11-27,336.0
2001-11-28,337.0
2001-11-29,335.8
2001-11-30,351.15
2001-12-03,362.25
2001-12-04,367.0
2001-12-05,371.45
2001-12-06,393.65
2001-12-07,418.0
2001-12-10,429.25
2001-12-11,399.05
2001-12-12,373.65
2001-12-13,387.0
2001-12-14,400.25
2001-12-17,408.0
2001-12-18,404.0
2001-12-19,398.5
2001-12-20,396.0
2001-12-21,410.8
2001-12-24,
2001-12-26,424.0
2001-12-27,436.0
2001-12-28,449.5
2001-12-31,448.0
2002-01-02,439.0
2002-01-03,435.2
2002-01-04,425.5
2002-01-07,424.0
2002-01-08,431.0
2002-01-09,435.0
2002-01-10,436.5
2002-01-11,433.35
2002-01-14,429.9
2002-01-15,414.0
2002-01-16,425.0
2002-01-17,420.5
2002-01-18,414.85
2002-01-22,398.0
2002-01-23,383.5
2002-01-24,382.0
2002-01-25,388.15
2002-01-28,377.0
2002-01-29,371.0
2002-01-30,372.35
2002-01-31,369.0
2002-02-01,370.0
2002-02-04,374.0
2002-02-05,373.0
2002-02-06,370.85
2002-02-07,376.0
2002-02-08,374.0
2002-02-11,371.0
2002-02-12,373.0
2002-02-13,393.0
2002-02-14,386.7
2002-02-15,378.65
2002-02-19,375.0
2002-02-20,370.0
2002-02-21,373.75
2002-02-22,369.8
2002-02-25,374.25
2002-02-26,378.65
2002-02-27,381.0
2002-02-28,370.8
2002-03-01,373.0
2002-03-04,372.5
2002-03-05,363.0
2002-03-06,362.0
2002-03-07,363.65
2002-03-08,374.0
2002-03-11,375.15
2002-03-12,371.5
2002-03-13,363.3
2002-03-14,367.0
2002-03-15,369.0
2002-03-18,374.0
2002-03-19,375.0
2002-03-20,378.0
2002-03-21,377.5
2002-03-22,381.05
2002-03-25,397.0
2002-03-26,392.4
2002-03-27,388.5
2002-03-28,388.9
2002-04-01,390.65
2002-04-02,390.0
2002-04-03,370.25
2002-04-04,361.0
2002-04-05,362.0
2002-04-08,363.0
2002-04-09,364.0
2002-04-10,365.5
2002-04-11,374.0
2002-04-12,370.0
2002-04-15,369.0
2002-04-16,369.65
2002-04-17,369.0
2002-04-18,377.8
2002-04-19,374.25
2002-04-22,370.55
2002-04-23,371.0
2002-04-24,371.0
2002-04-25,367.0
2002-04-26,366.8
2002-04-29,362.8
2002-04-30,355.5
2002-05-01,351.1
2002-05-02,348.0
2002-05-03,351.05
2002-05-06,355.0
2002-05-07,358.0
2002-05-08,359.0
2002-05-09,352.5
2002-05-10,354.0
2002-05-13,349.1
2002-05-14,353.0
2002-05-15,368.0
2002-05-16,370.0
2002-05-17,374.5
2002-05-20,382.8
2002-05-21,370.15
2002-05-22,361.0
2002-05-23,354.0
2002-05-24,351.0
2002-05-28,355.8
2002-05-29,354.0
2002-05-30,352.75
2002-05-31,348.15
2002-06-03,352.0
2002-06-04,353.55
2002-06-05,349.5
2002-06-06,353.0
2002-06-07,351.4
2002-06-10,348.5
2002-06-11,343.5
2002-06-12,333.75
2002-06-13,332.0
2002-06-14,334.25
2002-06-17,334.0
2002-06-18,334.5
2002-06-19,334.0
2002-06-20,332.65
2002-06-21,328.0
2002-06-24,323.5
2002-06-25,321.65
2002-06-26,322.0
2002-06-27,317.0
2002-06-28,318.8
2002-07-01,320.0
2002-07-02,319.0
2002-07-03,319.0
2002-07-05,
2002-07-08,323.0
2002-07-09,325.15
2002-07-10,327.0
2002-07-11,327.0
2002-07-12,320.0
2002-07-15,318.5
2002-07-16,322.5
2002-07-17,322.0
2002-07-18,323.5
2002-07-19,324.0
2002-07-22,316.5
2002-07-23,319.0
2002-07-24,322.0
2002-07-25,331.6
2002-07-26,334.45
2002-07-29,332.5
2002-07-30,319.3
2002-07-31,319.45
2002-08-01,316.65
2002-08-02,317.3
2002-08-05,321.8
2002-08-06,321.0
2002-08-07,320.0
2002-08-08,323.5
2002-08-09,321.1
2002-08-12,323.5
2002-08-13,324.5
2002-08-14,325.5
2002-08-15,323.35
2002-08-16,319.1
2002-08-19,322.0
2002-08-20,322.0
2002-08-21,319.0
2002-08-22,320.5
2002-08-23,322.75
2002-08-26,334.75
2002-08-27,362.75
2002-08-28,345.0
2002-08-29,340.6
2002-08-30,326.8
2002-09-03,323.95
2002-09-04,322.5
2002-09-05,325.0
2002-09-06,331.4
2002-09-09,333.2
2002-09-10,330.0
2002-09-11,331.0
2002-09-12,332.5
2002-09-13,338.5
2002-09-16,334.5
2002-09-17,335.5
2002-09-18,335.5
2002-09-19,333.5
2002-09-20,331.0
2002-09-23,330.0
2002-09-24,329.55
2002-09-25,325.1
2002-09-26,319.4
2002-09-27,315.1
2002-09-30,319.0
2002-10-01,318.5
2002-10-02,326.25
2002-10-03,318.0
2002-10-04,316.0
2002-10-07,315.5
2002-10-08,316.6
2002-10-09,323.0
2002-10-10,320.0
2002-10-11,321.4
2002-10-14,318.5
2002-10-15,321.5
2002-10-16,319.5
2002-10-17,321.5
2002-10-18,319.0
2002-10-21,321.35
2002-10-22,322.0
2002-10-23,316.0
2002-10-24,310.5
2002-10-25,311.4
2002-10-28,314.0
2002-10-29,316.0
2002-10-30,312.5
2002-10-31,310.5
2002-11-01,309.75
2002-11-04,312.45
2002-11-05,315.0
2002-11-06,313.0
2002-11-07,308.75
2002-11-08,303.25
2002-11-11,289.55
2002-11-12,286.0
2002-11-13,286.0
2002-11-14,292.8
2002-11-15,292.1
2002-11-18,283.0
2002-11-19,278.3
2002-11-20,279.15
2002-11-21,279.8
2002-11-22,270.5
2002-11-25,262.0
2002-11-26,266.0
2002-11-27,266.0
2002-11-29,
2002-12-02,264.05
2002-12-03,263.0
2002-12-04,255.0
2002-12-05,248.2
2002-12-06,251.25
2002-12-09,249.0
2002-12-10,248.15
2002-12-11,245.0
2002-12-12,243.5
2002-12-13,239.65
2002-12-16,239.5
2002-12-17,243.0
2002-12-18,247.8
2002-12-19,239.6
2002-12-20,229.7
2002-12-23,230.0
2002-12-24,235.0
2002-12-26,234.0
2002-12-27,238.75
2002-12-30,239.0
2002-12-31,238.0
2003-01-02,239.8
2003-01-03,241.55
2003-01-06,244.95
2003-01-07,242.2
2003-01-08,259.0
2003-01-09,263.65
2003-01-10,269.3
2003-01-13,255.55
2003-01-14,250.0
2003-01-15,245.4
2003-01-16,250.5
2003-01-17,258.0
2003-01-21,264.0
2003-01-22,271.75
2003-01-23,269.0
2003-01-24,269.0
2003-01-27,266.35
2003-01-28,267.35
2003-01-29,268.95
2003-01-30,258.15
2003-01-31,259.0
2003-02-03,267.65
2003-02-04,268.0
2003-02-05,264.5
2003-02-06,252.65
2003-02-07,250.5
2003-02-10,251.05
2003-02-11,252.0
2003-02-12,253.55
2003-02-13,255.0
2003-02-14,254.0
2003-02-18,251.0
2003-02-19,255.0
2003-02-20,254.0
2003-02-21,250.5
2003-02-24,250.65
2003-02-25,251.5
2003-02-26,251.55
2003-02-27,243.5
2003-02-28,242.2
2003-03-03,237.65
2003-03-04,238.9
2003-03-05,238.0
2003-03-06,237.55
2003-03-07,239.05
2003-03-10,242.65
2003-03-11,243.5
2003-03-12,236.8
2003-03-13,233.5
2003-03-14,234.4
2003-03-17,233.0
2003-03-18,235.9
2003-03-19,233.3
2003-03-20,230.0
2003-03-21,230.0
2003-03-24,216.55
2003-03-25,205.2
2003-03-26,195.3
2003-03-27,197.65
2003-03-28,188.0
2003-03-31,182.45
2003-04-01,181.35
2003-04-02,179.0
2003-04-03,175.5
2003-04-04,178.5
2003-04-07,173.05
2003-04-08,175.5
2003-04-09,174.15
2003-04-10,175.5
2003-04-11,172.0
2003-04-14,168.0
2003-04-15,164.0
2003-04-16,148.5
2003-04-17,152.75
2003-04-21,157.45
2003-04-22,163.25
2003-04-23,157.05
2003-04-24,157.0
2003-04-25,150.5
2003-04-28,150.0
2003-04-29,152.35
2003-04-30,156.0
2003-05-01,152.9
2003-05-02,154.0
2003-05-05,154.9
2003-05-06,159.8
2003-05-07,162.75
2003-05-08,162.2
2003-05-09,155.5
2003-05-12,158.5
2003-05-13,158.5
2003-05-14,158.5
2003-05-15,159.15
2003-05-16,159.85
2003-05-19,165.7
2003-05-20,171.9
2003-05-21,179.0
2003-05-22,173.0
2003-05-23,183.0
2003-05-27,197.75
2003-05-28,185.15
2003-05-29,182.15
2003-05-30,185.0
2003-06-02,187.0
2003-06-03,192.5
2003-06-04,190.6
2003-06-05,187.5
2003-06-06,179.5
2003-06-09,172.65
2003-06-10,178.0
2003-06-11,175.0
2003-06-12,181.9
2003-06-13,186.0
2003-06-16,185.0
2003-06-17,176.5
2003-06-18,178.75
2003-06-19,178.0
2003-06-20,180.0
2003-06-23,180.05
2003-06-24,178.2
2003-06-25,182.15
2003-06-26,178.45
2003-06-27,176.5
2003-06-30,181.35
2003-07-01,188.75
2003-07-02,187.2
2003-07-03,188.0
2003-07-04,
2003-07-07,183.0
2003-07-08,179.25
2003-07-09,173.15
2003-07-10,176.0
2003-07-11,175.75
2003-07-14,176.5
2003-07-15,174.75
2003-07-16,172.0
2003-07-17,169.05
2003-07-18,168.25
2003-07-21,167.95
2003-07-22,165.95
2003-07-23,167.5
2003-07-24,169.0
2003-07-25,167.5
2003-07-28,173.5
2003-07-29,178.35
2003-07-30,177.0
2003-07-31,182.0
2003-08-01,185.25
2003-08-04,183.85
2003-08-05,178.5
2003-08-06,177.75
2003-08-07,180.0
2003-08-08,178.5
2003-08-11,182.4
2003-08-12,177.0
2003-08-13,173.5
2003-08-14,180.15
2003-08-15,183.0
2003-08-18,181.0
2003-08-19,181.0
2003-08-20,187.35
2003-08-21,187.0
2003-08-22,195.15
2003-08-25,199.3
2003-08-26,206.5
2003-08-27,205.5
2003-08-28,202.5
2003-08-29,201.8
2003-09-02,199.85
2003-09-03,200.8
2003-09-04,206.55
2003-09-05,220.4
2003-09-08,232.55
2003-09-09,232.7
2003-09-10,220.65
2003-09-11,218.9
2003-09-12,215.0
2003-09-15,207.05
2003-09-16,222.7
2003-09-17,217.25
2003-09-18,216.5
2003-09-19,222.75
2003-09-22,220.0
2003-09-23,218.0
2003-09-24,222.5
2003-09-25,218.1
2003-09-26,211.55
2003-09-29,208.6
2003-09-30,215.15
2003-10-01,213.8
2003-10-02,212.1
2003-10-03,210.2
2003-10-06,210.75
2003-10-07,205.55
2003-10-08,215.0
2003-10-09,211.75
2003-10-10,210.5
2003-10-13,209.5
2003-10-14,206.05
2003-10-15,191.65
2003-10-16,194.0
2003-10-17,196.0
2003-10-20,197.2
2003-10-21,198.85
2003-10-22,201.65
2003-10-23,202.45
2003-10-24,198.05
2003-10-27,199.0
2003-10-28,199.7
2003-10-29,206.5
2003-10-30,209.0
2003-10-31,208.15
2003-11-03,210.0
2003-11-04,208.1
2003-11-05,208.4
2003-11-06,206.0
2003-11-07,206.0
2003-11-10,204.0
2003-11-11,199.25
2003-11-12,199.0
2003-11-13,202.35
2003-11-14,203.0
2003-11-17,199.05
2003-11-18,203.45
2003-11-19,198.25
2003-11-20,196.5
2003-11-21,195.75
2003-11-24,192.0
2003-11-25,188.9
2003-11-26,188.8
2003-11-28,
2003-12-01,189.0
2003-12-02,192.75
2003-12-03,192.35
2003-12-04,198.4
2003-12-05,201.3
2003-12-08,208.5
2003-12-09,214.8
2003-12-10,212.1
2003-12-11,209.4
2003-12-12,212.1
2003-12-15,208.0
2003-12-16,204.1
2003-12-17,204.0
2003-12-18,201.1
2003-12-19,199.75
2003-12-22,203.25
2003-12-23,207.0
2003-12-24,207.15
2003-12-26,
2003-12-29,204.2
2003-12-30,201.45
2003-12-31,197.5
2004-01-02,
2004-01-05,204.8
2004-01-06,204.65
2004-01-07,204.75
2004-01-08,204.0
2004-01-09,208.55
2004-01-12,219.4
2004-01-13,223.2
2004-01-14,221.2
2004-01-15,215.65
2004-01-16,219.65
2004-01-20,224.75
2004-01-21,240.15
2004-01-22,254.35
2004-01-23,242.65
2004-01-26,240.0
2004-01-27,244.0
2004-01-28,249.5
2004-01-29,230.2
2004-01-30,231.55
2004-02-02,226.8
2004-02-03,237.2
2004-02-04,241.15
2004-02-05,241.0
2004-02-06,241.55
2004-02-09,242.6
2004-02-10,241.5
2004-02-11,241.35
2004-02-12,248.35
2004-02-13,244.2
2004-02-17,246.0
2004-02-18,248.3
2004-02-19,243.25
2004-02-20,233.0
2004-02-23,229.1
2004-02-24,234.4
2004-02-25,226.0
2004-02-26,226.15
2004-02-27,229.15
2004-03-01,239.15
2004-03-02,237.85
2004-03-03,237.45
2004-03-04,243.35
2004-03-05,249.85
2004-03-08,266.85
2004-03-09,263.0
2004-03-10,265.0
2004-03-11,277.85
2004-03-12,278.55
2004-03-15,279.75
2004-03-16,281.6
2004-03-17,275.3
2004-03-18,281.95
2004-03-19,278.0
2004-03-22,290.9
2004-03-23,290.55
2004-03-24,288.3
2004-03-25,289.2
2004-03-26,291.2
2004-03-29,288.9
2004-03-30,289.1
2004-03-31,289.95
2004-04-01,301.2
2004-04-02,305.95
2004-04-05,309.95
2004-04-06,315.65
2004-04-07,322.5
2004-04-08,330.45
2004-04-12,337.2
2004-04-13,326.8
2004-04-14,310.9
2004-04-15,311.85
2004-04-16,314.1
2004-04-19,326.3
2004-04-20,316.35
2004-04-21,295.25
2004-04-22,273.8
2004-04-23,280.85
2004-04-26,273.15
2004-04-27,277.95
2004-04-28,249.0
2004-04-29,246.05
2004-04-30,260.0
2004-05-03,261.5
2004-05-04,255.8
2004-05-05,254.05
2004-05-06,254.05
2004-05-07,242.15
2004-05-10,236.0
2004-05-11,235.3
2004-05-12,240.25
2004-05-13,243.7
2004-05-14,242.8
2004-05-17,245.0
2004-05-18,240.2
2004-05-19,245.5
2004-05-20,240.0
2004-05-21,249.5
2004-05-24,253.0
2004-05-25,253.25
2004-05-26,250.75
2004-05-27,253.3
2004-05-28,257.45
2004-06-01,252.2
2004-06-02,245.4
2004-06-03,245.75
2004-06-04,243.0
2004-06-07,246.6
2004-06-08,243.0
2004-06-09,219.2
2004-06-10,216.0
2004-06-14,220.3
2004-06-15,223.45
2004-06-16,221.7
2004-06-17,226.9
2004-06-18,230.0
2004-06-21,229.25
2004-06-22,224.0
2004-06-23,223.5
2004-06-24,229.9
2004-06-25,227.2
2004-06-28,227.7
2004-06-29,219.6
2004-06-30,214.95
2004-07-01,215.0
2004-07-02,217.0
2004-07-06,221.05
2004-07-07,225.9
2004-07-08,226.95
2004-07-09,225.3
2004-07-12,224.75
2004-07-13,221.0
2004-07-14,228.35
2004-07-15,226.0
2004-07-16,229.55
2004-07-19,227.0
2004-07-20,231.85
2004-07-21,226.15
2004-07-22,225.75
2004-07-23,222.75
2004-07-26,220.0
2004-07-27,219.4
2004-07-28,213.75
2004-07-29,216.25
2004-07-30,217.2
2004-08-02,218.9
2004-08-03,217.5
2004-08-04,218.45
2004-08-05,213.4
2004-08-06,214.0
2004-08-09,215.75
2004-08-10,218.0
2004-08-11,213.4
2004-08-12,211.75
2004-08-13,212.0
2004-08-16,217.0
2004-08-17,218.65
2004-08-18,218.75
2004-08-19,223.3
2004-08-20,225.5
2004-08-23,220.4
2004-08-24,216.4
2004-08-25,215.5
2004-08-26,213.65
2004-08-27,213.0
2004-08-30,210.65
2004-08-31,214.4
2004-09-01,213.1
2004-09-02,212.0
2004-09-03,210.4
2004-09-07,205.7
2004-09-08,208.25
2004-09-09,206.5
2004-09-10,207.8
2004-09-13,210.55
2004-09-14,212.3
2004-09-15,211.25
2004-09-16,211.25
2004-09-17,208.85
2004-09-20,208.25
2004-09-21,210.55
2004-09-22,209.7
2004-09-23,216.65
2004-09-24,223.75
2004-09-27,226.85
2004-09-28,220.6
2004-09-29,219.9
2004-09-30,224.75
2004-10-01,222.8
2004-10-04,217.1
2004-10-05,224.95
2004-10-06,227.5
2004-10-07,233.45
2004-10-08,234.45
2004-10-11,231.0
2004-10-12,224.0
2004-10-13,217.45
2004-10-14,219.5
2004-10-15,218.35
2004-10-18,213.3
2004-10-19,216.65
2004-10-20,215.65
2004-10-21,216.9
2004-10-22,215.95
2004-10-25,218.95
2004-10-26,215.1
2004-10-27,214.5
2004-10-28,214.75
2004-10-29,212.2
2004-11-01,210.75
2004-11-02,210.5
2004-11-03,210.5
2004-11-04,214.75
2004-11-05,217.4
2004-11-08,217.5
2004-11-09,215.45
2004-11-10,215.05
2004-11-11,216.15
2004-11-12,221.15
2004-11-15,219.5
2004-11-16,222.0
2004-11-17,223.0
2004-11-18,219.8
2004-11-19,220.3
2004-11-22,218.5
2004-11-23,217.2
2004-11-24,214.0
2004-11-26,
2004-11-29,211.35
2004-11-30,210.6
2004-12-01,209.45
2004-12-02,207.05
2004-12-03,204.55
2004-12-06,209.85
2004-12-07,209.85
2004-12-08,203.75
2004-12-09,196.1
2004-12-10,194.6
2004-12-13,193.1
2004-12-14,186.4
2004-12-15,187.6
2004-12-16,179.05
2004-12-17,179.7
2004-12-20,184.3
2004-12-21,184.95
2004-12-22,187.0
2004-12-23,188.45
2004-12-27,190.0
2004-12-28,189.0
2004-12-29,185.65
2004-12-30,185.25
2004-12-31,
2005-01-03,179.0
2005-01-04,180.15
2005-01-05,183.3
2005-01-06,183.75
2005-01-07,184.0
2005-01-10,191.6
2005-01-11,195.8
2005-01-12,192.2
2005-01-13,189.0
2005-01-14,184.15
2005-01-18,185.45
2005-01-19,189.25
2005-01-20,187.15
2005-01-21,192.05
2005-01-24,192.9
2005-01-25,192.55
2005-01-26,192.0
2005-01-27,191.75
2005-01-28,192.15
2005-01-31,190.4
2005-02-01,191.4
2005-02-02,188.0
2005-02-03,183.5
2005-02-04,182.05
2005-02-07,180.75
2005-02-08,179.85
2005-02-09,180.0
2005-02-10,182.25
2005-02-11,184.95
2005-02-14,189.0
2005-02-15,185.35
2005-02-16,183.05
2005-02-17,183.0
2005-02-18,183.0
2005-02-22,184.75
2005-02-23,184.35
2005-02-24,183.9
2005-02-25,179.9
2005-02-28,183.05
2005-03-01,185.5
2005-03-02,188.9
2005-03-03,197.85
2005-03-04,208.05
2005-03-07,209.8
2005-03-08,209.7
2005-03-09,207.45
2005-03-10,203.8
2005-03-11,202.95
2005-03-14,201.0
2005-03-15,202.95
2005-03-16,206.55
2005-03-17,202.65
2005-03-18,202.8
2005-03-21,200.05
2005-03-22,200.55
2005-03-23,193.9
2005-03-24,196.15
2005-03-28,194.1
2005-03-29,195.45
2005-03-30,200.0
2005-03-31,203.55
2005-04-01,201.85
2005-04-04,200.1
2005-04-05,200.0
2005-04-06,201.6
2005-04-07,201.0
2005-04-08,198.95
2005-04-11,200.95
2005-04-12,197.3
2005-04-13,197.0
2005-04-14,198.5
2005-04-15,199.55
2005-04-18,200.4
2005-04-19,202.0
2005-04-20,206.25
2005-04-21,199.9
2005-04-22,201.5
2005-04-25,202.5
2005-04-26,202.0
2005-04-27,203.0
2005-04-28,196.0
2005-04-29,197.9
2005-05-02,193.65
2005-05-03,191.7
2005-05-04,194.35
2005-05-05,196.6
2005-05-06,193.8
2005-05-09,195.65
2005-05-10,195.65
2005-05-11,193.55
2005-05-12,191.9
2005-05-13,189.25
2005-05-16,187.3
2005-05-17,190.1
2005-05-18,192.0
2005-05-19,188.9
2005-05-20,187.85
2005-05-23,188.75
2005-05-24,188.4
2005-05-25,185.25
2005-05-26,183.35
2005-05-27,184.35
2005-05-31,182.45
2005-06-01,181.8
2005-06-02,182.05
2005-06-03,184.2
2005-06-06,189.65
2005-06-07,190.0
2005-06-08,189.75
2005-06-09,187.0
2005-06-10,186.5
2005-06-13,187.5
2005-06-14,187.0
2005-06-15,190.95
2005-06-16,190.4
2005-06-17,191.55
2005-06-20,192.45
2005-06-21,189.05
2005-06-22,190.4
2005-06-23,189.8
2005-06-24,188.8
2005-06-27,187.5
2005-06-28,185.05
2005-06-29,184.15
2005-06-30,181.95
2005-07-01,179.0
2005-07-05,179.65
2005-07-06,180.3
2005-07-07,183.7
2005-07-08,185.6
2005-07-11,185.75
2005-07-12,184.85
2005-07-13,182.35
2005-07-14,182.15
2005-07-15,183.75
2005-07-18,186.85
2005-07-19,188.85
2005-07-20,192.75
2005-07-21,197.3
2005-07-22,195.55
2005-07-25,194.8
2005-07-26,190.9
2005-07-27,191.6
2005-07-28,195.6
2005-07-29,194.6
2005-08-01,195.8
2005-08-02,195.5
2005-08-03,196.5
2005-08-04,193.5
2005-08-05,191.6
2005-08-08,190.0
2005-08-09,188.15
2005-08-10,187.7
2005-08-11,188.5
2005-08-12,185.55
2005-08-15,186.25
2005-08-16,185.05
2005-08-17,185.15
2005-08-18,183.85
2005-08-19,183.1
2005-08-22,182.45
2005-08-23,185.75
2005-08-24,184.5
2005-08-25,182.8
2005-08-26,182.55
2005-08-29,182.7
2005-08-30,180.65
2005-08-31,181.95
2005-09-01,183.95
2005-09-02,183.4
2005-09-06,182.8
2005-09-07,184.7
2005-09-08,186.35
2005-09-09,186.4
2005-09-12,185.25
2005-09-13,184.0
2005-09-14,184.75
2005-09-15,187.9
2005-09-16,193.45
2005-09-19,205.2
2005-09-20,202.55
2005-09-21,203.15
2005-09-22,201.0
2005-09-23,199.25
2005-09-26,197.75
2005-09-27,199.75
2005-09-28,201.3
2005-09-29,200.0
2005-09-30,199.8
2005-10-03,197.15
2005-10-04,196.1
2005-10-05,195.4
2005-10-06,197.0
2005-10-07,204.55
2005-10-10,210.4
2005-10-11,212.7
2005-10-12,215.4
2005-10-13,211.95
2005-10-14,210.2
2005-10-17,217.3
2005-10-18,212.25
2005-10-19,210.5
2005-10-20,212.05
2005-10-21,212.05
2005-10-24,213.8
2005-10-25,221.55
2005-10-26,230.7
2005-10-27,228.95
2005-10-28,230.3
2005-10-31,227.15
2005-11-01,223.4
2005-11-02,228.65
2005-11-03,231.9
2005-11-04,226.35
2005-11-07,230.0
2005-11-08,233.0
2005-11-09,238.65
2005-11-10,242.95
2005-11-11,250.05
2005-11-14,254.55
2005-11-15,251.7
2005-11-16,261.5
2005-11-17,262.1
2005-11-18,267.0
2005-11-21,268.75
2005-11-22,260.25
2005-11-23,261.95
2005-11-25,
2005-11-28,262.7
2005-11-29,263.4
