Date,JPM.US
1994-12-16,7.61722
1994-12-19,7.63774
1994-12-20,7.61722
1994-12-21,7.53644
1994-12-22,7.51453
1994-12-23,7.51453
1994-12-27,7.46368
1994-12-28,7.51453
1994-12-29,7.48529
1994-12-30,7.44911
1995-01-03,7.5287
1995-01-04,7.65935
1995-01-05,7.7331
1995-01-06,7.76234
1995-01-09,7.81239
1995-01-10,7.7331
1995-01-11,7.7331
1995-01-12,7.71099
1995-01-13,7.96574
1995-01-16,8.07537
1995-01-17,7.96574
1995-01-18,7.86334
1995-01-19,7.7331
1995-01-20,7.60166
1995-01-23,7.76234
1995-01-24,7.83539
1995-01-25,7.91439
1995-01-26,7.86334
1995-01-27,8.04474
1995-01-30,7.94393
1995-01-31,8.09718
1995-02-01,8.01728
1995-02-02,8.07537
1995-02-03,8.22703
1995-02-06,8.25746
1995-02-07,8.19848
1995-02-08,8.27748
1995-02-09,8.22703
1995-02-10,8.27748
1995-02-13,8.30652
1995-02-14,8.32853
1995-02-15,8.38057
1995-02-16,8.25746
1995-02-17,8.27748
1995-02-21,8.30652
1995-02-22,8.27748
1995-02-23,8.30652
1995-02-24,8.27748
1995-02-27,8.19848
1995-02-28,8.32853
1995-03-01,8.30652
1995-03-02,8.25746
1995-03-03,8.22703
1995-03-06,8.12543
1995-03-07,7.91439
1995-03-08,7.83539
1995-03-09,7.81239
1995-03-10,8.09718
1995-03-13,8.07537
1995-03-14,8.09718
1995-03-15,8.17647
1995-03-16,8.17647
1995-03-17,8.17647
1995-03-20,8.17647
1995-03-21,8.07537
1995-03-22,7.99518
1995-03-23,8.04474
1995-03-24,8.01728
1995-03-27,7.99518
1995-03-28,8.01728
1995-03-29,7.99518
1995-03-30,7.99518
1995-03-31,7.92906
1995-04-03,8.00856
1995-04-04,8.11095
1995-04-05,8.24239
1995-04-06,8.61252
1995-04-07,8.53252
1995-04-10,8.50497
1995-04-11,8.43231
1995-04-12,8.40178
1995-04-13,8.43231
1995-04-17,8.53252
1995-04-18,8.79252
1995-04-19,8.66307
1995-04-20,8.69251
1995-04-21,8.61252
1995-04-24,8.76665
1995-04-25,8.82305
1995-04-26,8.79252
1995-04-27,8.74455
1995-04-28,8.76665
1995-05-01,8.71432
1995-05-02,8.74455
1995-05-03,8.87678
1995-05-04,9.08593
1995-05-05,9.08593
1995-05-08,9.23798
1995-05-09,9.31907
1995-05-10,9.31907
1995-05-11,9.34841
1995-05-12,9.45041
1995-05-15,9.42562
1995-05-16,9.55647
1995-05-17,9.45041
1995-05-18,9.45041
1995-05-19,9.34841
1995-05-22,9.58125
1995-05-23,9.8697
1995-05-24,9.65956
1995-05-25,9.82113
1995-05-26,9.70813
1995-05-30,9.58125
1995-05-31,9.68929
1995-06-01,9.84293
1995-06-02,10.0323
1995-06-05,9.8697
1995-06-06,9.8697
1995-06-07,9.7904
1995-06-08,9.45041
1995-06-09,9.23798
1995-06-12,9.39856
1995-06-13,9.70813
1995-06-14,9.76958
1995-06-15,9.65956
1995-06-16,9.53069
1995-06-19,9.84293
1995-06-20,10.0045
1995-06-21,10.0491
1995-06-22,10.1621
1995-06-23,10.0323
1995-06-26,9.97378
1995-06-27,9.90042
1995-06-28,10.1363
1995-06-29,9.97378
1995-06-30,9.92223
1995-07-03,9.98171
1995-07-05,10.0045
1995-07-06,10.2702
1995-07-07,10.4853
1995-07-10,10.855
1995-07-11,10.6141
1995-07-12,10.6954
1995-07-13,10.7707
1995-07-14,10.5051
1995-07-17,10.2137
1995-07-18,10.5616
1995-07-19,10.6399
1995-07-20,10.9828
1995-07-21,10.6954
1995-07-24,10.9828
1995-07-25,11.0641
1995-07-26,11.0364
1995-07-27,11.0641
1995-07-28,11.0364
1995-07-31,10.9561
1995-08-01,10.8262
1995-08-02,11.1167
1995-08-03,11.196
1995-08-04,11.2227
1995-08-07,11.196
1995-08-08,11.4636
1995-08-09,11.4121
1995-08-10,11.302
1995-08-11,11.1742
1995-08-14,11.2554
1995-08-15,11.2554
1995-08-16,11.4636
1995-08-17,11.302
1995-08-18,11.3873
1995-08-21,11.3565
1995-08-22,11.3565
1995-08-23,11.3565
1995-08-24,11.3565
1995-08-25,11.5479
1995-08-28,12.7661
1995-08-29,12.6065
1995-08-30,12.5282
1995-08-31,12.3676
1995-09-01,12.317
1995-09-05,12.3676
1995-09-06,12.4965
1995-09-07,12.4162
1995-09-08,12.55
1995-09-11,12.7383
1995-09-12,12.7869
1995-09-13,12.7383
1995-09-14,12.8394
1995-09-15,12.9475
1995-09-18,12.6888
1995-09-19,12.8394
1995-09-20,12.8394
1995-09-21,12.4687
1995-09-22,12.4162
1995-09-25,12.4469
1995-09-26,12.5282
1995-09-27,12.7383
1995-09-28,12.9475
1995-09-29,12.9167
1995-10-02,12.8702
1995-10-03,12.9772
1995-10-04,13.4302
1995-10-05,13.3777
1995-10-06,13.4857
1995-10-09,13.457
1995-10-10,13.569
1995-10-11,13.6175
1995-10-12,13.7256
1995-10-13,13.7256
1995-10-16,13.5075
1995-10-17,13.4302
1995-10-18,13.109
1995-10-19,12.9772
1995-10-20,12.5986
1995-10-23,12.7086
1995-10-24,12.2001
1995-10-25,12.0663
1995-10-26,12.0395
1995-10-27,12.4965
1995-10-30,12.3884
1995-10-31,12.1713
1995-11-01,12.4965
1995-11-02,12.9167
1995-11-03,12.7086
1995-11-06,12.4965
1995-11-07,12.3299
1995-11-08,12.7086
1995-11-09,12.7383
1995-11-10,12.7383
1995-11-13,12.55
1995-11-14,12.1485
1995-11-15,12.1188
1995-11-16,12.3299
1995-11-17,12.55
1995-11-20,12.5768
1995-11-21,12.8702
1995-11-22,12.9167
1995-11-24,12.8702
1995-11-27,12.6808
1995-11-28,12.6808
1995-11-29,12.7869
1995-11-30,12.8394
1995-12-01,12.7869
1995-12-04,13.0575
1995-12-05,13.1358
1995-12-06,13.3489
1995-12-07,12.8394
1995-12-08,12.9772
1995-12-11,12.8394
1995-12-12,12.7581
1995-12-13,12.8156
1995-12-14,12.5768
1995-12-15,12.3597
1995-12-18,12.2477
1995-12-19,12.6283
1995-12-20,12.4687
1995-12-21,12.439
1995-12-22,12.4687
1995-12-26,12.55
1995-12-27,12.6283
1995-12-28,12.5768
1995-12-29,12.5768
1996-01-02,12.5768
1996-01-03,12.6808
1996-01-04,12.1406
1996-01-05,12.0881
1996-01-08,12.0881
1996-01-09,11.7917
1996-01-10,11.6807
1996-01-11,11.6807
1996-01-12,12.0117
1996-01-15,11.9007
1996-01-16,12.6283
1996-01-17,12.8474
1996-01-18,12.7086
1996-01-19,12.8474
1996-01-22,13.0377
1996-01-23,13.1992
1996-01-24,13.3836
1996-01-25,13.6235
1996-01-26,13.6017
1996-01-29,14.249
1996-01-30,14.4105
1996-01-31,14.4611
1996-02-01,14.2182
1996-02-02,14.0824
1996-02-05,14.1122
1996-02-06,14.3332
1996-02-07,14.4611
1996-02-08,14.4938
1996-02-09,14.4323
1996-02-12,14.5989
1996-02-13,14.5989
1996-02-14,14.6207
1996-02-15,14.6207
1996-02-16,14.6207
1996-02-20,14.4105
1996-02-21,14.9488
1996-02-22,15.2451
1996-02-23,15.6496
1996-02-26,15.1381
1996-02-27,15.2977
1996-02-28,15.487
1996-02-29,15.4583
1996-03-01,15.7041
1996-03-04,15.7041
1996-03-05,15.5941
1996-03-06,15.2689
1996-03-07,14.9785
1996-03-08,14.3332
1996-03-11,14.2182
1996-03-12,14.1647
1996-03-13,14.4105
1996-03-14,14.7317
1996-03-15,14.6494
1996-03-18,15.0598
1996-03-19,15.0875
1996-03-20,15.3562
1996-03-21,15.5455
1996-03-22,15.3562
1996-03-25,15.2977
1996-03-26,15.2689
1996-03-27,15.4365
1996-03-28,15.4077
1996-03-29,15.2194
1996-04-01,15.7546
1996-04-02,16.0243
1996-04-03,15.8379
1996-04-04,15.8379
1996-04-08,15.2451
1996-04-09,14.9488
1996-04-10,14.4611
1996-04-11,14.4323
1996-04-12,14.7892
1996-04-15,14.919
1996-04-16,14.8982
1996-04-17,14.7317
1996-04-18,14.7594
1996-04-19,14.6207
1996-04-22,14.4323
1996-04-23,14.4938
1996-04-24,14.4105
1996-04-25,14.7317
1996-04-26,14.919
1996-04-29,14.8675
1996-04-30,14.8982
1996-05-01,14.8427
1996-05-02,14.1647
1996-05-03,14.249
1996-05-06,14.0339
1996-05-07,14.2182
1996-05-08,14.5711
1996-05-09,14.4938
1996-05-10,14.8675
1996-05-13,15.0291
1996-05-14,15.0875
1996-05-15,14.9785
1996-05-16,15.0003
1996-05-17,15.3284
1996-05-20,15.3284
1996-05-21,15.2689
1996-05-22,15.7041
1996-05-23,15.5148
1996-05-24,15.4583
1996-05-28,15.2977
1996-05-29,15.1381
1996-05-30,15.1074
1996-05-31,15.1074
1996-06-03,15.0875
1996-06-04,15.2689
1996-06-05,15.8131
1996-06-06,15.7546
1996-06-07,15.487
1996-06-10,15.5683
1996-06-11,15.5941
1996-06-12,15.6238
1996-06-13,15.6773
1996-06-14,15.6238
1996-06-17,15.5941
1996-06-18,15.5148
1996-06-19,15.3284
1996-06-20,15.0003
1996-06-21,14.5711
1996-06-24,14.8427
1996-06-25,15.1381
1996-06-26,15.1074
1996-06-27,15.1688
1996-06-28,15.2451
1996-07-01,15.4077
1996-07-02,15.4711
1996-07-03,15.5336
1996-07-05,14.9577
1996-07-08,14.6296
1996-07-09,14.7654
1996-07-10,14.9329
1996-07-11,14.7376
1996-07-12,14.7941
1996-07-15,14.3332
1996-07-16,14.5196
1996-07-17,14.7376
1996-07-18,15.1212
1996-07-19,14.9577
1996-07-22,14.7941
1996-07-23,14.578
1996-07-24,14.5483
1996-07-25,14.8754
1996-07-26,15.036
1996-07-29,14.7654
1996-07-30,14.9577
1996-07-31,15.1212
1996-08-01,15.4711
1996-08-02,16.0976
1996-08-05,15.9093
1996-08-06,15.8577
1996-08-07,15.8022
1996-08-08,15.7467
1996-08-09,15.8805
1996-08-12,16.051
1996-08-13,16.2374
1996-08-14,16.3177
1996-08-15,16.396
1996-08-16,16.5962
1996-08-19,16.7241
1996-08-20,16.9154
1996-08-21,16.9699
1996-08-22,17.2702
1996-08-23,16.9986
1996-08-26,16.8926
1996-08-27,16.8926
1996-08-28,16.7835
1996-08-29,16.503
1996-08-30,16.1838
1996-09-03,16.3464
1996-09-04,16.2374
1996-09-05,16.0768
1996-09-06,16.3742
1996-09-09,16.3742
1996-09-10,16.6428
1996-09-11,16.9441
1996-09-12,17.0512
1996-09-13,17.2702
1996-09-16,17.3773
1996-09-17,16.9986
1996-09-18,16.9441
1996-09-19,16.8301
1996-09-20,16.9699
1996-09-23,17.2415
1996-09-24,17.2415
1996-09-25,17.3773
1996-09-26,17.5379
1996-09-27,17.5379
1996-09-30,17.4308
1996-10-01,17.6469
1996-10-02,17.6905
1996-10-03,17.7193
1996-10-04,17.9086
1996-10-07,17.9403
1996-10-08,17.7996
1996-10-09,17.634
1996-10-10,17.7431
1996-10-11,17.859
1996-10-14,18.0781
1996-10-15,18.0781
1996-10-16,17.7996
1996-10-17,17.9403
1996-10-18,18.0474
1996-10-21,18.1871
1996-10-22,18.0166
1996-10-23,18.1267
1996-10-24,18.2644
1996-10-25,18.3249
1996-10-28,18.2109
1996-10-29,18.5142
1996-10-30,18.6986
1996-10-31,18.7888
1996-11-01,18.762
1996-11-04,18.9524
1996-11-05,19.3855
1996-11-06,19.4936
1996-11-07,19.6333
1996-11-08,19.6621
1996-11-11,19.448
1996-11-12,19.2269
1996-11-13,19.0079
1996-11-14,19.448
1996-11-15,19.3855
1996-11-18,19.6036
1996-11-19,20.2677
1996-11-20,20.2082
1996-11-21,19.8831
1996-11-22,20.0487
1996-11-25,20.8932
1996-11-26,20.6216
1996-11-27,20.5948
1996-11-29,20.7049
1996-12-02,20.4055
1996-12-03,19.9406
1996-12-04,19.8514
1996-12-05,19.4718
1996-12-06,19.6036
1996-12-09,19.6918
1996-12-10,19.6918
1996-12-11,19.4153
1996-12-12,19.0277
1996-12-13,18.7333
1996-12-16,18.652
1996-12-17,19.1962
1996-12-18,19.1387
1996-12-19,19.8831
1996-12-20,20.0487
1996-12-23,20.0724
1996-12-24,20.0487
1996-12-26,20.2677
1996-12-27,20.1884
1996-12-30,20.0992
1996-12-31,19.5848
1997-01-02,19.4014
1997-01-03,19.4579
1997-01-06,19.2616
1997-01-07,19.1258
1997-01-08,19.3211
1997-01-09,19.4807
1997-01-10,19.3399
1997-01-13,19.2914
1997-01-14,19.7582
1997-01-15,19.9822
1997-01-16,20.0348
1997-01-17,20.2786
1997-01-20,20.4779
1997-01-21,20.4779
1997-01-22,20.3688
1997-01-23,20.0913
1997-01-24,19.6462
1997-01-27,19.5411
1997-01-28,19.5074
1997-01-29,19.7582
1997-01-30,20.2301
1997-01-31,20.3926
1997-02-03,20.6672
1997-02-04,21.2183
1997-02-05,20.9457
1997-02-06,20.9457
1997-02-07,21.5781
1997-02-10,21.4949
1997-02-11,21.7437
1997-02-12,21.9627
1997-02-13,22.2393
1997-02-14,22.4355
1997-02-18,22.4058
1997-02-19,22.9292
1997-02-20,22.5446
1997-02-21,22.5931
1997-02-24,23.065
1997-02-25,23.3425
1997-02-26,22.7617
1997-02-27,22.2393
1997-02-28,22.0728
1997-03-03,22.4821
1997-03-04,22.4355
1997-03-05,22.8737
1997-03-06,22.6526
1997-03-07,23.4823
1997-03-10,24.1682
1997-03-11,23.4228
1997-03-12,22.8994
1997-03-13,21.8527
1997-03-14,22.1273
1997-03-17,22.6526
1997-03-18,21.9419
1997-03-19,22.3463
1997-03-20,22.4355
1997-03-21,22.4821
1997-03-24,22.7914
1997-03-25,22.4355
1997-03-26,22.0163
1997-03-27,21.25
1997-03-31,20.6969
1997-04-01,21.0835
1997-04-02,20.4987
1997-04-03,20.7455
1997-04-04,20.8357
1997-04-07,20.915
1997-04-08,21.4949
1997-04-09,21.1906
1997-04-10,20.8843
1997-04-11,20.0259
1997-04-14,20.0843
1997-04-15,20.5591
1997-04-16,19.8901
1997-04-17,19.9456
1997-04-18,19.4153
1997-04-21,18.9722
1997-04-22,19.448
1997-04-23,19.0802
1997-04-24,18.9444
1997-04-25,18.9444
1997-04-28,19.4718
1997-04-29,20.0843
1997-04-30,20.4412
1997-05-01,20.5819
1997-05-02,21.1598
1997-05-05,21.5256
1997-05-06,21.8012
1997-05-07,21.1598
1997-05-08,21.2788
1997-05-09,21.7228
1997-05-12,21.9716
1997-05-13,21.5533
1997-05-14,21.8319
1997-05-15,21.5533
1997-05-16,20.7772
1997-05-19,20.5591
1997-05-20,21.4175
1997-05-21,20.6672
1997-05-22,21.0022
1997-05-23,21.1103
1997-05-27,20.6969
1997-05-28,20.7772
1997-05-29,20.6077
1997-05-30,20.9705
1997-06-02,20.9705
1997-06-03,21.5256
1997-06-04,21.4443
1997-06-05,21.6336
1997-06-06,22.273
1997-06-09,21.6624
1997-06-10,22.1639
1997-06-11,22.048
1997-06-12,22.3533
1997-06-13,22.4891
1997-06-16,22.6308
1997-06-17,22.718
1997-06-18,22.8578
1997-06-19,22.8578
1997-06-20,22.7745
1997-06-23,22.2175
1997-06-24,22.3047
1997-06-25,22.1213
1997-06-26,21.818
1997-06-27,21.6624
1997-06-30,21.5405
1997-07-01,22.2244
1997-07-02,22.8935
1997-07-03,23.059
1997-07-07,23.0025
1997-07-08,23.0025
1997-07-09,22.7547
1997-07-10,22.6397
1997-07-11,22.7914
1997-07-14,22.7745
1997-07-15,22.9064
1997-07-16,22.948
1997-07-17,23.059
1997-07-18,22.7745
1997-07-21,22.7745
1997-07-22,23.5586
1997-07-23,23.6706
1997-07-24,23.9244
1997-07-25,23.6835
1997-07-28,23.7301
1997-07-29,24.3189
1997-07-30,25.1267
1997-07-31,25.3577
1997-08-01,25.0792
1997-08-04,24.7917
1997-08-05,24.4705
1997-08-06,24.989
1997-08-07,24.3407
1997-08-08,23.9938
1997-08-11,24.2891
1997-08-12,24.3407
1997-08-13,24.8423
1997-08-14,24.8581
1997-08-15,24.5389
1997-08-18,24.5637
1997-08-19,24.8978
1997-08-20,25.5668
1997-08-21,25.4885
1997-08-22,25.4588
1997-08-25,25.3874
1997-08-26,25.1852
1997-08-27,25.3696
1997-08-28,25.0663
1997-08-29,24.8353
1997-09-02,25.4013
1997-09-03,25.5054
1997-09-04,25.5996
1997-09-05,25.5668
1997-09-08,25.8543
1997-09-09,25.8226
1997-09-10,25.2477
1997-09-11,24.871
1997-09-12,25.2328
1997-09-15,25.1267
1997-09-16,25.8127
1997-09-17,26.2657
1997-09-18,26.2657
1997-09-19,26.2538
1997-09-22,26.4044
1997-09-23,26.2538
1997-09-24,26.4203
1997-09-25,25.7958
1997-09-26,26.2141
1997-09-29,26.45
1997-09-30,26.3539
1997-10-01,26.7048
1997-10-02,27.0388
1997-10-03,27.5255
1997-10-06,28.0499
1997-10-07,28.3681
1997-10-08,28.2174
1997-10-09,28.1887
1997-10-10,27.3164
1997-10-13,27.3709
1997-10-14,27.6564
1997-10-15,27.694
1997-10-16,27.7961
1997-10-17,27.3164
1997-10-20,27.2946
1997-10-21,27.7644
1997-10-22,27.9319
1997-10-23,27.5255
1997-10-24,27.7515
1997-10-27,26.2538
1997-10-28,26.8991
1997-10-29,26.9972
1997-10-30,25.9861
1997-10-31,25.9167
1997-11-03,26.6463
1997-11-04,26.7048
1997-11-05,26.8723
1997-11-06,26.9516
1997-11-07,26.3608
1997-11-10,25.6085
1997-11-11,25.2239
1997-11-12,23.9601
1997-11-13,24.078
1997-11-14,23.2652
1997-11-17,24.4388
1997-11-18,24.078
1997-11-19,25.0028
1997-11-20,25.2239
1997-11-21,25.44
1997-11-24,24.6975
1997-11-25,24.5637
1997-11-26,24.304
1997-11-28,24.4131
1997-12-01,25.8176
1997-12-02,25.5906
1997-12-03,25.7572
1997-12-04,26.2082
1997-12-05,26.3132
1997-12-08,26.3489
1997-12-09,26.0149
1997-12-10,25.1971
1997-12-11,24.76
1997-12-12,24.9305
1997-12-15,25.1971
1997-12-16,24.8898
1997-12-17,25.1426
1997-12-18,24.5003
1997-12-19,24.2733
1997-12-22,23.9769
1997-12-23,23.6706
1997-12-24,23.4288
1997-12-26,23.9462
1997-12-29,24.3992
1997-12-30,24.6083
1997-12-31,24.5786
1998-01-02,24.9741
1998-01-05,25.3874
1998-01-06,24.2039
1998-01-07,24.4705
1998-01-08,23.5269
1998-01-09,23.0025
1998-01-12,23.17
1998-01-13,23.3941
1998-01-14,23.5586
1998-01-15,23.3138
1998-01-16,23.8153
1998-01-20,24.2039
1998-01-21,23.736
1998-01-22,23.5418
1998-01-23,23.3138
1998-01-26,23.059
1998-01-27,23.7668
1998-01-28,23.9313
1998-01-29,24.1117
1998-01-30,24.2039
1998-02-02,25.102
1998-02-03,25.7958
1998-02-04,25.8543
1998-02-05,25.8672
1998-02-06,26.3965
1998-02-09,27.3164
1998-02-10,27.0676
1998-02-11,27.0557
1998-02-12,26.9516
1998-02-13,26.681
1998-02-17,27.2619
1998-02-18,27.5047
1998-02-19,27.0091
1998-02-20,27.0557
1998-02-23,27.359
1998-02-24,27.0388
1998-02-25,27.6296
1998-02-26,27.9408
1998-02-27,28.0033
1998-03-02,27.9408
1998-03-03,28.2917
1998-03-04,27.6435
1998-03-05,27.2073
1998-03-06,27.4621
1998-03-09,26.7702
1998-03-10,27.4452
1998-03-11,28.151
1998-03-12,28.2759
1998-03-13,28.2759
1998-03-16,28.9658
1998-03-17,30.4199
1998-03-18,31.1851
1998-03-19,30.5349
1998-03-20,30.3932
1998-03-23,29.955
1998-03-24,30.295
1998-03-25,30.0284
1998-03-26,30.295
1998-03-27,30.2821
1998-03-30,30.1979
1998-03-31,30.4497
1998-04-01,30.7044
1998-04-02,31.6213
1998-04-03,31.8017
1998-04-06,33.3668
1998-04-07,32.5937
1998-04-08,31.8304
1998-04-09,32.1457
1998-04-13,33.2221
1998-04-14,32.4024
1998-04-15,31.7878
1998-04-16,30.6955
1998-04-17,31.1495
1998-04-20,30.5676
1998-04-21,31.5787
1998-04-22,31.8017
1998-04-23,30.981
1998-04-24,30.4259
1998-04-27,30.1027
1998-04-28,30.3248
1998-04-29,30.6687
1998-04-30,31.4429
1998-05-01,31.9762
1998-05-04,31.5628
1998-05-05,31.0969
1998-05-06,30.6538
1998-05-07,30.9225
1998-05-08,31.0712
1998-05-11,31.4429
1998-05-12,31.8939
1998-05-13,31.6659
1998-05-14,31.6213
1998-05-15,32.2339
1998-05-18,32.2824
1998-05-19,32.8821
1998-05-20,32.7295
1998-05-21,32.6264
1998-05-22,32.784
1998-05-26,31.6213
1998-05-27,30.8798
1998-05-28,30.9651
1998-05-29,30.8521
1998-06-01,30.4259
1998-06-02,31.084
1998-06-03,30.7857
1998-06-04,31.207
1998-06-05,31.8304
1998-06-08,32.5322
1998-06-09,32.1318
1998-06-10,32.2339
1998-06-11,31.7878
1998-06-12,31.5202
1998-06-15,30.9522
1998-06-16,30.7579
1998-06-17,31.6074
1998-06-18,31.5202
1998-06-19,31.9454
1998-06-22,31.4617
1998-06-23,31.8641
1998-06-24,33.1944
1998-06-25,32.8514
1998-06-26,33.2519
1998-06-29,34.3283
1998-06-30,34.2709
1998-07-01,34.4374
1998-07-02,34.4076
1998-07-06,35.1213
1998-07-07,34.2104
1998-07-08,33.576
1998-07-09,33.576
1998-07-10,33.9814
1998-07-13,33.9269
1998-07-14,34.4374
1998-07-15,34.2917
1998-07-16,34.2104
1998-07-17,34.1826
1998-07-20,34.2104
1998-07-21,32.6115
1998-07-22,33.2657
1998-07-23,33.3559
1998-07-24,33.576
1998-07-27,33.6375
1998-07-28,33.4709
1998-07-29,33.0972
1998-07-30,34.0349
1998-07-31,34.4959
1998-08-03,34.1241
1998-08-04,31.7601
1998-08-05,32.5511
1998-08-06,32.6115
1998-08-07,31.5569
1998-08-10,31.2446
1998-08-11,29.9917
1998-08-12,30.189
1998-08-13,29.2503
1998-08-14,29.3573
1998-08-17,30.3337
1998-08-18,31.5569
1998-08-19,30.9582
1998-08-20,29.8163
1998-08-21,29.0481
1998-08-24,29.2225
1998-08-25,29.2503
1998-08-26,29.3068
1998-08-27,26.5125
1998-08-28,25.771
1998-08-31,23.9462
1998-09-01,25.0336
1998-09-02,25.0336
1998-09-03,22.4633
1998-09-04,20.6969
1998-09-08,21.4949
1998-09-09,20.353
1998-09-10,19.4995
1998-09-11,20.9764
1998-09-14,21.0954
1998-09-15,22.4058
1998-09-16,22.7745
1998-09-17,21.8398
1998-09-18,21.6336
1998-09-21,21.3482
1998-09-22,21.0369
1998-09-23,22.8657
1998-09-24,21.1539
1998-09-25,20.7534
1998-09-28,20.3242
1998-09-29,20.5274
1998-09-30,19.67
1998-10-01,18.5697
1998-10-02,20.1329
1998-10-05,19.0961
1998-10-06,18.8978
1998-10-07,18.5192
1998-10-08,18.6371
1998-10-09,19.6997
1998-10-12,19.8157
1998-10-13,19.6403
1998-10-14,19.1823
1998-10-15,21.6277
1998-10-16,22.5931
1998-10-19,23.5814
1998-10-20,24.42
1998-10-21,24.8502
1998-10-22,25.8037
1998-10-23,25.6293
1998-10-26,25.0792
1998-10-27,23.9313
1998-10-28,24.1018
1998-10-29,24.9077
1998-10-30,26.1447
1998-11-02,26.0
1998-11-03,25.8821
1998-11-04,26.6909
1998-11-05,27.7822
1998-11-06,28.0737
1998-11-09,26.8356
1998-11-10,26.3222
1998-11-11,26.0575
1998-11-12,25.3636
1998-11-13,26.3222
1998-11-16,26.6304
1998-11-17,28.1887
1998-11-18,28.4444
1998-11-19,28.3076
1998-11-20,28.4979
1998-11-23,29.9134
1998-11-24,29.8232
1998-11-25,30.2038
1998-11-27,30.1156
1998-11-30,29.1928
1998-12-01,28.5911
1998-12-02,28.9856
1998-12-03,28.1887
1998-12-04,29.5129
1998-12-07,29.9134
1998-12-08,29.7389
1998-12-09,29.3643
1998-12-10,28.8805
1998-12-11,28.0112
1998-12-14,27.0676
1998-12-15,27.9587
1998-12-16,29.2225
1998-12-17,32.1546
1998-12-18,31.9851
1998-12-21,33.2519
1998-12-22,33.0219
1998-12-23,32.784
1998-12-24,32.56
1998-12-28,32.8425
1998-12-29,33.1349
1998-12-30,33.1349
1998-12-31,32.676
1999-01-04,33.2449
1999-01-05,33.5076
1999-01-06,34.2253
1999-01-07,35.6417
1999-01-08,34.9211
1999-01-11,35.266
1999-01-12,34.1688
1999-01-13,33.128
1999-01-14,31.5697
1999-01-15,32.784
1999-01-19,34.4007
1999-01-20,35.6734
1999-01-21,34.8666
1999-01-22,33.2449
1999-01-25,34.4304
1999-01-26,34.3432
1999-01-27,33.8268
1999-01-28,34.0518
1999-01-29,35.5862
1999-02-01,35.5277
1999-02-02,35.5277
1999-02-03,36.7132
1999-02-04,36.0511
1999-02-05,35.3563
1999-02-08,33.8268
1999-02-09,33.3014
1999-02-10,33.797
1999-02-11,35.2086
1999-02-12,34.256
1999-02-16,35.9361
1999-02-17,35.7329
1999-02-18,35.266
1999-02-19,35.1768
1999-02-22,37.4626
1999-02-23,37.871
1999-02-24,36.4496
1999-02-25,36.7727
1999-02-26,36.8322
1999-03-01,37.3447
1999-03-02,37.1534
1999-03-03,37.3149
1999-03-04,38.5619
1999-03-05,40.1845
1999-03-08,39.6889
1999-03-09,40.6702
1999-03-10,41.1351
1999-03-11,40.7862
1999-03-12,40.702
1999-03-15,40.357
1999-03-16,39.23
1999-03-17,38.1
1999-03-18,38.7958
1999-03-19,38.1624
1999-03-22,37.871
1999-03-23,36.8034
1999-03-24,36.7132
1999-03-25,37.6965
1999-03-26,37.2386
1999-03-29,38.0455
1999-03-30,37.8988
1999-03-31,37.6371
1999-04-01,36.9036
1999-04-05,36.6121
1999-04-06,36.8431
1999-04-07,39.225
1999-04-08,40.8536
1999-04-09,39.7781
1999-04-12,40.3877
1999-04-13,40.6207
1999-04-14,40.1538
1999-04-15,39.7781
1999-04-16,40.0091
1999-04-19,39.5135
1999-04-20,38.5817
1999-04-21,38.7879
1999-04-22,39.8624
1999-04-23,39.573
1999-04-26,38.4092
1999-04-27,39.7781
1999-04-28,38.8741
1999-04-29,38.9901
1999-04-30,38.3488
1999-05-03,38.4667
1999-05-04,38.2318
1999-05-05,37.2763
1999-05-06,36.058
1999-05-07,36.4397
1999-05-10,36.7271
1999-05-11,37.191
1999-05-12,38.2616
1999-05-13,39.0466
1999-05-14,36.7579
1999-05-17,36.5537
1999-05-18,36.6121
1999-05-19,37.2763
1999-05-20,37.2763
1999-05-21,36.7004
1999-05-24,35.274
1999-05-25,34.3125
1999-05-26,35.0381
1999-05-27,33.8218
1999-05-28,33.6464
1999-06-01,33.5254
1999-06-02,33.0318
1999-06-03,33.2925
1999-06-04,34.5474
1999-06-07,35.6814
1999-06-08,34.8061
1999-06-09,34.3125
1999-06-10,33.9953
1999-06-11,34.0518
1999-06-14,34.2857
1999-06-15,34.9211
1999-06-16,37.3615
1999-06-17,36.9343
1999-06-18,37.2465
1999-06-21,38.8166
1999-06-22,37.9979
1999-06-23,37.302
1999-06-24,37.191
1999-06-25,37.7402
1999-06-28,38.4092
1999-06-29,38.4092
1999-06-30,40.2133
1999-07-01,40.1389
1999-07-02,39.7315
1999-07-06,40.1984
1999-07-07,39.5283
1999-07-08,39.9377
1999-07-09,39.793
1999-07-12,39.2984
1999-07-13,38.6799
1999-07-14,38.1832
1999-07-15,38.3577
1999-07-16,38.212
1999-07-19,38.3577
1999-07-20,37.7768
1999-07-21,37.981
1999-07-22,38.9158
1999-07-23,38.095
1999-07-26,38.7066
1999-07-27,39.1239
1999-07-28,38.7354
1999-07-29,37.4844
1999-07-30,35.9936
1999-08-02,36.5467
1999-08-03,36.8173
1999-08-04,36.6389
1999-08-05,36.7271
1999-08-06,35.381
1999-08-09,35.3225
1999-08-10,34.712
1999-08-11,35.9361
