Date,RB.F
1985-10-01,0.7773
1985-10-02,0.7835
1985-10-03,0.7775
1985-10-04,0.7789
1985-10-07,0.7827
1985-10-08,0.7872
1985-10-09,0.7856
1985-10-10,0.7799
1985-10-11,0.7832
1985-10-14,0.799
1985-10-15,0.8106
1985-10-16,0.808
1985-10-17,0.8219
1985-10-18,0.8205
1985-10-21,0.8225
1985-10-22,0.82
1985-10-23,0.8276
1985-10-24,0.8183
1985-10-25,0.8149
1985-10-28,0.8122
1985-10-29,0.817
1985-10-30,0.8195
1985-10-31,0.802
1985-11-01,0.8058
1985-11-04,0.8002
1985-11-05,0.792
1985-11-06,0.7956
1985-11-07,0.802
1985-11-08,0.8015
1985-11-11,0.8065
1985-11-12,0.802
1985-11-13,0.8008
1985-11-14,0.7962
1985-11-15,0.795
1985-11-18,0.7945
1985-11-19,0.8005
1985-11-20,0.8034
1985-11-21,0.806
1985-11-22,0.806
1985-11-25,0.8061
1985-11-26,0.8
1985-11-27,0.7756
1985-11-29,
1985-12-02,0.7677
1985-12-03,0.7625
1985-12-04,0.752
1985-12-05,0.7625
1985-12-06,0.7589
1985-12-09,0.723
1985-12-10,0.6789
1985-12-11,0.7
1985-12-12,0.7083
1985-12-13,0.7056
1985-12-16,0.689
1985-12-17,0.6721
1985-12-18,0.6728
1985-12-19,0.6855
1985-12-20,0.6805
1985-12-23,0.676
1985-12-24,
1985-12-26,0.6882
1985-12-27,0.708
1985-12-30,0.714
1985-12-31,0.6989
1986-01-02,0.677
1986-01-03,0.6851
1986-01-06,0.7081
1986-01-07,0.698
1986-01-08,0.6922
1986-01-09,0.687
1986-01-10,0.6869
1986-01-13,0.6677
1986-01-14,0.6625
1986-01-15,0.67
1986-01-16,0.6461
1986-01-17,0.64
1986-01-20,0.5979
1986-01-21,0.6075
1986-01-22,0.6025
1986-01-23,0.597
1986-01-24,0.6001
1986-01-27,0.6425
1986-01-28,0.627
1986-01-29,0.5937
1986-01-30,0.594
1986-01-31,0.556
1986-02-03,0.5194
1986-02-04,0.4836
1986-02-05,0.49
1986-02-06,0.4871
1986-02-07,0.51
1986-02-10,0.4889
1986-02-11,0.483
1986-02-12,0.4613
1986-02-13,0.459
1986-02-14,0.4675
1986-02-18,0.4355
1986-02-19,0.438
1986-02-20,0.418
1986-02-21,0.398
1986-02-24,0.4175
1986-02-25,0.4065
1986-02-26,0.426
1986-02-27,0.4185
1986-02-28,0.41
1986-03-03,0.3789
1986-03-04,0.3785
1986-03-05,0.363
1986-03-06,0.385
1986-03-07,0.375
1986-03-10,0.39
1986-03-11,0.3881
1986-03-12,0.428
1986-03-13,0.3885
1986-03-14,0.403
1986-03-17,0.424
1986-03-18,0.4288
1986-03-19,0.4303
1986-03-20,0.42
1986-03-21,0.44
1986-03-24,0.4
1986-03-25,0.4175
1986-03-26,0.4215
1986-03-27,0.4025
1986-03-31,0.367
1986-04-01,0.3869
1986-04-02,0.3975
1986-04-03,0.393
1986-04-04,0.4155
1986-04-07,0.45
1986-04-08,0.4145
1986-04-09,0.433
1986-04-10,0.4475
1986-04-11,0.4595
1986-04-14,0.449
1986-04-15,0.4425
1986-04-16,0.423
1986-04-17,0.424
1986-04-18,0.4455
1986-04-21,0.4618
1986-04-22,0.4768
1986-04-23,0.508
1986-04-24,0.5165
1986-04-25,0.55
1986-04-28,0.552
1986-04-29,0.5375
1986-04-30,0.495
1986-05-01,0.504
1986-05-02,0.5164
1986-05-05,0.494
1986-05-06,0.5049
1986-05-07,0.5281
1986-05-08,0.5335
1986-05-09,0.541
1986-05-12,0.541
1986-05-13,0.546
1986-05-14,0.5388
1986-05-15,0.5335
1986-05-16,0.5438
1986-05-19,0.559
1986-05-20,0.535
1986-05-21,0.516
1986-05-22,0.525
1986-05-23,0.5369
1986-05-27,0.532
1986-05-28,0.521
1986-05-29,0.5025
1986-05-30,0.464
1986-06-02,0.449
1986-06-03,0.4417
1986-06-04,0.4124
1986-06-05,0.4237
1986-06-06,0.41
1986-06-09,0.4015
1986-06-10,0.4051
1986-06-11,0.429
1986-06-12,0.434
1986-06-13,0.4455
1986-06-16,0.4303
1986-06-17,0.4276
1986-06-18,0.4131
1986-06-19,0.417
1986-06-20,0.4155
1986-06-23,0.4075
1986-06-24,0.4035
1986-06-25,0.421
1986-06-26,0.4161
1986-06-27,0.4125
1986-06-30,0.3929
1986-07-01,0.3857
1986-07-02,0.376
1986-07-03,
1986-07-07,0.35
1986-07-08,0.352
1986-07-09,0.337
1986-07-10,0.345
1986-07-11,0.333
1986-07-14,0.32
1986-07-15,0.3411
1986-07-16,0.3546
1986-07-17,0.3426
1986-07-18,0.3475
1986-07-21,0.3516
1986-07-22,0.341
1986-07-23,0.328
1986-07-24,0.322
1986-07-25,0.3105
1986-07-28,0.312
1986-07-29,0.317
1986-07-30,0.33
1986-07-31,0.3137
1986-08-01,0.326
1986-08-04,0.3688
1986-08-05,0.41
1986-08-06,0.415
1986-08-07,0.4233
1986-08-08,0.4143
1986-08-11,0.4146
1986-08-12,0.434
1986-08-13,0.4407
1986-08-14,0.4435
1986-08-15,0.448
1986-08-18,0.4531
1986-08-19,0.4375
1986-08-20,0.45
1986-08-21,0.4508
1986-08-22,0.446
1986-08-25,0.444
1986-08-26,0.447
1986-08-27,0.4405
1986-08-28,0.4483
1986-08-29,0.4513
1986-09-02,0.4603
1986-09-03,0.4552
1986-09-04,0.4571
1986-09-05,0.4621
1986-09-08,0.4408
1986-09-09,0.4341
1986-09-10,0.418
1986-09-11,0.4162
1986-09-12,0.4199
1986-09-15,0.4068
1986-09-16,0.4015
1986-09-17,0.402
1986-09-18,0.41
1986-09-19,0.4075
1986-09-22,0.3995
1986-09-23,0.4032
1986-09-24,0.4018
1986-09-25,0.394
1986-09-26,0.3978
1986-09-29,0.4022
1986-09-30,0.4085
1986-10-01,0.4183
1986-10-02,0.4286
1986-10-03,0.4163
1986-10-06,0.4139
1986-10-07,0.4225
1986-10-08,0.4309
1986-10-09,0.4275
1986-10-10,0.4225
1986-10-13,0.4039
1986-10-14,0.4102
1986-10-15,0.421
1986-10-16,0.4158
1986-10-17,0.4194
1986-10-20,0.427
1986-10-21,0.4254
1986-10-22,0.4132
1986-10-23,0.4119
1986-10-24,0.414
1986-10-27,0.3974
1986-10-28,0.3891
1986-10-29,0.3785
1986-10-30,0.4
1986-10-31,0.4153
1986-11-03,0.4004
1986-11-04,0.4111
1986-11-05,0.4123
1986-11-06,0.415
1986-11-07,0.4125
1986-11-10,0.4163
1986-11-11,0.4187
1986-11-12,0.4158
1986-11-13,0.4228
1986-11-14,0.4238
1986-11-17,0.4225
1986-11-18,0.421
1986-11-19,0.4223
1986-11-20,0.4133
1986-11-21,0.4162
1986-11-24,0.4059
1986-11-25,0.4081
1986-11-26,0.4129
1986-11-28,
1986-12-01,0.4164
1986-12-02,0.4147
1986-12-03,0.4126
1986-12-04,0.4133
1986-12-05,0.4157
1986-12-08,0.4105
1986-12-09,0.4076
1986-12-10,0.4118
1986-12-11,0.4247
1986-12-12,0.434
1986-12-15,0.4372
1986-12-16,0.4308
1986-12-17,0.431
1986-12-18,0.4395
1986-12-19,0.4465
1986-12-22,0.4606
1986-12-23,0.4569
1986-12-24,0.4596
1986-12-26,
1986-12-29,0.4717
1986-12-30,0.4661
1986-12-31,0.4934
1987-01-02,0.4973
1987-01-05,0.4872
1987-01-06,0.4978
1987-01-07,0.4978
1987-01-08,0.5068
1987-01-09,0.5187
1987-01-12,0.5235
1987-01-13,0.5148
1987-01-14,0.5163
1987-01-15,0.5123
1987-01-16,0.5035
1987-01-19,0.4955
1987-01-20,0.5055
1987-01-21,0.4972
1987-01-22,0.5055
1987-01-23,0.495
1987-01-26,0.4844
1987-01-27,0.4844
1987-01-28,0.4865
1987-01-29,0.4943
1987-01-30,0.5151
1987-02-02,0.5097
1987-02-03,0.5065
1987-02-04,0.5085
1987-02-05,0.5196
1987-02-06,0.5165
1987-02-09,0.5088
1987-02-10,0.508
1987-02-11,0.4937
1987-02-12,0.4961
1987-02-13,0.4932
1987-02-17,0.4858
1987-02-18,0.4778
1987-02-19,0.4781
1987-02-20,0.4856
1987-02-23,0.4699
1987-02-24,0.4589
1987-02-25,0.4498
1987-02-26,0.4671
1987-02-27,0.4709
1987-03-02,0.4729
1987-03-03,0.5013
1987-03-04,0.5069
1987-03-05,0.5124
1987-03-06,0.5195
1987-03-09,0.5172
1987-03-10,0.5222
1987-03-11,0.529
1987-03-12,0.5278
1987-03-13,0.5287
1987-03-16,0.5315
1987-03-17,0.5348
1987-03-18,0.5258
1987-03-19,0.5268
1987-03-20,0.5257
1987-03-23,0.5287
1987-03-24,0.5398
1987-03-25,0.5326
1987-03-26,0.5322
1987-03-27,0.5277
1987-03-30,0.522
1987-03-31,0.538
1987-04-01,0.535
1987-04-02,0.5331
1987-04-03,0.5296
1987-04-06,0.5294
1987-04-07,0.5327
1987-04-08,0.5156
1987-04-09,0.5118
1987-04-10,0.5046
1987-04-13,0.5057
1987-04-14,0.4998
1987-04-15,0.5081
1987-04-16,0.5057
1987-04-20,0.5058
1987-04-21,0.511
1987-04-22,0.5073
1987-04-23,0.5143
1987-04-24,0.5224
1987-04-27,0.5289
1987-04-28,0.5291
1987-04-29,0.5147
1987-04-30,0.5222
1987-05-01,0.5215
1987-05-04,0.5222
1987-05-05,0.5253
1987-05-06,0.5348
1987-05-07,0.5319
1987-05-08,0.5361
1987-05-11,0.5415
1987-05-12,0.5383
1987-05-13,0.5438
1987-05-14,0.5485
1987-05-15,0.5548
1987-05-18,0.553
1987-05-19,0.5525
1987-05-20,0.5438
1987-05-21,0.5482
1987-05-22,0.5507
1987-05-26,0.5493
1987-05-27,0.5488
1987-05-28,0.5494
1987-05-29,0.5448
1987-06-01,0.5445
1987-06-02,0.5483
1987-06-03,0.5558
1987-06-04,0.5543
1987-06-05,0.5561
1987-06-08,0.5641
1987-06-09,0.5646
1987-06-10,0.5645
1987-06-11,0.5612
1987-06-12,0.56
1987-06-15,0.5601
1987-06-16,0.5584
1987-06-17,0.5543
1987-06-18,0.5566
1987-06-19,0.5538
1987-06-22,0.5414
1987-06-23,0.5423
1987-06-24,0.5428
1987-06-25,0.5432
1987-06-26,0.5585
1987-06-29,0.5575
1987-06-30,0.552
1987-07-01,0.5492
1987-07-02,0.5536
1987-07-06,0.5566
1987-07-07,0.5527
1987-07-08,0.5532
1987-07-09,0.5556
1987-07-10,0.5567
1987-07-13,0.5497
1987-07-14,0.5547
1987-07-15,0.5653
1987-07-16,0.5658
1987-07-17,0.5713
1987-07-20,0.5707
1987-07-21,0.5569
1987-07-22,0.5578
1987-07-23,0.5549
1987-07-24,0.5441
1987-07-27,0.5448
1987-07-28,0.5587
1987-07-29,0.5596
1987-07-30,0.5514
1987-07-31,0.5487
1987-08-03,0.5594
1987-08-04,0.5592
1987-08-05,0.5498
1987-08-06,0.5482
1987-08-07,0.5464
1987-08-10,0.5431
1987-08-11,0.5455
1987-08-12,0.5447
1987-08-13,0.5411
1987-08-14,0.5313
1987-08-17,0.5155
1987-08-18,0.5147
1987-08-19,0.5081
1987-08-20,0.5041
1987-08-21,0.4973
1987-08-24,0.4917
1987-08-25,0.493
1987-08-26,0.509
1987-08-27,0.5104
1987-08-28,0.504
1987-08-31,0.5026
1987-09-01,0.498
1987-09-02,0.5023
1987-09-03,0.5039
1987-09-04,0.5017
1987-09-08,0.494
1987-09-09,0.5029
1987-09-10,0.5096
1987-09-11,0.5029
1987-09-14,0.5106
1987-09-15,0.5139
1987-09-16,0.5123
1987-09-17,0.5096
1987-09-18,0.5041
1987-09-21,0.5029
1987-09-22,0.5022
1987-09-23,0.5098
1987-09-24,0.5127
1987-09-25,0.5131
1987-09-28,0.5121
1987-09-29,0.5135
1987-09-30,0.5072
1987-10-01,0.508
1987-10-02,0.5151
1987-10-05,0.5154
1987-10-06,0.5058
1987-10-07,0.5107
1987-10-08,0.5127
1987-10-09,0.5152
1987-10-12,0.5145
1987-10-13,0.5175
1987-10-14,0.5238
1987-10-15,0.5244
1987-10-16,0.5378
1987-10-19,0.5274
1987-10-20,0.525
1987-10-21,0.5349
1987-10-22,0.5407
1987-10-23,0.5437
1987-10-26,0.5366
1987-10-27,0.5457
1987-10-28,0.5396
1987-10-29,0.5385
1987-10-30,0.5246
1987-11-02,0.5125
1987-11-03,0.515
1987-11-04,0.5089
1987-11-05,0.5097
1987-11-06,0.5074
1987-11-09,0.5008
1987-11-10,0.507
1987-11-11,0.5077
1987-11-12,0.5075
1987-11-13,0.504
1987-11-16,0.4961
1987-11-17,0.4909
1987-11-18,0.494
1987-11-19,0.4919
1987-11-20,0.4946
1987-11-23,0.4959
1987-11-24,0.4978
1987-11-25,0.4982
1987-11-27,
1987-11-30,0.4855
1987-12-01,0.4863
1987-12-02,0.4829
1987-12-03,0.4842
1987-12-04,0.4795
1987-12-07,0.4684
1987-12-08,0.4649
1987-12-09,0.4674
1987-12-10,0.4671
1987-12-11,0.4679
1987-12-14,0.4505
1987-12-15,0.4307
1987-12-16,0.417
1987-12-17,0.4168
1987-12-18,0.4094
1987-12-21,0.4128
1987-12-22,0.4416
1987-12-23,0.4379
1987-12-24,0.4343
1987-12-28,0.4312
1987-12-29,0.4387
1987-12-30,0.437
1987-12-31,0.4382
1988-01-04,0.4611
1988-01-05,0.4587
1988-01-06,0.4614
1988-01-07,0.457
1988-01-08,0.4531
1988-01-11,0.4402
1988-01-12,0.4349
1988-01-13,0.4349
1988-01-14,0.45
1988-01-15,0.4487
1988-01-18,0.4579
1988-01-19,0.4584
1988-01-20,0.4569
1988-01-21,0.4503
1988-01-22,0.4452
1988-01-25,0.451
1988-01-26,0.4544
1988-01-27,0.4503
1988-01-28,0.4551
1988-01-29,0.4593
1988-02-01,0.4564
1988-02-02,0.4591
1988-02-03,0.4661
1988-02-04,0.4685
1988-02-05,0.4721
1988-02-08,0.4806
1988-02-09,0.4757
1988-02-10,0.4648
1988-02-11,0.4665
1988-02-12,0.4628
1988-02-16,0.4629
1988-02-17,0.4666
1988-02-18,0.46
1988-02-19,0.4643
1988-02-22,0.4632
1988-02-23,0.469
1988-02-24,0.4635
1988-02-25,0.4537
1988-02-26,0.4526
1988-02-29,0.462
1988-03-01,0.4529
1988-03-02,0.449
1988-03-03,0.444
1988-03-04,0.4451
1988-03-07,0.4394
1988-03-08,0.4371
1988-03-09,0.44
1988-03-10,0.4514
1988-03-11,0.4559
1988-03-14,0.4436
1988-03-15,0.4438
1988-03-16,0.4524
1988-03-17,0.456
1988-03-18,0.4599
1988-03-21,0.4611
1988-03-22,0.4632
1988-03-23,0.4725
1988-03-24,0.4733
1988-03-25,0.4794
1988-03-28,0.4802
1988-03-29,0.4826
1988-03-30,0.4865
1988-03-31,0.4938
1988-04-04,0.4935
1988-04-05,0.4864
1988-04-06,0.4842
1988-04-07,0.4882
1988-04-08,0.4877
1988-04-11,0.5095
1988-04-12,0.5207
1988-04-13,0.5242
1988-04-14,0.5225
1988-04-15,0.5261
1988-04-18,0.533
1988-04-19,0.5214
1988-04-20,0.5142
1988-04-21,0.5245
1988-04-22,0.5229
1988-04-25,0.5205
1988-04-26,0.5242
1988-04-27,0.5236
1988-04-28,0.5183
1988-04-29,0.5161
1988-05-02,0.4937
1988-05-03,0.5028
1988-05-04,0.4972
1988-05-05,0.507
1988-05-06,0.5152
1988-05-09,0.5159
1988-05-10,0.5162
1988-05-11,0.5225
1988-05-12,0.5192
1988-05-13,0.5234
1988-05-16,0.5273
1988-05-17,0.5274
1988-05-18,0.5223
1988-05-19,0.5226
1988-05-20,0.5236
1988-05-23,0.5144
1988-05-24,0.5185
1988-05-25,0.5172
1988-05-26,0.5235
1988-05-27,0.5255
1988-05-31,0.5146
1988-06-01,0.5174
1988-06-02,0.5151
1988-06-03,0.5089
1988-06-06,0.4973
1988-06-07,0.502
1988-06-08,0.5034
1988-06-09,0.497
1988-06-10,0.4922
1988-06-13,0.4851
1988-06-14,0.4953
1988-06-15,0.4923
1988-06-16,0.5019
1988-06-17,0.4997
1988-06-20,0.4947
1988-06-21,0.4999
1988-06-22,0.504
1988-06-23,0.5106
1988-06-24,0.5091
1988-06-27,0.5105
1988-06-28,0.5153
1988-06-29,0.5262
1988-06-30,0.4806
1988-07-01,0.4835
1988-07-05,0.4972
1988-07-06,0.5056
1988-07-07,0.5312
1988-07-08,0.5317
1988-07-11,0.5213
1988-07-12,0.5348
1988-07-13,0.5048
1988-07-14,0.5054
1988-07-15,0.4973
1988-07-18,0.5111
1988-07-19,0.5065
1988-07-20,0.5085
1988-07-21,0.521
1988-07-22,0.5207
1988-07-25,0.5122
1988-07-26,0.5016
1988-07-27,0.508
1988-07-28,0.5195
1988-07-29,0.4813
1988-08-01,0.4859
1988-08-02,0.4786
1988-08-03,0.4521
1988-08-04,0.4495
1988-08-05,0.4523
1988-08-08,0.4665
1988-08-09,0.4615
1988-08-10,0.4557
1988-08-11,0.4602
1988-08-12,0.4598
1988-08-15,0.4637
1988-08-16,0.4611
1988-08-17,0.4662
1988-08-18,0.4728
1988-08-19,0.4759
1988-08-22,0.4752
1988-08-23,0.4718
1988-08-24,0.4751
1988-08-25,0.4644
1988-08-26,0.4679
1988-08-29,0.4724
1988-08-30,0.4803
1988-08-31,0.4435
1988-09-01,0.4471
1988-09-02,0.4398
1988-09-06,0.4253
1988-09-07,0.4259
1988-09-08,0.4299
1988-09-09,0.4206
1988-09-12,0.4262
1988-09-13,0.4381
1988-09-14,0.4702
1988-09-15,0.4563
1988-09-16,0.4422
1988-09-19,0.4424
1988-09-20,0.4443
1988-09-21,0.4535
1988-09-22,0.4585
1988-09-23,0.4495
1988-09-26,0.4525
1988-09-27,0.4559
1988-09-28,0.4617
1988-09-29,0.4642
1988-09-30,0.4223
1988-10-03,0.4198
1988-10-04,0.4111
1988-10-05,0.3944
1988-10-06,0.395
1988-10-07,0.4013
1988-10-10,0.4141
1988-10-11,0.4079
1988-10-12,0.4266
1988-10-13,0.4415
1988-10-14,0.4542
1988-10-17,0.4676
1988-10-18,0.4692
1988-10-19,0.4906
1988-10-20,0.4935
1988-10-21,0.5122
1988-10-24,0.4996
1988-10-25,0.5194
1988-10-26,0.5167
1988-10-27,0.5072
1988-10-28,0.5176
1988-10-31,0.4433
1988-11-01,0.4362
1988-11-02,0.4379
1988-11-03,0.452
1988-11-04,0.4634
1988-11-07,0.4725
1988-11-08,0.464
1988-11-09,0.4726
1988-11-10,0.474
1988-11-11,0.4665
1988-11-14,0.4816
1988-11-15,0.4696
1988-11-16,0.465
1988-11-17,0.4565
1988-11-18,0.4565
1988-11-21,0.4432
1988-11-22,0.4533
1988-11-23,0.4446
1988-11-25,
1988-11-28,0.4637
1988-11-29,0.4687
1988-11-30,0.4528
1988-12-01,0.4598
1988-12-02,0.4557
1988-12-05,0.4444
1988-12-06,0.4435
1988-12-07,0.4376
1988-12-08,0.4393
1988-12-09,0.4446
1988-12-12,0.442
1988-12-13,0.433
1988-12-14,0.4372
1988-12-15,0.4365
1988-12-16,0.4513
1988-12-19,0.4542
1988-12-20,0.4555
1988-12-21,0.457
1988-12-22,0.4657
1988-12-23,0.4686
1988-12-27,0.4747
1988-12-28,0.4704
1988-12-29,0.4701
1988-12-30,0.4713
1989-01-03,0.4727
1989-01-04,0.4732
1989-01-05,0.474
1989-01-06,0.4772
1989-01-09,0.4796
1989-01-10,0.4791
1989-01-11,0.487
1989-01-12,0.4927
1989-01-13,0.4997
1989-01-16,0.5091
1989-01-17,0.511
1989-01-18,0.5226
1989-01-19,0.521
1989-01-20,0.5178
1989-01-23,0.4957
1989-01-24,0.5045
1989-01-25,0.5165
1989-01-26,0.4987
1989-01-27,0.4959
1989-01-30,0.4888
1989-01-31,0.4829
1989-02-01,0.4963
1989-02-02,0.4962
1989-02-03,0.4917
1989-02-06,0.4874
1989-02-07,0.4926
1989-02-08,0.4894
1989-02-09,0.4836
1989-02-10,0.4757
1989-02-13,0.4815
1989-02-14,0.4733
1989-02-15,0.4877
1989-02-16,0.4905
1989-02-17,0.4929
1989-02-21,0.4835
1989-02-22,0.4907
1989-02-23,0.4974
1989-02-24,0.5011
1989-02-27,0.5067
1989-02-28,0.5157
1989-03-01,0.5156
1989-03-02,0.5221
1989-03-03,0.5153
1989-03-06,0.5159
1989-03-07,0.5141
1989-03-08,0.5185
1989-03-09,0.516
1989-03-10,0.5178
1989-03-13,0.5316
1989-03-14,0.535
1989-03-15,0.558
1989-03-16,0.5583
1989-03-17,0.5562
1989-03-20,0.5548
1989-03-21,0.5714
1989-03-22,0.5736
1989-03-23,0.5802
1989-03-27,0.5975
1989-03-28,0.5868
1989-03-29,0.6018
1989-03-30,0.6319
1989-03-31,0.6697
1989-04-03,0.6785
1989-04-04,0.6946
1989-04-05,0.6643
1989-04-06,0.6455
1989-04-07,0.6495
1989-04-10,0.6729
1989-04-11,0.69
1989-04-12,0.7011
1989-04-13,0.6881
1989-04-14,0.7002
1989-04-17,0.7208
1989-04-18,0.7386
1989-04-19,0.7462
1989-04-20,0.7465
1989-04-21,0.7416
1989-04-24,0.7223
1989-04-25,0.7616
1989-04-26,0.7812
1989-04-27,0.7812
1989-04-28,0.7122
1989-05-01,0.7261
1989-05-02,0.7125
1989-05-03,0.6939
1989-05-04,0.6962
1989-05-05,0.675
1989-05-08,0.6498
1989-05-09,0.6552
1989-05-10,0.6472
1989-05-11,0.6728
1989-05-12,0.6701
1989-05-15,0.6609
1989-05-16,0.658
1989-05-17,0.6327
1989-05-18,0.6453
1989-05-19,0.6519
1989-05-22,0.639
1989-05-23,0.6424
1989-05-24,0.6683
1989-05-25,0.6661
1989-05-26,0.6639
1989-05-30,0.6661
1989-05-31,0.6455
1989-06-01,0.6334
1989-06-02,0.6485
1989-06-05,0.658
1989-06-06,0.6494
1989-06-07,0.6334
1989-06-08,0.64
1989-06-09,0.6372
1989-06-12,0.6173
1989-06-13,0.5992
1989-06-14,0.5992
1989-06-15,0.5944
1989-06-16,0.5814
1989-06-19,0.59
1989-06-20,0.5917
1989-06-21,0.591
1989-06-22,0.6099
1989-06-23,0.6292
1989-06-26,0.6369
1989-06-27,0.6368
1989-06-28,0.6115
1989-06-29,0.6152
1989-06-30,0.5777
1989-07-03,
1989-07-05,0.5742
1989-07-06,0.5627
1989-07-07,0.5659
1989-07-10,0.5646
1989-07-11,0.5662
1989-07-12,0.5741
1989-07-13,0.5746
1989-07-14,0.5684
1989-07-17,0.5708
1989-07-18,0.5606
1989-07-19,0.5469
1989-07-20,0.541
1989-07-21,0.5452
1989-07-24,0.5316
1989-07-25,0.5207
1989-07-26,0.5134
1989-07-27,0.518
1989-07-28,0.5295
1989-07-31,0.527
1989-08-01,0.5143
1989-08-02,0.5085
1989-08-03,0.5066
1989-08-04,0.5024
1989-08-07,0.4975
1989-08-08,0.5044
1989-08-09,0.5058
1989-08-10,0.5143
1989-08-11,0.5146
1989-08-14,0.5209
1989-08-15,0.5206
1989-08-16,0.5293
1989-08-17,0.5235
1989-08-18,0.5273
1989-08-21,0.5282
1989-08-22,0.5358
1989-08-23,0.5393
1989-08-24,0.5415
1989-08-25,0.533
1989-08-28,0.5365
1989-08-29,0.5461
1989-08-30,0.55
1989-08-31,0.5353
1989-09-01,0.5332
1989-09-05,0.5376
1989-09-06,0.5511
1989-09-07,0.5563
1989-09-08,0.5709
1989-09-11,0.5707
1989-09-12,0.5689
1989-09-13,0.5775
1989-09-14,0.5667
1989-09-15,0.5761
1989-09-18,0.5813
1989-09-19,0.5767
1989-09-20,0.5974
1989-09-21,0.6186
1989-09-22,0.6195
1989-09-25,0.6167
1989-09-26,0.6038
1989-09-27,0.5874
1989-09-28,0.6093
1989-09-29,0.5822
1989-10-02,0.568
1989-10-03,0.5664
1989-10-04,0.5541
1989-10-05,0.5497
1989-10-06,0.548
1989-10-09,0.5499
1989-10-10,0.5599
1989-10-11,0.5573
1989-10-12,0.5557
1989-10-13,0.5615
1989-10-16,0.5585
1989-10-17,0.5584
1989-10-18,0.5458
1989-10-19,0.5465
1989-10-20,0.5451
1989-10-23,0.5348
1989-10-24,0.5279
1989-10-25,0.534
1989-10-26,0.5363
1989-10-27,0.5462
1989-10-30,0.5341
1989-10-31,0.5294
1989-11-01,0.5289
1989-11-02,0.522
1989-11-03,0.5213
1989-11-06,0.5246
1989-11-07,0.5241
1989-11-08,0.5187
1989-11-09,0.5222
1989-11-10,0.5182
1989-11-13,0.5106
1989-11-14,0.5031
1989-11-15,0.5061
1989-11-16,0.5131
1989-11-17,0.5195
1989-11-20,0.5222
1989-11-21,0.5196
1989-11-22,0.5173
1989-11-24,0.5163
1989-11-27,0.5089
1989-11-28,0.4953
1989-11-29,0.4972
1989-11-30,0.5135
1989-12-01,0.5211
1989-12-04,0.5252
1989-12-05,0.5284
1989-12-06,0.5317
1989-12-07,0.5281
1989-12-08,0.5265
1989-12-11,0.524
1989-12-12,0.5203
1989-12-13,0.5193
1989-12-14,0.5161
1989-12-15,0.528
1989-12-18,0.5451
1989-12-19,0.5393
1989-12-20,0.5322
1989-12-21,0.5563
1989-12-22,0.5545
1989-12-26,0.6094
1989-12-27,0.6085
1989-12-28,0.6011
1989-12-29,0.6175
1990-01-02,0.6569
1990-01-03,0.6723
1990-01-04,0.6529
1990-01-05,0.6222
1990-01-08,0.5848
1990-01-09,0.6088
1990-01-10,0.6433
1990-01-11,0.656
1990-01-12,0.6509
1990-01-15,0.6359
1990-01-16,0.643
1990-01-17,0.6142
1990-01-18,0.6071
1990-01-19,0.6162
1990-01-22,0.6064
1990-01-23,0.5962
1990-01-24,0.5938
1990-01-25,0.606
1990-01-26,0.6212
1990-01-29,0.6282
1990-01-30,0.6273
1990-01-31,0.6261
1990-02-01,0.627
1990-02-02,0.6422
1990-02-05,0.624
1990-02-06,0.6188
1990-02-07,0.612
1990-02-08,0.6117
1990-02-09,0.5956
1990-02-12,0.604
1990-02-13,0.6042
1990-02-14,0.5989
1990-02-15,0.6064
1990-02-16,0.5999
1990-02-20,0.602
1990-02-21,0.5941
1990-02-22,0.6025
1990-02-23,0.5985
1990-02-26,0.5983
1990-02-27,0.5756
1990-02-28,0.5824
1990-03-01,0.5581
1990-03-02,0.5647
1990-03-05,0.593
1990-03-06,0.5779
1990-03-07,0.5673
1990-03-08,0.5614
1990-03-09,0.5499
1990-03-12,0.5433
1990-03-13,0.5487
1990-03-14,0.5585
1990-03-15,0.5794
1990-03-16,0.5696
1990-03-19,0.5636
1990-03-20,0.5731
1990-03-21,0.5794
1990-03-22,0.5738
1990-03-23,0.5766
1990-03-26,0.577
1990-03-27,0.5723
1990-03-28,0.5745
1990-03-29,0.5767
1990-03-30,0.6536
1990-04-02,0.6608
1990-04-03,0.6588
1990-04-04,0.6486
1990-04-05,0.6329
1990-04-06,0.6211
1990-04-09,0.6089
1990-04-10,0.5843
1990-04-11,0.5958
1990-04-12,0.5855
1990-04-16,0.6021
1990-04-17,0.6044
1990-04-18,0.5955
1990-04-19,0.6178
1990-04-20,0.6193
1990-04-23,0.6354
1990-04-24,0.6439
1990-04-25,0.626
1990-04-26,0.6134
1990-04-27,0.6095
1990-04-30,0.5984
1990-05-01,0.6103
1990-05-02,0.6095
1990-05-03,0.5968
1990-05-04,0.6112
1990-05-07,0.6186
1990-05-08,0.6248
1990-05-09,0.6397
1990-05-10,0.6368
1990-05-11,0.6189
1990-05-14,0.6297
1990-05-15,0.6351
1990-05-16,0.6417
1990-05-17,0.6421
1990-05-18,0.6443
1990-05-21,0.6335
1990-05-22,0.6304
1990-05-23,0.6251
1990-05-24,0.6323
1990-05-25,0.6341
1990-05-29,0.6579
1990-05-30,0.6687
1990-05-31,0.6126
1990-06-01,0.6078
1990-06-04,0.5958
1990-06-05,0.5782
1990-06-06,0.5836
