Date,MCD.US
1994-12-21,10.2706
1994-12-22,10.3616
1994-12-23,10.3111
1994-12-27,10.4041
1994-12-28,10.5346
1994-12-29,10.5851
1994-12-30,10.4476
1995-01-03,10.4041
1995-01-04,10.3616
1995-01-05,10.4041
1995-01-06,10.2706
1995-01-09,10.4041
1995-01-10,10.4041
1995-01-11,10.4041
1995-01-12,10.3111
1995-01-13,10.4476
1995-01-16,10.5346
1995-01-17,10.4041
1995-01-18,10.3616
1995-01-19,10.2706
1995-01-20,10.4041
1995-01-23,10.4891
1995-01-24,10.6246
1995-01-25,10.6246
1995-01-26,10.9807
1995-01-27,11.5168
1995-01-30,11.7008
1995-01-31,11.6562
1995-02-01,11.4337
1995-02-02,11.7848
1995-02-03,11.7413
1995-02-06,11.8284
1995-02-07,11.9204
1995-02-08,11.7413
1995-02-09,11.7848
1995-02-10,11.9648
1995-02-13,12.0994
1995-02-14,12.0994
1995-02-15,11.9648
1995-02-16,11.8284
1995-02-17,11.6562
1995-02-21,11.8284
1995-02-22,11.7848
1995-02-23,11.9648
1995-02-24,11.9648
1995-02-27,11.8284
1995-02-28,11.8798
1995-03-01,11.8284
1995-03-02,11.9204
1995-03-03,11.7848
1995-03-06,11.7413
1995-03-07,11.7413
1995-03-08,11.7413
1995-03-09,11.7848
1995-03-10,12.0994
1995-03-13,12.2824
1995-03-14,12.5464
1995-03-15,12.3258
1995-03-16,12.3684
1995-03-17,12.5464
1995-03-20,12.5049
1995-03-21,12.5929
1995-03-22,12.5049
1995-03-23,12.5049
1995-03-24,12.676
1995-03-27,12.3684
1995-03-28,12.5464
1995-03-29,12.5049
1995-03-30,12.3684
1995-03-31,12.1874
1995-04-03,12.1478
1995-04-04,12.4544
1995-04-05,12.3684
1995-04-06,12.5049
1995-04-07,12.5049
1995-04-10,12.3258
1995-04-11,12.1874
1995-04-12,12.3258
1995-04-13,12.5049
1995-04-17,12.4544
1995-04-18,12.3258
1995-04-19,12.5929
1995-04-20,12.4119
1995-04-21,12.5929
1995-04-24,12.7689
1995-04-25,12.6334
1995-04-26,12.5929
1995-04-27,12.5464
1995-04-28,12.5049
1995-05-01,12.5929
1995-05-02,12.5464
1995-05-03,12.9509
1995-05-04,12.8985
1995-05-05,12.9915
1995-05-08,12.9915
1995-05-09,13.1231
1995-05-10,13.2161
1995-05-11,13.2161
1995-05-12,13.1735
1995-05-15,13.2161
1995-05-16,13.1231
1995-05-17,13.2161
1995-05-18,12.8985
1995-05-19,12.7274
1995-05-22,12.9509
1995-05-23,13.1231
1995-05-24,12.9509
1995-05-25,13.0379
1995-05-26,12.9509
1995-05-30,13.1735
1995-05-31,13.5256
1995-06-01,13.3961
1995-06-02,13.2595
1995-06-05,13.1231
1995-06-06,12.9915
1995-06-07,12.9509
1995-06-08,12.9509
1995-06-09,13.0805
1995-06-12,13.0805
1995-06-13,13.2161
1995-06-14,13.3021
1995-06-15,13.4811
1995-06-16,13.4395
1995-06-19,13.576
1995-06-20,13.3515
1995-06-21,13.576
1995-06-22,13.7472
1995-06-23,13.576
1995-06-26,13.5256
1995-06-27,13.576
1995-06-28,13.7056
1995-06-29,13.8411
1995-06-30,13.9726
1995-07-03,13.9282
1995-07-05,13.8411
1995-07-06,13.8006
1995-07-07,13.4395
1995-07-10,13.576
1995-07-11,13.5256
1995-07-12,13.6195
1995-07-13,13.6195
1995-07-14,13.5256
1995-07-17,13.4811
1995-07-18,13.3961
1995-07-19,13.3515
1995-07-20,13.5256
1995-07-21,13.8006
1995-07-24,13.8006
1995-07-25,13.9726
1995-07-26,13.9726
1995-07-27,14.0182
1995-07-28,13.8411
1995-07-31,13.8006
1995-08-01,13.8411
1995-08-02,13.6195
1995-08-03,13.576
1995-08-04,13.5256
1995-08-07,13.6195
1995-08-08,13.9282
1995-08-09,13.7472
1995-08-10,13.7472
1995-08-11,13.6601
1995-08-14,13.8856
1995-08-15,13.4811
1995-08-16,13.2595
1995-08-17,13.2161
1995-08-18,13.1735
1995-08-21,13.1735
1995-08-22,13.2161
1995-08-23,13.2161
1995-08-24,13.2161
1995-08-25,13.0379
1995-08-28,12.9915
1995-08-29,12.9509
1995-08-30,13.0805
1995-08-31,13.0379
1995-09-01,13.0805
1995-09-05,13.1299
1995-09-06,13.2595
1995-09-07,13.2161
1995-09-08,13.4395
1995-09-11,13.3021
1995-09-12,13.3021
1995-09-13,13.7056
1995-09-14,14.1526
1995-09-15,14.3288
1995-09-18,14.1982
1995-09-19,14.1526
1995-09-20,14.1982
1995-09-21,14.4672
1995-09-22,14.5107
1995-09-25,14.6462
1995-09-26,14.7768
1995-09-27,14.5107
1995-09-28,13.8411
1995-09-29,13.6601
1995-10-02,13.576
1995-10-03,13.8006
1995-10-04,13.9282
1995-10-05,13.8006
1995-10-06,13.8411
1995-10-09,13.9282
1995-10-10,13.8411
1995-10-11,13.9282
1995-10-12,14.2902
1995-10-13,14.1982
1995-10-16,14.1982
1995-10-17,14.1082
1995-10-18,13.9282
1995-10-19,14.4672
1995-10-20,14.8203
1995-10-23,14.5522
1995-10-24,14.6462
1995-10-25,14.9993
1995-10-26,14.6917
1995-10-27,14.9113
1995-10-30,14.6462
1995-10-31,14.6462
1995-11-01,14.6917
1995-11-02,14.8203
1995-11-03,14.5522
1995-11-06,14.7333
1995-11-07,14.7333
1995-11-08,14.9993
1995-11-09,14.9993
1995-11-10,15.1358
1995-11-13,15.4039
1995-11-14,15.1358
1995-11-15,15.4949
1995-11-16,15.7194
1995-11-17,15.8034
1995-11-20,15.6689
1995-11-21,16.0724
1995-11-22,15.6689
1995-11-24,15.5829
1995-11-27,15.7629
1995-11-28,15.8034
1995-11-29,15.7629
1995-11-30,15.9409
1995-12-01,16.029
1995-12-04,15.8924
1995-12-05,16.12
1995-12-06,16.21
1995-12-07,15.9834
1995-12-08,16.1634
1995-12-11,16.3434
1995-12-12,16.472
1995-12-13,16.7411
1995-12-14,16.9666
1995-12-15,16.7411
1995-12-18,16.292
1995-12-19,15.9409
1995-12-20,15.8034
1995-12-21,16.12
1995-12-22,15.9409
1995-12-26,16.029
1995-12-27,16.3434
1995-12-28,16.12
1995-12-29,16.12
1996-01-02,16.2544
1996-01-03,16.2544
1996-01-04,16.3434
1996-01-05,16.0724
1996-01-08,16.12
1996-01-09,15.847
1996-01-10,15.5829
1996-01-11,15.7629
1996-01-12,15.8924
1996-01-15,15.7629
1996-01-16,15.9409
1996-01-17,16.567
1996-01-18,17.6391
1996-01-19,17.3207
1996-01-22,17.1911
1996-01-23,17.3651
1996-01-24,17.3651
1996-01-25,17.5017
1996-01-26,17.9468
1996-01-29,17.9912
1996-01-30,17.9468
1996-01-31,17.9468
1996-02-01,17.8646
1996-02-02,17.8646
1996-02-05,18.0407
1996-02-06,18.4364
1996-02-07,19.0179
1996-02-08,19.1109
1996-02-09,18.8389
1996-02-12,19.3355
1996-02-13,18.7944
1996-02-14,18.0407
1996-02-15,18.2138
1996-02-16,17.9468
1996-02-20,17.7658
1996-02-21,18.4364
1996-02-22,18.8389
1996-02-23,18.5758
1996-02-26,18.1298
1996-02-27,18.0407
1996-02-28,17.7252
1996-02-29,17.8646
1996-03-01,17.9912
1996-03-04,18.3493
1996-03-05,18.8389
1996-03-06,18.7103
1996-03-07,18.7944
1996-03-08,18.1722
1996-03-11,18.0407
1996-03-12,18.0802
1996-03-13,17.9912
1996-03-14,18.0802
1996-03-15,18.3078
1996-03-18,18.6164
1996-03-19,17.9912
1996-03-20,18.1722
1996-03-21,17.9022
1996-03-22,18.1298
1996-03-25,17.9468
1996-03-26,17.7658
1996-03-27,17.6391
1996-03-28,17.5867
1996-03-29,17.1417
1996-04-01,17.5867
1996-04-02,17.6391
1996-04-03,17.4157
1996-04-04,17.4157
1996-04-08,17.0991
1996-04-09,16.8736
1996-04-10,16.8736
1996-04-11,16.6085
1996-04-12,17.2801
1996-04-15,17.3207
1996-04-16,17.3651
1996-04-17,16.7895
1996-04-18,16.6976
1996-04-19,16.6085
1996-04-22,16.9666
1996-04-23,16.836
1996-04-24,16.7895
1996-04-25,16.9181
1996-04-26,17.1417
1996-04-29,17.2347
1996-04-30,17.0991
1996-05-01,17.4591
1996-05-02,16.9181
1996-05-03,16.653
1996-05-06,17.0131
1996-05-07,16.8736
1996-05-08,17.0991
1996-05-09,16.836
1996-05-10,16.9181
1996-05-13,17.0556
1996-05-14,17.0556
1996-05-15,17.0131
1996-05-16,17.0556
1996-05-17,17.1911
1996-05-20,17.3651
1996-05-21,17.4157
1996-05-22,17.7252
1996-05-23,17.5462
1996-05-24,17.5017
1996-05-28,17.2347
1996-05-29,17.3651
1996-05-30,17.4591
1996-05-31,17.1911
1996-06-03,17.3651
1996-06-04,17.2801
1996-06-05,17.3651
1996-06-06,17.2801
1996-06-07,17.1417
1996-06-10,17.0556
1996-06-11,17.0131
1996-06-12,17.1911
1996-06-13,17.0556
1996-06-14,16.836
1996-06-17,16.7895
1996-06-18,16.4295
1996-06-19,16.4295
1996-06-20,16.4295
1996-06-21,16.5166
1996-06-24,16.7895
1996-06-25,16.9181
1996-06-26,16.7895
1996-06-27,16.6085
1996-06-28,16.6976
1996-07-01,16.9735
1996-07-02,16.7411
1996-07-03,16.472
1996-07-05,16.2544
1996-07-08,15.8924
1996-07-09,15.9834
1996-07-10,15.9834
1996-07-11,15.8924
1996-07-12,15.7629
1996-07-15,15.2763
1996-07-16,15.4444
1996-07-17,15.8034
1996-07-18,16.21
1996-07-19,16.21
1996-07-22,16.21
1996-07-23,16.0724
1996-07-24,16.21
1996-07-25,16.4295
1996-07-26,16.5166
1996-07-29,16.391
1996-07-30,16.5166
1996-07-31,16.567
1996-08-01,16.836
1996-08-02,17.0991
1996-08-05,16.8736
1996-08-06,16.9735
1996-08-07,17.1417
1996-08-08,17.0556
1996-08-09,17.0131
1996-08-12,16.9181
1996-08-13,16.9181
1996-08-14,16.9735
1996-08-15,16.9181
1996-08-16,16.8736
1996-08-19,17.0556
1996-08-20,16.9181
1996-08-21,16.8736
1996-08-22,17.0131
1996-08-23,16.9735
1996-08-26,17.0131
1996-08-27,16.9735
1996-08-28,16.9181
1996-08-29,16.7411
1996-08-30,16.567
1996-09-03,16.567
1996-09-04,16.4295
1996-09-05,16.391
1996-09-06,16.5166
1996-09-09,16.836
1996-09-10,16.836
1996-09-11,16.9735
1996-09-12,16.8736
1996-09-13,17.0131
1996-09-16,17.4157
1996-09-17,17.0556
1996-09-18,17.0131
1996-09-19,16.9735
1996-09-20,16.9735
1996-09-23,17.0556
1996-09-24,17.1911
1996-09-25,16.9181
1996-09-26,16.9735
1996-09-27,17.0991
1996-09-30,16.9181
1996-10-01,16.9735
1996-10-02,16.7895
1996-10-03,16.6085
1996-10-04,16.567
1996-10-07,16.653
1996-10-08,16.472
1996-10-09,16.472
1996-10-10,16.292
1996-10-11,16.4295
1996-10-14,16.653
1996-10-15,16.6085
1996-10-16,16.292
1996-10-17,16.5166
1996-10-18,16.472
1996-10-21,15.9409
1996-10-22,15.9834
1996-10-23,15.9834
1996-10-24,15.8924
1996-10-25,15.9409
1996-10-28,15.7194
1996-10-29,15.847
1996-10-30,15.8924
1996-10-31,15.8924
1996-11-01,16.21
1996-11-04,16.12
1996-11-05,16.2544
1996-11-06,16.7411
1996-11-07,16.7411
1996-11-08,16.7895
1996-11-11,16.836
1996-11-12,16.836
1996-11-13,16.836
1996-11-14,17.3207
1996-11-15,17.2347
1996-11-18,17.2801
1996-11-19,17.4157
1996-11-20,17.3207
1996-11-21,17.2801
1996-11-22,17.0991
1996-11-25,16.9735
1996-11-26,16.7895
1996-11-27,16.472
1996-11-29,16.6976
1996-12-02,16.5166
1996-12-03,16.3434
1996-12-04,16.567
1996-12-05,17.1911
1996-12-06,16.7411
1996-12-09,17.1911
1996-12-10,16.9735
1996-12-11,16.6976
1996-12-12,16.292
1996-12-13,16.4295
1996-12-16,16.292
1996-12-17,16.2544
1996-12-18,16.2544
1996-12-19,16.391
1996-12-20,16.2544
1996-12-23,16.4295
1996-12-24,16.5166
1996-12-26,16.653
1996-12-27,16.5166
1996-12-30,16.4295
1996-12-31,16.21
1997-01-02,16.12
1997-01-03,16.0724
1997-01-06,16.029
1997-01-07,15.8034
1997-01-08,15.7629
1997-01-09,15.7194
1997-01-10,15.6224
1997-01-13,15.847
1997-01-14,15.8034
1997-01-15,16.029
1997-01-16,15.9409
1997-01-17,16.6085
1997-01-20,16.6976
1997-01-21,16.5166
1997-01-22,16.1634
1997-01-23,16.6085
1997-01-24,16.653
1997-01-27,16.292
1997-01-28,16.4295
1997-01-29,16.3434
1997-01-30,16.12
1997-01-31,16.2544
1997-02-03,16.1634
1997-02-04,16.391
1997-02-05,16.2544
1997-02-06,16.0724
1997-02-07,16.21
1997-02-10,16.4295
1997-02-11,16.3434
1997-02-12,16.472
1997-02-13,16.6085
1997-02-14,16.6976
1997-02-18,16.7411
1997-02-19,16.5166
1997-02-20,16.472
1997-02-21,16.292
1997-02-24,16.5166
1997-02-25,16.9181
1997-02-26,16.029
1997-02-27,15.5403
1997-02-28,15.4444
1997-03-03,15.4949
1997-03-04,15.7629
1997-03-05,16.0724
1997-03-06,15.9834
1997-03-07,15.8994
1997-03-10,16.029
1997-03-11,15.847
1997-03-12,15.847
1997-03-13,15.7194
1997-03-14,15.7629
1997-03-17,16.5166
1997-03-18,16.7895
1997-03-19,16.9181
1997-03-20,16.836
1997-03-21,16.8736
1997-03-24,16.9735
1997-03-25,16.9735
1997-03-26,17.3207
1997-03-27,17.2801
1997-03-31,16.8736
1997-04-01,17.2347
1997-04-02,16.9735
1997-04-03,17.3207
1997-04-04,17.2347
1997-04-07,17.4157
1997-04-08,17.8132
1997-04-09,17.7252
1997-04-10,17.5462
1997-04-11,17.0991
1997-04-14,17.3651
1997-04-15,17.5017
1997-04-16,17.9912
1997-04-17,17.8132
1997-04-18,17.7252
1997-04-21,18.2622
1997-04-22,18.3938
1997-04-23,18.3938
1997-04-24,18.4364
1997-04-25,18.2622
1997-04-28,18.4868
1997-04-29,18.8903
1997-04-30,19.1109
1997-05-01,18.8389
1997-05-02,19.0179
1997-05-05,19.464
1997-05-06,19.464
1997-05-07,19.1979
1997-05-08,19.3789
1997-05-09,18.9744
1997-05-12,18.9349
1997-05-13,18.5758
1997-05-14,18.6579
1997-05-15,18.6579
1997-05-16,18.5758
1997-05-19,18.6164
1997-05-20,18.3078
1997-05-21,18.1722
1997-05-22,18.1722
1997-05-23,18.2622
1997-05-27,18.3938
1997-05-28,18.0407
1997-05-29,17.8132
1997-05-30,17.9468
1997-06-02,17.4157
1997-06-03,17.3651
1997-06-04,17.0991
1997-06-05,17.0556
1997-06-06,17.1417
1997-06-09,17.3651
1997-06-10,17.4591
1997-06-11,17.7658
1997-06-12,17.8646
1997-06-13,17.9468
1997-06-16,17.7658
1997-06-17,17.5017
1997-06-18,17.5462
1997-06-19,17.7658
1997-06-20,17.8646
1997-06-23,17.3651
1997-06-24,17.7252
1997-06-25,17.2801
1997-06-26,17.4591
1997-06-27,17.3651
1997-06-30,17.2583
1997-07-01,17.3651
1997-07-02,17.2801
1997-07-03,17.4157
1997-07-07,17.3435
1997-07-08,17.4157
1997-07-09,17.1644
1997-07-10,17.4591
1997-07-11,17.8409
1997-07-14,18.0586
1997-07-15,17.7875
1997-07-16,17.8409
1997-07-17,17.9468
1997-07-18,17.8409
1997-07-21,17.9022
1997-07-22,18.1722
1997-07-23,18.5491
1997-07-24,18.7538
1997-07-25,19.0179
1997-07-28,19.1979
1997-07-29,19.1771
1997-07-30,19.5372
1997-07-31,19.1979
1997-08-01,18.7756
1997-08-04,18.9121
1997-08-05,18.5976
1997-08-06,18.7103
1997-08-07,18.6886
1997-08-08,18.4146
1997-08-11,18.4364
1997-08-12,18.2622
1997-08-13,18.015
1997-08-14,18.373
1997-08-15,17.8646
1997-08-18,17.9022
1997-08-19,17.7658
1997-08-20,17.8409
1997-08-21,17.7252
1997-08-22,17.7658
1997-08-25,17.6144
1997-08-26,17.3207
1997-08-27,17.2347
1997-08-28,16.6976
1997-08-29,16.8954
1997-09-02,16.8736
1997-09-03,16.7411
1997-09-04,16.5166
1997-09-05,16.6085
1997-09-08,16.6976
1997-09-09,16.567
1997-09-10,16.472
1997-09-11,16.6976
1997-09-12,16.6976
1997-09-15,16.4512
1997-09-16,16.7895
1997-09-17,16.7895
1997-09-18,17.0556
1997-09-19,17.0773
1997-09-22,17.2347
1997-09-23,17.3435
1997-09-24,17.3435
1997-09-25,17.0773
1997-09-26,16.9913
1997-09-29,17.1911
1997-09-30,17.0131
1997-10-01,17.2801
1997-10-02,17.1209
1997-10-03,17.1644
1997-10-06,17.0991
1997-10-07,16.9735
1997-10-08,16.9181
1997-10-09,16.9181
1997-10-10,16.7183
1997-10-13,16.4295
1997-10-14,16.472
1997-10-15,16.472
1997-10-16,16.21
1997-10-17,16.5166
1997-10-20,17.0556
1997-10-21,17.3651
1997-10-22,17.3207
1997-10-23,16.8568
1997-10-24,16.836
1997-10-27,15.7411
1997-10-28,16.4295
1997-10-29,16.3128
1997-10-30,15.9409
1997-10-31,16.0052
1997-11-03,16.292
1997-11-04,16.4512
1997-11-05,16.653
1997-11-06,16.4295
1997-11-07,15.9834
1997-11-10,15.9834
1997-11-11,16.3128
1997-11-12,16.567
1997-11-13,16.8568
1997-11-14,16.7183
1997-11-17,16.836
1997-11-18,16.7183
1997-11-19,17.1417
1997-11-20,17.3651
1997-11-21,17.4157
1997-11-24,17.5017
1997-11-25,17.6837
1997-11-26,17.3435
1997-11-28,17.3207
1997-12-01,17.4591
1997-12-02,17.4383
1997-12-03,17.2347
1997-12-04,17.0131
1997-12-05,16.9913
1997-12-08,16.9735
1997-12-09,17.0131
1997-12-10,16.8568
1997-12-11,16.4295
1997-12-12,16.567
1997-12-15,16.4295
1997-12-16,16.3198
1997-12-17,16.21
1997-12-18,16.0724
1997-12-19,16.4108
1997-12-22,16.567
1997-12-23,16.567
1997-12-24,16.4108
1997-12-26,16.1407
1997-12-29,16.5166
1997-12-30,16.8736
1997-12-31,17.0556
1998-01-02,17.0131
1998-01-05,16.9735
1998-01-06,17.0131
1998-01-07,16.8736
1998-01-08,16.567
1998-01-09,16.21
1998-01-12,16.567
1998-01-13,16.836
1998-01-14,16.8133
1998-01-15,16.7183
1998-01-16,16.9913
1998-01-20,17.1417
1998-01-21,16.9181
1998-01-22,17.0991
1998-01-23,16.8133
1998-01-26,16.7895
1998-01-27,16.8954
1998-01-28,17.0131
1998-01-29,17.1209
1998-01-30,16.836
1998-02-02,17.0131
1998-02-03,17.3435
1998-02-04,17.3435
1998-02-05,17.3207
1998-02-06,17.4383
1998-02-09,17.5244
1998-02-10,17.8646
1998-02-11,17.926
1998-02-12,18.287
1998-02-13,18.9349
1998-02-17,18.6371
1998-02-18,18.7538
1998-02-19,18.5758
1998-02-20,18.9121
1998-02-23,18.8903
1998-02-24,18.5284
1998-02-25,18.7103
1998-02-26,19.2425
1998-02-27,19.4847
1998-03-02,18.9961
1998-03-03,19.1317
1998-03-04,19.2425
1998-03-05,19.0842
1998-03-06,19.2217
1998-03-09,19.3355
1998-03-10,19.5777
1998-03-11,19.9635
1998-03-12,19.9832
1998-03-13,19.5075
1998-03-16,18.9349
1998-03-17,18.7538
1998-03-18,18.7321
1998-03-19,18.3938
1998-03-20,18.3938
1998-03-23,18.3938
1998-03-24,18.7538
1998-03-25,18.9349
1998-03-26,19.7805
1998-03-27,20.4926
1998-03-30,21.2027
1998-03-31,21.4283
1998-04-01,21.9466
1998-04-02,22.458
1998-04-03,22.6795
1998-04-06,22.0791
1998-04-07,21.7478
1998-04-08,21.7844
1998-04-09,22.2146
1998-04-13,22.0544
1998-04-14,22.1672
1998-04-15,22.1236
1998-04-16,22.0098
1998-04-17,22.0791
1998-04-20,22.3482
1998-04-21,22.1434
1998-04-22,21.8061
1998-04-23,20.8527
1998-04-24,20.7577
1998-04-27,20.9832
1998-04-28,20.7577
1998-04-29,21.1821
1998-04-30,22.1028
1998-05-01,22.3482
1998-05-04,22.3482
1998-05-05,22.0336
1998-05-06,21.9466
1998-05-07,21.9268
1998-05-08,22.2146
1998-05-11,21.9466
1998-05-12,22.4758
1998-05-13,22.7012
1998-05-14,22.8793
1998-05-15,22.7497
1998-05-18,22.4758
1998-05-19,22.4352
1998-05-20,23.5281
1998-05-21,23.5479
1998-05-22,23.4421
1998-05-26,23.4846
1998-05-27,23.4846
1998-05-28,23.8842
1998-05-29,23.4421
1998-06-01,24.0009
1998-06-02,23.9316
1998-06-03,23.5281
1998-06-04,23.8842
1998-06-05,24.0009
1998-06-08,24.0444
1998-06-09,23.5765
1998-06-10,23.5765
1998-06-11,22.9535
1998-06-12,23.0821
1998-06-15,22.7497
1998-06-16,22.901
1998-06-17,23.3767
1998-06-18,24.2472
1998-06-19,24.3104
1998-06-22,24.267
1998-06-23,24.0879
1998-06-24,24.1096
1998-06-25,24.267
1998-06-26,24.622
1998-06-29,24.716
1998-06-30,24.6487
1998-07-01,25.4489
1998-07-02,25.3629
1998-07-06,26.252
1998-07-07,26.4756
1998-07-08,26.072
1998-07-09,25.7209
1998-07-10,26.0958
1998-07-13,26.2976
1998-07-14,26.0087
1998-07-15,25.4053
1998-07-16,25.6714
1998-07-17,26.166
1998-07-20,25.2026
1998-07-21,24.7348
1998-07-22,24.0246
1998-07-23,24.4202
1998-07-24,24.1344
1998-07-27,24.1968
1998-07-28,23.9752
1998-07-29,23.7497
1998-07-30,24.0246
1998-07-31,23.8654
1998-08-03,23.0821
1998-08-04,22.3254
1998-08-05,22.0098
1998-08-06,22.0791
1998-08-07,21.8299
1998-08-10,22.6577
1998-08-11,23.0375
1998-08-12,23.5083
1998-08-13,23.3491
1998-08-14,23.175
1998-08-17,23.1957
1998-08-18,23.4846
1998-08-19,23.6656
1998-08-20,23.5083
1998-08-21,23.5765
1998-08-24,23.3767
1998-08-25,23.6448
1998-08-26,22.9535
1998-08-27,22.3056
1998-08-28,22.3926
1998-08-31,20.1346
1998-09-01,21.4283
1998-09-02,21.004
1998-09-03,20.6954
1998-09-04,20.7577
1998-09-08,23.0167
1998-09-09,22.1672
1998-09-10,21.3403
1998-09-11,21.1435
1998-09-14,20.9615
1998-09-15,20.7805
1998-09-16,21.0554
1998-09-17,20.1138
1998-09-18,20.273
1998-09-21,20.1346
1998-09-22,20.184
1998-09-23,20.184
1998-09-24,20.2938
1998-09-25,20.4491
1998-09-28,21.3847
1998-09-29,21.5648
1998-09-30,21.3195
1998-10-01,21.3847
1998-10-02,20.7152
1998-10-05,20.4491
1998-10-06,20.8101
1998-10-07,21.8061
1998-10-08,22.1672
1998-10-09,21.8803
1998-10-12,22.4758
1998-10-13,22.9535
1998-10-14,22.7497
1998-10-15,23.9524
1998-10-16,24.355
1998-10-19,23.9752
1998-10-20,23.2621
1998-10-21,23.3263
1998-10-22,23.0167
1998-10-23,23.0375
1998-10-26,22.901
1998-10-27,23.3491
1998-10-28,24.0246
1998-10-29,24.1522
1998-10-30,23.9524
1998-11-02,24.1522
1998-11-03,23.4846
1998-11-04,24.355
1998-11-05,24.2244
1998-11-06,24.6487
1998-11-09,23.9524
1998-11-10,25.4251
1998-11-11,24.8198
1998-11-12,25.2481
1998-11-13,25.4953
1998-11-16,25.7871
1998-11-17,24.7793
1998-11-18,24.7793
1998-11-19,25.3827
1998-11-20,25.4053
1998-11-23,25.8692
1998-11-24,25.7209
1998-11-25,25.7871
1998-11-27,25.7871
1998-11-30,25.0216
1998-12-01,25.2481
1998-12-02,25.1581
1998-12-03,24.716
1998-12-04,24.9989
1998-12-07,24.9989
1998-12-08,25.5636
1998-12-09,25.1165
1998-12-10,24.1968
1998-12-11,24.3758
1998-12-14,23.8456
1998-12-15,24.175
1998-12-16,25.0453
1998-12-17,25.6922
1998-12-18,26.8593
1998-12-21,27.6842
1998-12-22,27.4607
1998-12-23,27.4607
1998-12-24,27.2579
1998-12-28,26.8979
1998-12-29,27.5022
1998-12-30,27.969
1998-12-31,27.4379
1999-01-04,27.4815
1999-01-05,27.3667
1999-01-06,27.79
1999-01-07,27.8147
1999-01-08,28.7534
1999-01-11,27.8147
1999-01-12,26.8979
1999-01-13,27.5022
1999-01-14,27.1639
1999-01-15,27.6842
1999-01-19,28.2886
1999-01-20,27.7683
1999-01-21,27.3895
1999-01-22,27.1441
1999-01-25,27.1026
1999-01-26,28.1926
1999-01-27,28.0363
1999-01-28,27.9097
1999-01-29,28.151
1999-02-01,28.3528
1999-02-02,28.237
1999-02-03,29.061
1999-02-04,28.8414
1999-02-05,28.6832
1999-02-08,28.8829
1999-02-09,28.6604
1999-02-10,28.5308
1999-02-11,29.2885
1999-02-12,29.0412
1999-02-16,29.2212
1999-02-17,28.7534
1999-02-18,29.6277
1999-02-19,30.5584
1999-02-22,30.5822
1999-02-23,30.605
1999-02-24,30.3576
1999-02-25,30.0273
1999-02-26,30.3576
1999-03-01,30.9195
1999-03-02,32.1074
1999-03-03,31.7473
1999-03-04,32.1924
1999-03-05,33.6879
1999-03-08,32.326
1999-03-09,31.0797
1999-03-10,31.2597
1999-03-11,31.9253
1999-03-12,31.0797
1999-03-15,31.5653
1999-03-16,31.3883
1999-03-17,31.1212
1999-03-18,31.2597
1999-03-19,31.1637
1999-03-22,30.4516
1999-03-23,30.2706
1999-03-24,30.7196
1999-03-25,31.5653
1999-03-26,31.7028
1999-03-29,32.5
1999-03-30,32.1479
1999-03-31,32.3734
1999-04-01,32.597
1999-04-05,33.1261
1999-04-06,32.9035
1999-04-07,33.4041
1999-04-08,33.4871
1999-04-09,32.7245
1999-04-12,32.772
1999-04-13,33.2201
1999-04-14,32.2794
1999-04-15,31.6128
1999-04-16,31.7473
1999-04-19,30.7196
1999-04-20,31.5237
1999-04-21,32.416
1999-04-22,31.9253
1999-04-23,31.5237
1999-04-26,31.0273
1999-04-27,30.8997
1999-04-28,30.3576
1999-04-29,29.9126
1999-04-30,30.2706
1999-05-03,30.1876
1999-05-04,29.1589
1999-05-05,29.0224
1999-05-06,29.1589
1999-05-07,28.5764
1999-05-10,28.2163
1999-05-11,29.8691
1999-05-12,29.8255
1999-05-13,29.2005
1999-05-14,28.8414
1999-05-17,28.3528
1999-05-18,29.061
1999-05-19,28.8829
1999-05-20,28.6188
1999-05-21,28.4903
1999-05-24,27.6842
1999-05-25,27.3231
1999-05-26,27.5022
1999-05-27,27.1026
1999-05-28,27.5022
1999-06-01,27.5893
1999-06-02,27.3231
1999-06-03,28.2163
1999-06-04,29.2885
1999-06-07,28.5764
1999-06-08,29.1085
1999-06-09,29.2885
1999-06-10,29.9126
1999-06-11,29.7316
1999-06-14,29.4695
1999-06-15,29.7316
1999-06-16,30.0916
1999-06-17,30.4952
1999-06-18,30.0066
1999-06-21,29.6445
1999-06-22,29.4695
1999-06-23,29.1085
1999-06-24,28.5764
1999-06-25,28.3074
1999-06-28,28.7534
1999-06-29,29.6049
1999-06-30,29.3795
1999-07-01,29.784
1999-07-02,29.3389
1999-07-06,29.061
1999-07-07,29.3389
1999-07-08,29.0224
1999-07-09,31.8343
1999-07-12,31.3883
1999-07-13,31.9708
1999-07-14,31.5237
1999-07-15,31.2053
1999-07-16,31.5237
1999-07-19,31.0273
1999-07-20,30.5822
1999-07-21,30.7196
1999-07-22,30.1876
1999-07-23,30.0066
1999-07-26,30.4516
1999-07-27,30.1361
1999-07-28,30.0066
1999-07-29,29.784
1999-07-30,29.784
1999-08-02,30.5366
1999-08-03,30.2706
1999-08-04,30.0066
1999-08-05,29.784
1999-08-06,28.7999
1999-08-09,29.2005
1999-08-10,28.3954
1999-08-11,28.1292
1999-08-12,27.9473
1999-08-13,28.5764
1999-08-16,29.2005
1999-08-17,29.7316
1999-08-18,30.05
1999-08-19,29.4239
