Date,CVX.US
1994-12-20,10.8448
1994-12-21,10.7555
1994-12-22,10.813
1994-12-23,10.8448
1994-12-27,10.8795
1994-12-28,10.7892
1994-12-29,10.7555
1994-12-30,10.813
1995-01-03,10.7892
1995-01-04,10.9033
1995-01-05,10.9033
1995-01-06,10.7268
1995-01-09,10.7
1995-01-10,10.7268
1995-01-11,10.6048
1995-01-12,10.5165
1995-01-13,10.7
1995-01-16,10.7
1995-01-17,10.8448
1995-01-18,11.062
1995-01-19,11.062
1995-01-20,11.2078
1995-01-23,11.1771
1995-01-24,11.2078
1995-01-25,11.3685
1995-01-26,11.2713
1995-01-27,11.2078
1995-01-30,10.9975
1995-01-31,10.813
1995-02-01,10.8795
1995-02-02,10.9975
1995-02-03,11.0858
1995-02-06,11.3357
1995-02-07,11.2405
1995-02-08,11.3685
1995-02-09,11.3357
1995-02-10,11.1711
1995-02-13,11.3536
1995-02-14,11.4488
1995-02-15,11.5073
1995-02-16,11.5073
1995-02-17,11.5073
1995-02-21,11.5639
1995-02-22,11.5401
1995-02-23,11.4488
1995-02-24,11.5073
1995-02-27,11.5639
1995-02-28,11.6591
1995-03-01,11.5639
1995-03-02,11.5966
1995-03-03,11.4766
1995-03-06,11.6283
1995-03-07,11.5401
1995-03-08,11.6591
1995-03-09,11.6283
1995-03-10,11.7573
1995-03-13,11.6591
1995-03-14,11.4488
1995-03-15,11.5073
1995-03-16,11.5966
1995-03-17,11.7573
1995-03-20,11.7226
1995-03-21,11.6918
1995-03-22,11.786
1995-03-23,11.7573
1995-03-24,11.8694
1995-03-27,11.786
1995-03-28,11.5639
1995-03-29,11.6283
1995-03-30,11.5639
1995-03-31,11.7573
1995-04-03,11.3536
1995-04-04,11.5073
1995-04-05,11.4766
1995-04-06,11.3219
1995-04-07,11.1384
1995-04-10,11.1711
1995-04-11,11.0521
1995-04-12,11.0164
1995-04-13,10.9866
1995-04-17,10.8914
1995-04-18,11.1384
1995-04-19,11.1384
1995-04-20,11.4488
1995-04-21,11.3804
1995-04-24,11.3804
1995-04-25,11.6283
1995-04-26,11.5073
1995-04-27,11.7573
1995-04-28,11.5966
1995-05-01,11.9636
1995-05-02,11.9408
1995-05-03,11.9408
1995-05-04,11.8694
1995-05-05,11.9408
1995-05-08,11.9408
1995-05-09,11.8694
1995-05-10,12.0578
1995-05-11,11.7662
1995-05-12,11.7097
1995-05-15,12.0152
1995-05-16,12.1391
1995-05-17,12.0469
1995-05-18,11.7979
1995-05-19,11.7662
1995-05-22,11.7662
1995-05-23,12.0152
1995-05-24,12.0152
1995-05-25,11.9279
1995-05-26,11.7662
1995-05-30,11.9566
1995-05-31,12.1391
1995-06-01,12.2294
1995-06-02,12.0469
1995-06-05,12.0786
1995-06-06,11.9824
1995-06-07,11.8634
1995-06-08,11.8634
1995-06-09,11.8287
1995-06-12,12.0152
1995-06-13,12.1124
1995-06-14,12.1124
1995-06-15,12.1748
1995-06-16,12.1124
1995-06-19,12.0152
1995-06-20,11.7097
1995-06-21,11.552
1995-06-22,11.4954
1995-06-23,11.7424
1995-06-26,11.552
1995-06-27,11.6789
1995-06-28,11.9566
1995-06-29,11.6154
1995-06-30,11.4637
1995-07-03,11.7979
1995-07-05,11.7424
1995-07-06,11.7979
1995-07-07,11.8634
1995-07-10,11.7979
1995-07-11,11.7097
1995-07-12,11.8634
1995-07-13,11.8912
1995-07-14,11.7662
1995-07-17,11.8634
1995-07-18,11.9566
1995-07-19,11.9279
1995-07-20,11.7097
1995-07-21,11.6154
1995-07-24,11.8634
1995-07-25,11.8634
1995-07-26,12.1124
1995-07-27,12.1124
1995-07-28,12.0469
1995-07-31,12.2006
1995-08-01,12.2651
1995-08-02,12.2651
1995-08-03,12.2294
1995-08-04,12.2651
1995-08-07,12.2929
1995-08-08,12.1124
1995-08-09,12.1748
1995-08-10,12.154
1995-08-11,12.0786
1995-08-14,12.0786
1995-08-15,11.9566
1995-08-16,11.7355
1995-08-17,11.7355
1995-08-18,11.7979
1995-08-21,11.7662
1995-08-22,11.8565
1995-08-23,11.8565
1995-08-24,11.8237
1995-08-25,11.9566
1995-08-28,12.0152
1995-08-29,12.0786
1995-08-30,12.1391
1995-08-31,12.0786
1995-09-01,12.2651
1995-09-05,12.4545
1995-09-06,12.3911
1995-09-07,12.2294
1995-09-08,12.2651
1995-09-11,12.2651
1995-09-12,12.4545
1995-09-13,12.3563
1995-09-14,12.3911
1995-09-15,12.5488
1995-09-18,12.4208
1995-09-19,12.4545
1995-09-20,12.5488
1995-09-21,12.4545
1995-09-22,12.3563
1995-09-25,12.3335
1995-09-26,12.1391
1995-09-27,12.1391
1995-09-28,12.2006
1995-09-29,12.1748
1995-10-02,12.1391
1995-10-03,12.2006
1995-10-04,12.5488
1995-10-05,12.3335
1995-10-06,12.2651
1995-10-09,12.4545
1995-10-10,12.4545
1995-10-11,12.3335
1995-10-12,12.2651
1995-10-13,12.2294
1995-10-16,12.0469
1995-10-17,11.9566
1995-10-18,11.8872
1995-10-19,11.9279
1995-10-20,12.0152
1995-10-23,11.9279
1995-10-24,11.9279
1995-10-25,11.7979
1995-10-26,11.7007
1995-10-27,11.5827
1995-10-30,11.5827
1995-10-31,11.674
1995-11-01,11.8872
1995-11-02,11.8565
1995-11-03,11.9824
1995-11-06,12.0469
1995-11-07,12.0152
1995-11-08,12.0152
1995-11-09,11.9279
1995-11-10,11.8872
1995-11-13,12.0152
1995-11-14,12.0786
1995-11-15,12.1748
1995-11-16,12.4208
1995-11-17,12.6489
1995-11-20,12.6202
1995-11-21,12.8354
1995-11-22,12.4902
1995-11-24,12.4208
1995-11-27,12.4595
1995-11-28,12.4902
1995-11-29,12.518
1995-11-30,12.4595
1995-12-01,12.4595
1995-12-04,12.7075
1995-12-05,12.8007
1995-12-06,12.8007
1995-12-07,12.7471
1995-12-08,12.9108
1995-12-11,13.3095
1995-12-12,13.3095
1995-12-13,13.4702
1995-12-14,13.0883
1995-12-15,13.1835
1995-12-18,12.7729
1995-12-19,12.8354
1995-12-20,12.9296
1995-12-21,13.122
1995-12-22,13.1498
1995-12-26,13.2391
1995-12-27,13.2391
1995-12-28,13.2738
1995-12-29,13.2143
1996-01-02,13.3442
1996-01-03,13.375
1996-01-04,13.7489
1996-01-05,13.9721
1996-01-08,14.0355
1996-01-09,14.0931
1996-01-10,13.375
1996-01-11,13.4017
1996-01-12,13.2738
1996-01-15,13.375
1996-01-16,13.4295
1996-01-17,13.5366
1996-01-18,13.4702
1996-01-19,13.6239
1996-01-22,13.5366
1996-01-23,13.0566
1996-01-24,13.0566
1996-01-25,13.2143
1996-01-26,13.2391
1996-01-29,13.2738
1996-01-30,13.0566
1996-01-31,13.0883
1996-02-01,13.4017
1996-02-02,13.3095
1996-02-05,13.1835
1996-02-06,13.1498
1996-02-07,13.1161
1996-02-08,13.375
1996-02-09,13.8124
1996-02-12,14.1625
1996-02-13,14.2865
1996-02-14,14.1248
1996-02-15,14.2508
1996-02-16,14.1962
1996-02-20,14.1962
1996-02-21,14.3559
1996-02-22,14.7973
1996-02-23,14.5682
1996-02-26,14.3182
1996-02-27,14.1962
1996-02-28,13.8788
1996-02-29,14.1625
1996-03-01,14.3182
1996-03-04,14.1962
1996-03-05,14.0931
1996-03-06,14.2508
1996-03-07,14.1248
1996-03-08,13.6487
1996-03-11,13.9096
1996-03-12,13.8788
1996-03-13,14.0048
1996-03-14,14.2508
1996-03-15,13.9641
1996-03-18,14.5116
1996-03-19,14.5116
1996-03-20,14.225
1996-03-21,14.1625
1996-03-22,14.0683
1996-03-25,14.225
1996-03-26,14.5434
1996-03-27,14.5434
1996-03-28,14.6029
1996-03-29,14.2865
1996-04-01,14.3182
1996-04-02,14.5434
1996-04-03,14.6029
1996-04-04,14.6386
1996-04-08,14.4114
1996-04-09,14.3559
1996-04-10,14.1962
1996-04-11,14.225
1996-04-12,14.0931
1996-04-15,14.4114
1996-04-16,14.4114
1996-04-17,14.2508
1996-04-18,14.1248
1996-04-19,14.1962
1996-04-22,14.1962
1996-04-23,14.6723
1996-04-24,14.7973
1996-04-25,14.6029
1996-04-26,14.7288
1996-04-29,14.8915
1996-04-30,14.7606
1996-05-01,14.6723
1996-05-02,14.5116
1996-05-03,14.4114
1996-05-06,14.2508
1996-05-07,14.0355
1996-05-08,14.4114
1996-05-09,14.5434
1996-05-10,14.5434
1996-05-13,15.0849
1996-05-14,15.2128
1996-05-15,15.1484
1996-05-16,15.0214
1996-05-17,15.2753
1996-05-20,15.9171
1996-05-21,15.5362
1996-05-22,15.8863
1996-05-23,15.8536
1996-05-24,15.6949
1996-05-28,15.5659
1996-05-29,15.3071
1996-05-30,15.4975
1996-05-31,15.3388
1996-06-03,15.2128
1996-06-04,15.3071
1996-06-05,15.1166
1996-06-06,15.1791
1996-06-07,15.1484
1996-06-10,15.1484
1996-06-11,15.2426
1996-06-12,15.2753
1996-06-13,15.3071
1996-06-14,15.3071
1996-06-17,15.4082
1996-06-18,15.2753
1996-06-19,15.4975
1996-06-20,15.5362
1996-06-21,15.5659
1996-06-24,15.6245
1996-06-25,15.6245
1996-06-26,15.3745
1996-06-27,15.2426
1996-06-28,15.1484
1996-07-01,15.3745
1996-07-02,15.4648
1996-07-03,15.44
1996-07-05,15.1166
1996-07-08,15.1166
1996-07-09,15.2753
1996-07-10,15.3388
1996-07-11,15.4975
1996-07-12,15.6007
1996-07-15,15.2128
1996-07-16,14.9212
1996-07-17,14.6654
1996-07-18,15.0849
1996-07-19,14.9212
1996-07-22,14.7973
1996-07-23,14.829
1996-07-24,14.7973
1996-07-25,15.0849
1996-07-26,14.829
1996-07-29,14.7973
1996-07-30,14.6654
1996-07-31,14.8617
1996-08-01,14.9212
1996-08-02,15.2128
1996-08-05,15.3071
1996-08-06,15.2426
1996-08-07,14.9887
1996-08-08,15.0849
1996-08-09,14.829
1996-08-12,14.9887
1996-08-13,15.0899
1996-08-14,14.9619
1996-08-15,14.9332
1996-08-16,15.2882
1996-08-19,15.5471
1996-08-20,15.3517
1996-08-21,15.3517
1996-08-22,15.6116
1996-08-23,15.5173
1996-08-26,15.3517
1996-08-27,15.4856
1996-08-28,15.5173
1996-08-29,15.3517
1996-08-30,15.2565
1996-09-03,15.5173
1996-09-04,15.4519
1996-09-05,15.4856
1996-09-06,15.6116
1996-09-09,15.7127
1996-09-10,15.6413
1996-09-11,15.9369
1996-09-12,15.9042
1996-09-13,16.0996
1996-09-16,16.163
1996-09-17,16.3604
1996-09-18,16.2275
1996-09-19,16.0281
1996-09-20,16.1323
1996-09-23,16.1958
1996-09-24,16.163
1996-09-25,16.0996
1996-09-26,15.9676
1996-09-27,15.9676
1996-09-30,16.2275
1996-10-01,16.3287
1996-10-02,16.6788
1996-10-03,16.6163
1996-10-04,16.7076
1996-10-07,16.9416
1996-10-08,17.0983
1996-10-09,16.9416
1996-10-10,16.9069
1996-10-11,17.012
1996-10-14,17.3265
1996-10-15,17.0646
1996-10-16,17.2967
1996-10-17,17.3265
1996-10-18,17.4574
1996-10-21,17.4296
1996-10-22,17.5586
1996-10-23,17.4574
1996-10-24,17.2312
1996-10-25,17.3979
1996-10-28,17.0983
1996-10-29,17.3265
1996-10-30,17.1678
1996-10-31,17.0408
1996-11-01,16.8762
1996-11-04,16.8444
1996-11-05,16.6788
1996-11-06,16.9416
1996-11-07,17.0408
1996-11-08,17.1678
1996-11-11,17.137
1996-11-12,17.0795
1996-11-13,17.0795
1996-11-14,17.2441
1996-11-15,17.143
1996-11-18,17.2134
1996-11-19,17.631
1996-11-20,17.5675
1996-11-21,17.506
1996-11-22,17.6002
1996-11-25,17.7004
1996-11-26,17.7976
1996-11-27,17.4028
1996-11-29,17.506
1996-12-02,17.506
1996-12-03,17.1122
1996-12-04,17.017
1996-12-05,17.1817
1996-12-06,16.8196
1996-12-09,16.8196
1996-12-10,16.6203
1996-12-11,16.4318
1996-12-12,16.0014
1996-12-13,16.2007
1996-12-16,16.4874
1996-12-17,16.5201
1996-12-18,16.7502
1996-12-19,17.2134
1996-12-20,17.2134
1996-12-23,17.2441
1996-12-24,17.1122
1996-12-26,17.2759
1996-12-27,17.2441
1996-12-30,17.3711
1996-12-31,16.9823
1997-01-02,17.2134
1997-01-03,17.2759
1997-01-06,17.4742
1997-01-07,17.7004
1997-01-08,17.4405
1997-01-09,17.8601
1997-01-10,18.1546
1997-01-13,17.7976
1997-01-14,17.7658
1997-01-15,17.8938
1997-01-16,17.8938
1997-01-17,17.6002
1997-01-20,17.5347
1997-01-21,17.6647
1997-01-22,17.5347
1997-01-23,17.2441
1997-01-24,17.2759
1997-01-27,17.3086
1997-01-28,16.9823
1997-01-29,17.4028
1997-01-30,17.4742
1997-01-31,17.3384
1997-02-03,17.3086
1997-02-04,17.3711
1997-02-05,17.143
1997-02-06,17.0795
1997-02-07,17.1817
1997-02-10,17.017
1997-02-11,17.6002
1997-02-12,18.0674
1997-02-13,17.995
1997-02-14,17.8601
1997-02-18,17.9047
1997-02-19,17.7073
1997-02-20,17.2818
1997-02-21,17.6052
1997-02-24,17.4465
1997-02-25,17.9355
1997-02-26,17.6439
1997-02-27,17.4812
1997-02-28,16.9823
1997-03-03,17.2818
1997-03-04,17.1459
1997-03-05,17.2134
1997-03-06,17.5119
1997-03-07,17.4157
1997-03-10,17.747
1997-03-11,17.7073
1997-03-12,17.6052
1997-03-13,17.4465
1997-03-14,17.747
1997-03-17,17.6786
1997-03-18,17.6052
1997-03-19,17.8402
1997-03-20,17.873
1997-03-21,18.237
1997-03-24,18.5286
1997-03-25,18.8569
1997-03-26,18.9918
1997-03-27,18.3391
1997-03-31,18.3391
1997-04-01,18.1418
1997-04-02,17.6439
1997-04-03,16.9515
1997-04-04,17.1172
1997-04-07,17.1172
1997-04-08,17.1459
1997-04-09,17.1886
1997-04-10,16.9823
1997-04-11,16.3912
1997-04-14,16.8266
1997-04-15,16.8801
1997-04-16,17.1172
1997-04-17,16.7562
1997-04-18,17.023
1997-04-21,17.0537
1997-04-22,17.5417
1997-04-23,17.5417
1997-04-24,17.4465
1997-04-25,17.3136
1997-04-28,17.383
1997-04-29,17.873
1997-04-30,18.0376
1997-05-01,17.9047
1997-05-02,18.2023
1997-05-05,18.4701
1997-05-06,18.2995
1997-05-07,18.3391
1997-05-08,18.598
1997-05-09,18.7934
1997-05-12,19.1574
1997-05-13,19.0959
1997-05-14,18.9918
1997-05-15,18.6674
1997-05-16,18.6565
1997-05-19,18.7557
1997-05-20,18.6843
1997-05-21,18.6168
1997-05-22,18.4512
1997-05-23,18.8519
1997-05-27,18.6565
1997-05-28,18.6168
1997-05-29,18.8132
1997-05-30,18.5851
1997-06-02,18.6168
1997-06-03,18.9481
1997-06-04,19.1505
1997-06-05,19.1197
1997-06-06,19.2229
1997-06-09,19.089
1997-06-10,19.4837
1997-06-11,19.6117
1997-06-12,19.8844
1997-06-13,20.18
1997-06-16,20.4111
1997-06-17,20.2078
1997-06-18,19.7089
1997-06-19,19.7485
1997-06-20,19.7783
1997-06-23,19.3171
1997-06-24,19.7089
1997-06-25,19.5958
1997-06-26,19.6117
1997-06-27,19.3171
1997-06-30,19.6255
1997-07-01,20.0253
1997-07-02,20.0143
1997-07-03,20.1413
1997-07-07,20.0461
1997-07-08,20.1145
1997-07-09,19.7485
1997-07-10,19.813
1997-07-11,20.1145
1997-07-14,20.1274
1997-07-15,20.3466
1997-07-16,20.5916
1997-07-17,20.547
1997-07-18,20.0788
1997-07-21,19.8844
1997-07-22,20.6124
1997-07-23,20.3962
1997-07-24,20.4111
1997-07-25,20.7067
1997-07-28,20.7969
1997-07-29,20.8733
1997-07-30,21.1074
1997-07-31,20.9764
1997-08-01,20.8733
1997-08-04,21.1074
1997-08-05,21.2105
1997-08-06,21.2948
1997-08-07,20.7067
1997-08-08,20.6313
1997-08-11,21.2532
1997-08-12,21.4575
1997-08-13,20.9764
1997-08-14,20.8574
1997-08-15,20.4994
1997-08-18,20.7691
1997-08-19,21.1143
1997-08-20,21.2026
1997-08-21,21.0717
1997-08-22,21.2532
1997-08-25,21.0181
1997-08-26,20.9338
1997-08-27,21.388
1997-08-28,21.15
1997-08-29,20.7136
1997-09-02,21.5031
1997-09-03,21.4515
1997-09-04,21.3692
1997-09-05,20.9685
1997-09-08,21.5884
1997-09-09,21.8383
1997-09-10,21.7035
1997-09-11,21.6152
1997-09-12,22.0407
1997-09-15,22.0873
1997-09-16,23.2944
1997-09-17,23.1793
1997-09-18,23.6732
1997-09-19,23.3559
1997-09-22,22.7816
1997-09-23,22.8609
1997-09-24,22.6209
1997-09-25,22.118
1997-09-26,22.2262
1997-09-29,22.608
1997-09-30,22.2262
1997-10-01,22.7736
1997-10-02,22.5872
1997-10-03,22.977
1997-10-06,23.4957
1997-10-07,23.7278
1997-10-08,23.4253
1997-10-09,23.2547
1997-10-10,22.9571
1997-10-13,22.8748
1997-10-14,22.8441
1997-10-15,23.1902
1997-10-16,23.0047
1997-10-17,22.4731
1997-10-20,23.2716
1997-10-21,23.4957
1997-10-22,23.1287
1997-10-23,22.3422
1997-10-24,22.3422
1997-10-27,21.4049
1997-10-28,22.0407
1997-10-29,21.6539
1997-10-30,21.4684
1997-10-31,22.1865
1997-11-03,23.2041
1997-11-04,23.0573
1997-11-05,22.6755
1997-11-06,22.5455
1997-11-07,22.3422
1997-11-10,22.4225
1997-11-11,22.6755
1997-11-12,21.9078
1997-11-13,21.9346
1997-11-14,22.4563
1997-11-17,22.3829
1997-11-18,22.247
1997-11-19,22.1746
1997-11-20,22.6824
1997-11-21,22.7667
1997-11-24,22.3214
1997-11-25,21.7511
1997-11-26,21.5031
1997-11-28,21.6033
1997-12-01,21.4515
1997-12-02,21.1441
1997-12-03,21.1639
1997-12-04,20.91
1997-12-05,21.3484
1997-12-08,21.388
1997-12-09,21.1441
1997-12-10,21.0756
1997-12-11,20.8941
1997-12-12,20.3397
1997-12-15,20.5212
1997-12-16,20.4111
1997-12-17,20.174
1997-12-18,19.9519
1997-12-19,19.9836
1997-12-22,20.2574
1997-12-23,20.0411
1997-12-24,20.298
1997-12-26,20.2841
1997-12-29,20.8802
1997-12-30,21.0231
1997-12-31,20.7463
1998-01-02,21.0012
1998-01-05,20.3883
1998-01-06,19.8676
1998-01-07,20.5747
1998-01-08,19.7981
1998-01-09,19.1634
1998-01-12,19.7535
1998-01-13,20.1036
1998-01-14,20.3397
1998-01-15,20.4944
1998-01-16,20.6729
1998-01-20,21.0012
1998-01-21,20.7463
1998-01-22,20.3218
1998-01-23,19.935
1998-01-26,20.3526
1998-01-27,20.5916
1998-01-28,20.5053
1998-01-29,20.7265
1998-01-30,20.1344
1998-02-02,20.3704
1998-02-03,20.4567
1998-02-04,20.4716
1998-02-05,20.7751
1998-02-06,20.9268
1998-02-09,20.5916
1998-02-10,20.3397
1998-02-11,20.5549
1998-02-12,20.8386
1998-02-13,20.9814
1998-02-17,20.8574
1998-02-18,21.388
1998-02-19,21.278
1998-02-20,21.5031
1998-02-23,20.91
1998-02-24,21.399
1998-02-25,21.5884
1998-02-26,21.7917
1998-02-27,21.9584
1998-03-02,22.4166
1998-03-03,22.7389
1998-03-04,22.6755
1998-03-05,22.9571
1998-03-06,22.9294
1998-03-09,22.2509
1998-03-10,22.6893
1998-03-11,22.8103
1998-03-12,22.4731
1998-03-13,22.4969
1998-03-16,22.4969
1998-03-17,22.2817
1998-03-18,22.7052
1998-03-19,22.7498
1998-03-20,23.585
1998-03-23,23.585
1998-03-24,23.1962
1998-03-25,22.7498
1998-03-26,22.8937
1998-03-27,22.5376
1998-03-30,22.5515
1998-03-31,21.8076
1998-04-01,22.4047
1998-04-02,22.6576
1998-04-03,22.2509
1998-04-06,21.759
1998-04-07,21.9286
1998-04-08,21.4614
1998-04-09,21.8076
1998-04-13,21.4119
1998-04-14,21.4119
1998-04-15,21.7441
1998-04-16,22.7389
1998-04-17,22.6398
1998-04-20,22.7389
1998-04-21,23.0653
1998-04-22,22.8222
1998-04-23,22.8818
1998-04-24,22.3829
1998-04-27,22.6398
1998-04-28,22.3462
1998-04-29,22.608
1998-04-30,22.4563
1998-05-01,23.4511
1998-05-04,23.4025
1998-05-05,23.4025
1998-05-06,23.2656
1998-05-07,22.9442
1998-05-08,23.0454
1998-05-11,23.0821
1998-05-12,22.8937
1998-05-13,22.9571
1998-05-14,23.3192
1998-05-15,23.0821
1998-05-18,22.614
1998-05-19,22.4791
1998-05-20,22.2896
1998-05-21,22.0873
1998-05-22,22.1369
1998-05-26,21.643
1998-05-27,21.8126
1998-05-28,21.9455
1998-05-29,21.8463
1998-06-01,21.6092
1998-06-02,21.5735
1998-06-03,21.5884
1998-06-04,21.9137
1998-06-05,22.5614
1998-06-08,22.1557
1998-06-09,21.884
1998-06-10,21.7312
1998-06-11,21.3484
1998-06-12,22.2509
1998-06-15,21.7312
1998-06-16,22.2262
1998-06-17,22.8867
1998-06-18,22.4096
1998-06-19,22.242
1998-06-22,22.3591
1998-06-23,22.9938
1998-06-24,22.977
1998-06-25,23.0206
1998-06-26,22.8689
1998-06-29,22.5614
1998-06-30,22.9075
1998-07-01,23.2309
1998-07-02,23.2805
1998-07-06,23.1416
1998-07-07,22.5614
1998-07-08,22.7439
1998-07-09,22.1557
1998-07-10,22.3908
1998-07-13,22.118
1998-07-14,22.4791
1998-07-15,22.6824
1998-07-16,22.732
1998-07-17,22.6507
1998-07-20,22.4295
1998-07-21,22.6507
1998-07-22,23.0047
1998-07-23,22.3025
1998-07-24,22.7052
1998-07-27,23.3836
1998-07-28,23.4025
1998-07-29,23.4025
1998-07-30,23.3311
1998-07-31,22.5951
1998-08-03,22.1865
1998-08-04,21.4188
1998-08-05,21.519
1998-08-06,21.0449
1998-08-07,21.1569
1998-08-10,20.7017
1998-08-11,21.7035
1998-08-12,21.8463
1998-08-13,21.8274
1998-08-14,21.9137
1998-08-17,22.1686
1998-08-18,22.1815
1998-08-19,22.2341
1998-08-20,22.1815
1998-08-21,22.0913
1998-08-24,21.6806
1998-08-25,21.5458
1998-08-26,21.0806
1998-08-27,20.8048
1998-08-28,20.7354
1998-08-31,20.4111
1998-09-01,20.8386
1998-09-02,20.4299
1998-09-03,20.8574
1998-09-04,21.4575
1998-09-08,22.0476
1998-09-09,22.1131
1998-09-10,22.0476
1998-09-11,22.732
1998-09-14,22.732
1998-09-15,22.7736
1998-09-16,22.8034
1998-09-17,22.4563
1998-09-18,22.977
1998-09-21,22.6626
1998-09-22,22.3422
1998-09-23,23.338
1998-09-24,22.6507
1998-09-25,22.977
1998-09-28,23.3559
1998-09-29,24.2455
1998-09-30,23.1674
1998-10-01,23.1476
1998-10-02,24.1493
1998-10-05,24.5064
1998-10-06,24.1761
1998-10-07,24.0799
1998-10-08,23.7714
1998-10-09,23.6108
1998-10-12,23.4352
1998-10-13,23.0276
1998-10-14,23.1793
1998-10-15,23.6296
1998-10-16,23.9549
1998-10-19,23.7893
1998-10-20,24.0799
1998-10-21,24.0452
1998-10-22,22.4563
1998-10-23,22.3025
1998-10-26,22.1637
1998-10-27,21.8007
1998-10-28,21.635
1998-10-29,22.0099
1998-10-30,22.4563
1998-11-02,22.3591
1998-11-03,22.2509
1998-11-04,21.9405
1998-11-05,22.3422
1998-11-06,22.9571
1998-11-09,22.7211
1998-11-10,22.1815
1998-11-11,22.0099
1998-11-12,22.8689
1998-11-13,22.8689
1998-11-16,22.9353
1998-11-17,22.2509
1998-11-18,22.367
1998-11-19,22.2817
1998-11-20,22.4563
1998-11-23,22.2956
1998-11-24,22.1131
1998-11-25,22.3154
1998-11-27,23.7764
1998-11-30,23.2259
1998-12-01,22.7439
1998-12-02,22.367
1998-12-03,22.2123
1998-12-04,22.7736
1998-12-07,22.8153
1998-12-08,22.8867
1998-12-09,23.9282
1998-12-10,23.4957
1998-12-11,23.8587
1998-12-14,23.7952
1998-12-15,23.0454
1998-12-16,23.3618
1998-12-17,22.9353
1998-12-18,23.0454
1998-12-21,23.3251
1998-12-22,23.2547
1998-12-23,23.6058
1998-12-24,23.5136
1998-12-28,23.6861
1998-12-29,23.6375
1998-12-30,23.3777
1998-12-31,23.0276
1999-01-04,22.7865
1999-01-05,22.4563
1999-01-06,23.1129
1999-01-07,23.2944
1999-01-08,23.3073
1999-01-11,23.3618
1999-01-12,22.7865
1999-01-13,22.5733
1999-01-14,22.1815
1999-01-15,22.2262
1999-01-19,22.367
1999-01-20,22.2123
1999-01-21,21.9346
1999-01-22,22.2123
1999-01-25,22.1815
1999-01-26,22.0744
1999-01-27,21.2413
1999-01-28,21.031
1999-01-29,20.6809
1999-02-01,20.4567
1999-02-02,20.8108
1999-02-03,21.1004
1999-02-04,21.3623
1999-02-05,21.9008
1999-02-08,22.7052
1999-02-09,22.1448
1999-02-10,21.7649
1999-02-11,22.0238
1999-02-12,22.1815
1999-02-16,22.0744
1999-02-17,21.6539
1999-02-18,21.8274
1999-02-19,21.5239
1999-02-22,21.8076
1999-02-23,22.0476
1999-02-24,21.9078
1999-02-25,21.9643
1999-02-26,21.51
1999-03-01,21.278
1999-03-02,21.1778
1999-03-03,21.8274
1999-03-04,22.1944
1999-03-05,22.7498
1999-03-08,22.6824
1999-03-09,22.367
1999-03-10,23.2944
1999-03-11,23.8022
1999-03-12,23.698
1999-03-15,23.6108
1999-03-16,23.8835
1999-03-17,23.9549
1999-03-18,24.2039
1999-03-19,24.4826
1999-03-22,24.7296
1999-03-23,24.4489
1999-03-24,23.9212
1999-03-25,24.3219
1999-03-26,24.2902
1999-03-29,25.0817
1999-03-30,24.9081
1999-03-31,24.8397
1999-04-01,24.2902
1999-04-05,25.3604
1999-04-06,25.0618
1999-04-07,25.16
1999-04-08,26.2292
1999-04-09,26.3056
1999-04-12,26.7172
1999-04-13,26.4474
1999-04-14,25.4982
1999-04-15,26.7886
1999-04-16,27.6634
1999-04-19,28.5243
1999-04-20,27.1576
1999-04-21,26.9662
1999-04-22,27.5623
1999-04-23,26.8253
1999-04-26,26.7053
1999-04-27,27.6833
1999-04-28,28.7842
1999-04-29,28.9717
1999-04-30,27.9124
1999-05-03,28.56
1999-05-04,28.0661
1999-05-05,27.9947
1999-05-06,27.3728
1999-05-07,26.5476
1999-05-10,26.9295
1999-05-11,27.4432
1999-05-12,26.496
1999-05-13,26.4256
1999-05-14,26.4256
1999-05-17,26.8253
1999-05-18,26.0834
1999-05-19,25.9257
1999-05-20,26.3978
1999-05-21,26.3115
1999-05-24,25.8722
1999-05-25,25.6262
1999-05-26,26.4891
1999-05-27,26.1925
1999-05-28,26.0428
1999-06-01,25.4645
1999-06-02,25.9039
1999-06-03,25.7859
1999-06-04,25.7859
1999-06-07,25.9257
1999-06-08,26.1152
1999-06-09,26.0834
1999-06-10,26.26
1999-06-11,26.2054
1999-06-14,26.6815
1999-06-15,27.0356
1999-06-16,26.983
1999-06-17,26.383
1999-06-18,26.2411
1999-06-21,25.5429
1999-06-22,25.3832
1999-06-23,26.0834
1999-06-24,25.8027
1999-06-25,25.3832
1999-06-28,25.1997
1999-06-29,26.383
1999-06-30,26.7698
1999-07-01,27.1576
1999-07-02,27.107
1999-07-06,27.6833
1999-07-07,28.0721
1999-07-08,27.6337
1999-07-09,27.3847
1999-07-12,27.8618
1999-07-13,27.351
1999-07-14,27.1258
1999-07-15,27.3024
1999-07-16,26.9295
1999-07-19,26.7886
1999-07-20,26.2729
1999-07-21,26.5407
1999-07-22,26.3641
1999-07-23,26.4187
1999-07-26,26.015
1999-07-27,25.7859
1999-07-28,25.9733
1999-07-29,25.7264
1999-07-30,25.6966
1999-08-02,25.6966
1999-08-03,26.1925
1999-08-04,26.3482
1999-08-05,26.8769
1999-08-06,26.983
1999-08-09,27.2121
1999-08-10,27.2637
1999-08-11,27.0524
1999-08-12,27.0524
1999-08-13,27.2469
