Date,PG.US
1994-12-19,11.0026
1994-12-20,10.8665
1994-12-21,10.9817
1994-12-22,11.0026
1994-12-23,10.9817
1994-12-27,11.1307
1994-12-28,11.0423
1994-12-29,11.0224
1994-12-30,10.932
1995-01-03,11.0026
1995-01-04,10.9112
1995-01-05,10.7522
1995-01-06,10.785
1995-01-09,10.7323
1995-01-10,10.8665
1995-01-11,10.8466
1995-01-12,10.9519
1995-01-13,11.0224
1995-01-16,11.1089
1995-01-17,11.1496
1995-01-18,10.9112
1995-01-19,10.8665
1995-01-20,10.8257
1995-01-23,10.932
1995-01-24,10.9112
1995-01-25,11.0672
1995-01-26,11.1089
1995-01-27,11.4228
1995-01-30,11.5997
1995-01-31,11.4844
1995-02-01,11.2629
1995-02-02,11.3473
1995-02-03,11.4626
1995-02-06,11.7249
1995-02-07,11.706
1995-02-08,11.5699
1995-02-09,11.548
1995-02-10,11.5272
1995-02-13,11.6186
1995-02-14,11.5043
1995-02-15,11.5043
1995-02-16,11.5272
1995-02-17,11.5997
1995-02-21,11.6822
1995-02-22,11.5997
1995-02-23,11.7249
1995-02-24,11.7676
1995-02-27,11.706
1995-02-28,11.7249
1995-03-01,11.5699
1995-03-02,11.6593
1995-03-03,11.6593
1995-03-06,11.7249
1995-03-07,11.5272
1995-03-08,11.5043
1995-03-09,11.6394
1995-03-10,11.861
1995-03-13,11.861
1995-03-14,12.1004
1995-03-15,12.1471
1995-03-16,12.0766
1995-03-17,12.2376
1995-03-20,12.2564
1995-03-21,12.2376
1995-03-22,12.2376
1995-03-23,12.165
1995-03-24,12.3449
1995-03-27,12.165
1995-03-28,12.1004
1995-03-29,11.9037
1995-03-30,11.8372
1995-03-31,11.6822
1995-04-03,11.6394
1995-04-04,11.9246
1995-04-05,11.9455
1995-04-06,12.1004
1995-04-07,12.1263
1995-04-10,12.1263
1995-04-11,11.8789
1995-04-12,11.9663
1995-04-13,11.9941
1995-04-17,11.7467
1995-04-18,11.9663
1995-04-19,11.9663
1995-04-20,12.1004
1995-04-21,12.1899
1995-04-24,12.3449
1995-04-25,11.9941
1995-04-26,12.0766
1995-04-27,12.0379
1995-04-28,12.32
1995-05-01,12.2376
1995-05-02,12.32
1995-05-03,12.5187
1995-05-04,12.5406
1995-05-05,12.4144
1995-05-08,12.634
1995-05-09,12.5585
1995-05-10,12.5187
1995-05-11,12.476
1995-05-12,12.2376
1995-05-15,12.2376
1995-05-16,12.1899
1995-05-17,12.165
1995-05-18,11.9941
1995-05-19,11.9941
1995-05-22,12.1263
1995-05-23,12.1899
1995-05-24,12.165
1995-05-25,12.3906
1995-05-26,12.2783
1995-05-30,12.2783
1995-05-31,12.6727
1995-06-01,12.5187
1995-06-02,12.3906
1995-06-05,12.3617
1995-06-06,12.476
1995-06-07,12.4541
1995-06-08,12.476
1995-06-09,12.3906
1995-06-12,12.5187
1995-06-13,12.6121
1995-06-14,12.6727
1995-06-15,12.788
1995-06-16,12.8953
1995-06-19,13.0552
1995-06-20,12.9171
1995-06-21,12.9857
1995-06-22,12.9171
1995-06-23,12.5585
1995-06-26,12.6548
1995-06-27,12.7582
1995-06-28,12.8118
1995-06-29,12.7403
1995-06-30,12.6727
1995-07-03,12.7184
1995-07-05,12.5913
1995-07-06,12.3449
1995-07-07,12.165
1995-07-10,12.1899
1995-07-11,12.32
1995-07-12,12.3449
1995-07-13,12.2783
1995-07-14,12.2564
1995-07-17,12.2564
1995-07-18,12.2564
1995-07-19,12.1263
1995-07-20,11.8183
1995-07-21,11.7954
1995-07-24,11.861
1995-07-25,11.9941
1995-07-26,12.2992
1995-07-27,12.3617
1995-07-28,12.2992
1995-07-31,12.1471
1995-08-01,12.1263
1995-08-02,12.2564
1995-08-03,12.0587
1995-08-04,12.2783
1995-08-07,12.2376
1995-08-08,12.165
1995-08-09,12.0587
1995-08-10,12.1004
1995-08-11,12.1263
1995-08-14,12.1471
1995-08-15,12.0587
1995-08-16,11.861
1995-08-17,11.8183
1995-08-18,11.8372
1995-08-21,11.8183
1995-08-22,11.861
1995-08-23,11.9246
1995-08-24,12.0379
1995-08-25,12.1471
1995-08-28,12.2127
1995-08-29,12.2564
1995-08-30,12.2564
1995-08-31,12.2376
1995-09-01,12.2376
1995-09-05,12.2783
1995-09-06,12.2783
1995-09-07,12.2376
1995-09-08,12.2783
1995-09-11,12.5406
1995-09-12,12.634
1995-09-13,12.9171
1995-09-14,13.1606
1995-09-15,13.249
1995-09-18,13.1993
1995-09-19,13.3126
1995-09-20,13.2718
1995-09-21,13.3563
1995-09-22,13.5113
1995-09-25,13.6891
1995-09-26,13.7726
1995-09-27,13.6891
1995-09-28,13.5749
1995-09-29,13.5749
1995-10-02,13.6255
1995-10-03,13.8024
1995-10-04,13.9286
1995-10-05,13.9286
1995-10-06,14.1303
1995-10-09,14.3051
1995-10-10,14.1988
1995-10-11,14.1054
1995-10-12,14.2197
1995-10-13,14.1501
1995-10-16,13.9981
1995-10-17,14.1054
1995-10-18,14.0856
1995-10-19,14.329
1995-10-20,14.2843
1995-10-23,14.2624
1995-10-24,14.7661
1995-10-25,14.5684
1995-10-26,14.4383
1995-10-27,14.3687
1995-10-30,14.329
1995-10-31,14.2843
1995-11-01,14.5247
1995-11-02,14.7045
1995-11-03,14.6797
1995-11-06,14.4631
1995-11-07,14.2843
1995-11-08,14.5466
1995-11-09,14.7045
1995-11-10,14.639
1995-11-13,14.8804
1995-11-14,14.7045
1995-11-15,15.3186
1995-11-16,15.4954
1995-11-17,15.6951
1995-11-20,15.4755
1995-11-21,15.257
1995-11-22,15.0374
1995-11-24,15.257
1995-11-27,15.4755
1995-11-28,15.0374
1995-11-29,15.1626
1995-11-30,15.257
1995-12-01,14.945
1995-12-04,14.9032
1995-12-05,15.2957
1995-12-06,15.5173
1995-12-07,15.5173
1995-12-08,15.3623
1995-12-11,15.2798
1995-12-12,15.1626
1995-12-13,15.257
1995-12-14,15.1854
1995-12-15,15.1626
1995-12-18,14.794
1995-12-19,14.8357
1995-12-20,14.5684
1995-12-21,14.5247
1995-12-22,14.639
1995-12-26,14.7264
1995-12-27,14.6568
1995-12-28,14.6797
1995-12-29,14.639
1996-01-02,14.6568
1996-01-03,15.1
1996-01-04,15.3384
1996-01-05,15.4149
1996-01-08,15.4755
1996-01-09,15.4517
1996-01-10,15.257
1996-01-11,15.0155
1996-01-12,15.0592
1996-01-15,15.1
1996-01-16,15.6504
1996-01-17,15.2142
1996-01-18,15.1854
1996-01-19,15.3186
1996-01-22,15.2341
1996-01-23,15.1854
1996-01-24,15.56
1996-01-25,15.1218
1996-01-26,15.3384
1996-01-29,15.0592
1996-01-30,14.9639
1996-01-31,14.8158
1996-02-01,14.794
1996-02-02,14.7045
1996-02-05,14.7661
1996-02-06,14.5972
1996-02-07,14.7661
1996-02-08,15.1626
1996-02-09,15.4755
1996-02-12,15.2798
1996-02-13,15.4517
1996-02-14,15.1218
1996-02-15,15.2142
1996-02-16,15.1854
1996-02-20,14.8804
1996-02-21,14.7453
1996-02-22,14.6191
1996-02-23,14.7045
1996-02-26,14.7264
1996-02-27,14.639
1996-02-28,14.484
1996-02-29,14.4631
1996-03-01,14.9241
1996-03-04,15.1
1996-03-05,15.4328
1996-03-06,15.257
1996-03-07,15.4328
1996-03-08,15.0374
1996-03-11,15.1626
1996-03-12,15.1
1996-03-13,14.9032
1996-03-14,14.8357
1996-03-15,14.6568
1996-03-18,15.0592
1996-03-19,15.0374
1996-03-20,15.3384
1996-03-21,15.3623
1996-03-22,15.4954
1996-03-25,15.2957
1996-03-26,15.4149
1996-03-27,15.1218
1996-03-28,15.1218
1996-03-29,14.945
1996-04-01,15.2341
1996-04-02,15.2142
1996-04-03,15.2957
1996-04-04,15.3623
1996-04-08,14.9241
1996-04-09,14.639
1996-04-10,14.2843
1996-04-11,14.484
1996-04-12,14.6797
1996-04-15,14.8566
1996-04-16,15.0592
1996-04-17,14.8158
1996-04-18,14.9032
1996-04-19,14.7661
1996-04-22,15.0155
1996-04-23,14.9907
1996-04-24,14.9032
1996-04-25,15.0781
1996-04-26,14.9639
1996-04-29,14.8566
1996-04-30,14.9032
1996-05-01,14.945
1996-05-02,14.6568
1996-05-03,14.639
1996-05-06,14.6797
1996-05-07,14.5684
1996-05-08,14.8566
1996-05-09,15.094
1996-05-10,15.2142
1996-05-13,15.3384
1996-05-14,15.2957
1996-05-15,15.3186
1996-05-16,15.4755
1996-05-17,15.4517
1996-05-20,15.4517
1996-05-21,15.6136
1996-05-22,15.8491
1996-05-23,15.7806
1996-05-24,15.9365
1996-05-28,15.7388
1996-05-29,15.5173
1996-05-30,15.6733
1996-05-31,15.4954
1996-06-03,15.4755
1996-06-04,15.6305
1996-06-05,15.9167
1996-06-06,16.0061
1996-06-07,15.9793
1996-06-10,16.0279
1996-06-11,15.8491
1996-06-12,15.7607
1996-06-13,15.7388
1996-06-14,15.717
1996-06-17,15.6305
1996-06-18,15.4755
1996-06-19,15.8491
1996-06-20,15.9167
1996-06-21,16.0061
1996-06-24,16.1333
1996-06-25,16.488
1996-06-26,16.488
1996-06-27,16.0915
1996-06-28,15.9793
1996-07-01,15.9793
1996-07-02,15.717
1996-07-03,15.7388
1996-07-05,15.4755
1996-07-08,15.4328
1996-07-09,15.56
1996-07-10,15.6136
1996-07-11,15.4149
1996-07-12,15.2142
1996-07-15,14.8357
1996-07-16,14.9032
1996-07-17,14.8804
1996-07-18,15.1218
1996-07-19,15.0781
1996-07-22,15.1904
1996-07-23,15.1904
1996-07-24,15.0781
1996-07-25,15.0592
1996-07-26,15.3186
1996-07-29,15.3384
1996-07-30,15.56
1996-07-31,15.7388
1996-08-01,15.8084
1996-08-02,16.0061
1996-08-05,16.0915
1996-08-06,16.0498
1996-08-07,16.0061
1996-08-08,15.4954
1996-08-09,15.4755
1996-08-12,15.6504
1996-08-13,15.6504
1996-08-14,15.7806
1996-08-15,15.6951
1996-08-16,15.9167
1996-08-19,15.9564
1996-08-20,15.8292
1996-08-21,15.717
1996-08-22,15.9793
1996-08-23,15.9564
1996-08-26,15.7806
1996-08-27,15.9793
1996-08-28,16.2048
1996-08-29,15.8292
1996-08-30,15.6733
1996-09-03,15.6951
1996-09-04,15.6136
1996-09-05,15.4954
1996-09-06,15.6136
1996-09-09,15.7806
1996-09-10,16.0061
1996-09-11,16.0061
1996-09-12,16.0279
1996-09-13,16.2902
1996-09-16,16.4005
1996-09-17,16.334
1996-09-18,16.2902
1996-09-19,16.0717
1996-09-20,16.4482
1996-09-23,16.5357
1996-09-24,16.7721
1996-09-25,16.9072
1996-09-26,17.0006
1996-09-27,17.0642
1996-09-30,17.1884
1996-10-01,17.2411
1996-10-02,17.1477
1996-10-03,17.3037
1996-10-04,17.6186
1996-10-07,17.4408
1996-10-08,17.1695
1996-10-09,17.0225
1996-10-10,16.8258
1996-10-11,16.6887
1996-10-14,16.8446
1996-10-15,17.1477
1996-10-16,16.9281
1996-10-17,17.1884
1996-10-18,17.4825
1996-10-21,17.0642
1996-10-22,17.1278
1996-10-23,16.9708
1996-10-24,16.5704
1996-10-25,16.5704
1996-10-28,16.7999
1996-10-29,17.2619
1996-10-30,17.2411
1996-10-31,17.4626
1996-11-01,17.4626
1996-11-04,17.6991
1996-11-05,17.9842
1996-11-06,18.5367
1996-11-07,18.4532
1996-11-08,18.5814
1996-11-11,18.3151
1996-11-12,18.4532
1996-11-13,18.6509
1996-11-14,18.7572
1996-11-15,18.8933
1996-11-18,18.9748
1996-11-19,19.0275
1996-11-20,19.248
1996-11-21,19.2242
1996-11-22,19.2679
1996-11-25,19.5521
1996-11-26,19.2888
1996-11-27,19.2242
1996-11-29,19.1765
1996-12-02,19.1537
1996-12-03,18.4751
1996-12-04,18.4085
1996-12-05,18.2108
1996-12-06,18.2793
1996-12-09,18.8009
1996-12-10,18.7145
1996-12-11,18.7572
1996-12-12,18.4532
1996-12-13,18.5367
1996-12-16,18.5595
1996-12-17,18.5367
1996-12-18,18.3618
1996-12-19,18.5287
1996-12-20,19.0672
1996-12-23,19.1129
1996-12-24,19.248
1996-12-26,19.2242
1996-12-27,19.3981
1996-12-30,19.2888
1996-12-31,18.9748
1997-01-02,18.8009
1997-01-03,19.1129
1997-01-06,19.248
1997-01-07,19.5938
1997-01-08,19.248
1997-01-09,19.3514
1997-01-10,19.2679
1997-01-13,19.0911
1997-01-14,19.4438
1997-01-15,19.2679
1997-01-16,19.6862
1997-01-17,19.9266
1997-01-20,19.8631
1997-01-21,19.7468
1997-01-22,19.7468
1997-01-23,19.5103
1997-01-24,19.2242
1997-01-27,18.9997
1997-01-28,19.4885
1997-01-29,19.6157
1997-01-30,20.3449
1997-01-31,20.3867
1997-02-03,20.4582
1997-02-04,20.7423
1997-02-05,20.6102
1997-02-06,21.098
1997-02-07,21.5551
1997-02-10,21.6296
1997-02-11,21.8472
1997-02-12,22.2436
1997-02-13,22.3728
1997-02-14,22.024
1997-02-18,22.8377
1997-02-19,22.4155
1997-02-20,22.0906
1997-02-21,21.9147
1997-02-24,22.024
1997-02-25,21.7339
1997-02-26,21.4756
1997-02-27,21.2749
1997-02-28,21.1825
1997-03-03,21.2282
1997-03-04,20.9619
1997-03-05,21.2282
1997-03-06,20.9838
1997-03-07,21.252
1997-03-10,21.9952
1997-03-11,22.3092
1997-03-12,22.0479
1997-03-13,21.3564
1997-03-14,22.177
1997-03-17,22.1293
1997-03-18,21.9147
1997-03-19,21.5551
1997-03-20,21.2282
1997-03-21,21.4756
1997-03-24,21.7587
1997-03-25,21.2004
1997-03-26,21.3365
1997-03-27,20.7423
1997-03-31,20.2406
1997-04-01,20.6778
1997-04-02,20.326
1997-04-03,20.2803
1997-04-04,20.9838
1997-04-07,20.6778
1997-04-08,20.4175
1997-04-09,21.1189
1997-04-10,21.098
1997-04-11,20.5228
1997-04-14,21.098
1997-04-15,21.4955
1997-04-16,21.8472
1997-04-17,21.4279
1997-04-18,21.6902
1997-04-21,21.6902
1997-04-22,22.6867
1997-04-23,22.1293
1997-04-24,21.6902
1997-04-25,21.4279
1997-04-28,21.9773
1997-04-29,22.5278
1997-04-30,22.177
1997-05-01,22.1522
1997-05-02,22.487
1997-05-05,22.9242
1997-05-06,23.3236
1997-05-07,23.0126
1997-05-08,22.9242
1997-05-09,23.2799
1997-05-12,23.5869
1997-05-13,23.3673
1997-05-14,22.9898
1997-05-15,23.565
1997-05-16,23.0414
1997-05-19,23.259
1997-05-20,23.5402
1997-05-21,23.7399
1997-05-22,24.0956
1997-05-23,24.338
1997-05-27,24.3569
1997-05-28,24.2516
1997-05-29,24.0747
1997-05-30,24.3171
1997-06-02,23.565
1997-06-03,23.6803
1997-06-04,23.5004
1997-06-05,23.5004
1997-06-06,24.03
1997-06-09,24.5129
1997-06-10,24.5745
1997-06-11,24.6202
1997-06-12,25.2839
1997-06-13,25.1925
1997-06-16,24.955
1997-06-17,24.6202
1997-06-18,24.4721
1997-06-19,25.0673
1997-06-20,24.7106
1997-06-23,24.1373
1997-06-24,24.2724
1997-06-25,24.0042
1997-06-26,24.0747
1997-06-27,24.5695
1997-06-30,24.9133
1997-07-01,24.6202
1997-07-02,24.9719
1997-07-03,25.3912
1997-07-07,25.414
1997-07-08,26.341
1997-07-09,26.3052
1997-07-10,26.341
1997-07-11,26.2585
1997-07-14,26.1602
1997-07-15,26.9033
1997-07-16,27.0713
1997-07-17,26.9957
1997-07-18,26.2267
1997-07-21,26.3648
1997-07-22,26.7821
1997-07-23,26.803
1997-07-24,27.0713
1997-07-25,27.0375
1997-07-28,26.6728
1997-07-29,26.5169
1997-07-30,27.0037
1997-07-31,26.8258
1997-08-01,26.6957
1997-08-04,26.3191
1997-08-05,26.0996
1997-08-06,26.2267
1997-08-07,25.8611
1997-08-08,25.3723
1997-08-11,25.8472
1997-08-12,25.115
1997-08-13,24.9947
1997-08-14,25.4697
1997-08-15,24.0827
1997-08-18,23.8323
1997-08-19,24.491
1997-08-20,24.8686
1997-08-21,24.3171
1997-08-22,24.4215
1997-08-25,24.03
1997-08-26,24.1592
1997-08-27,24.03
1997-08-28,23.7856
1997-08-29,23.4826
1997-09-02,24.338
1997-09-03,24.181
1997-09-04,24.0608
1997-09-05,23.4587
1997-09-08,23.565
1997-09-09,23.5988
1997-09-10,22.8248
1997-09-11,23.1895
1997-09-12,23.5402
1997-09-15,23.877
1997-09-16,25.1925
1997-09-17,25.2163
1997-09-18,25.0861
1997-09-19,25.1706
1997-09-22,25.0484
1997-09-23,24.8686
1997-09-24,24.3171
1997-09-25,24.1592
1997-09-26,24.4721
1997-09-29,24.7762
1997-09-30,24.3569
1997-10-01,24.9331
1997-10-02,25.1537
1997-10-03,25.1299
1997-10-06,25.3912
1997-10-07,26.0628
1997-10-08,25.6833
1997-10-09,25.5899
1997-10-10,25.6127
1997-10-13,25.6614
1997-10-14,25.414
1997-10-15,25.3723
1997-10-16,24.9719
1997-10-17,24.8477
1997-10-20,25.3296
1997-10-21,25.7488
1997-10-22,25.4647
1997-10-23,24.955
1997-10-24,24.9331
1997-10-27,23.1666
1997-10-28,24.7354
1997-10-29,24.03
1997-10-30,23.7607
1997-10-31,23.9843
1997-11-03,25.0156
1997-11-04,25.3077
1997-11-05,25.4826
1997-11-06,25.267
1997-11-07,25.0156
1997-11-10,25.0156
1997-11-11,25.5054
1997-11-12,25.2839
1997-11-13,25.8114
1997-11-14,26.4046
1997-11-17,26.0996
1997-11-18,25.8412
1997-11-19,26.3003
1997-11-20,26.8258
1997-11-21,27.0713
1997-11-24,27.0037
1997-11-25,27.419
1997-11-26,26.6957
1997-11-28,26.8735
1997-12-01,27.4915
1997-12-02,27.888
1997-12-03,28.0857
1997-12-04,27.9515
1997-12-05,28.4364
1997-12-08,28.2864
1997-12-09,28.194
1997-12-10,28.0857
1997-12-11,28.2158
1997-12-12,28.4364
1997-12-15,28.4831
1997-12-16,29.4041
1997-12-17,28.6828
1997-12-18,27.9953
1997-12-19,28.1721
1997-12-22,28.1721
1997-12-23,27.419
1997-12-24,27.5352
1997-12-26,27.3773
1997-12-29,28.1493
1997-12-30,28.4831
1997-12-31,28.1493
1998-01-02,28.5497
1998-01-05,29.12
1998-01-06,29.0305
1998-01-07,28.7255
1998-01-08,28.3937
1998-01-09,27.8174
1998-01-12,29.0305
1998-01-13,28.6113
1998-01-14,28.4145
1998-01-15,28.194
1998-01-16,27.9734
1998-01-20,28.4831
1998-01-21,28.5695
1998-01-22,28.1721
1998-01-23,27.6475
1998-01-26,27.6902
1998-01-27,28.5258
1998-01-28,27.9515
1998-01-29,27.5144
1998-01-30,27.6475
1998-02-02,28.038
1998-02-03,28.6828
1998-02-04,28.346
1998-02-05,28.0857
1998-02-06,28.9203
1998-02-09,28.7474
1998-02-10,29.2074
1998-02-11,29.5422
1998-02-12,29.6048
1998-02-13,29.8741
1998-02-17,29.3624
1998-02-18,29.7608
1998-02-19,29.0991
1998-02-20,29.4041
1998-02-23,29.5174
1998-02-24,29.2561
1998-02-25,29.427
1998-02-26,29.4558
1998-02-27,29.9367
1998-03-02,29.0991
1998-03-03,29.0087
1998-03-04,28.963
1998-03-05,28.4602
1998-03-06,29.4975
1998-03-09,30.0718
1998-03-10,30.3559
1998-03-11,30.5298
1998-03-12,29.6972
1998-03-13,29.0792
1998-03-16,28.9878
1998-03-17,29.4558
1998-03-18,29.8741
1998-03-19,30.0718
1998-03-20,30.0926
1998-03-23,30.4384
1998-03-24,30.4712
1998-03-25,30.0926
1998-03-26,30.3351
1998-03-27,29.6734
1998-03-30,30.1135
1998-03-31,29.7608
1998-04-01,30.8895
1998-04-02,31.5909
1998-04-03,31.0852
1998-04-06,30.6659
1998-04-07,30.6898
1998-04-08,30.4384
1998-04-09,30.4195
1998-04-13,29.9794
1998-04-14,29.6048
1998-04-15,29.2759
1998-04-16,29.2283
1998-04-17,30.0221
1998-04-20,29.6257
1998-04-21,29.4041
1998-04-22,29.6257
1998-04-23,30.3351
1998-04-24,30.1562
1998-04-27,29.427
1998-04-28,28.4831
1998-04-29,28.7474
1998-04-30,28.9878
1998-05-01,29.427
1998-05-04,29.6972
1998-05-05,29.5174
1998-05-06,29.0087
1998-05-07,28.503
1998-05-08,28.5695
1998-05-11,28.5497
1998-05-12,28.6828
1998-05-13,29.2283
1998-05-14,29.3226
1998-05-15,28.9034
1998-05-18,29.8005
1998-05-19,29.4975
1998-05-20,29.9794
1998-05-21,29.581
1998-05-22,29.581
1998-05-26,28.963
1998-05-27,29.2074
1998-05-28,29.6535
1998-05-29,29.581
1998-06-01,30.1562
1998-06-02,30.2188
1998-06-03,30.2725
1998-06-04,30.4911
1998-06-05,30.9938
1998-06-08,30.9938
1998-06-09,31.1279
1998-06-10,30.6182
1998-06-11,29.8244
1998-06-12,30.0718
1998-06-15,29.9138
1998-06-16,30.815
1998-06-17,31.4618
1998-06-18,31.7042
1998-06-19,31.1726
1998-06-22,30.5765
1998-06-23,31.1279
1998-06-24,32.0499
1998-06-25,31.8492
1998-06-26,31.88
1998-06-29,32.5189
1998-06-30,32.1185
1998-07-01,32.5557
1998-07-02,32.6461
1998-07-06,33.1577
1998-07-07,32.5398
1998-07-08,32.4225
1998-07-09,31.88
1998-07-10,32.6033
1998-07-13,32.1632
1998-07-14,32.9352
1998-07-15,32.2059
1998-07-16,32.5795
1998-07-17,31.9228
1998-07-20,31.7459
1998-07-21,31.1279
1998-07-22,30.7285
1998-07-23,30.4384
1998-07-24,30.9521
1998-07-27,31.5442
1998-07-28,31.3922
1998-07-29,31.0852
1998-07-30,29.4975
1998-07-31,27.9953
1998-08-03,26.8944
1998-08-04,27.419
1998-08-05,28.7692
1998-08-06,27.8462
1998-08-07,27.7956
1998-08-10,28.1493
1998-08-11,27.9078
1998-08-12,28.0857
1998-08-13,27.6674
1998-08-14,27.6902
1998-08-17,28.3281
1998-08-18,28.5695
1998-08-19,28.3082
1998-08-20,27.6674
1998-08-21,27.8691
1998-08-24,28.503
1998-08-25,29.2074
1998-08-26,29.2283
1998-08-27,28.4145
1998-08-28,28.8606
1998-08-31,26.9798
1998-09-01,28.2158
1998-09-02,27.7956
1998-09-03,27.0941
1998-09-04,26.6728
1998-09-08,28.0857
1998-09-09,25.3504
1998-09-10,24.338
1998-09-11,23.7607
1998-09-14,24.3777
1998-09-15,24.5745
1998-09-16,24.6877
1998-09-17,23.565
1998-09-18,24.3171
1998-09-21,24.6877
1998-09-22,25.1925
1998-09-23,26.4364
1998-09-24,25.569
1998-09-25,24.8686
1998-09-28,25.9674
1998-09-29,25.5501
1998-09-30,25.0861
1998-10-01,25.0861
1998-10-02,26.4364
1998-10-05,26.1671
1998-10-06,26.188
1998-10-07,27.2928
1998-10-08,27.733
1998-10-09,27.2928
1998-10-12,27.2928
1998-10-13,27.7956
1998-10-14,28.2158
1998-10-15,29.2561
1998-10-16,29.5422
1998-10-19,28.9441
1998-10-20,28.9878
1998-10-21,29.5601
1998-10-22,30.6371
1998-10-23,30.8338
1998-10-26,30.9064
1998-10-27,30.198
1998-10-28,29.7608
1998-10-29,30.6898
1998-10-30,31.2869
1998-11-02,31.6813
1998-11-03,31.6118
1998-11-04,30.7285
1998-11-05,31.5055
1998-11-06,31.7459
1998-11-09,31.2322
1998-11-10,32.0996
1998-11-11,31.8572
1998-11-12,31.9228
1998-11-13,31.5909
1998-11-16,32.2745
1998-11-17,31.5442
1998-11-18,31.3922
1998-11-19,31.7459
1998-11-20,32.2477
1998-11-23,32.9998
1998-11-24,32.4225
1998-11-25,31.9039
1998-11-27,31.5055
1998-11-30,30.9064
1998-12-01,31.0147
1998-12-02,31.7042
1998-12-03,31.2104
1998-12-04,32.4474
1998-12-07,31.88
1998-12-08,30.6003
1998-12-09,29.6734
1998-12-10,29.5422
1998-12-11,29.9983
1998-12-14,30.5507
1998-12-15,31.5681
1998-12-16,30.9938
1998-12-17,30.815
1998-12-18,30.7971
1998-12-21,30.7742
1998-12-22,31.7459
1998-12-23,32.9819
1998-12-24,33.0703
1998-12-28,32.8468
1998-12-29,32.9819
1998-12-30,32.5398
1998-12-31,32.2059
1999-01-04,31.7459
1999-01-05,32.2983
1999-01-06,32.6739
1999-01-07,32.0579
1999-01-08,31.4618
1999-01-11,30.7742
1999-01-12,31.1915
1999-01-13,31.0345
1999-01-14,30.0509
1999-01-15,30.5507
1999-01-19,30.4911
1999-01-20,29.8939
1999-01-21,30.5109
1999-01-22,30.0926
1999-01-25,29.4975
1999-01-26,30.1801
1999-01-27,30.4473
1999-01-28,30.9729
1999-01-29,32.0579
1999-02-01,31.9625
1999-02-02,31.2104
1999-02-03,31.3465
1999-02-04,30.9729
1999-02-05,29.9367
1999-02-08,30.4473
1999-02-09,30.4195
1999-02-10,31.0345
1999-02-11,31.1915
1999-02-12,30.8666
1999-02-16,31.6267
1999-02-17,31.8572
1999-02-18,32.3202
1999-02-19,32.3828
1999-02-22,32.8021
1999-02-23,32.0082
1999-02-24,31.5909
1999-02-25,31.6813
1999-02-26,31.5681
1999-03-01,31.2104
1999-03-02,31.8095
1999-03-03,32.2059
1999-03-04,32.4474
1999-03-05,33.1577
1999-03-08,32.8021
1999-03-09,32.5795
1999-03-10,32.5189
1999-03-11,32.498
1999-03-12,31.8572
1999-03-15,32.3401
1999-03-16,32.4225
1999-03-17,32.2983
1999-03-18,32.7156
1999-03-19,33.0216
1999-03-22,33.6863
1999-03-23,33.0405
1999-03-24,33.6346
1999-03-25,35.4459
1999-03-26,35.0048
1999-03-29,35.6655
1999-03-30,35.3366
1999-03-31,34.5447
1999-04-01,34.7216
1999-04-05,35.582
1999-04-06,35.4936
1999-04-07,35.5363
1999-04-08,35.5363
1999-04-09,35.7767
1999-04-12,36.3103
1999-04-13,36.2914
1999-04-14,34.962
1999-04-15,34.0341
1999-04-16,34.6282
1999-04-19,33.3743
1999-04-20,33.7906
1999-04-21,34.9014
1999-04-22,33.1955
1999-04-23,31.9228
1999-04-26,33.4389
1999-04-27,32.9998
1999-04-28,32.5795
1999-04-29,32.9819
1999-04-30,33.0912
1999-05-03,33.2392
1999-05-04,32.3599
1999-05-05,32.1632
1999-05-06,32.498
1999-05-07,32.0778
1999-05-10,31.8284
1999-05-11,32.3202
1999-05-12,32.7772
1999-05-13,32.4533
1999-05-14,32.5557
1999-05-17,33.1955
1999-05-18,33.113
1999-05-19,33.5095
1999-05-20,34.1036
1999-05-21,34.3023
1999-05-24,33.1339
1999-05-25,33.3535
1999-05-26,33.7698
1999-05-27,33.1577
1999-05-28,32.9352
1999-06-01,33.734
1999-06-02,33.2392
1999-06-03,32.9819
1999-06-04,34.0857
1999-06-07,34.4106
1999-06-08,33.4389
1999-06-09,32.5398
1999-06-10,31.4816
1999-06-11,30.4195
1999-06-14,29.737
1999-06-15,30.5109
1999-06-16,30.3559
1999-06-17,31.1279
1999-06-18,31.0087
1999-06-21,30.6659
1999-06-22,30.5507
1999-06-23,30.6659
1999-06-24,30.1364
1999-06-25,30.0926
1999-06-28,30.0718
1999-06-29,30.3768
1999-06-30,31.0852
1999-07-01,30.3559
1999-07-02,29.9367
1999-07-06,30.1364
1999-07-07,30.4195
1999-07-08,30.1135
1999-07-09,30.6003
1999-07-12,30.6898
1999-07-13,31.3684
1999-07-14,32.0579
1999-07-15,32.2268
1999-07-16,31.7459
1999-07-19,31.6585
1999-07-20,31.9625
1999-07-21,31.7459
1999-07-22,31.6585
1999-07-23,31.1279
1999-07-26,30.7971
1999-07-27,31.0852
1999-07-28,30.3768
1999-07-29,31.0852
1999-07-30,31.9416
1999-08-02,31.7866
1999-08-03,33.0405
1999-08-04,32.7355
1999-08-05,33.1339
1999-08-06,32.8468
1999-08-09,32.2556
1999-08-10,33.0703
1999-08-11,32.8925
1999-08-12,32.4742
1999-08-13,32.8021
1999-08-16,33.113
1999-08-17,33.6346
