Date,PL.F
1999-06-10,368.2
1999-06-11,368.1
1999-06-14,362.7
1999-06-15,356.2
1999-06-16,353.7
1999-06-17,349.8
1999-06-18,352.3
1999-06-21,343.3
1999-06-22,347.1
1999-06-23,348.2
1999-06-24,348.3
1999-06-25,347.5
1999-06-28,349.0
1999-06-29,348.6
1999-06-30,352.0
1999-07-01,351.0
1999-07-02,348.1
1999-07-06,346.3
1999-07-07,348.4
1999-07-08,352.2
1999-07-09,353.2
1999-07-12,351.5
1999-07-13,348.1
1999-07-14,347.9
1999-07-15,348.5
1999-07-16,349.0
1999-07-19,351.0
1999-07-20,354.1
1999-07-21,353.2
1999-07-22,353.7
1999-07-23,354.7
1999-07-26,354.0
1999-07-27,348.4
1999-07-28,342.5
1999-07-29,345.8
1999-07-30,343.5
1999-08-02,346.2
1999-08-03,351.1
1999-08-04,354.9
1999-08-05,351.2
1999-08-06,352.0
1999-08-09,352.5
1999-08-10,351.2
1999-08-11,352.7
1999-08-12,351.6
1999-08-13,348.4
1999-08-16,345.0
1999-08-17,348.9
1999-08-18,352.2
1999-08-19,353.5
1999-08-20,353.7
1999-08-23,351.3
1999-08-24,348.1
1999-08-25,347.0
1999-08-26,349.5
1999-08-27,347.4
1999-08-30,348.2
1999-08-31,350.4
1999-09-01,348.0
1999-09-02,353.4
1999-09-03,348.6
1999-09-07,355.5
1999-09-08,354.5
1999-09-09,360.9
1999-09-10,365.6
1999-09-13,373.5
1999-09-14,376.5
1999-09-15,373.4
1999-09-16,374.1
1999-09-17,372.5
1999-09-20,373.4
1999-09-21,379.0
1999-09-22,375.8
1999-09-23,375.2
1999-09-24,370.9
1999-09-27,382.5
1999-09-28,409.6
1999-09-29,407.2
1999-09-30,390.9
1999-10-01,393.8
1999-10-04,404.0
1999-10-05,398.0
1999-10-06,403.8
1999-10-07,405.1
1999-10-08,396.8
1999-10-11,403.2
1999-10-12,408.7
1999-10-13,408.4
1999-10-14,410.5
1999-10-15,406.0
1999-10-18,404.6
1999-10-19,407.0
1999-10-20,413.7
1999-10-21,411.7
1999-10-22,415.1
1999-10-25,413.6
1999-10-26,398.6
1999-10-27,404.4
1999-10-28,406.3
1999-10-29,401.2
1999-11-01,400.3
1999-11-02,400.4
1999-11-03,402.2
1999-11-04,405.5
1999-11-05,402.3
1999-11-08,404.6
1999-11-09,414.9
1999-11-10,426.9
1999-11-11,421.5
1999-11-12,423.0
1999-11-15,428.5
1999-11-16,426.5
1999-11-17,429.3
1999-11-18,413.3
1999-11-19,404.1
1999-11-22,405.7
1999-11-23,402.6
1999-11-24,406.8
1999-11-26,
1999-11-29,407.6
1999-11-30,418.8
1999-12-01,421.7
1999-12-02,419.4
1999-12-03,418.3
1999-12-06,417.4
1999-12-07,417.9
1999-12-08,418.0
1999-12-09,414.9
1999-12-10,419.5
1999-12-13,425.0
1999-12-14,424.2
1999-12-15,416.6
1999-12-16,418.5
1999-12-17,412.2
1999-12-20,411.7
1999-12-21,417.9
1999-12-22,428.1
1999-12-23,420.4
1999-12-27,419.0
1999-12-28,424.8
1999-12-29,426.3
1999-12-30,422.2
1999-12-31,
2000-01-03,
2000-01-04,413.7
2000-01-05,401.9
2000-01-06,394.0
2000-01-07,396.0
2000-01-10,398.5
2000-01-11,398.0
2000-01-12,402.4
2000-01-13,404.9
2000-01-14,410.4
2000-01-18,415.7
2000-01-19,428.2
2000-01-20,423.5
2000-01-21,427.0
2000-01-24,436.0
2000-01-25,441.9
2000-01-26,432.5
2000-01-27,445.6
2000-01-28,453.8
2000-01-31,455.0
2000-02-01,452.9
2000-02-02,466.2
2000-02-03,474.8
2000-02-04,479.5
2000-02-07,474.3
2000-02-08,498.5
2000-02-09,529.6
2000-02-10,517.9
2000-02-11,526.4
2000-02-14,517.2
2000-02-15,527.9
2000-02-16,542.4
2000-02-17,529.4
2000-02-18,503.2
2000-02-22,509.3
2000-02-23,471.9
2000-02-24,468.0
2000-02-25,452.1
2000-02-28,465.1
2000-02-29,471.7
2000-03-01,467.2
2000-03-02,452.5
2000-03-03,463.5
2000-03-06,464.1
2000-03-07,469.0
2000-03-08,468.2
2000-03-09,468.5
2000-03-10,470.7
2000-03-13,477.0
2000-03-14,478.1
2000-03-15,478.3
2000-03-16,481.7
2000-03-17,484.8
2000-03-20,487.2
2000-03-21,491.6
2000-03-22,493.8
2000-03-23,478.6
2000-03-24,478.7
2000-03-27,475.5
2000-03-28,479.3
2000-03-29,474.7
2000-03-30,479.0
2000-03-31,487.9
2000-04-03,489.7
2000-04-04,507.9
2000-04-05,502.4
2000-04-06,492.5
2000-04-07,462.9
2000-04-10,473.6
2000-04-11,475.1
2000-04-12,477.3
2000-04-13,480.8
2000-04-14,487.6
2000-04-17,475.1
2000-04-18,478.3
2000-04-19,471.8
2000-04-20,462.8
2000-04-24,440.3
2000-04-25,443.0
2000-04-26,438.1
2000-04-27,462.1
2000-04-28,498.7
2000-05-01,498.3
2000-05-02,483.2
2000-05-03,471.9
2000-05-04,480.2
2000-05-05,473.4
2000-05-08,475.0
2000-05-09,479.4
2000-05-10,486.0
2000-05-11,486.0
2000-05-12,470.8
2000-05-15,465.0
2000-05-16,469.5
2000-05-17,486.9
2000-05-18,505.8
2000-05-19,524.4
2000-05-22,530.7
2000-05-23,541.5
2000-05-24,548.8
2000-05-25,535.4
2000-05-26,539.4
2000-05-30,545.9
2000-05-31,539.4
2000-06-01,539.4
2000-06-02,552.3
2000-06-05,558.3
2000-06-06,551.4
2000-06-07,534.3
2000-06-08,539.9
2000-06-09,537.8
2000-06-12,544.0
2000-06-13,541.1
2000-06-14,530.0
2000-06-15,529.3
2000-06-16,534.1
2000-06-19,548.5
2000-06-20,562.3
2000-06-21,556.1
2000-06-22,562.1
2000-06-23,551.1
2000-06-26,565.4
2000-06-27,556.5
2000-06-28,559.3
2000-06-29,554.2
2000-06-30,542.5
2000-07-03,
2000-07-05,518.4
2000-07-06,526.0
2000-07-07,531.8
2000-07-10,538.7
2000-07-11,538.0
2000-07-12,540.8
2000-07-13,545.7
2000-07-14,558.7
2000-07-17,573.5
2000-07-18,569.9
2000-07-19,568.7
2000-07-20,579.6
2000-07-21,578.2
2000-07-24,573.9
2000-07-25,565.6
2000-07-26,564.4
2000-07-27,563.8
2000-07-28,565.7
2000-07-31,579.6
2000-08-01,591.9
2000-08-02,604.2
2000-08-03,563.5
2000-08-04,572.8
2000-08-07,564.2
2000-08-08,577.6
2000-08-09,572.3
2000-08-10,581.8
2000-08-11,566.4
2000-08-14,564.0
2000-08-15,572.2
2000-08-16,572.0
2000-08-17,566.6
2000-08-18,564.8
2000-08-21,571.6
2000-08-22,571.3
2000-08-23,571.4
2000-08-24,573.9
2000-08-25,580.7
2000-08-28,586.6
2000-08-29,593.9
2000-08-30,591.4
2000-08-31,586.7
2000-09-01,595.3
2000-09-05,601.3
2000-09-06,611.1
2000-09-07,606.5
2000-09-08,612.1
2000-09-11,606.9
2000-09-12,606.2
2000-09-13,596.0
2000-09-14,585.8
2000-09-15,592.0
2000-09-18,592.8
2000-09-19,591.7
2000-09-20,582.8
2000-09-21,577.7
2000-09-22,576.5
2000-09-25,572.6
2000-09-26,559.0
2000-09-27,559.2
2000-09-28,566.7
2000-09-29,566.8
2000-10-02,559.5
2000-10-03,560.7
2000-10-04,562.0
2000-10-05,570.3
2000-10-06,570.8
2000-10-09,572.3
2000-10-10,570.5
2000-10-11,574.0
2000-10-12,576.8
2000-10-13,575.3
2000-10-16,567.3
2000-10-17,563.9
2000-10-18,569.1
2000-10-19,584.9
2000-10-20,583.5
2000-10-23,575.6
2000-10-24,564.7
2000-10-25,570.3
2000-10-26,568.9
2000-10-27,566.5
2000-10-30,569.2
2000-10-31,578.1
2000-11-01,578.4
2000-11-02,594.8
2000-11-03,590.3
2000-11-06,584.6
2000-11-07,592.7
2000-11-08,592.3
2000-11-09,595.1
2000-11-10,592.6
2000-11-13,585.8
2000-11-14,589.4
2000-11-15,585.0
2000-11-16,578.7
2000-11-17,585.5
2000-11-20,589.0
2000-11-21,583.8
2000-11-22,583.3
2000-11-24,
2000-11-27,595.5
2000-11-28,599.7
2000-11-29,600.6
2000-11-30,605.9
2000-12-01,612.0
2000-12-04,622.1
2000-12-05,607.4
2000-12-06,605.4
2000-12-07,612.6
2000-12-08,607.9
2000-12-11,614.1
2000-12-12,619.6
2000-12-13,610.2
2000-12-14,618.2
2000-12-15,610.7
2000-12-18,604.0
2000-12-19,603.3
2000-12-20,608.2
2000-12-21,606.9
2000-12-22,602.1
2000-12-26,605.4
2000-12-27,611.0
2000-12-28,612.5
2000-12-29,608.1
2001-01-02,608.9
2001-01-03,619.4
2001-01-04,626.9
2001-01-05,619.7
2001-01-08,629.5
2001-01-09,631.0
2001-01-10,637.1
2001-01-11,628.0
2001-01-12,633.1
2001-01-16,629.6
2001-01-17,623.5
2001-01-18,607.6
2001-01-19,615.8
2001-01-22,619.8
2001-01-23,618.8
2001-01-24,603.6
2001-01-25,614.0
2001-01-26,612.1
2001-01-29,598.4
2001-01-30,601.6
2001-01-31,601.1
2001-02-01,597.4
2001-02-02,597.0
2001-02-05,603.7
2001-02-06,606.0
2001-02-07,603.0
2001-02-08,593.3
2001-02-09,593.5
2001-02-12,590.1
2001-02-13,593.7
2001-02-14,592.4
2001-02-15,595.1
2001-02-16,600.1
2001-02-20,603.8
2001-02-21,604.0
2001-02-22,598.7
2001-02-23,598.5
2001-02-26,604.3
2001-02-27,612.9
2001-02-28,610.0
2001-03-01,598.6
2001-03-02,581.1
2001-03-05,576.9
2001-03-06,581.6
2001-03-07,591.0
2001-03-08,598.7
2001-03-09,593.3
2001-03-12,584.9
2001-03-13,582.4
2001-03-14,584.6
2001-03-15,580.4
2001-03-16,580.4
2001-03-19,577.7
2001-03-20,573.8
2001-03-21,579.0
2001-03-22,565.1
2001-03-23,559.3
2001-03-26,564.6
2001-03-27,567.7
2001-03-28,562.0
2001-03-29,547.0
2001-03-30,541.0
2001-04-02,537.8
2001-04-03,554.9
2001-04-04,560.0
2001-04-05,553.0
2001-04-06,554.5
2001-04-09,558.1
2001-04-10,559.9
2001-04-11,573.4
2001-04-12,577.3
2001-04-16,604.9
2001-04-17,606.1
2001-04-18,607.0
2001-04-19,607.5
2001-04-20,608.4
2001-04-23,602.2
2001-04-24,600.9
2001-04-25,597.0
2001-04-26,593.6
2001-04-27,593.1
2001-04-30,595.0
2001-05-01,601.0
2001-05-02,613.3
2001-05-03,631.3
2001-05-04,618.8
2001-05-07,611.0
2001-05-08,604.8
2001-05-09,611.7
2001-05-10,607.5
2001-05-11,607.8
2001-05-14,606.5
2001-05-15,610.0
2001-05-16,612.1
2001-05-17,615.2
2001-05-18,616.3
2001-05-21,620.1
2001-05-22,616.5
2001-05-23,614.1
2001-05-24,614.0
2001-05-25,622.0
2001-05-29,619.3
2001-05-30,613.1
2001-05-31,603.1
2001-06-01,588.8
2001-06-04,591.9
2001-06-05,583.1
2001-06-06,583.0
2001-06-07,588.3
2001-06-08,593.6
2001-06-11,585.2
2001-06-12,578.7
2001-06-13,578.9
2001-06-14,580.0
2001-06-15,583.2
2001-06-18,580.4
2001-06-19,579.7
2001-06-20,584.5
2001-06-21,583.0
2001-06-22,574.0
2001-06-25,570.9
2001-06-26,562.0
2001-06-27,559.1
2001-06-28,556.3
2001-06-29,553.6
2001-07-02,549.3
2001-07-03,551.9
2001-07-05,547.0
2001-07-06,557.4
2001-07-09,554.6
2001-07-10,551.3
2001-07-11,563.2
2001-07-12,558.0
2001-07-13,551.1
2001-07-16,551.4
2001-07-17,540.0
2001-07-18,523.0
2001-07-19,512.1
2001-07-20,503.3
2001-07-23,496.0
2001-07-24,506.1
2001-07-25,507.6
2001-07-26,506.8
2001-07-27,503.7
2001-07-30,473.0
2001-07-31,474.4
2001-08-01,474.3
2001-08-02,481.5
2001-08-03,480.6
2001-08-06,466.2
2001-08-07,440.4
2001-08-08,441.5
2001-08-09,436.4
2001-08-10,450.6
2001-08-13,453.8
2001-08-14,441.5
2001-08-15,431.4
2001-08-16,441.9
2001-08-17,450.8
2001-08-20,435.5
2001-08-21,443.3
2001-08-22,448.5
2001-08-23,461.5
2001-08-24,452.9
2001-08-27,458.1
2001-08-28,460.9
2001-08-29,459.6
2001-08-30,440.3
2001-08-31,443.0
2001-09-04,444.4
2001-09-05,441.5
2001-09-06,437.4
2001-09-07,444.0
2001-09-10,438.3
2001-09-11,
2001-09-13,
2001-09-14,
2001-09-17,481.1
2001-09-18,485.1
2001-09-19,492.4
2001-09-20,490.6
2001-09-21,483.4
2001-09-24,471.8
2001-09-25,450.1
2001-09-26,434.0
2001-09-27,433.1
2001-09-28,424.3
2001-10-01,410.5
2001-10-02,410.7
2001-10-03,415.0
2001-10-04,419.1
2001-10-05,427.0
2001-10-08,422.5
2001-10-09,415.7
2001-10-10,416.0
2001-10-11,430.6
2001-10-12,435.0
2001-10-15,442.9
2001-10-16,427.2
2001-10-17,424.9
2001-10-18,417.3
2001-10-19,423.0
2001-10-22,413.0
2001-10-23,417.3
2001-10-24,410.1
2001-10-25,413.9
2001-10-26,423.4
2001-10-29,423.2
2001-10-30,421.3
2001-10-31,412.5
2001-11-01,421.6
2001-11-02,420.7
2001-11-05,423.0
2001-11-06,417.1
2001-11-07,414.0
2001-11-08,417.8
2001-11-09,422.6
2001-11-12,442.6
2001-11-13,419.7
2001-11-14,425.4
2001-11-15,423.0
2001-11-16,427.9
2001-11-19,437.0
2001-11-20,439.3
2001-11-21,442.0
2001-11-23,
2001-11-26,439.7
2001-11-27,438.4
2001-11-28,436.0
2001-11-29,444.2
2001-11-30,449.3
2001-12-03,457.7
2001-12-04,454.2
2001-12-05,453.6
2001-12-06,463.3
2001-12-07,470.0
2001-12-10,474.4
2001-12-11,460.7
2001-12-12,467.6
2001-12-13,468.8
2001-12-14,467.6
2001-12-17,467.6
2001-12-18,455.1
2001-12-19,450.6
2001-12-20,449.6
2001-12-21,463.8
2001-12-24,
2001-12-26,465.0
2001-12-27,473.7
2001-12-28,480.0
2001-12-31,485.0
2002-01-02,476.5
2002-01-03,479.0
2002-01-04,473.2
2002-01-07,473.3
2002-01-08,475.3
2002-01-09,476.0
2002-01-10,478.3
2002-01-11,480.4
2002-01-14,475.7
2002-01-15,472.8
2002-01-16,480.2
2002-01-17,482.9
2002-01-18,480.3
2002-01-22,475.4
2002-01-23,467.1
2002-01-24,461.8
2002-01-25,464.7
2002-01-28,457.2
2002-01-29,451.0
2002-01-30,455.7
2002-01-31,448.2
2002-02-01,450.1
2002-02-04,451.3
2002-02-05,455.5
2002-02-06,456.1
2002-02-07,467.9
2002-02-08,475.8
2002-02-11,470.9
2002-02-12,463.3
2002-02-13,470.7
2002-02-14,481.1
2002-02-15,475.0
2002-02-19,470.5
2002-02-20,467.0
2002-02-21,472.4
2002-02-22,474.5
2002-02-25,477.5
2002-02-26,481.6
2002-02-27,495.8
2002-02-28,487.9
2002-03-01,497.9
2002-03-04,512.0
2002-03-05,507.5
2002-03-06,510.3
2002-03-07,509.6
2002-03-08,518.0
2002-03-11,525.5
2002-03-12,518.0
2002-03-13,514.8
2002-03-14,509.8
2002-03-15,513.4
2002-03-18,517.2
2002-03-19,515.3
2002-03-20,512.9
2002-03-21,504.0
2002-03-22,509.5
2002-03-25,514.0
2002-03-26,508.2
2002-03-27,513.6
2002-03-28,518.7
2002-04-01,521.7
2002-04-02,536.0
2002-04-03,527.0
2002-04-04,525.0
2002-04-05,527.5
2002-04-08,526.7
2002-04-09,524.8
2002-04-10,528.3
2002-04-11,536.6
2002-04-12,533.1
2002-04-15,531.0
2002-04-16,535.3
2002-04-17,544.8
2002-04-18,556.6
2002-04-19,551.6
2002-04-22,545.8
2002-04-23,544.8
2002-04-24,550.1
2002-04-25,551.6
2002-04-26,547.9
2002-04-29,538.9
2002-04-30,532.5
2002-05-01,514.5
2002-05-02,517.6
2002-05-03,517.0
2002-05-06,515.8
2002-05-07,522.0
2002-05-08,528.7
2002-05-09,523.8
2002-05-10,520.8
2002-05-13,525.3
2002-05-14,533.3
2002-05-15,532.9
2002-05-16,536.0
2002-05-17,537.7
2002-05-20,544.2
2002-05-21,538.0
2002-05-22,540.0
2002-05-23,541.6
2002-05-24,537.5
2002-05-28,545.0
2002-05-29,544.3
2002-05-30,550.0
2002-05-31,545.9
2002-06-03,547.4
2002-06-04,553.0
2002-06-05,549.8
2002-06-06,563.7
2002-06-07,563.6
2002-06-10,554.0
2002-06-11,556.4
2002-06-12,555.9
2002-06-13,555.7
2002-06-14,562.7
2002-06-17,562.3
2002-06-18,565.8
2002-06-19,569.5
2002-06-20,569.1
2002-06-21,562.7
2002-06-24,562.0
2002-06-25,557.3
2002-06-26,541.5
2002-06-27,533.5
2002-06-28,531.3
2002-07-01,525.6
2002-07-02,524.1
2002-07-03,519.5
2002-07-05,
2002-07-08,513.6
2002-07-09,513.5
2002-07-10,515.7
2002-07-11,522.3
2002-07-12,524.0
2002-07-15,526.9
2002-07-16,522.4
2002-07-17,518.2
2002-07-18,521.0
2002-07-19,520.6
2002-07-22,513.2
2002-07-23,511.3
2002-07-24,514.0
2002-07-25,517.8
2002-07-26,523.2
2002-07-29,519.6
2002-07-30,523.2
2002-07-31,524.6
2002-08-01,517.0
2002-08-02,519.7
2002-08-05,522.6
2002-08-06,525.3
2002-08-07,533.2
2002-08-08,539.5
2002-08-09,545.5
2002-08-12,548.0
2002-08-13,551.6
2002-08-14,560.2
2002-08-15,558.8
2002-08-16,557.0
2002-08-19,552.8
2002-08-20,546.7
2002-08-21,542.5
2002-08-22,544.9
2002-08-23,546.2
2002-08-26,549.8
2002-08-27,559.7
2002-08-28,560.2
2002-08-29,568.3
2002-08-30,565.8
2002-09-03,544.6
2002-09-04,537.1
2002-09-05,539.0
2002-09-06,542.4
2002-09-09,553.4
2002-09-10,549.1
2002-09-11,546.8
2002-09-12,552.4
2002-09-13,554.9
2002-09-16,555.3
2002-09-17,549.4
2002-09-18,554.2
2002-09-19,566.2
2002-09-20,558.0
2002-09-23,568.0
2002-09-24,572.9
2002-09-25,559.6
2002-09-26,552.7
2002-09-27,553.0
2002-09-30,556.5
2002-10-01,562.1
2002-10-02,563.0
2002-10-03,556.1
2002-10-04,556.9
2002-10-07,556.5
2002-10-08,566.9
2002-10-09,576.3
2002-10-10,570.5
2002-10-11,578.1
2002-10-14,578.4
2002-10-15,581.4
2002-10-16,588.5
2002-10-17,582.7
2002-10-18,583.9
2002-10-21,575.1
2002-10-22,576.8
2002-10-23,574.8
2002-10-24,580.2
2002-10-25,586.8
2002-10-28,586.8
2002-10-29,588.7
2002-10-30,586.9
2002-10-31,571.8
2002-11-01,577.6
2002-11-04,575.7
2002-11-05,581.0
2002-11-06,581.0
2002-11-07,584.0
2002-11-08,582.4
2002-11-11,572.7
2002-11-12,578.7
2002-11-13,585.3
2002-11-14,586.3
2002-11-15,598.1
2002-11-18,595.6
2002-11-19,592.0
2002-11-20,586.8
2002-11-21,588.4
2002-11-22,589.9
2002-11-25,584.6
2002-11-26,585.0
2002-11-27,581.9
2002-11-29,
2002-12-02,586.9
2002-12-03,587.8
2002-12-04,592.5
2002-12-05,594.7
2002-12-06,597.8
2002-12-09,599.9
2002-12-10,595.8
2002-12-11,594.9
2002-12-12,597.2
2002-12-13,601.7
2002-12-16,605.1
2002-12-17,609.9
2002-12-18,598.0
2002-12-19,595.4
2002-12-20,586.5
2002-12-23,582.4
2002-12-24,578.5
2002-12-26,581.2
2002-12-27,588.6
2002-12-30,591.5
2002-12-31,594.4
2003-01-02,600.0
2003-01-03,599.5
2003-01-06,606.8
2003-01-07,603.4
2003-01-08,611.6
2003-01-09,611.3
2003-01-10,615.8
2003-01-13,610.2
2003-01-14,612.2
2003-01-15,609.6
2003-01-16,614.3
2003-01-17,619.0
2003-01-21,625.5
2003-01-22,636.1
2003-01-23,638.5
2003-01-24,635.1
2003-01-27,636.3
2003-01-28,636.6
2003-01-29,647.5
2003-01-30,647.8
2003-01-31,658.9
2003-02-03,683.7
2003-02-04,676.0
2003-02-05,674.4
2003-02-06,667.4
2003-02-07,673.6
2003-02-10,666.9
2003-02-11,669.0
2003-02-12,675.4
2003-02-13,676.6
2003-02-14,675.0
2003-02-18,648.8
2003-02-19,654.8
2003-02-20,656.5
2003-02-21,659.0
2003-02-24,663.8
2003-02-25,669.1
2003-02-26,670.4
2003-02-27,667.0
2003-02-28,672.5
2003-03-03,673.5
2003-03-04,681.0
2003-03-05,691.6
2003-03-06,688.0
2003-03-07,683.6
2003-03-10,702.9
2003-03-11,694.7
2003-03-12,696.0
2003-03-13,682.2
2003-03-14,683.6
2003-03-17,686.3
2003-03-18,686.7
2003-03-19,671.7
2003-03-20,653.4
2003-03-21,652.1
2003-03-24,643.0
2003-03-25,635.3
2003-03-26,637.9
2003-03-27,633.9
2003-03-28,634.7
2003-03-31,648.4
2003-04-01,628.1
2003-04-02,621.9
2003-04-03,609.7
2003-04-04,609.0
2003-04-07,600.3
2003-04-08,614.2
2003-04-09,616.6
2003-04-10,614.1
2003-04-11,613.7
2003-04-14,618.0
2003-04-15,612.6
2003-04-16,614.0
2003-04-17,624.7
2003-04-21,629.9
2003-04-22,629.7
2003-04-23,625.0
2003-04-24,624.6
2003-04-25,624.0
2003-04-28,607.7
2003-04-29,594.1
2003-04-30,599.3
2003-05-01,595.5
2003-05-02,597.1
2003-05-05,597.2
2003-05-06,617.2
2003-05-07,626.8
2003-05-08,630.4
2003-05-09,634.1
2003-05-12,654.1
2003-05-13,643.7
2003-05-14,654.4
2003-05-15,652.5
2003-05-16,645.9
2003-05-19,652.0
2003-05-20,666.7
2003-05-21,670.3
2003-05-22,663.4
2003-05-23,664.0
2003-05-27,675.3
2003-05-28,662.7
2003-05-29,633.9
2003-05-30,636.8
2003-06-02,637.2
2003-06-03,651.7
2003-06-04,661.8
2003-06-05,665.0
2003-06-06,653.5
2003-06-09,653.5
2003-06-10,654.0
2003-06-11,651.9
2003-06-12,652.5
2003-06-13,664.6
2003-06-16,667.7
2003-06-17,661.1
2003-06-18,665.9
2003-06-19,679.4
2003-06-20,668.8
2003-06-23,668.9
2003-06-24,673.0
2003-06-25,654.0
2003-06-26,647.4
2003-06-27,656.2
2003-06-30,654.6
2003-07-01,662.5
2003-07-02,662.5
2003-07-03,667.0
2003-07-04,
2003-07-07,665.0
2003-07-08,658.0
2003-07-09,662.8
2003-07-10,670.6
2003-07-11,675.2
2003-07-14,681.0
2003-07-15,688.0
2003-07-16,676.7
2003-07-17,687.4
2003-07-18,684.6
2003-07-21,685.0
2003-07-22,687.9
2003-07-23,693.5
2003-07-24,696.6
2003-07-25,690.2
2003-07-28,696.4
2003-07-29,698.0
2003-07-30,685.0
2003-07-31,685.7
2003-08-01,678.9
2003-08-04,683.7
2003-08-05,680.0
2003-08-06,683.4
2003-08-07,681.8
2003-08-08,680.9
2003-08-11,695.4
2003-08-12,698.7
2003-08-13,690.5
2003-08-14,694.0
2003-08-15,696.5
2003-08-18,697.0
2003-08-19,699.8
2003-08-20,702.4
2003-08-21,705.8
2003-08-22,702.3
2003-08-25,693.2
2003-08-26,694.7
2003-08-27,713.7
2003-08-28,712.5
2003-08-29,708.6
2003-09-02,715.7
2003-09-03,714.6
2003-09-04,714.1
2003-09-05,714.7
2003-09-08,708.3
2003-09-09,709.6
2003-09-10,699.0
2003-09-11,701.6
2003-09-12,696.8
2003-09-15,697.8
2003-09-16,696.7
2003-09-17,692.5
2003-09-18,698.8
2003-09-19,696.3
2003-09-22,703.7
2003-09-23,705.9
2003-09-24,705.8
2003-09-25,715.8
2003-09-26,686.4
2003-09-29,695.7
2003-09-30,699.4
2003-10-01,706.8
2003-10-02,704.5
2003-10-03,713.5
2003-10-06,707.6
2003-10-07,717.4
2003-10-08,726.1
2003-10-09,718.4
2003-10-10,726.1
2003-10-13,723.7
2003-10-14,727.0
2003-10-15,721.2
2003-10-16,723.1
2003-10-17,722.8
2003-10-20,736.7
2003-10-21,735.8
2003-10-22,739.4
2003-10-23,745.7
2003-10-24,737.6
2003-10-27,745.7
2003-10-28,747.9
2003-10-29,757.4
2003-10-30,757.0
2003-10-31,745.9
2003-11-03,740.4
2003-11-04,750.8
2003-11-05,760.4
2003-11-06,755.5
2003-11-07,759.0
2003-11-10,764.3
2003-11-11,761.1
2003-11-12,764.7
2003-11-13,770.8
2003-11-14,770.8
2003-11-17,754.3
2003-11-18,773.5
2003-11-19,768.0
2003-11-20,766.7
2003-11-21,760.3
2003-11-24,755.9
2003-11-25,757.7
2003-11-26,767.9
2003-11-28,
2003-12-01,774.0
2003-12-02,779.8
2003-12-03,776.8
2003-12-04,791.4
2003-12-05,790.7
2003-12-08,801.9
2003-12-09,801.3
2003-12-10,810.7
2003-12-11,807.6
2003-12-12,819.4
2003-12-15,822.7
2003-12-16,824.3
2003-12-17,839.8
2003-12-18,823.6
2003-12-19,821.5
2003-12-22,789.7
2003-12-23,793.8
2003-12-24,815.5
2003-12-26,
2003-12-29,803.1
2003-12-30,806.0
2003-12-31,805.3
2004-01-02,
2004-01-05,833.5
2004-01-06,842.1
2004-01-07,836.9
2004-01-08,846.5
2004-01-09,845.0
2004-01-12,850.1
2004-01-13,855.7
2004-01-14,854.4
2004-01-15,848.9
2004-01-16,851.9
2004-01-20,856.2
2004-01-21,855.6
2004-01-22,862.2
2004-01-23,856.5
2004-01-26,850.3
2004-01-27,854.1
2004-01-28,850.1
2004-01-29,821.3
2004-01-30,830.3
2004-02-02,812.3
2004-02-03,826.3
2004-02-04,820.6
2004-02-05,816.4
2004-02-06,826.7
2004-02-09,832.7
2004-02-10,833.1
2004-02-11,842.7
2004-02-12,847.3
2004-02-13,845.6
2004-02-17,861.1
2004-02-18,858.8
2004-02-19,853.3
2004-02-20,839.2
2004-02-23,840.0
2004-02-24,856.1
2004-02-25,851.8
2004-02-26,867.4
2004-02-27,887.4
2004-03-01,906.1
2004-03-02,875.5
2004-03-03,883.5
2004-03-04,882.1
2004-03-05,887.0
2004-03-08,894.0
2004-03-09,897.2
2004-03-10,923.6
2004-03-11,902.8
2004-03-12,907.1
2004-03-15,914.0
2004-03-16,902.4
2004-03-17,906.8
2004-03-18,898.7
2004-03-19,890.0
2004-03-22,897.0
2004-03-23,914.4
2004-03-24,919.1
2004-03-25,912.7
2004-03-26,903.6
2004-03-29,880.9
2004-03-30,888.4
2004-03-31,900.2
2004-04-01,910.3
2004-04-02,896.8
2004-04-05,884.0
2004-04-06,876.8
2004-04-07,876.8
2004-04-08,900.2
2004-04-12,935.5
2004-04-13,925.6
2004-04-14,923.9
2004-04-15,921.4
2004-04-16,918.0
2004-04-19,935.3
2004-04-20,915.0
2004-04-21,884.5
2004-04-22,839.0
2004-04-23,842.5
2004-04-26,813.9
2004-04-27,833.2
2004-04-28,796.0
2004-04-29,782.0
2004-04-30,794.0
2004-05-03,806.7
2004-05-04,814.5
2004-05-05,805.0
2004-05-06,793.5
2004-05-07,779.0
2004-05-10,763.0
2004-05-11,779.8
2004-05-12,784.0
2004-05-13,795.0
2004-05-14,793.7
2004-05-17,815.0
2004-05-18,800.0
2004-05-19,805.5
2004-05-20,802.9
2004-05-21,817.1
2004-05-24,817.1
2004-05-25,834.6
2004-05-26,836.4
2004-05-27,844.4
2004-05-28,829.2
2004-06-01,842.5
2004-06-02,826.4
2004-06-03,827.3
2004-06-04,829.6
2004-06-07,836.2
2004-06-08,833.6
2004-06-09,803.3
2004-06-10,797.6
2004-06-14,790.9
2004-06-15,773.0
2004-06-16,776.5
2004-06-17,794.0
2004-06-18,809.3
2004-06-21,813.9
2004-06-22,808.9
2004-06-23,809.4
2004-06-24,813.0
2004-06-25,806.5
2004-06-28,780.3
2004-06-29,770.6
2004-06-30,782.0
2004-07-01,777.6
