Date,CAT.US
1994-12-15,8.46713
1994-12-16,8.44438
1994-12-19,8.26702
1994-12-20,8.30962
1994-12-21,8.4856
1994-12-22,8.60526
1994-12-23,8.62791
1994-12-27,8.76058
1994-12-28,8.60526
1994-12-29,8.6429
1994-12-30,8.74847
1995-01-03,8.72424
1995-01-04,8.70139
1995-01-05,8.82037
1995-01-06,8.98134
1995-01-09,9.1604
1995-01-10,9.26149
1995-01-11,9.18066
1995-01-12,9.00478
1995-01-13,9.09803
1995-01-16,9.09803
1995-01-17,9.28493
1995-01-18,9.34491
1995-01-19,8.72424
1995-01-20,8.3846
1995-01-23,8.40456
1995-01-24,8.46713
1995-01-25,8.54916
1995-01-26,8.56266
1995-01-27,8.40456
1995-01-30,8.22035
1995-01-31,8.18708
1995-02-01,8.20853
1995-02-02,8.32621
1995-02-03,8.44438
1995-02-06,8.56266
1995-02-07,8.52433
1995-02-08,8.48163
1995-02-09,8.3846
1995-02-10,8.46713
1995-02-13,8.50109
1995-02-14,8.54916
1995-02-15,8.48163
1995-02-16,8.48163
1995-02-17,8.34776
1995-02-21,8.28162
1995-02-22,8.42045
1995-02-23,8.44438
1995-02-24,8.24279
1995-02-27,8.14
1995-02-28,8.22035
1995-03-01,8.00882
1995-03-02,7.76541
1995-03-03,7.8109
1995-03-06,7.76541
1995-03-07,7.72738
1995-03-08,7.70732
1995-03-09,7.8246
1995-03-10,7.94278
1995-03-13,7.76541
1995-03-14,7.8109
1995-03-15,7.92729
1995-03-16,8.1268
1995-03-17,8.20853
1995-03-20,8.14
1995-03-21,8.02302
1995-03-22,7.90564
1995-03-23,7.88379
1995-03-24,8.1268
1995-03-27,8.30436
1995-03-28,8.26702
1995-03-29,8.58173
1995-03-30,8.98134
1995-03-31,8.84261
1995-04-03,8.92156
1995-04-04,8.94391
1995-04-05,8.87796
1995-04-06,8.92156
1995-04-07,8.89902
1995-04-10,8.92156
1995-04-11,8.77965
1995-04-12,8.89902
1995-04-13,8.84261
1995-04-17,8.98134
1995-04-18,9.01809
1995-04-19,9.18066
1995-04-20,8.98134
1995-04-21,8.92156
1995-04-24,8.92156
1995-04-25,9.01809
1995-04-26,9.01809
1995-04-27,9.08463
1995-04-28,9.36259
1995-05-01,9.20002
1995-05-02,9.1604
1995-05-03,9.20002
1995-05-04,9.01809
1995-05-05,8.92156
1995-05-08,9.08463
1995-05-09,9.26149
1995-05-10,9.39616
1995-05-11,9.44025
1995-05-12,10.0649
1995-05-15,9.95963
1995-05-16,9.95963
1995-05-17,10.0431
1995-05-18,9.73917
1995-05-19,9.56339
1995-05-22,9.99737
1995-05-23,9.64383
1995-05-24,9.64383
1995-05-25,9.46309
1995-05-26,9.18066
1995-05-30,9.34491
1995-05-31,9.64383
1995-06-01,9.68256
1995-06-02,9.48196
1995-06-05,9.57729
1995-06-06,9.62099
1995-06-07,9.71831
1995-06-08,9.92189
1995-06-09,9.84245
1995-06-12,9.73917
1995-06-13,10.0431
1995-06-14,10.1215
1995-06-15,10.0649
1995-06-16,10.0222
1995-06-19,10.4065
1995-06-20,10.2625
1995-06-21,10.0431
1995-06-22,9.99737
1995-06-23,10.0431
1995-06-26,9.95963
1995-06-27,10.0798
1995-06-28,9.98347
1995-06-29,9.95963
1995-06-30,10.2784
1995-07-03,10.2993
1995-07-05,10.5565
1995-07-06,10.9418
1995-07-07,11.3599
1995-07-10,11.2427
1995-07-11,11.2427
1995-07-12,11.4661
1995-07-13,11.5823
1995-07-14,11.6022
1995-07-17,11.8276
1995-07-18,11.481
1995-07-19,11.1186
1995-07-20,10.8524
1995-07-21,10.8524
1995-07-24,11.0947
1995-07-25,11.2367
1995-07-26,11.2367
1995-07-27,11.2963
1995-07-28,11.1315
1995-07-31,11.3152
1995-08-01,10.9577
1995-08-02,10.8157
1995-08-03,10.9338
1995-08-04,10.7958
1995-08-07,10.6528
1995-08-08,10.6339
1995-08-09,10.4452
1995-08-10,10.2278
1995-08-11,10.191
1995-08-14,10.6131
1995-08-15,10.5714
1995-08-16,10.9338
1995-08-17,11.053
1995-08-18,10.8971
1995-08-21,10.8733
1995-08-22,10.7342
1995-08-23,10.5138
1995-08-24,10.3509
1995-08-25,10.4452
1995-08-28,10.5138
1995-08-29,10.773
1995-08-30,10.7342
1995-08-31,10.7958
1995-09-01,10.9924
1995-09-05,11.0153
1995-09-06,11.1543
1995-09-07,11.1543
1995-09-08,11.1186
1995-09-11,10.9577
1995-09-12,10.8316
1995-09-13,10.773
1995-09-14,10.4452
1995-09-15,10.4909
1995-09-18,10.5138
1995-09-19,9.46706
1995-09-20,9.62893
1995-09-21,9.46706
1995-09-22,9.46706
1995-09-25,9.34491
1995-09-26,9.34491
1995-09-27,9.02454
1995-09-28,9.246
1995-09-29,9.14501
1995-10-02,8.88512
1995-10-03,8.89902
1995-10-04,8.80368
1995-10-05,8.86505
1995-10-06,8.70139
1995-10-09,8.45918
1995-10-10,8.45918
1995-10-11,8.3846
1995-10-12,8.58173
1995-10-13,8.92156
1995-10-16,8.92156
1995-10-17,8.70139
1995-10-18,8.28162
1995-10-19,8.50109
1995-10-20,8.59811
1995-10-23,8.56266
1995-10-24,8.80368
1995-10-25,8.56266
1995-10-26,8.67746
1995-10-27,8.84261
1995-10-30,8.89902
1995-10-31,9.1883
1995-11-01,9.14501
1995-11-02,9.26835
1995-11-03,9.06268
1995-11-06,9.246
1995-11-07,9.246
1995-11-08,8.98134
1995-11-09,9.20817
1995-11-10,9.16804
1995-11-13,9.12882
1995-11-14,9.06268
1995-11-15,9.06268
1995-11-16,8.94391
1995-11-17,8.98134
1995-11-20,9.00478
1995-11-21,9.61404
1995-11-22,9.67462
1995-11-24,9.67462
1995-11-27,9.93778
1995-11-28,10.0579
1995-11-29,10.0361
1995-11-30,9.93778
1995-12-01,9.87423
1995-12-04,9.95169
1995-12-05,10.1136
1995-12-06,10.1136
1995-12-07,9.8355
1995-12-08,9.85834
1995-12-11,9.99737
1995-12-12,9.91693
1995-12-13,9.99737
1995-12-14,10.0361
1995-12-15,9.70937
1995-12-18,9.34978
1995-12-19,9.85834
1995-12-20,9.70937
1995-12-21,9.95169
1995-12-22,9.85834
1995-12-26,9.61404
1995-12-27,9.54849
1995-12-28,9.45713
1995-12-29,9.51076
1996-01-02,9.62893
1996-01-03,9.79081
1996-01-04,9.70937
1996-01-05,9.87423
1996-01-08,9.8355
1996-01-09,9.57134
1996-01-10,9.46706
1996-01-11,9.61404
1996-01-12,9.46706
1996-01-15,9.20817
1996-01-16,8.98134
1996-01-17,8.77965
1996-01-18,9.65178
1996-01-19,9.61404
1996-01-22,10.2278
1996-01-23,10.1821
1996-01-24,10.0997
1996-01-25,9.88118
1996-01-26,10.1443
1996-01-29,10.3906
1996-01-30,10.4909
1996-01-31,10.4909
1996-02-01,10.4452
1996-02-02,10.3301
1996-02-05,10.2278
1996-02-06,10.3449
1996-02-07,10.4125
1996-02-08,10.6131
1996-02-09,10.5277
1996-02-12,11.0232
1996-02-13,11.0014
1996-02-14,10.918
1996-02-15,10.8524
1996-02-16,10.918
1996-02-20,11.06
1996-02-21,11.2218
1996-02-22,11.4512
1996-02-23,11.4056
1996-02-26,11.2804
1996-02-27,11.3033
1996-02-28,11.0361
1996-02-29,10.8733
1996-03-01,11.0014
1996-03-04,11.06
1996-03-05,11.0361
1996-03-06,11.0361
1996-03-07,11.0361
1996-03-08,10.9577
1996-03-11,11.3837
1996-03-12,11.4661
1996-03-13,11.5069
1996-03-14,11.5456
1996-03-15,11.7293
1996-03-18,11.9716
1996-03-19,11.7939
1996-03-20,11.5456
1996-03-21,11.4056
1996-03-22,11.2804
1996-03-25,11.3033
1996-03-26,11.3837
1996-03-27,11.3231
1996-03-28,11.1623
1996-03-29,11.0808
1996-04-01,11.0014
1996-04-02,10.8524
1996-04-03,11.1186
1996-04-04,11.1821
1996-04-08,11.0232
1996-04-09,10.8733
1996-04-10,10.8365
1996-04-11,11.1821
1996-04-12,11.4512
1996-04-15,11.6737
1996-04-16,11.488
1996-04-17,11.0361
1996-04-18,10.7044
1996-04-19,10.6488
1996-04-22,10.7253
1996-04-23,10.7044
1996-04-24,10.6031
1996-04-25,10.912
1996-04-26,10.626
1996-04-29,10.5197
1996-04-30,10.4979
1996-05-01,10.5892
1996-05-02,10.5892
1996-05-03,10.4403
1996-05-06,10.4621
1996-05-07,10.336
1996-05-08,10.3132
1996-05-09,10.3817
1996-05-10,10.4204
1996-05-13,10.4979
1996-05-14,10.6816
1996-05-15,10.9338
1996-05-16,11.2586
1996-05-17,11.2804
1996-05-20,11.1186
1996-05-21,11.2218
1996-05-22,11.337
1996-05-23,11.0729
1996-05-24,11.199
1996-05-28,11.0947
1996-05-29,11.1404
1996-05-30,10.8733
1996-05-31,10.7501
1996-06-03,10.5426
1996-06-04,10.773
1996-06-05,10.8316
1996-06-06,10.626
1996-06-07,10.7501
1996-06-10,10.6488
1996-06-11,10.8087
1996-06-12,10.6031
1996-06-13,10.5892
1996-06-14,10.6816
1996-06-17,10.7044
1996-06-18,10.7501
1996-06-19,10.8087
1996-06-20,10.9924
1996-06-21,11.2586
1996-06-24,11.337
1996-06-25,11.1752
1996-06-26,10.9686
1996-06-27,11.0153
1996-06-28,11.0947
1996-07-01,11.4661
1996-07-02,11.4433
1996-07-03,11.488
1996-07-05,11.199
1996-07-08,11.337
1996-07-09,11.4433
1996-07-10,11.337
1996-07-11,11.2586
1996-07-12,10.9924
1996-07-15,10.4403
1996-07-16,10.8733
1996-07-17,10.773
1996-07-18,11.1255
1996-07-19,11.0461
1996-07-22,10.8157
1996-07-23,10.6657
1996-07-24,10.773
1996-07-25,10.5634
1996-07-26,10.918
1996-07-29,10.7114
1996-07-30,10.6339
1996-07-31,10.8524
1996-08-01,11.0808
1996-08-02,11.206
1996-08-05,11.345
1996-08-06,11.3907
1996-08-07,11.4721
1996-08-08,11.5138
1996-08-09,11.5138
1996-08-12,11.7005
1996-08-13,11.5754
1996-08-14,11.5138
1996-08-15,11.4721
1996-08-16,11.493
1996-08-19,11.5952
1996-08-20,11.7561
1996-08-21,11.7561
1996-08-22,11.8485
1996-08-23,11.7442
1996-08-26,11.7442
1996-08-27,11.7005
1996-08-28,11.5535
1996-08-29,11.4363
1996-08-30,11.345
1996-09-03,11.4363
1996-09-04,11.7005
1996-09-05,11.5754
1996-09-06,11.8276
1996-09-09,12.1146
1996-09-10,11.9498
1996-09-11,11.8842
1996-09-12,11.8485
1996-09-13,12.2159
1996-09-16,12.3013
1996-09-17,12.1146
1996-09-18,12.054
1996-09-19,12.2775
1996-09-20,12.3778
1996-09-23,12.3559
1996-09-24,12.4225
1996-09-25,12.3172
1996-09-26,12.2348
1996-09-27,12.1961
1996-09-30,12.4225
1996-10-01,12.1494
1996-10-02,12.2159
1996-10-03,12.1712
1996-10-04,12.1146
1996-10-07,12.0113
1996-10-08,11.9081
1996-10-09,11.8485
1996-10-10,11.8624
1996-10-11,12.067
1996-10-14,12.2159
1996-10-15,12.5625
1996-10-16,12.3172
1996-10-17,12.3172
1996-10-18,12.2844
1996-10-21,12.2596
1996-10-22,12.1146
1996-10-23,11.9269
1996-10-24,11.8693
1996-10-25,11.6558
1996-10-28,11.4721
1996-10-29,11.4721
1996-10-30,11.3907
1996-10-31,11.3658
1996-11-01,11.5138
1996-11-04,11.7442
1996-11-05,11.8485
1996-11-06,12.0113
1996-11-07,12.1792
1996-11-08,12.1792
1996-11-11,12.1315
1996-11-12,12.2159
1996-11-13,12.486
1996-11-14,12.3837
1996-11-15,12.1792
1996-11-18,12.202
1996-11-19,12.2596
1996-11-20,13.0481
1996-11-21,12.8426
1996-11-22,13.2557
1996-11-25,13.2765
1996-11-26,12.9448
1996-11-27,13.1891
1996-11-29,13.1057
1996-12-02,13.0869
1996-12-03,12.8426
1996-12-04,12.7502
1996-12-05,12.8773
1996-12-06,12.7502
1996-12-09,12.8426
1996-12-10,13.0481
1996-12-11,12.7502
1996-12-12,12.6717
1996-12-13,12.6112
1996-12-16,12.3837
1996-12-17,12.2348
1996-12-18,12.3063
1996-12-19,12.4225
1996-12-20,12.5099
1996-12-23,12.7204
1996-12-24,12.6519
1996-12-26,12.7204
1996-12-27,12.7204
1996-12-30,12.5913
1996-12-31,12.4682
1997-01-02,12.0908
1997-01-03,12.3837
1997-01-06,12.4433
1997-01-07,12.486
1997-01-08,12.4433
1997-01-09,12.6112
1997-01-10,12.923
1997-01-13,13.1534
1997-01-14,12.9657
1997-01-15,12.8426
1997-01-16,12.9448
1997-01-17,13.1117
1997-01-20,13.069
1997-01-21,12.7204
1997-01-22,12.636
1997-01-23,12.5556
1997-01-24,12.5337
1997-01-27,12.636
1997-01-28,12.6112
1997-01-29,12.6568
1997-01-30,12.8624
1997-01-31,12.9299
1997-02-03,12.7581
1997-02-04,12.9111
1997-02-05,12.9299
1997-02-06,12.9448
1997-02-07,13.2388
1997-02-10,13.1732
1997-02-11,13.1732
1997-02-12,13.2388
1997-02-13,13.8436
1997-02-14,13.2845
1997-02-18,13.2984
1997-02-19,13.3838
1997-02-20,13.1117
1997-02-21,13.2626
1997-02-24,13.4692
1997-02-25,13.4483
1997-02-26,13.4245
1997-02-27,13.2626
1997-02-28,13.0322
1997-03-03,13.1117
1997-03-04,13.0144
1997-03-05,13.2984
1997-03-06,13.3838
1997-03-07,13.5735
1997-03-10,13.5923
1997-03-11,13.3649
1997-03-12,13.4245
1997-03-13,13.2845
1997-03-14,13.5109
1997-03-17,13.4076
1997-03-18,13.3441
1997-03-19,13.4245
1997-03-20,13.4245
1997-03-21,13.5109
1997-03-24,13.8823
1997-03-25,13.7045
1997-03-26,13.4881
1997-03-27,13.3441
1997-03-31,13.3649
1997-04-01,13.1603
1997-04-02,13.0481
1997-04-03,12.8624
1997-04-04,13.1732
1997-04-07,13.1117
1997-04-08,12.9657
1997-04-09,13.0322
1997-04-10,12.9448
1997-04-11,12.8048
1997-04-14,13.216
1997-04-15,13.8197
1997-04-16,14.0978
1997-04-17,14.3312
1997-04-18,14.073
1997-04-21,14.0978
1997-04-22,14.5576
1997-04-23,14.9121
1997-04-24,14.5953
1997-04-25,14.5804
1997-04-28,14.7642
1997-04-29,14.7066
1997-04-30,14.8903
1997-05-01,15.1842
1997-05-02,15.6242
1997-05-05,16.0025
1997-05-06,15.788
1997-05-07,15.4573
1997-05-08,15.7682
1997-05-09,16.1654
1997-05-12,16.1098
1997-05-13,16.2538
1997-05-14,16.0383
1997-05-15,16.4633
1997-05-16,16.4792
1997-05-19,16.4008
1997-05-20,16.23
1997-05-21,16.1873
1997-05-22,16.3124
1997-05-23,16.3124
1997-05-27,16.3303
1997-05-28,16.3789
1997-05-29,16.3541
1997-05-30,16.3303
1997-06-02,16.3541
1997-06-03,16.2538
1997-06-04,16.4177
1997-06-05,16.6302
1997-06-06,16.7523
1997-06-09,17.0502
1997-06-10,17.3372
1997-06-11,17.3154
1997-06-12,17.6997
1997-06-13,18.1982
1997-06-16,18.0523
1997-06-17,18.0523
1997-06-18,18.0274
1997-06-19,18.0046
1997-06-20,17.9252
1997-06-23,17.6282
1997-06-24,18.1327
1997-06-25,17.9252
1997-06-26,17.6749
1997-06-27,18.0731
1997-06-30,17.9698
1997-07-01,17.6074
1997-07-02,17.948
1997-07-03,18.2519
1997-07-07,18.1109
1997-07-08,18.5746
1997-07-09,18.522
1997-07-10,18.8735
1997-07-11,19.2221
1997-07-14,18.7802
1997-07-15,18.5746
1997-07-16,18.9729
1997-07-17,18.8467
1997-07-18,18.2787
1997-07-21,19.0741
1997-07-22,18.8805
1997-07-23,18.7236
1997-07-24,18.4833
1997-07-25,19.097
1997-07-28,19.3482
1997-07-29,20.0851
1997-07-30,19.9957
1997-07-31,18.8259
1997-08-01,19.811
1997-08-04,19.7872
1997-08-05,19.666
1997-08-06,19.666
1997-08-07,20.3999
1997-08-08,19.6194
1997-08-11,19.9143
1997-08-12,19.6859
1997-08-13,19.9361
1997-08-14,19.9818
1997-08-15,19.5161
1997-08-18,19.6194
1997-08-19,20.0186
1997-08-20,20.4813
1997-08-21,20.2082
1997-08-22,19.9143
1997-08-25,20.0851
1997-08-26,19.7077
1997-08-27,20.1904
1997-08-28,19.4257
1997-08-29,19.5161
1997-09-02,19.6412
1997-09-03,20.1079
1997-09-04,18.95
1997-09-05,19.1198
1997-09-08,18.95
1997-09-09,18.5895
1997-09-10,17.9619
1997-09-11,18.0215
1997-09-12,18.1516
1997-09-15,17.9857
1997-09-16,18.7236
1997-09-17,18.5895
1997-09-18,19.0076
1997-09-19,18.7574
1997-09-22,19.0076
1997-09-23,18.6531
1997-09-24,18.2122
1997-09-25,18.0046
1997-09-26,18.1685
1997-09-29,18.1685
1997-09-30,18.1327
1997-10-01,18.6531
1997-10-02,18.4634
1997-10-03,18.5289
1997-10-06,19.244
1997-10-07,19.4257
1997-10-08,19.3274
1997-10-09,19.6194
1997-10-10,19.7077
1997-10-13,20.1079
1997-10-14,20.4148
1997-10-15,20.1636
1997-10-16,19.9957
1997-10-17,19.7008
1997-10-20,19.8497
1997-10-21,19.9143
1997-10-22,20.2907
1997-10-23,19.957
1997-10-24,19.5528
1997-10-27,17.8219
1997-10-28,18.3085
1997-10-29,17.8924
1997-10-30,17.5935
1997-10-31,17.2995
1997-11-03,17.6372
1997-11-04,17.5935
1997-11-05,17.954
1997-11-06,17.5498
1997-11-07,17.1962
1997-11-10,16.939
1997-11-11,16.2687
1997-11-12,15.1048
1997-11-13,15.2935
1997-11-14,15.507
1997-11-17,15.9062
1997-11-18,15.7384
1997-11-19,15.7384
1997-11-20,15.7811
1997-11-21,16.1009
1997-11-24,15.9916
1997-11-25,16.0522
1997-11-26,15.9678
1997-11-28,16.1793
1997-12-01,16.6004
1997-12-02,17.1962
1997-12-03,16.9579
1997-12-04,17.1297
1997-12-05,17.4683
1997-12-08,17.4465
1997-12-09,17.0651
1997-12-10,16.8566
1997-12-11,16.8566
1997-12-12,17.1297
1997-12-15,17.1059
1997-12-16,16.4762
1997-12-17,17.1059
1997-12-18,16.4325
1997-12-19,16.2458
1997-12-22,16.3044
1997-12-23,15.8844
1997-12-24,15.7165
1997-12-26,15.5239
1997-12-29,15.9062
1997-12-30,16.3948
1997-12-31,16.37
1998-01-02,16.5398
1998-01-05,16.7692
1998-01-06,16.6451
1998-01-07,16.3461
1998-01-08,15.8
1998-01-09,15.3411
1998-01-12,15.6728
1998-01-13,15.5467
1998-01-14,15.656
1998-01-15,15.4395
1998-01-16,15.3789
1998-01-20,15.2696
1998-01-21,15.9062
1998-01-22,15.4653
1998-01-23,15.4395
1998-01-26,15.4861
1998-01-27,15.7384
1998-01-28,16.3303
1998-01-29,16.4633
1998-01-30,16.2925
1998-02-02,17.0562
1998-02-03,17.1366
1998-02-04,16.9251
1998-02-05,16.5845
1998-02-06,17.225
1998-02-09,17.8139
1998-02-10,17.523
1998-02-11,17.4306
1998-02-12,17.6451
1998-02-13,18.1754
1998-02-17,18.2856
1998-02-18,17.9053
1998-02-19,17.6004
1998-02-20,17.8586
1998-02-23,17.6689
1998-02-24,17.8368
1998-02-25,18.0274
1998-02-26,18.0523
1998-02-27,18.515
1998-03-02,18.1754
1998-03-03,17.8368
1998-03-04,17.6689
1998-03-05,17.373
1998-03-06,18.095
1998-03-09,17.9857
1998-03-10,18.3244
1998-03-11,18.3442
1998-03-12,18.9997
1998-03-13,19.0662
1998-03-16,19.6194
1998-03-17,19.5091
1998-03-18,19.7008
1998-03-19,19.0225
1998-03-20,19.0225
1998-03-23,19.0881
1998-03-24,19.1933
1998-03-25,18.812
1998-03-26,18.5836
1998-03-27,18.8338
1998-03-30,18.66
1998-03-31,18.6829
1998-04-01,18.3442
1998-04-02,18.3015
1998-04-03,18.4128
1998-04-06,18.4932
1998-04-07,18.515
1998-04-08,18.4128
1998-04-09,18.6064
1998-04-13,18.4565
1998-04-14,19.0662
1998-04-15,19.2162
1998-04-16,19.1556
1998-04-17,19.3482
1998-04-20,19.383
1998-04-21,19.383
1998-04-22,19.6194
1998-04-23,19.7872
1998-04-24,19.4068
1998-04-27,18.8735
1998-04-28,18.8735
1998-04-29,18.812
1998-04-30,19.4068
1998-05-01,19.4754
1998-05-04,19.3482
1998-05-05,19.0662
1998-05-06,18.8735
1998-05-07,18.8537
1998-05-08,19.0225
1998-05-11,18.9431
1998-05-12,19.4068
1998-05-13,19.383
1998-05-14,20.0702
1998-05-15,19.7077
1998-05-18,19.9014
1998-05-19,19.957
1998-05-20,20.3642
1998-05-21,20.6879
1998-05-22,19.957
1998-05-26,19.3055
1998-05-27,19.3482
1998-05-28,19.2569
1998-05-29,18.7315
1998-06-01,18.8338
1998-06-02,18.66
1998-06-03,18.5975
1998-06-04,18.8537
1998-06-05,19.2569
1998-06-08,19.0662
1998-06-09,19.1933
1998-06-10,18.3681
1998-06-11,17.8288
1998-06-12,17.7275
1998-06-15,17.8527
1998-06-16,17.8983
1998-06-17,18.515
1998-06-18,18.5746
1998-06-19,17.5935
1998-06-22,18.0215
1998-06-23,17.9986
1998-06-24,18.4058
1998-06-25,17.9391
1998-06-26,18.0662
1998-06-29,17.8527
1998-06-30,18.0364
1998-07-01,18.383
1998-07-02,18.4465
1998-07-06,18.515
1998-07-07,18.4058
1998-07-08,18.3681
1998-07-09,17.7702
1998-07-10,17.9162
1998-07-13,17.7702
1998-07-14,19.1705
1998-07-15,17.7275
1998-07-16,18.234
1998-07-17,18.234
1998-07-20,18.3442
1998-07-21,18.1685
1998-07-22,17.7424
1998-07-23,17.1833
1998-07-24,16.8616
1998-07-27,16.7523
1998-07-28,16.7315
1998-07-29,16.8238
1998-07-30,17.1694
1998-07-31,16.6302
1998-08-03,16.9102
1998-08-04,16.2012
1998-08-05,16.1565
1998-08-06,16.1148
1998-08-07,16.2856
1998-08-10,16.222
1998-08-11,16.3044
1998-08-12,16.5845
1998-08-13,16.7116
1998-08-14,16.5845
1998-08-17,16.8834
1998-08-18,17.3154
1998-08-19,17.0989
1998-08-20,16.6073
1998-08-21,16.2458
1998-08-24,16.7771
1998-08-25,16.4177
1998-08-26,15.9678
1998-08-27,15.3014
1998-08-28,15.08
1998-08-31,14.3937
1998-09-01,15.7314
1998-09-02,15.6877
1998-09-03,15.3839
1998-09-04,15.7533
1998-09-08,16.8616
1998-09-09,16.516
1998-09-10,15.7741
1998-09-11,15.5159
1998-09-14,15.5547
1998-09-15,15.7741
1998-09-16,15.5159
1998-09-17,14.6539
1998-09-18,13.7979
1998-09-21,14.5953
1998-09-22,14.4384
1998-09-23,15.5388
1998-09-24,15.8089
1998-09-25,16.0939
1998-09-28,16.6709
1998-09-29,16.222
1998-09-30,15.2567
1998-10-01,15.0621
1998-10-02,15.4266
1998-10-05,14.9767
1998-10-06,14.6748
1998-10-07,15.0005
1998-10-08,15.4266
1998-10-09,16.0244
1998-10-12,16.37
1998-10-13,16.2012
1998-10-14,15.7741
1998-10-15,16.4633
1998-10-16,16.1148
1998-10-19,16.3461
1998-10-20,16.6302
1998-10-21,16.4177
1998-10-22,16.3044
1998-10-23,16.2379
1998-10-26,15.8268
1998-10-27,15.6093
1998-10-28,15.0541
1998-10-29,15.1991
1998-10-30,15.501
1998-11-02,16.2161
1998-11-03,16.4554
1998-11-04,17.2032
1998-11-05,17.1903
1998-11-06,16.9917
1998-11-09,16.7116
1998-11-10,16.5845
1998-11-11,15.6808
1998-11-12,15.7811
1998-11-13,16.3869
1998-11-16,16.8427
1998-11-17,16.9668
1998-11-18,16.5646
1998-11-19,16.4931
1998-11-20,16.8616
1998-11-23,17.3372
1998-11-24,17.2687
1998-11-25,17.225
1998-11-27,17.1208
1998-11-30,17.0562
1998-12-01,17.9162
1998-12-02,17.4902
1998-12-03,17.225
1998-12-04,16.8238
1998-12-07,16.9668
1998-12-08,16.801
1998-12-09,16.5646
1998-12-10,16.2379
1998-12-11,16.085
1998-12-14,15.9588
1998-12-15,15.3322
1998-12-16,14.2716
1998-12-17,14.1892
1998-12-18,14.4464
1998-12-21,14.5725
1998-12-22,14.5953
1998-12-23,14.6847
1998-12-24,14.8158
1998-12-28,15.501
1998-12-29,15.7384
1998-12-30,15.7622
1998-12-31,15.8695
1999-01-04,16.3382
1999-01-05,16.3044
1999-01-06,16.7315
1999-01-07,16.8834
1999-01-08,17.5935
1999-01-11,18.2856
1999-01-12,17.4683
1999-01-13,16.5845
1999-01-14,16.1277
1999-01-15,16.516
1999-01-19,15.9509
1999-01-20,15.6937
1999-01-21,15.5845
1999-01-22,15.2567
1999-01-25,15.4732
1999-01-26,15.6728
1999-01-27,15.5159
1999-01-28,15.4484
1999-01-29,15.0383
1999-02-01,15.1703
1999-02-02,15.0383
1999-02-03,14.9707
1999-02-04,15.3243
1999-02-05,16.0601
1999-02-08,16.4087
1999-02-09,16.1475
1999-02-10,15.9509
1999-02-11,15.8178
1999-02-12,15.5636
1999-02-16,15.7165
1999-02-17,15.8844
1999-02-18,15.5636
1999-02-19,15.647
1999-02-22,16.1475
1999-02-23,16.2985
1999-02-24,15.9757
1999-02-25,15.8645
1999-02-26,15.8178
1999-03-01,17.0761
1999-03-02,16.4762
1999-03-03,16.4087
1999-03-04,16.6451
1999-03-05,17.3233
1999-03-08,17.233
1999-03-09,16.946
1999-03-10,17.0115
1999-03-11,17.6689
1999-03-12,15.5159
1999-03-15,15.7741
1999-03-16,15.2786
1999-03-17,16.4087
1999-03-18,16.2538
1999-03-19,16.2538
1999-03-22,16.2985
1999-03-23,15.6728
1999-03-24,15.9509
1999-03-25,16.4762
1999-03-26,16.2538
1999-03-29,16.4087
1999-03-30,16.2985
1999-03-31,15.9509
1999-04-01,16.2985
1999-04-05,17.0344
1999-04-06,16.801
1999-04-07,16.8427
1999-04-08,16.8834
1999-04-09,16.9321
1999-04-12,17.8368
1999-04-13,19.0076
1999-04-14,21.0722
1999-04-15,21.4625
1999-04-16,22.1557
1999-04-19,21.4397
1999-04-20,21.0722
1999-04-21,21.4178
1999-04-22,20.8756
1999-04-23,21.1308
1999-04-26,21.6323
1999-04-27,22.1765
1999-04-28,22.5281
1999-04-29,22.8548
1999-04-30,22.4655
1999-05-03,22.7436
1999-05-04,22.833
1999-05-05,22.7207
1999-05-06,22.8121
1999-05-07,22.0514
1999-05-10,21.5449
1999-05-11,22.0514
1999-05-12,21.1954
1999-05-13,21.1517
1999-05-14,21.2828
1999-05-17,21.3304
1999-05-18,20.4764
1999-05-19,20.24
1999-05-20,20.5618
1999-05-21,20.8061
1999-05-24,20.6522
1999-05-25,20.4764
1999-05-26,20.1715
1999-05-27,19.3274
1999-05-28,19.1496
1999-06-01,20.4972
1999-06-02,20.3731
1999-06-03,21.0861
1999-06-04,21.9173
1999-06-07,22.0653
1999-06-08,21.675
1999-06-09,21.4625
1999-06-10,21.5876
1999-06-11,20.7415
1999-06-14,20.9143
1999-06-15,20.3959
1999-06-16,20.5618
1999-06-17,20.5429
1999-06-18,21.4625
1999-06-21,21.242
1999-06-22,21.0007
1999-06-23,20.8061
1999-06-24,20.5846
1999-06-25,20.4516
1999-06-28,21.1954
1999-06-29,21.3304
1999-06-30,20.9372
1999-07-01,21.3543
1999-07-02,21.6115
1999-07-06,20.6949
1999-07-07,21.675
1999-07-08,21.3543
1999-07-09,21.3543
1999-07-12,21.2828
1999-07-13,20.8915
1999-07-14,20.8756
1999-07-15,20.7624
1999-07-16,20.682
1999-07-19,21.1398
1999-07-20,21.1149
1999-07-21,21.2728
1999-07-22,21.2262
1999-07-23,21.4049
1999-07-26,21.0484
1999-07-27,21.0921
1999-07-28,21.4903
1999-07-29,20.6581
1999-07-30,20.5697
1999-08-02,20.5509
1999-08-03,20.3036
1999-08-04,20.0623
1999-08-05,19.6938
1999-08-06,20.2649
1999-08-09,20.2649
1999-08-10,20.6581
