Date,INTC.US
1994-12-14,2.66014
1994-12-15,2.58203
1994-12-16,2.61748
1994-12-19,2.54679
1994-12-20,2.69559
1994-12-21,2.75924
1994-12-22,2.78013
1994-12-23,2.7733
1994-12-27,2.78756
1994-12-28,2.75192
1994-12-29,2.83676
1994-12-30,2.81558
1995-01-03,2.80865
1995-01-04,2.80162
1995-01-05,2.8229
1995-01-06,2.86498
1995-01-09,2.90755
1995-01-10,2.93586
1995-01-11,2.91458
1995-01-12,2.95744
1995-01-13,2.99942
1995-01-16,2.99942
1995-01-17,2.94992
1995-01-18,3.05615
1995-01-19,3.11278
1995-01-20,3.02783
1995-01-23,3.09862
1995-01-24,3.14812
1995-01-25,3.11961
1995-01-26,3.09862
1995-01-27,3.12693
1995-01-30,3.08446
1995-01-31,3.05615
1995-02-01,3.11278
1995-02-02,3.17633
1995-02-03,3.24058
1995-02-06,3.24058
1995-02-07,3.21187
1995-02-08,3.37473
1995-02-09,3.40978
1995-02-10,3.40978
1995-02-13,3.39572
1995-02-14,3.45928
1995-02-15,3.50888
1995-02-16,3.51581
1995-02-17,3.47373
1995-02-21,3.48036
1995-02-22,3.50888
1995-02-23,3.43819
1995-02-24,3.45928
1995-02-27,3.44502
1995-02-28,3.50888
1995-03-01,3.4666
1995-03-02,3.48036
1995-03-03,3.60798
1995-03-06,3.62233
1995-03-07,3.53709
1995-03-08,3.50888
1995-03-09,3.52986
1995-03-10,3.54442
1995-03-13,3.58669
1995-03-14,3.62896
1995-03-15,3.60798
1995-03-16,3.58669
1995-03-17,3.5656
1995-03-20,3.67183
1995-03-21,3.66441
1995-03-22,3.7142
1995-03-23,3.75687
1995-03-24,3.79162
1995-03-27,3.85548
1995-03-28,3.89795
1995-03-29,3.83439
1995-03-30,3.75687
1995-03-31,3.73529
1995-04-03,3.89795
1995-04-04,3.8133
1995-04-05,3.8133
1995-04-06,3.7636
1995-04-07,3.83439
1995-04-10,3.89795
1995-04-11,4.01784
1995-04-12,4.03962
1995-04-13,4.18099
1995-04-17,4.13852
1995-04-18,4.15287
1995-04-19,4.11001
1995-04-20,4.09615
1995-04-21,4.08892
1995-04-24,4.25168
1995-04-25,4.32959
1995-04-26,4.38632
1995-04-27,4.42869
1995-04-28,4.50631
1995-05-01,4.58402
1995-05-02,4.57719
1995-05-03,4.72579
1995-05-04,4.83885
1995-05-05,4.78232
1995-05-08,4.91666
1995-05-09,4.90251
1995-05-10,4.78945
1995-05-11,4.81083
1995-05-12,4.78945
1995-05-15,4.77519
1995-05-16,4.79658
1995-05-17,4.87419
1995-05-18,4.87419
1995-05-19,4.90251
1995-05-22,5.02269
1995-05-23,5.12872
1995-05-24,5.12199
1995-05-25,5.17149
1995-05-26,5.10031
1995-05-30,4.86756
1995-05-31,4.94498
1995-06-01,5.05101
1995-06-02,5.12872
1995-06-05,5.10031
1995-06-06,4.95221
1995-06-07,4.98052
1995-06-08,5.00854
1995-06-09,4.96656
1995-06-12,4.90964
1995-06-13,4.88825
1995-06-14,4.95221
1995-06-15,5.07239
1995-06-16,5.11496
1995-06-19,5.44028
1995-06-20,5.72342
1995-06-21,5.61026
1995-06-22,5.75837
1995-06-23,5.77995
1995-06-26,5.72342
1995-06-27,5.51789
1995-06-28,5.56046
1995-06-29,5.61699
1995-06-30,5.57462
1995-07-03,5.57462
1995-07-05,5.61699
1995-07-06,5.76549
1995-07-07,6.01339
1995-07-10,6.19031
1995-07-11,6.06279
1995-07-12,6.36009
1995-07-13,6.48741
1995-07-14,6.64967
1995-07-17,6.73511
1995-07-18,6.45177
1995-07-19,5.74441
1995-07-20,5.68055
1995-07-21,5.54651
1995-07-24,5.92162
1995-07-25,6.07725
1995-07-26,5.99894
1995-07-27,6.05567
1995-07-28,5.914
1995-07-31,5.72342
1995-08-01,5.56739
1995-08-02,5.41879
1995-08-03,5.4681
1995-08-04,5.46146
1995-08-07,5.59571
1995-08-08,5.70204
1995-08-09,5.82193
1995-08-10,5.65966
1995-08-11,5.82193
1995-08-14,5.84331
1995-08-15,5.76549
1995-08-16,5.87895
1995-08-17,5.77995
1995-08-18,5.71609
1995-08-21,5.30593
1995-08-22,5.48245
1995-08-23,5.49701
1995-08-24,5.37672
1995-08-25,5.31999
1995-08-28,5.16436
1995-08-29,5.18535
1995-08-30,5.31999
1995-08-31,5.40484
1995-09-01,5.36286
1995-09-05,5.61026
1995-09-06,5.50394
1995-09-07,5.72342
1995-09-08,5.77995
1995-09-11,5.77995
1995-09-12,5.71609
1995-09-13,5.71609
1995-09-14,5.61026
1995-09-15,5.4681
1995-09-18,5.53928
1995-09-19,5.51789
1995-09-20,5.51789
1995-09-21,5.38345
1995-09-22,5.32732
1995-09-25,5.28445
1995-09-26,5.26336
1995-09-27,5.22079
1995-09-28,5.44731
1995-09-29,5.29861
1995-10-02,5.20693
1995-10-03,5.2701
1995-10-04,5.17149
1995-10-05,5.36286
1995-10-06,5.46146
1995-10-09,5.29861
1995-10-10,5.42592
1995-10-11,5.53928
1995-10-12,5.61699
1995-10-13,5.52502
1995-10-16,5.56046
1995-10-17,5.76549
1995-10-18,5.96359
1995-10-19,5.99201
1995-10-20,5.914
1995-10-23,5.94241
1995-10-24,5.97795
1995-10-25,5.85766
1995-10-26,5.85034
1995-10-27,5.97795
1995-10-30,6.14051
1995-10-31,6.15477
1995-11-01,6.23971
1995-11-02,6.41642
1995-11-03,6.38811
1995-11-06,6.23971
1995-11-07,5.84331
1995-11-08,5.80797
1995-11-09,6.07725
1995-11-10,6.01339
1995-11-13,5.914
1995-11-14,5.73718
1995-11-15,5.70204
1995-11-16,5.53928
1995-11-17,5.52502
1995-11-20,5.4681
1995-11-21,5.54651
1995-11-22,5.44731
1995-11-24,5.54651
1995-11-27,5.28445
1995-11-28,5.61699
1995-11-29,5.54651
1995-11-30,5.36286
1995-12-01,5.36929
1995-12-04,5.44028
1995-12-05,5.40484
1995-12-06,5.37672
1995-12-07,5.41879
1995-12-08,5.56739
1995-12-11,5.59571
1995-12-12,5.48245
1995-12-13,5.51789
1995-12-14,5.28445
1995-12-15,5.12872
1995-12-18,5.04388
1995-12-19,5.31999
1995-12-20,5.24921
1995-12-21,5.24188
1995-12-22,5.19971
1995-12-26,5.22812
1995-12-27,5.18535
1995-12-28,5.02972
1995-12-29,5.00171
1996-01-02,5.16436
1996-01-03,5.08635
1996-01-04,5.06536
1996-01-05,5.06536
1996-01-08,5.07239
1996-01-09,4.84627
1996-01-10,4.76806
1996-01-11,5.00854
1996-01-12,4.98735
1996-01-15,4.70421
1996-01-16,4.90964
1996-01-17,4.40038
1996-01-18,4.49235
1996-01-19,4.52749
1996-01-22,4.57719
1996-01-23,4.64105
1996-01-24,4.82469
1996-01-25,4.81083
1996-01-26,4.84627
1996-01-29,4.79658
1996-01-30,4.76806
1996-01-31,4.86756
1996-02-01,4.95221
1996-02-02,5.00171
1996-02-05,5.1504
1996-02-06,5.24188
1996-02-07,5.12872
1996-02-08,5.10031
1996-02-09,5.10774
1996-02-12,5.12872
1996-02-13,5.02972
1996-02-14,5.10774
1996-02-15,5.06536
1996-02-16,5.07239
1996-02-20,5.10031
1996-02-21,5.22079
1996-02-22,5.36929
1996-02-23,5.35543
1996-02-26,5.31999
1996-02-27,5.30593
1996-02-28,5.34821
1996-02-29,5.17842
1996-03-01,4.93795
1996-03-04,4.83182
1996-03-05,4.87419
1996-03-06,4.69035
1996-03-07,4.67609
1996-03-08,4.71163
1996-03-11,4.86756
1996-03-12,4.83182
1996-03-13,4.94498
1996-03-14,4.94498
1996-03-15,5.18535
1996-03-18,5.24188
1996-03-19,5.17149
1996-03-20,4.88825
1996-03-21,4.92379
1996-03-22,4.94498
1996-03-25,4.83182
1996-03-26,4.94498
1996-03-27,4.98735
1996-03-28,4.96656
1996-03-29,5.00854
1996-04-01,5.02972
1996-04-02,5.00854
1996-04-03,5.07239
1996-04-04,5.22079
1996-04-08,5.34138
1996-04-09,5.44731
1996-04-10,5.44028
1996-04-11,5.31999
1996-04-12,5.24921
1996-04-15,5.34138
1996-04-16,5.71609
1996-04-17,5.65254
1996-04-18,5.79391
1996-04-19,5.74441
1996-04-22,5.96359
1996-04-23,5.99894
1996-04-24,6.19031
1996-04-25,6.13348
1996-04-26,6.09814
1996-04-29,5.99894
1996-04-30,5.96359
1996-05-01,5.97795
1996-05-02,5.99201
1996-05-03,6.04854
1996-05-06,6.05567
1996-05-07,5.97795
1996-05-08,6.05567
1996-05-09,6.042
1996-05-10,6.09101
1996-05-13,6.31732
1996-05-14,6.41642
1996-05-15,6.37395
1996-05-16,6.33118
1996-05-17,6.26079
1996-05-20,6.25396
1996-05-21,6.19031
1996-05-22,6.15477
1996-05-23,6.23971
1996-05-24,6.25396
1996-05-28,6.38811
1996-05-29,6.28931
1996-05-30,6.29634
1996-05-31,6.64967
1996-06-03,6.74877
1996-06-04,6.72065
1996-06-05,6.77045
1996-06-06,6.62878
1996-06-07,6.62878
1996-06-10,6.52948
1996-06-11,6.62878
1996-06-12,6.76302
1996-06-13,6.60749
1996-06-14,6.43098
1996-06-17,6.33851
1996-06-18,6.19694
1996-06-19,6.28931
1996-06-20,6.26079
1996-06-21,6.28931
1996-06-24,6.48008
1996-06-25,6.41642
1996-06-26,6.38811
1996-06-27,6.5084
1996-06-28,6.46582
1996-07-01,6.61452
1996-07-02,6.58621
1996-07-03,6.59354
1996-07-05,6.35277
1996-07-08,6.43098
1996-07-09,6.45919
1996-07-10,6.41642
1996-07-11,6.11922
1996-07-12,6.27495
1996-07-15,6.09101
1996-07-16,6.1614
1996-07-17,6.31049
1996-07-18,6.38811
1996-07-19,6.4092
1996-07-22,6.36009
1996-07-23,6.11922
1996-07-24,6.07725
1996-07-25,6.35277
1996-07-26,6.53691
1996-07-29,6.41642
1996-07-30,6.55106
1996-07-31,6.61452
1996-08-01,6.78441
1996-08-02,6.93251
1996-08-05,6.88311
1996-08-06,7.03191
1996-08-07,7.2513
1996-08-08,7.10972
1996-08-09,7.25823
1996-08-12,7.23021
1996-08-13,7.06735
1996-08-14,7.20179
1996-08-15,7.20179
1996-08-16,7.13101
1996-08-19,7.10972
1996-08-20,7.00369
1996-08-21,7.06735
1996-08-22,7.30773
1996-08-23,7.18784
1996-08-26,7.15922
1996-08-27,7.18051
1996-08-28,7.15922
1996-08-29,7.16635
1996-08-30,7.03191
1996-09-03,7.18784
1996-09-04,7.24427
1996-09-05,7.1027
1996-09-06,7.15922
1996-09-09,7.35732
1996-09-10,7.42811
1996-09-11,7.48484
1996-09-12,7.52058
1996-09-13,7.76085
1996-09-16,7.80312
1996-09-17,8.29842
1996-09-18,8.42574
1996-09-19,8.54771
1996-09-20,8.57374
1996-09-23,8.43178
1996-09-24,8.49613
1996-09-25,8.56573
1996-09-26,8.57374
1996-09-27,8.53355
1996-09-30,8.40426
1996-10-01,8.43178
1996-10-02,8.72264
1996-10-03,8.7668
1996-10-04,8.95618
1996-10-07,9.19161
1996-10-08,8.94955
1996-10-09,8.88718
1996-10-10,8.79353
1996-10-11,9.28021
1996-10-14,9.48029
1996-10-15,9.78521
1996-10-16,9.91787
1996-10-17,9.75452
1996-10-18,9.68324
1996-10-21,9.48722
1996-10-22,9.28615
1996-10-23,9.63473
1996-10-24,9.46742
1996-10-25,9.28021
1996-10-28,9.34209
1996-10-29,9.19161
1996-10-30,9.39911
1996-10-31,9.67928
1996-11-01,9.5783
1996-11-04,9.71987
1996-11-05,10.0377
1996-11-06,10.4713
1996-11-07,10.7544
1996-11-08,10.7663
1996-11-11,10.9079
1996-11-12,10.6554
1996-11-13,10.5267
1996-11-14,10.5535
1996-11-15,10.2099
1996-11-18,10.1565
1996-11-19,10.6327
1996-11-20,10.6485
1996-11-21,10.4713
1996-11-22,10.7901
1996-11-25,10.7039
1996-11-26,10.901
1996-11-27,11.1514
1996-11-29,11.1782
1996-12-02,11.197
1996-12-03,11.0841
1996-12-04,11.4029
1996-12-05,11.297
1996-12-06,11.0683
1996-12-09,11.4593
1996-12-10,11.3752
1996-12-11,12.0543
1996-12-12,12.0543
1996-12-13,11.6623
1996-12-16,11.2029
1996-12-17,11.4474
1996-12-18,11.9573
1996-12-19,12.1117
1996-12-20,11.8553
1996-12-23,11.6444
1996-12-24,11.9365
1996-12-26,12.0315
1996-12-27,11.9216
1996-12-30,11.7355
1996-12-31,11.5296
1997-01-02,11.4831
1997-01-03,12.188
1997-01-06,12.2305
1997-01-07,12.6265
1997-01-08,12.5275
1997-01-09,12.5909
1997-01-10,12.7265
1997-01-13,12.9394
1997-01-14,12.9612
1997-01-15,12.5077
1997-01-16,12.5434
1997-01-17,12.6939
1997-01-20,12.7899
1997-01-21,13.0374
1997-01-22,13.3977
1997-01-23,13.3631
1997-01-24,13.2582
1997-01-27,13.2205
1997-01-28,13.2997
1997-01-29,13.6344
1997-01-30,14.1056
1997-01-31,14.2917
1997-02-03,14.4343
1997-02-04,14.5105
1997-02-05,13.8522
1997-02-06,13.4839
1997-02-07,13.772
1997-02-10,13.3552
1997-02-11,13.3631
1997-02-12,13.8106
1997-02-13,13.8333
1997-02-14,13.6047
1997-02-18,13.6195
1997-02-19,13.5502
1997-02-20,13.1997
1997-02-21,12.8889
1997-02-24,13.1384
1997-02-25,13.1077
1997-02-26,12.8889
1997-02-27,12.3087
1997-02-28,12.4919
1997-03-03,12.8493
1997-03-04,12.8889
1997-03-05,13.1661
1997-03-06,12.8037
1997-03-07,12.6394
1997-03-10,12.7473
1997-03-11,12.6711
1997-03-12,12.5731
1997-03-13,12.4434
1997-03-14,12.1484
1997-03-17,12.0127
1997-03-18,12.0454
1997-03-19,11.7405
1997-03-20,11.7355
1997-03-21,11.4979
1997-03-24,11.5029
1997-03-25,11.7355
1997-03-26,12.3869
1997-03-27,12.2533
1997-03-31,12.2533
1997-04-01,12.2691
1997-04-02,12.0682
1997-04-03,12.3869
1997-04-04,12.7691
1997-04-07,12.782
1997-04-08,12.9117
1997-04-09,12.5275
1997-04-10,12.088
1997-04-11,11.4979
1997-04-14,11.7791
1997-04-15,11.5365
1997-04-16,11.8028
1997-04-17,12.1573
1997-04-18,12.0771
1997-04-21,12.188
1997-04-22,12.4097
1997-04-23,12.88
1997-04-24,12.8651
1997-04-25,12.6711
1997-04-28,12.8889
1997-04-29,13.2067
1997-04-30,13.4839
1997-05-01,13.5403
1997-05-02,13.8779
1997-05-05,14.3145
1997-05-06,13.9155
1997-05-07,13.7324
1997-05-08,13.9789
1997-05-09,14.0482
1997-05-12,14.0135
1997-05-13,13.4195
1997-05-14,13.4552
1997-05-15,13.9294
1997-05-16,13.6601
1997-05-19,13.6344
1997-05-20,14.1789
1997-05-21,14.3145
1997-05-22,14.2115
1997-05-23,14.3749
1997-05-27,14.9125
1997-05-28,14.7194
1997-05-29,14.4254
1997-05-30,13.3443
1997-06-02,13.1869
1997-06-03,12.7691
1997-06-04,12.5513
1997-06-05,12.6067
1997-06-06,12.8612
1997-06-09,13.1453
1997-06-10,12.7899
1997-06-11,12.9879
1997-06-12,12.6473
1997-06-13,12.7473
1997-06-16,12.9651
1997-06-17,13.1869
1997-06-18,12.9117
1997-06-19,12.8958
1997-06-20,12.9255
1997-06-23,12.7899
1997-06-24,13.0374
1997-06-25,12.9206
1997-06-26,12.6542
1997-06-27,12.5275
1997-06-30,12.4919
1997-07-01,12.2454
1997-07-02,12.5909
1997-07-03,12.7622
1997-07-07,12.979
1997-07-08,13.1799
1997-07-09,13.4403
1997-07-10,13.2205
1997-07-11,13.5462
1997-07-14,13.87
1997-07-15,14.2521
1997-07-16,15.5629
1997-07-17,15.4639
1997-07-18,15.2243
1997-07-21,15.0966
1997-07-22,15.6342
1997-07-23,15.7351
1997-07-24,15.8094
1997-07-25,15.7114
1997-07-28,15.5985
1997-07-29,15.5223
1997-07-30,15.7411
1997-07-31,16.1737
1997-08-01,16.4876
1997-08-04,17.04
1997-08-05,17.5587
1997-08-06,17.629
1997-08-07,17.629
1997-08-08,17.2251
1997-08-11,16.9291
1997-08-12,16.7905
1997-08-13,16.9786
1997-08-14,16.8875
1997-08-15,16.2292
1997-08-18,16.6618
1997-08-19,17.2499
1997-08-20,17.7023
1997-08-21,17.3241
1997-08-22,16.942
1997-08-25,16.5905
1997-08-26,16.3311
1997-08-27,16.5687
1997-08-28,16.2697
1997-08-29,16.2292
1997-09-02,16.744
1997-09-03,16.5242
1997-09-04,16.6677
1997-09-05,16.6618
1997-09-08,16.9024
1997-09-09,17.2192
1997-09-10,16.8242
1997-09-11,16.7836
1997-09-12,16.6014
1997-09-15,16.2123
1997-09-16,16.8806
1997-09-17,16.8489
1997-09-18,16.7291
1997-09-19,16.8083
1997-09-22,16.9786
1997-09-23,17.4617
1997-09-24,16.841
1997-09-25,16.4054
1997-09-26,16.3895
1997-09-29,16.8024
1997-09-30,16.2638
1997-10-01,16.4291
1997-10-02,16.4054
1997-10-03,16.4361
1997-10-06,16.4697
1997-10-07,16.7836
1997-10-08,16.6618
1997-10-09,16.6826
1997-10-10,16.3816
1997-10-13,16.3103
1997-10-14,16.1737
1997-10-15,15.2659
1997-10-16,15.0402
1997-10-17,14.6244
1997-10-20,14.8065
1997-10-21,14.9986
1997-10-22,14.7867
1997-10-23,14.4254
1997-10-24,14.0927
1997-10-27,13.1661
1997-10-28,14.9699
1997-10-29,14.1333
1997-10-30,13.3443
1997-10-31,13.5591
1997-11-03,13.8333
1997-11-04,13.376
1997-11-05,13.1453
1997-11-06,12.9493
1997-11-07,13.6423
1997-11-10,13.2344
1997-11-11,13.4324
1997-11-12,13.1997
1997-11-13,13.7324
1997-11-14,13.87
1997-11-17,14.1709
1997-11-18,13.87
1997-11-19,13.9294
1997-11-20,14.2462
1997-11-21,14.1333
1997-11-24,13.7601
1997-11-25,13.4631
1997-11-26,13.4997
1997-11-28,13.673
1997-12-01,14.3501
1997-12-02,13.7541
1997-12-03,13.8333
1997-12-04,13.5076
1997-12-05,13.6601
1997-12-08,13.8185
1997-12-09,13.3215
1997-12-10,13.1592
1997-12-11,12.6473
1997-12-12,12.4166
1997-12-15,12.7077
1997-12-16,12.5434
1997-12-17,12.2454
1997-12-18,12.1751
1997-12-19,12.3295
1997-12-22,12.584
1997-12-23,12.3642
1997-12-24,12.3701
1997-12-26,12.484
1997-12-29,12.4721
1997-12-30,12.6265
1997-12-31,12.3701
1998-01-02,12.7899
1998-01-05,13.1235
1998-01-06,12.88
1998-01-07,12.8127
1998-01-08,13.0879
1998-01-09,12.6622
1998-01-12,13.3215
1998-01-13,13.5502
1998-01-14,13.2869
1998-01-15,13.2651
1998-01-16,13.1799
1998-01-20,13.4324
1998-01-21,13.5076
1998-01-22,13.475
1998-01-23,13.5967
1998-01-26,13.6819
1998-01-27,13.9512
1998-01-28,14.2462
1998-01-29,14.4462
1998-01-30,14.2689
1998-02-02,14.6303
1998-02-03,15.2045
1998-02-04,15.4223
1998-02-05,15.2362
1998-02-06,15.4223
1998-02-09,15.1164
1998-02-10,15.1956
1998-02-11,14.9857
1998-02-12,14.9699
1998-02-13,14.7649
1998-02-17,14.9045
1998-02-18,15.3154
1998-02-19,15.9529
1998-02-20,16.1737
1998-02-23,16.5905
1998-02-24,16.2697
1998-02-25,16.5608
1998-02-26,16.2638
1998-02-27,15.7955
1998-03-02,15.4362
1998-03-03,15.0233
1998-03-04,15.2243
1998-03-05,13.3067
1998-03-06,13.7601
1998-03-09,13.2205
1998-03-10,13.2997
1998-03-11,13.3631
1998-03-12,13.4552
1998-03-13,13.4997
1998-03-16,13.6819
1998-03-17,13.5215
1998-03-18,13.5591
1998-03-19,13.6195
1998-03-20,13.3443
1998-03-23,13.2205
1998-03-24,13.1077
1998-03-25,13.3977
1998-03-26,13.772
1998-03-27,13.8927
1998-03-30,13.6344
1998-03-31,13.7541
1998-04-01,13.6542
1998-04-02,13.4552
1998-04-03,13.5215
1998-04-06,13.0097
1998-04-07,12.7899
1998-04-08,12.782
1998-04-09,12.9879
1998-04-13,13.4324
1998-04-14,13.3829
1998-04-15,13.1869
1998-04-16,13.0998
1998-04-17,13.2423
1998-04-20,13.475
1998-04-21,13.9096
1998-04-22,14.8065
1998-04-23,14.665
1998-04-24,14.4511
1998-04-27,14.0927
1998-04-28,13.971
1998-04-29,14.1125
1998-04-30,14.2333
1998-05-01,14.467
1998-05-04,14.4462
1998-05-05,14.4254
1998-05-06,14.3333
1998-05-07,14.2689
1998-05-08,14.8065
1998-05-11,14.5303
1998-05-12,14.8976
1998-05-13,14.9431
1998-05-14,14.8976
1998-05-15,14.1482
1998-05-18,13.9789
1998-05-19,14.0135
1998-05-20,13.5591
1998-05-21,13.0621
1998-05-22,13.0879
1998-05-26,13.1592
1998-05-27,13.0879
1998-05-28,12.9493
1998-05-29,12.584
1998-06-01,11.9791
1998-06-02,12.1929
1998-06-03,11.6157
1998-06-04,12.0127
1998-06-05,12.2959
1998-06-08,12.2087
1998-06-09,12.3642
1998-06-10,12.0771
1998-06-11,12.0771
1998-06-12,12.0543
1998-06-15,11.7791
1998-06-16,12.2959
1998-06-17,12.1929
1998-06-18,12.2771
1998-06-19,12.3295
1998-06-22,13.0097
1998-06-23,13.2582
1998-06-24,13.6344
1998-06-25,13.3215
1998-06-26,13.4552
1998-06-29,13.3552
1998-06-30,13.0621
1998-07-01,13.2423
1998-07-02,12.9037
1998-07-06,12.9493
1998-07-07,13.2344
1998-07-08,13.7928
1998-07-09,14.0482
1998-07-10,14.0482
1998-07-13,14.5105
1998-07-14,14.2115
1998-07-15,14.8422
1998-07-16,14.8422
1998-07-17,14.6452
1998-07-20,14.4046
1998-07-21,14.3749
1998-07-22,14.5105
1998-07-23,14.5471
1998-07-24,14.6303
1998-07-27,15.1609
1998-07-28,15.0837
1998-07-29,14.9045
1998-07-30,15.4362
1998-07-31,14.8689
1998-08-03,14.9431
1998-08-04,14.4343
1998-08-05,14.8234
1998-08-06,15.3243
1998-08-07,15.2659
1998-08-10,15.257
1998-08-11,14.8976
1998-08-12,15.0837
1998-08-13,15.0164
1998-08-14,15.1817
1998-08-17,15.7757
1998-08-18,16.1094
1998-08-19,15.7757
1998-08-20,15.1461
1998-08-21,14.962
1998-08-24,14.9045
1998-08-25,14.8689
1998-08-26,14.6244
1998-08-27,14.0482
1998-08-28,13.5591
1998-08-31,12.5434
1998-09-01,13.3829
1998-09-02,13.1869
1998-09-03,13.5215
1998-09-04,13.7789
1998-09-08,14.4254
1998-09-09,14.3145
1998-09-10,13.9294
1998-09-11,14.962
1998-09-14,15.1164
1998-09-15,15.1392
1998-09-16,14.9857
1998-09-17,14.6244
1998-09-18,14.6244
1998-09-21,14.9045
1998-09-22,14.7194
1998-09-23,15.3382
1998-09-24,15.0233
1998-09-25,15.556
1998-09-28,15.3243
1998-09-29,15.5926
1998-09-30,15.1045
1998-10-01,14.7006
1998-10-02,14.7729
1998-10-05,14.1927
1998-10-06,14.0284
1998-10-07,13.9294
1998-10-08,13.8185
1998-10-09,14.7649
1998-10-12,15.0481
1998-10-13,14.7194
1998-10-14,14.5471
1998-10-15,14.8976
1998-10-16,14.7501
1998-10-19,14.9699
1998-10-20,14.8976
1998-10-21,15.3382
1998-10-22,15.3946
1998-10-23,15.3649
1998-10-26,15.6639
1998-10-27,15.3807
1998-10-28,15.7183
1998-10-29,15.8094
1998-10-30,15.7114
1998-11-02,16.1737
1998-11-03,15.9292
1998-11-04,16.7073
1998-11-05,16.5687
1998-11-06,16.8152
1998-11-09,16.9162
1998-11-10,17.1875
1998-11-11,18.2715
1998-11-12,18.0973
1998-11-13,18.2795
1998-11-16,18.8319
1998-11-17,19.1239
1998-11-18,19.3625
1998-11-19,19.8932
1998-11-20,19.7526
1998-11-23,20.012
1998-11-24,19.4625
1998-11-25,19.3407
1998-11-27,19.3843
1998-11-30,18.9665
1998-12-01,20.2684
1998-12-02,20.012
1998-12-03,19.3002
1998-12-04,20.4951
1998-12-07,20.9653
1998-12-08,21.1594
1998-12-09,21.001
1998-12-10,20.1981
1998-12-11,20.5218
1998-12-14,19.6585
1998-12-15,20.4307
1998-12-16,20.11
1998-12-17,20.5961
1998-12-18,21.1455
1998-12-21,21.6187
1998-12-22,20.9842
1998-12-23,22.0296
1998-12-24,22.0296
1998-12-28,21.5178
1998-12-29,21.3366
1998-12-30,21.001
1998-12-31,20.8901
1999-01-04,21.293
1999-01-05,21.7197
1999-01-06,22.8196
1999-01-07,22.784
1999-01-08,22.8553
1999-01-11,24.6284
1999-01-12,23.8908
1999-01-13,24.5016
1999-01-14,23.571
1999-01-15,23.8562
1999-01-19,24.5601
1999-01-20,24.365
1999-01-21,23.5314
1999-01-22,22.7058
1999-01-25,23.0196
1999-01-26,24.1294
1999-01-27,23.3958
1999-01-28,24.172
1999-01-29,24.8373
1999-02-01,24.3017
1999-02-02,23.7285
1999-02-03,24.4492
1999-02-04,22.9434
1999-02-05,22.488
1999-02-08,23.274
1999-02-09,22.094
1999-02-10,22.7058
1999-02-11,23.4948
1999-02-12,22.3048
1999-02-16,22.2781
1999-02-17,21.9771
1999-02-18,22.588
1999-02-19,22.582
1999-02-22,23.4156
1999-02-23,23.671
1999-02-24,22.983
1999-02-25,22.5236
1999-02-26,21.1455
1999-03-01,20.6347
1999-03-02,19.3625
1999-03-03,20.2189
1999-03-04,19.9843
1999-03-05,20.211
1999-03-08,21.0891
1999-03-09,20.3317
1999-03-10,20.608
1999-03-11,20.8277
1999-03-12,20.8465
1999-03-15,20.7852
1999-03-16,21.2227
1999-03-17,21.2445
1999-03-18,21.4772
1999-03-19,20.9842
1999-03-22,20.2991
1999-03-23,20.1981
1999-03-24,21.0218
1999-03-25,20.7931
1999-03-26,20.5733
1999-03-29,21.4396
1999-03-30,21.4396
1999-03-31,20.9653
1999-04-01,21.3079
1999-04-05,22.481
1999-04-06,22.9949
1999-04-07,23.2938
1999-04-08,23.1057
1999-04-09,23.0622
1999-04-12,21.598
1999-04-13,21.3366
1999-04-14,20.0981
1999-04-15,20.608
1999-04-16,20.1912
1999-04-19,19.5684
1999-04-20,19.9447
1999-04-21,20.608
1999-04-22,21.6821
1999-04-23,21.7742
1999-04-26,22.7206
1999-04-27,21.9534
1999-04-28,21.5782
1999-04-29,21.4425
1999-04-30,21.5782
1999-05-03,22.2563
1999-05-04,21.7514
1999-05-05,22.582
1999-05-06,21.0525
1999-05-07,21.495
1999-05-10,21.3851
1999-05-11,21.9801
1999-05-12,22.0514
1999-05-13,21.1861
1999-05-14,20.4595
1999-05-17,20.9723
1999-05-18,20.7931
1999-05-19,21.0525
1999-05-20,20.3515
1999-05-21,20.105
1999-05-24,19.7308
1999-05-25,18.6537
1999-05-26,18.2389
1999-05-27,18.7408
1999-05-28,19.0715
1999-06-01,17.8825
1999-06-02,18.324
1999-06-03,17.8151
1999-06-04,18.7576
1999-06-07,18.8507
1999-06-08,18.2389
1999-06-09,18.7408
1999-06-10,19.5318
1999-06-11,19.2061
1999-06-14,19.1863
1999-06-15,19.6467
1999-06-16,21.0525
1999-06-17,20.4595
1999-06-18,19.3843
1999-06-21,20.0427
1999-06-22,19.6467
1999-06-23,19.9585
1999-06-24,19.4249
1999-06-25,19.511
1999-06-28,20.105
1999-06-29,20.905
1999-06-30,20.9891
1999-07-01,22.1791
1999-07-02,22.4048
1999-07-06,22.5315
1999-07-07,22.7058
1999-07-08,23.1948
1999-07-09,23.375
1999-07-12,23.0859
1999-07-13,23.0622
1999-07-14,23.9868
1999-07-15,23.876
1999-07-16,23.678
1999-07-19,23.8334
1999-07-20,22.9097
1999-07-21,23.1265
1999-07-22,22.5315
1999-07-23,22.6444
1999-07-26,22.1791
1999-07-27,23.8334
1999-07-28,24.8026
1999-07-29,24.5185
1999-07-30,24.3442
1999-08-02,25.156
1999-08-03,25.7312
1999-08-04,25.6926
1999-08-05,25.2135
