Date,IBM.US
1995-01-09,12.5074
1995-01-10,12.6911
1995-01-11,12.5864
1995-01-12,12.5864
1995-01-13,12.6546
1995-01-16,12.8382
1995-01-17,12.8382
1995-01-18,12.7928
1995-01-19,12.6723
1995-01-20,12.4867
1995-01-23,12.3
1995-01-24,12.2536
1995-01-25,11.9889
1995-01-26,11.9889
1995-01-27,12.0077
1995-01-30,11.8803
1995-01-31,11.9475
1995-02-01,12.1924
1995-02-02,12.3188
1995-02-03,12.3603
1995-02-06,12.3188
1995-02-07,12.3
1995-02-08,12.3
1995-02-09,12.4205
1995-02-10,12.4205
1995-02-13,12.3998
1995-02-14,12.5262
1995-02-15,12.5262
1995-02-16,12.5074
1995-02-17,12.4205
1995-02-21,12.3
1995-02-22,12.3
1995-02-23,12.3
1995-02-24,12.3998
1995-02-27,12.2536
1995-02-28,12.4659
1995-03-01,12.4867
1995-03-02,12.7928
1995-03-03,13.2323
1995-03-06,13.2915
1995-03-07,13.2115
1995-03-08,13.2115
1995-03-09,13.3498
1995-03-10,13.4357
1995-03-13,13.5829
1995-03-14,13.4989
1995-03-15,13.5374
1995-03-16,13.8307
1995-03-17,13.6836
1995-03-20,13.8307
1995-03-21,13.6234
1995-03-22,13.5147
1995-03-23,13.81
1995-03-24,13.8485
1995-03-27,14.0757
1995-03-28,13.9957
1995-03-29,13.7508
1995-03-30,13.6421
1995-03-31,13.6046
1995-04-03,13.7241
1995-04-04,13.7508
1995-04-05,13.9167
1995-04-06,13.888
1995-04-07,13.9167
1995-04-10,14.2406
1995-04-11,14.368
1995-04-12,14.4262
1995-04-13,14.3077
1995-04-17,14.5546
1995-04-18,14.6129
1995-04-19,14.4262
1995-04-20,14.7393
1995-04-21,15.1738
1995-04-24,15.4849
1995-04-25,15.5037
1995-04-26,15.7802
1995-04-27,16.0448
1995-04-28,15.6715
1995-05-01,15.2578
1995-05-02,15.3871
1995-05-03,15.6133
1995-05-04,15.5244
1995-05-05,15.4247
1995-05-08,15.5244
1995-05-09,15.5037
1995-05-10,15.5521
1995-05-11,15.6133
1995-05-12,15.632
1995-05-15,15.7367
1995-05-16,15.6715
1995-05-17,15.7101
1995-05-18,15.4247
1995-05-19,15.4671
1995-05-22,15.7802
1995-05-23,16.11
1995-05-24,15.9244
1995-05-25,16.0241
1995-05-26,15.7367
1995-05-30,15.3387
1995-05-31,15.4059
1995-06-01,15.6133
1995-06-02,15.5521
1995-06-05,15.1096
1995-06-06,15.1333
1995-06-07,14.8874
1995-06-08,14.8015
1995-06-09,14.7581
1995-06-12,14.9457
1995-06-13,15.1975
1995-06-14,15.4059
1995-06-15,15.4059
1995-06-16,15.3387
1995-06-19,15.5244
1995-06-20,16.1871
1995-06-21,16.0804
1995-06-22,16.1515
1995-06-23,16.3362
1995-06-26,16.2759
1995-06-27,15.795
1995-06-28,15.9244
1995-06-29,16.0646
1995-06-30,15.8987
1995-07-03,16.1703
1995-07-05,16.0241
1995-07-06,16.3737
1995-07-07,16.4833
1995-07-10,16.668
1995-07-11,16.5228
1995-07-12,16.8329
1995-07-13,17.1875
1995-07-14,17.2092
1995-07-17,17.7632
1995-07-18,17.7197
1995-07-19,16.7677
1995-07-20,17.2457
1995-07-21,17.1588
1995-07-24,17.8076
1995-07-25,17.9518
1995-07-26,18.0526
1995-07-27,18.3439
1995-07-28,18.3251
1995-07-31,18.0298
1995-08-01,18.1572
1995-08-02,17.8076
1995-08-03,18.0526
1995-08-04,17.9913
1995-08-07,18.0298
1995-08-08,18.1572
1995-08-09,18.1997
1995-08-10,18.0703
1995-08-11,18.099
1995-08-14,18.3439
1995-08-15,18.5483
1995-08-16,18.6115
1995-08-17,18.8248
1995-08-18,18.4436
1995-08-21,17.6812
1995-08-22,17.8254
1995-08-23,17.6605
1995-08-24,17.3751
1995-08-25,17.2092
1995-08-28,16.8329
1995-08-29,16.9544
1995-08-30,16.8329
1995-08-31,17.1223
1995-09-01,17.0206
1995-09-05,16.748
1995-09-06,16.6868
1995-09-07,16.4626
1995-09-08,16.3737
1995-09-11,15.9629
1995-09-12,16.1515
1995-09-13,15.6715
1995-09-14,15.4671
1995-09-15,15.2795
1995-09-18,15.5906
1995-09-19,16.0241
1995-09-20,15.8582
1995-09-21,15.632
1995-09-22,15.5521
1995-09-25,15.3644
1995-09-26,15.3871
1995-09-27,15.632
1995-09-28,15.5521
1995-09-29,15.6518
1995-10-02,15.4849
1995-10-03,15.7101
1995-10-04,15.5244
1995-10-05,15.6518
1995-10-06,15.5906
1995-10-09,15.24
1995-10-10,15.0306
1995-10-11,15.32
1995-10-12,15.4059
1995-10-13,15.32
1995-10-16,15.5718
1995-10-17,16.0448
1995-10-18,15.9629
1995-10-19,16.2759
1995-10-20,15.795
1995-10-23,16.3954
1995-10-24,16.2305
1995-10-25,15.9244
1995-10-26,15.877
1995-10-27,15.9846
1995-10-30,16.2759
1995-10-31,16.11
1995-11-01,16.0448
1995-11-02,16.5021
1995-11-03,16.8082
1995-11-06,16.6512
1995-11-07,16.3559
1995-11-08,16.1871
1995-11-09,16.2947
1995-11-10,16.1327
1995-11-13,16.1327
1995-11-14,15.795
1995-11-15,15.8167
1995-11-16,15.8375
1995-11-17,15.7585
1995-11-20,15.4059
1995-11-21,15.6518
1995-11-22,15.7802
1995-11-24,15.877
1995-11-27,15.877
1995-11-28,16.0646
1995-11-29,16.0873
1995-11-30,16.0024
1995-12-01,15.6923
1995-12-04,15.9244
1995-12-05,15.8582
1995-12-06,15.8582
1995-12-07,15.6923
1995-12-08,16.0448
1995-12-11,15.9431
1995-12-12,15.795
1995-12-13,15.6518
1995-12-14,15.5244
1995-12-15,14.9457
1995-12-18,14.7393
1995-12-19,15.2173
1995-12-20,14.8015
1995-12-21,15.0533
1995-12-22,15.1096
1995-12-26,15.1975
1995-12-27,15.24
1995-12-28,14.9279
1995-12-29,15.1333
1996-01-02,15.0533
1996-01-03,14.7808
1996-01-04,14.3877
1996-01-05,14.681
1996-01-08,14.7581
1996-01-09,14.368
1996-01-10,14.449
1996-01-11,14.449
1996-01-12,14.3077
1996-01-15,13.7666
1996-01-16,14.4095
1996-01-17,14.5141
1996-01-18,15.9431
1996-01-19,16.8932
1996-01-22,16.9356
1996-01-23,17.0591
1996-01-24,17.7197
1996-01-25,17.2457
1996-01-26,17.3484
1996-01-29,17.6378
1996-01-30,17.9913
1996-01-31,17.9726
1996-02-01,18.0526
1996-02-02,18.1572
1996-02-05,18.5918
1996-02-06,19.0095
1996-02-07,18.6559
1996-02-08,18.7972
1996-02-09,18.7972
1996-02-12,19.0885
1996-02-13,18.8248
1996-02-14,18.9216
1996-02-15,19.4796
1996-02-16,19.5467
1996-02-20,19.7344
1996-02-21,19.919
1996-02-22,20.557
1996-02-23,20.8029
1996-02-26,20.6844
1996-02-27,21.3243
1996-02-28,21.0972
1996-02-29,20.3121
1996-03-01,19.5675
1996-03-04,19.2366
1996-03-05,19.7067
1996-03-06,19.3838
1996-03-07,19.4006
1996-03-08,18.9216
1996-03-11,19.4193
1996-03-12,18.9216
1996-03-13,19.1961
1996-03-14,19.3542
1996-03-15,19.8548
1996-03-18,20.6419
1996-03-19,20.1659
1996-03-20,19.3838
1996-03-21,19.0302
1996-03-22,18.9216
1996-03-25,18.0121
1996-03-26,18.3439
1996-03-27,18.4239
1996-03-28,18.179
1996-03-29,18.4239
1996-04-01,18.2827
1996-04-02,19.4796
1996-04-03,19.8321
1996-04-04,19.5003
1996-04-08,19.7739
1996-04-09,19.521
1996-04-10,19.2149
1996-04-11,19.4618
1996-04-12,18.4693
1996-04-15,18.9009
1996-04-16,19.13
1996-04-17,17.4363
1996-04-18,17.4719
1996-04-19,17.4521
1996-04-22,17.7632
1996-04-23,17.7247
1996-04-24,17.6812
1996-04-25,17.9321
1996-04-26,17.8442
1996-04-29,17.9913
1996-04-30,17.8442
1996-05-01,17.8659
1996-05-02,17.8659
1996-05-03,17.9113
1996-05-06,17.7247
1996-05-07,17.5331
1996-05-08,17.5331
1996-05-09,17.7247
1996-05-10,17.617
1996-05-13,17.8254
1996-05-14,17.9913
1996-05-15,18.0526
1996-05-16,17.9913
1996-05-17,18.3636
1996-05-20,18.5681
1996-05-21,18.3844
1996-05-22,18.2827
1996-05-23,18.099
1996-05-24,18.0121
1996-05-28,17.9321
1996-05-29,17.699
1996-05-30,17.7632
1996-05-31,17.6812
1996-06-03,17.4521
1996-06-04,17.5331
1996-06-05,17.3751
1996-06-06,16.7677
1996-06-07,16.8566
1996-06-10,17.0018
1996-06-11,17.0828
1996-06-12,17.0591
1996-06-13,17.1005
1996-06-14,16.8329
1996-06-17,16.9732
1996-06-18,16.7677
1996-06-19,16.9149
1996-06-20,16.6868
1996-06-21,16.3362
1996-06-24,16.5021
1996-06-25,16.5228
1996-06-26,16.3362
1996-06-27,16.3737
1996-06-28,16.3954
1996-07-01,16.8142
1996-07-02,16.5633
1996-07-03,16.3174
1996-07-05,16.2108
1996-07-08,16.2947
1996-07-09,16.3954
1996-07-10,16.3737
1996-07-11,15.8987
1996-07-12,15.7841
1996-07-15,15.0533
1996-07-16,15.8582
1996-07-17,15.5906
1996-07-18,15.6133
1996-07-19,15.5244
1996-07-22,15.32
1996-07-23,14.9457
1996-07-24,15.1975
1996-07-25,17.1588
1996-07-26,17.2092
1996-07-29,17.3484
1996-07-30,17.7859
1996-07-31,17.8076
1996-08-01,17.7632
1996-08-02,18.0298
1996-08-05,18.099
1996-08-06,18.1572
1996-08-07,18.6559
1996-08-08,18.7972
1996-08-09,18.6115
1996-08-12,18.5681
1996-08-13,18.1187
1996-08-14,18.4239
1996-08-15,18.3636
1996-08-16,18.2185
1996-08-19,18.2185
1996-08-20,18.3044
1996-08-21,18.5918
1996-08-22,18.6559
1996-08-23,18.7172
1996-08-26,18.6362
1996-08-27,18.5128
1996-08-28,19.048
1996-08-29,19.0687
1996-08-30,18.9423
1996-09-03,19.0885
1996-09-04,18.9828
1996-09-05,18.7359
1996-09-06,19.13
1996-09-09,19.4796
1996-09-10,19.5675
1996-09-11,19.5467
1996-09-12,19.4193
1996-09-13,20.2242
1996-09-16,20.3338
1996-09-17,20.479
1996-09-18,20.6192
1996-09-19,20.4602
1996-09-20,20.3723
1996-09-23,20.5748
1996-09-24,20.557
1996-09-25,20.95
1996-09-26,20.5975
1996-09-27,20.6646
1996-09-30,20.6192
1996-10-01,20.4948
1996-10-02,20.8493
1996-10-03,20.7032
1996-10-04,20.9708
1996-10-07,21.1841
1996-10-08,21.2641
1996-10-09,20.9115
1996-10-10,21.1545
1996-10-11,21.508
1996-10-14,21.5278
1996-10-15,21.4488
1996-10-16,21.1367
1996-10-17,20.8029
1996-10-18,21.427
1996-10-21,21.5544
1996-10-22,21.0389
1996-10-23,21.4102
1996-10-24,21.0972
1996-10-25,20.95
1996-10-28,21.0972
1996-10-29,20.8029
1996-10-30,20.9293
1996-10-31,21.3678
1996-11-01,21.116
1996-11-04,21.3243
1996-11-05,21.5752
1996-11-06,22.0956
1996-11-07,22.1539
1996-11-08,22.2526
1996-11-11,22.2783
1996-11-12,22.0699
1996-11-13,22.3208
1996-11-14,22.6723
1996-11-15,24.0144
1996-11-18,24.3077
1996-11-19,25.5234
1996-11-20,25.2775
1996-11-21,25.5234
1996-11-22,26.2503
1996-11-25,26.111
1996-11-26,26.1713
1996-11-27,26.189
1996-11-29,26.3974
1996-12-02,26.9978
1996-12-03,26.9337
1996-12-04,26.8349
1996-12-05,26.2503
1996-12-06,25.7782
1996-12-09,26.5001
1996-12-10,26.1288
1996-12-11,25.8582
1996-12-12,25.1126
1996-12-13,25.319
1996-12-16,24.6129
1996-12-17,25.1531
1996-12-18,26.275
1996-12-19,26.189
1996-12-20,25.6103
1996-12-23,25.5491
1996-12-24,25.797
1996-12-26,25.797
1996-12-27,25.6893
1996-12-30,25.4454
1996-12-31,25.0928
1997-01-02,25.3862
1997-01-03,26.3569
1997-01-06,26.7085
1997-01-07,27.062
1997-01-08,26.4843
1997-01-09,26.8142
1997-01-10,26.9978
1997-01-13,27.1371
1997-01-14,27.6644
1997-01-15,27.2694
1997-01-16,27.4146
1997-01-17,27.3711
1997-01-20,27.6585
1997-01-21,27.8244
1997-01-22,26.1713
1997-01-23,25.1333
1997-01-24,24.925
1997-01-27,24.1408
1997-01-28,24.9664
1997-01-29,25.9036
1997-01-30,26.0419
1997-01-31,25.9836
1997-02-03,25.6488
1997-02-04,25.4454
1997-02-05,24.6396
1997-02-06,24.1823
1997-02-07,24.6396
1997-02-10,23.6441
1997-02-11,24.0569
1997-02-12,24.0144
1997-02-13,24.2406
1997-02-14,24.0144
1997-02-18,24.0569
1997-02-19,23.7883
1997-02-20,23.3962
1997-02-21,22.7928
1997-02-24,23.8308
1997-02-25,24.2702
1997-02-26,24.3285
1997-02-27,23.6846
1997-02-28,23.811
1997-03-03,24.0352
1997-03-04,23.9957
1997-03-05,24.0994
1997-03-06,24.287
1997-03-07,23.9759
1997-03-10,24.2031
1997-03-11,24.1823
1997-03-12,23.9957
1997-03-13,23.6648
1997-03-14,23.7883
1997-03-17,23.1049
1997-03-18,23.0842
1997-03-19,22.8392
1997-03-20,22.6723
1997-03-21,21.9435
1997-03-24,22.6506
1997-03-25,22.5064
1997-03-26,23.2313
1997-03-27,22.6921
1997-03-31,22.7326
1997-04-01,22.6506
1997-04-02,22.1539
1997-04-03,21.7213
1997-04-04,21.4102
1997-04-07,21.9435
1997-04-08,22.6328
1997-04-09,22.0472
1997-04-10,22.0245
1997-04-11,22.0956
1997-04-14,22.6042
1997-04-15,22.8392
1997-04-16,22.7711
1997-04-17,22.8205
1997-04-18,23.1444
1997-04-21,22.7513
1997-04-22,23.1918
1997-04-23,23.5858
1997-04-24,25.4454
1997-04-25,24.9664
1997-04-28,24.9082
1997-04-29,26.2305
1997-04-30,26.5811
1997-05-01,26.7282
1997-05-02,26.8527
1997-05-05,27.5084
1997-05-06,27.4146
1997-05-07,26.8527
1997-05-08,27.7257
1997-05-09,27.7435
1997-05-12,28.735
1997-05-13,28.7587
1997-05-14,28.7952
1997-05-15,28.7952
1997-05-16,28.1563
1997-05-19,27.9499
1997-05-20,28.7784
1997-05-21,29.0075
1997-05-22,28.571
1997-05-23,28.7152
1997-05-27,29.686
1997-05-28,29.8509
1997-05-29,29.0688
1997-05-30,28.654
1997-06-02,28.8633
1997-06-03,27.9499
1997-06-04,27.619
1997-06-05,27.4531
1997-06-06,28.3666
1997-06-09,28.7784
1997-06-10,28.571
1997-06-11,28.8633
1997-06-12,29.1961
1997-06-13,29.4786
1997-06-16,29.5685
1997-06-17,29.7709
1997-06-18,29.4786
1997-06-19,29.686
1997-06-20,29.7709
1997-06-23,29.0688
1997-06-24,30.4128
1997-06-25,30.4316
1997-06-26,30.0188
1997-06-27,30.2291
1997-06-30,29.9003
1997-07-01,30.4128
1997-07-02,30.9481
1997-07-03,31.4083
1997-07-07,31.3026
1997-07-08,31.7213
1997-07-09,31.8626
1997-07-10,31.7213
1997-07-11,31.7213
1997-07-14,31.5554
1997-07-15,31.8013
1997-07-16,32.3386
1997-07-17,33.0052
1997-07-18,34.6119
1997-07-21,34.368
1997-07-22,34.125
1997-07-23,34.8272
1997-07-24,35.717
1997-07-25,35.4454
1997-07-28,34.7808
1997-07-29,34.0796
1997-07-30,35.1136
1997-07-31,35.0336
1997-08-01,34.7008
1997-08-04,35.1975
1997-08-05,35.2775
1997-08-06,35.7358
1997-08-07,35.5718
1997-08-08,34.8647
1997-08-11,34.125
1997-08-12,34.2692
1997-08-13,34.5744
1997-08-14,34.3285
1997-08-15,33.1019
1997-08-18,34.4549
1997-08-19,35.7565
1997-08-20,35.7782
1997-08-21,35.0336
1997-08-22,35.238
1997-08-25,34.7808
1997-08-26,34.2199
1997-08-27,34.4075
1997-08-28,33.497
1997-08-29,33.5819
1997-09-02,34.4727
1997-09-03,34.3077
1997-09-04,34.368
1997-09-05,34.3285
1997-09-08,34.0796
1997-09-09,33.1247
1997-09-10,32.1312
1997-09-11,32.464
1997-09-12,32.379
1997-09-15,31.8793
1997-09-16,33.0052
1997-09-17,33.0052
1997-09-18,32.7089
1997-09-19,32.8778
1997-09-22,34.4075
1997-09-23,34.2041
1997-09-24,33.6441
1997-09-25,33.6619
1997-09-26,33.9947
1997-09-29,34.7808
1997-09-30,35.1136
1997-10-01,34.286
1997-10-02,34.6406
1997-10-03,34.5536
1997-10-06,34.7225
1997-10-07,35.3852
1997-10-08,34.8647
1997-10-09,34.6583
1997-10-10,34.7591
1997-10-13,34.6198
1997-10-14,34.2199
1997-10-15,33.6836
1997-10-16,33.0861
1997-10-17,31.6127
1997-10-20,32.3
1997-10-21,34.8479
1997-10-22,34.8272
1997-10-23,33.253
1997-10-24,32.464
1997-10-27,29.8134
1997-10-28,32.9192
1997-10-29,32.545
1997-10-30,31.7421
1997-10-31,32.6309
1997-11-03,33.6619
1997-11-04,33.7695
1997-11-05,34.0352
1997-11-06,33.4782
1997-11-07,32.9568
1997-11-10,32.3603
1997-11-11,32.7899
1997-11-12,32.0067
1997-11-13,32.8383
1997-11-14,33.6224
1997-11-17,34.286
1997-11-18,33.8278
1997-11-19,34.1418
1997-11-20,34.7008
1997-11-21,34.9655
1997-11-24,34.1596
1997-11-25,35.5718
1997-11-26,36.3569
1997-11-28,36.2779
1997-12-01,37.2833
1997-12-02,36.6868
1997-12-03,36.5623
1997-12-04,36.1881
1997-12-05,37.1855
1997-12-08,37.3939
1997-12-09,36.5623
1997-12-10,35.2775
1997-12-11,33.6619
1997-12-12,33.253
1997-12-15,33.416
1997-12-16,34.368
1997-12-17,33.7913
1997-12-18,33.1247
1997-12-19,33.8278
1997-12-22,33.9759
1997-12-23,32.6733
1997-12-24,32.8383
1997-12-26,33.6836
1997-12-29,34.0352
1997-12-30,34.1596
1997-12-31,34.6583
1998-01-02,34.9931
1998-01-05,35.2568
1998-01-06,34.8647
1998-01-07,34.5329
1998-01-08,34.5151
1998-01-09,33.1424
1998-01-12,33.173
1998-01-13,33.8278
1998-01-14,33.9947
1998-01-15,34.2692
1998-01-16,34.7808
1998-01-20,35.9036
1998-01-21,33.173
1998-01-22,32.9192
1998-01-23,32.858
1998-01-26,32.5074
1998-01-27,31.9682
1998-01-28,32.1312
1998-01-29,32.5262
1998-01-30,32.7089
1998-02-02,33.3113
1998-02-03,32.9192
1998-02-04,32.5657
1998-02-05,32.9844
1998-02-06,32.464
1998-02-09,32.464
1998-02-10,33.416
1998-02-11,34.0135
1998-02-12,34.0796
1998-02-13,33.9147
1998-02-17,33.7913
1998-02-18,34.0352
1998-02-19,34.0352
1998-02-20,33.9947
1998-02-23,34.0796
1998-02-24,33.9572
1998-02-25,34.8647
1998-02-26,34.9437
1998-02-27,34.5941
1998-03-02,33.7695
1998-03-03,33.8278
1998-03-04,32.7968
1998-03-05,32.7711
1998-03-06,32.5074
1998-03-09,31.8408
1998-03-10,32.3
1998-03-11,32.8383
1998-03-12,33.2076
1998-03-13,33.0052
1998-03-16,33.5444
1998-03-17,33.416
1998-03-18,33.6441
1998-03-19,34.0796
1998-03-20,33.81
1998-03-23,33.5819
1998-03-24,34.286
1998-03-25,35.1136
1998-03-26,34.8055
1998-03-27,34.5744
1998-03-30,34.2041
1998-03-31,34.4075
1998-04-01,34.5941
1998-04-02,35.0514
1998-04-03,34.6771
1998-04-06,35.1136
1998-04-07,34.6771
1998-04-08,34.6198
1998-04-09,35.238
1998-04-13,34.5151
1998-04-14,35.1975
1998-04-15,36.3569
1998-04-16,35.717
1998-04-17,35.6913
1998-04-20,36.8329
1998-04-21,39.0865
1998-04-22,38.0111
1998-04-23,38.9216
1998-04-24,38.8821
1998-04-27,38.1958
1998-04-28,38.3241
1998-04-29,38.2837
1998-04-30,38.3844
1998-05-01,38.7162
1998-05-04,38.6352
1998-05-05,39.0283
1998-05-06,38.8416
1998-05-07,38.8031
1998-05-08,39.7551
1998-05-11,39.527
1998-05-12,39.6267
1998-05-13,40.3714
1998-05-14,41.673
1998-05-15,41.3875
1998-05-18,41.2839
1998-05-19,41.4083
1998-05-20,40.9096
1998-05-21,40.9471
1998-05-22,40.3911
1998-05-26,40.085
1998-05-27,39.8351
1998-05-28,39.7729
1998-05-29,38.9216
1998-06-01,38.8258
1998-06-02,38.2837
1998-06-03,37.7257
1998-06-04,38.4515
1998-06-05,39.3789
1998-06-08,39.3611
1998-06-09,39.5003
1998-06-10,38.8416
1998-06-11,38.4328
1998-06-12,38.5128
1998-06-15,37.1855
1998-06-16,36.4419
1998-06-17,36.7668
1998-06-18,36.0419
1998-06-19,35.157
1998-06-22,35.8167
1998-06-23,37.0216
1998-06-24,37.0996
1998-06-25,37.2477
1998-06-26,37.4294
1998-06-29,37.8057
1998-06-30,38.0308
1998-07-01,38.6767
1998-07-02,38.1543
1998-07-06,37.6585
1998-07-07,37.7257
1998-07-08,38.1
1998-07-09,38.7735
1998-07-10,39.2534
1998-07-13,39.5458
1998-07-14,39.6267
1998-07-15,38.7567
1998-07-16,39.2149
1998-07-17,39.8124
1998-07-20,40.4118
1998-07-21,42.4452
1998-07-22,42.2122
1998-07-23,41.036
1998-07-24,41.1634
1998-07-27,41.5742
1998-07-28,41.5574
1998-07-29,42.3583
1998-07-30,44.1823
1998-07-31,43.8969
1998-08-03,43.9769
1998-08-04,42.0077
1998-08-05,42.6496
1998-08-06,42.9834
1998-08-07,42.7721
1998-08-10,43.0249
1998-08-11,42.5667
1998-08-12,42.3988
1998-08-13,41.8003
1998-08-14,41.5327
1998-08-17,41.4478
1998-08-18,42.6931
1998-08-19,43.0466
1998-08-20,42.4274
1998-08-21,42.3583
1998-08-24,42.5855
1998-08-25,42.546
1998-08-26,43.3557
1998-08-27,41.4893
1998-08-28,40.5985
1998-08-31,37.3089
1998-09-01,39.0688
1998-09-02,39.919
1998-09-03,40.3318
1998-09-04,39.5458
1998-09-08,41.7233
1998-09-09,40.9096
1998-09-10,40.5787
1998-09-11,41.9287
1998-09-14,42.7721
1998-09-15,43.0624
1998-09-16,43.2303
1998-09-17,41.988
1998-09-18,41.3006
1998-09-21,42.464
1998-09-22,42.3208
1998-09-23,43.7508
1998-09-24,43.2501
1998-09-25,44.2199
1998-09-28,44.2673
1998-09-29,43.5414
1998-09-30,42.5667
1998-10-01,41.5327
1998-10-02,41.351
1998-10-05,39.8351
1998-10-06,39.5003
1998-10-07,39.9961
1998-10-08,40.9096
1998-10-09,42.1746
1998-10-12,43.3557
1998-10-13,42.464
1998-10-14,43.2303
1998-10-15,45.2203
1998-10-16,45.0316
1998-10-19,46.1693
1998-10-20,45.6726
1998-10-21,47.2675
1998-10-22,46.9811
1998-10-23,46.8932
1998-10-26,47.3909
1998-10-27,47.8235
1998-10-28,48.4298
1998-10-29,49.2762
1998-10-30,49.1962
1998-11-02,49.1547
1998-11-03,48.8209
1998-11-04,48.9868
1998-11-05,49.3631
1998-11-06,49.6672
1998-11-09,50.1452
1998-11-10,51.6749
1998-11-11,52.0542
1998-11-12,52.2991
1998-11-13,52.1519
1998-11-16,52.7978
1998-11-17,52.3396
1998-11-18,52.6743
1998-11-19,52.5252
1998-11-20,53.0427
1998-11-23,55.1778
1998-11-24,54.7413
1998-11-25,55.239
1998-11-27,56.3155
1998-11-30,54.6969
1998-12-01,56.276
1998-12-02,55.4632
1998-12-03,54.1606
1998-12-04,54.4144
1998-12-07,55.3832
1998-12-08,55.719
1998-12-09,56.1308
1998-12-10,54.6633
1998-12-11,55.6479
1998-12-14,53.9552
1998-12-15,54.6633
1998-12-16,54.4539
1998-12-17,55.0129
1998-12-18,56.8339
1998-12-21,58.4308
1998-12-22,60.3684
1998-12-23,61.2839
1998-12-24,62.2576
1998-12-28,62.6921
1998-12-29,61.989
1998-12-30,61.8665
1998-12-31,61.0745
1999-01-04,60.6252
1999-01-05,62.8185
1999-01-06,62.5233
1999-01-07,63.0062
1999-01-08,62.1351
1999-01-11,62.6921
1999-01-12,61.3007
1999-01-13,61.4478
1999-01-14,59.8331
1999-01-15,61.2621
1999-01-19,63.6886
1999-01-20,64.4312
1999-01-21,65.2568
1999-01-22,59.5487
1999-01-25,60.2924
1999-01-26,61.4893
1999-01-27,59.0658
1999-01-28,59.1942
1999-01-29,60.7042
1999-02-01,59.5487
1999-02-02,58.5503
1999-02-03,58.0555
1999-02-04,56.1683
1999-02-05,54.9892
1999-02-08,55.324
1999-02-09,53.9147
1999-02-10,55.9402
1999-02-11,59.1359
1999-02-12,57.226
1999-02-16,57.145
1999-02-17,56.4834
1999-02-18,57.7237
1999-02-19,56.8537
1999-02-22,58.9404
1999-02-23,58.6165
1999-02-24,57.5578
1999-02-25,57.5183
1999-02-26,56.2355
1999-03-01,55.7753
1999-03-02,55.5699
1999-03-03,55.239
1999-03-04,56.6473
1999-03-05,59.0866
1999-03-08,59.2554
1999-03-09,60.3516
1999-03-10,60.1245
1999-03-11,60.5758
1999-03-12,58.97
1999-03-15,60.2924
1999-03-16,59.9586
1999-03-17,58.9888
1999-03-18,58.8426
1999-03-19,55.8385
1999-03-22,55.324
1999-03-23,54.7877
1999-03-24,56.1496
1999-03-25,56.748
1999-03-26,57.1016
1999-03-29,58.9197
1999-03-30,59.1527
1999-03-31,58.7142
1999-04-01,58.6352
1999-04-05,60.9303
1999-04-06,60.6252
1999-04-07,61.7806
1999-04-08,61.9465
1999-04-09,61.7194
1999-04-12,60.7703
1999-04-13,59.6267
1999-04-14,59.4203
1999-04-15,58.8821
1999-04-16,56.4409
1999-04-19,55.239
1999-04-20,56.2355
1999-04-21,56.9337
1999-04-22,64.4312
1999-04-23,66.1654
1999-04-26,69.529
1999-04-27,70.2341
1999-04-28,67.9084
1999-04-29,67.8521
1999-04-30,69.2959
1999-05-03,70.3111
1999-05-04,70.2341
1999-05-05,70.2687
1999-05-06,69.3216
1999-05-07,71.9683
1999-05-10,72.4196
1999-05-11,73.2165
1999-05-12,74.6969
1999-05-13,81.5061
1999-05-14,79.2525
1999-05-17,78.6728
1999-05-18,79.0046
1999-05-19,78.1375
1999-05-20,77.1421
1999-05-21,76.3086
1999-05-24,74.1251
1999-05-25,73.2837
1999-05-26,78.2629
1999-05-27,76.8586
1999-05-28,76.8586
1999-06-01,74.2149
1999-06-02,75.3566
1999-06-03,74.8213
1999-06-04,76.8586
1999-06-07,79.849
1999-06-08,77.2665
1999-06-09,77.5193
1999-06-10,76.3451
1999-06-11,75.7447
1999-06-14,76.513
1999-06-15,76.7816
1999-06-16,79.9586
1999-06-17,79.6248
1999-06-18,79.9912
1999-06-21,82.6398
1999-06-22,81.7243
1999-06-23,81.4626
1999-06-24,81.2029
1999-06-25,81.5782
1999-06-28,81.2029
1999-06-29,82.5588
1999-06-30,85.64
1999-07-01,86.7826
1999-07-02,87.6289
1999-07-06,86.7826
1999-07-07,87.9884
1999-07-08,88.7814
1999-07-09,91.0143
1999-07-12,91.3125
1999-07-13,91.3698
1999-07-14,90.9057
1999-07-15,90.3181
1999-07-16,90.2736
1999-07-19,89.1942
1999-07-20,84.9655
1999-07-21,85.4701
1999-07-22,82.0739
1999-07-23,82.6803
1999-07-26,81.5061
1999-07-27,83.6501
1999-07-28,85.0425
1999-07-29,83.0694
1999-07-30,83.26
1999-08-02,80.9837
1999-08-03,79.0895
1999-08-04,78.5148
1999-08-05,81.6048
1999-08-06,81.8201
1999-08-09,80.9521
1999-08-10,79.049
1999-08-11,81.6917
1999-08-12,80.2469
1999-08-13,81.7243
1999-08-16,84.3898
1999-08-17,85.1275
1999-08-18,82.0739
1999-08-19,81.4626
1999-08-20,80.6676
1999-08-23,82.4433
1999-08-24,80.8247
1999-08-25,81.0577
1999-08-26,81.4626
1999-08-27,82.1638
1999-08-30,81.6048
1999-08-31,82.5164
1999-09-01,84.2969
1999-09-02,83.3844
