Date,WBA.US
1994-12-16,3.7356
1994-12-19,3.83064
1994-12-20,3.83767
1994-12-21,3.83767
1994-12-22,3.85975
1994-12-23,3.83767
1994-12-27,3.83767
1994-12-28,3.80124
1994-12-29,3.76471
1994-12-30,3.74273
1995-01-03,3.83767
1995-01-04,3.83767
1995-01-05,3.83767
1995-01-06,3.83767
1995-01-09,3.85975
1995-01-10,3.91825
1995-01-11,3.89599
1995-01-12,3.99152
1995-01-13,3.94767
1995-01-16,3.94043
1995-01-17,3.94767
1995-01-18,3.96955
1995-01-19,3.92587
1995-01-20,3.91825
1995-01-23,3.91825
1995-01-24,3.90399
1995-01-25,3.99885
1995-01-26,4.03547
1995-01-27,4.03547
1995-01-30,4.07914
1995-01-31,4.07914
1995-02-01,4.1231
1995-02-02,4.1231
1995-02-03,4.10102
1995-02-06,4.10844
1995-02-07,4.07914
1995-02-08,4.10102
1995-02-09,4.08647
1995-02-10,4.1231
1995-02-13,4.1231
1995-02-14,4.10102
1995-02-15,4.04993
1995-02-16,3.98399
1995-02-17,4.07191
1995-02-21,4.04993
1995-02-22,4.08647
1995-02-23,4.08647
1995-02-24,4.07191
1995-02-27,4.07191
1995-02-28,4.07191
1995-03-01,4.02785
1995-03-02,4.02785
1995-03-03,4.06459
1995-03-06,4.04993
1995-03-07,4.04261
1995-03-08,3.98399
1995-03-09,3.95499
1995-03-10,3.98399
1995-03-13,4.02083
1995-03-14,4.06459
1995-03-15,4.06459
1995-03-16,4.10844
1995-03-17,4.08647
1995-03-20,4.14498
1995-03-21,4.18874
1995-03-22,4.24705
1995-03-23,4.2325
1995-03-24,4.27655
1995-03-27,4.26903
1995-03-28,4.18874
1995-03-29,4.11587
1995-03-30,4.1231
1995-03-31,4.14498
1995-04-03,4.09369
1995-04-04,4.11587
1995-04-05,4.11587
1995-04-06,4.10844
1995-04-07,4.09369
1995-04-10,4.10844
1995-04-11,4.02785
1995-04-12,4.02083
1995-04-13,4.11587
1995-04-17,4.04261
1995-04-18,4.02083
1995-04-19,3.98399
1995-04-20,3.98399
1995-04-21,3.94043
1995-04-24,3.98399
1995-04-25,4.02083
1995-04-26,4.04993
1995-04-27,4.04993
1995-04-28,4.04993
1995-05-01,3.95499
1995-05-02,3.98399
1995-05-03,4.04993
1995-05-04,4.09369
1995-05-05,4.10844
1995-05-08,4.10844
1995-05-09,4.1231
1995-05-10,4.13755
1995-05-11,4.14498
1995-05-12,4.1231
1995-05-15,4.10844
1995-05-16,4.05726
1995-05-17,4.04261
1995-05-18,3.98399
1995-05-19,3.96241
1995-05-22,3.98399
1995-05-23,4.03547
1995-05-24,4.00627
1995-05-25,4.02083
1995-05-26,3.94767
1995-05-30,4.0134
1995-05-31,4.16705
1995-06-01,4.08647
1995-06-02,4.10102
1995-06-05,4.1522
1995-06-06,4.19636
1995-06-07,4.14498
1995-06-08,4.17438
1995-06-09,4.19636
1995-06-12,4.17438
1995-06-13,4.31318
1995-06-14,4.33468
1995-06-15,4.34922
1995-06-16,4.37872
1995-06-19,4.43724
1995-06-20,4.48862
1995-06-21,4.50298
1995-06-22,4.56158
1995-06-23,4.59802
1995-06-26,4.39376
1995-06-27,4.33468
1995-06-28,4.33468
1995-06-29,4.31318
1995-06-30,4.33468
1995-07-03,4.3717
1995-07-05,4.37872
1995-07-06,4.41546
1995-07-07,4.37872
1995-07-10,4.34922
1995-07-11,4.37872
1995-07-12,4.32774
1995-07-13,4.28417
1995-07-14,4.2911
1995-07-17,4.39376
1995-07-18,4.3717
1995-07-19,4.34922
1995-07-20,4.37872
1995-07-21,4.4596
1995-07-24,4.481
1995-07-25,4.50298
1995-07-26,4.4596
1995-07-27,4.53267
1995-07-28,4.58366
1995-07-31,4.481
1995-08-01,4.5104
1995-08-02,4.48862
1995-08-03,4.43724
1995-08-04,4.32774
1995-08-07,4.35714
1995-08-08,4.3717
1995-08-09,4.34922
1995-08-10,4.32774
1995-08-11,4.28417
1995-08-14,4.30586
1995-08-15,4.2618
1995-08-16,4.2618
1995-08-17,4.28417
1995-08-18,4.25458
1995-08-21,4.29862
1995-08-22,4.2325
1995-08-23,4.17438
1995-08-24,4.18874
1995-08-25,4.13023
1995-08-28,4.10844
1995-08-29,4.17438
1995-08-30,4.25458
1995-08-31,4.25458
1995-09-01,4.25458
1995-09-05,4.25458
1995-09-06,4.38634
1995-09-07,4.49594
1995-09-08,4.4517
1995-09-11,4.4517
1995-09-12,4.51782
1995-09-13,4.53951
1995-09-14,4.60573
1995-09-15,4.51782
1995-09-18,4.47416
1995-09-19,4.60573
1995-09-20,4.58366
1995-09-21,4.62752
1995-09-22,4.73711
1995-09-25,4.75889
1995-09-26,4.78087
1995-09-27,4.75889
1995-09-28,4.91245
1995-09-29,4.86849
1995-10-02,4.86849
1995-10-03,4.93463
1995-10-04,4.91245
1995-10-05,4.89047
1995-10-06,4.91245
1995-10-09,4.82473
1995-10-10,4.82473
1995-10-11,4.94918
1995-10-12,4.89047
1995-10-13,4.97106
1995-10-16,4.84701
1995-10-17,4.78087
1995-10-18,4.71513
1995-10-19,4.80265
1995-10-20,4.86849
1995-10-23,4.82473
1995-10-24,4.86849
1995-10-25,4.86849
1995-10-26,4.71513
1995-10-27,4.78087
1995-10-30,4.93463
1995-10-31,4.94918
1995-11-01,4.94918
1995-11-02,5.08076
1995-11-03,5.03709
1995-11-06,5.03709
1995-11-07,5.1464
1995-11-08,5.12471
1995-11-09,5.03709
1995-11-10,5.08076
1995-11-13,5.03709
1995-11-14,5.05907
1995-11-15,5.21224
1995-11-16,5.4535
1995-11-17,5.32183
1995-11-20,5.21224
1995-11-21,5.32183
1995-11-22,5.32183
1995-11-24,5.30004
1995-11-27,5.23392
1995-11-28,5.30004
1995-11-29,5.16848
1995-11-30,5.10264
1995-12-01,5.23392
1995-12-04,5.21224
1995-12-05,5.30004
1995-12-06,5.23392
1995-12-07,5.25619
1995-12-08,5.25619
1995-12-11,5.1464
1995-12-12,5.19036
1995-12-13,5.10264
1995-12-14,4.99284
1995-12-15,5.08076
1995-12-18,4.99284
1995-12-19,5.01472
1995-12-20,5.01472
1995-12-21,4.97106
1995-12-22,5.10264
1995-12-26,4.99284
1995-12-27,5.03709
1995-12-28,5.16848
1995-12-29,5.21224
1996-01-02,5.25619
1996-01-03,5.23392
1996-01-04,5.16848
1996-01-05,5.36569
1996-01-08,5.32183
1996-01-09,5.27807
1996-01-10,5.23392
1996-01-11,5.23392
1996-01-12,5.34381
1996-01-15,5.32183
1996-01-16,5.34381
1996-01-17,5.49746
1996-01-18,5.62132
1996-01-19,5.79715
1996-01-22,5.8411
1996-01-23,5.66537
1996-01-24,5.75329
1996-01-25,5.70933
1996-01-26,5.8411
1996-01-29,5.77507
1996-01-30,5.97248
1996-01-31,6.08168
1996-02-01,6.30137
1996-02-02,6.03852
1996-02-05,6.08168
1996-02-06,6.17018
1996-02-07,6.19197
1996-02-08,6.25742
1996-02-09,6.21366
1996-02-12,6.34523
1996-02-13,6.19197
1996-02-14,6.1482
1996-02-15,6.08168
1996-02-16,6.0605
1996-02-20,6.01624
1996-02-21,6.10426
1996-02-22,6.19197
1996-02-23,6.12632
1996-02-26,5.86279
1996-02-27,5.8411
1996-02-28,5.8411
1996-02-29,5.77507
1996-03-01,5.79715
1996-03-04,5.97248
1996-03-05,6.01624
1996-03-06,5.79715
1996-03-07,5.97248
1996-03-08,5.77507
1996-03-11,5.75329
1996-03-12,5.77507
1996-03-13,5.66537
1996-03-14,5.73121
1996-03-15,5.66537
1996-03-18,5.79715
1996-03-19,5.77507
1996-03-20,5.73121
1996-03-21,5.77507
1996-03-22,5.90684
1996-03-25,5.9508
1996-03-26,5.92872
1996-03-27,5.86279
1996-03-28,5.77507
1996-03-29,5.70933
1996-04-01,5.77507
1996-04-02,5.92872
1996-04-03,5.81922
1996-04-04,5.99416
1996-04-08,5.68735
1996-04-09,5.68735
1996-04-10,5.51172
1996-04-11,5.49013
1996-04-12,5.55587
1996-04-15,5.5338
1996-04-16,5.5338
1996-04-17,5.59973
1996-04-18,5.46816
1996-04-19,5.51172
1996-04-22,5.5338
1996-04-23,5.59973
1996-04-24,5.64369
1996-04-25,5.55587
1996-04-26,5.5338
1996-04-29,5.64369
1996-04-30,5.59973
1996-05-01,5.59973
1996-05-02,5.46816
1996-05-03,5.44608
1996-05-06,5.40222
1996-05-07,5.40222
1996-05-08,5.40222
1996-05-09,5.5338
1996-05-10,5.64369
1996-05-13,5.92872
1996-05-14,5.79715
1996-05-15,5.86279
1996-05-16,5.86279
1996-05-17,5.88496
1996-05-20,5.9214
1996-05-21,6.03852
1996-05-22,6.12632
1996-05-23,5.98694
1996-05-24,5.96506
1996-05-28,5.76765
1996-05-29,5.63617
1996-05-30,5.65805
1996-05-31,5.59211
1996-06-03,5.52667
1996-06-04,5.8116
1996-06-05,5.85556
1996-06-06,5.76765
1996-06-07,5.85556
1996-06-10,5.9214
1996-06-11,5.85556
1996-06-12,5.74577
1996-06-13,5.74577
1996-06-14,5.74577
1996-06-17,5.87724
1996-06-18,5.85556
1996-06-19,5.76765
1996-06-20,5.78923
1996-06-21,5.76765
1996-06-24,5.85556
1996-06-25,6.01624
1996-06-26,5.94347
1996-06-27,5.89942
1996-06-28,5.87724
1996-07-01,5.89942
1996-07-02,5.89942
1996-07-03,5.85556
1996-07-05,5.76765
1996-07-08,5.68023
1996-07-09,5.74577
1996-07-10,5.72408
1996-07-11,5.65805
1996-07-12,5.70219
1996-07-15,5.65805
1996-07-16,5.50459
1996-07-17,5.54875
1996-07-18,5.54875
1996-07-19,5.70219
1996-07-22,5.59211
1996-07-23,5.50459
1996-07-24,5.39519
1996-07-25,5.43866
1996-07-26,5.54875
1996-07-29,5.50459
1996-07-30,5.41668
1996-07-31,5.57053
1996-08-01,5.72408
1996-08-02,5.85556
1996-08-05,5.98694
1996-08-06,5.94347
1996-08-07,5.98694
1996-08-08,5.89942
1996-08-09,5.94347
1996-08-12,6.10426
1996-08-13,6.0605
1996-08-14,6.12632
1996-08-15,6.0605
1996-08-16,6.08168
1996-08-19,6.1188
1996-08-20,6.09664
1996-08-21,5.98694
1996-08-22,5.94347
1996-08-23,6.00892
1996-08-26,5.96506
1996-08-27,6.00892
1996-08-28,5.94347
1996-08-29,5.83329
1996-08-30,5.78923
1996-09-03,5.85556
1996-09-04,5.9214
1996-09-05,5.8116
1996-09-06,5.98694
1996-09-09,6.14059
1996-09-10,6.09664
1996-09-11,6.18454
1996-09-12,6.3381
1996-09-13,6.3381
1996-09-16,6.36017
1996-09-17,6.3381
1996-09-18,6.3381
1996-09-19,6.38176
1996-09-20,6.36017
1996-09-23,6.31612
1996-09-24,6.49165
1996-09-25,6.36017
1996-09-26,6.36017
1996-09-27,6.53551
1996-09-30,6.51343
1996-10-01,6.46977
1996-10-02,6.44779
1996-10-03,6.44779
1996-10-04,6.57937
1996-10-07,6.44779
1996-10-08,6.53551
1996-10-09,6.46977
1996-10-10,6.51343
1996-10-11,6.51343
1996-10-14,6.49165
1996-10-15,6.46977
1996-10-16,6.57937
1996-10-17,6.64472
1996-10-18,6.66719
1996-10-21,6.66719
1996-10-22,6.60125
1996-10-23,6.55719
1996-10-24,6.51343
1996-10-25,6.53551
1996-10-28,6.46977
1996-10-29,6.55719
1996-10-30,6.38176
1996-10-31,6.64472
1996-11-01,6.78391
1996-11-04,6.82777
1996-11-05,7.0032
1996-11-06,7.09112
1996-11-07,7.01824
1996-11-08,7.01824
1996-11-11,7.15696
1996-11-12,7.06904
1996-11-13,7.17864
1996-11-14,7.20062
1996-11-15,7.48595
1996-11-18,7.57307
1996-11-19,7.50802
1996-11-20,7.551
1996-11-21,7.50802
1996-11-22,7.46387
1996-11-25,7.48595
1996-11-26,7.39764
1996-11-27,7.37576
1996-11-29,7.37576
1996-12-02,7.33229
1996-12-03,7.33229
1996-12-04,7.24487
1996-12-05,7.06904
1996-12-06,6.8643
1996-12-09,7.1128
1996-12-10,7.1128
1996-12-11,7.01824
1996-12-12,6.95202
1996-12-13,6.9739
1996-12-16,6.8643
1996-12-17,6.99608
1996-12-18,7.09112
1996-12-19,7.01824
1996-12-20,7.15696
1996-12-23,7.04696
1996-12-24,7.09112
1996-12-26,7.20062
1996-12-27,7.20062
1996-12-30,7.26645
1996-12-31,7.1128
1997-01-02,6.99608
1997-01-03,7.09112
1997-01-06,7.06904
1997-01-07,7.04696
1997-01-08,6.92994
1997-01-09,6.99608
1997-01-10,6.92994
1997-01-13,6.9739
1997-01-14,7.06904
1997-01-15,7.06904
1997-01-16,7.2225
1997-01-17,7.31041
1997-01-20,7.24487
1997-01-21,7.26645
1997-01-22,7.31041
1997-01-23,7.2225
1997-01-24,7.01824
1997-01-27,6.92994
1997-01-28,6.95202
1997-01-29,7.09112
1997-01-30,7.20062
1997-01-31,7.26645
1997-02-03,7.31041
1997-02-04,7.35407
1997-02-05,7.41991
1997-02-06,7.57307
1997-02-07,7.64028
1997-02-10,7.48595
1997-02-11,7.46387
1997-02-12,7.70602
1997-02-13,7.70602
1997-02-14,7.66148
1997-02-18,7.57307
1997-02-19,7.46387
1997-02-20,7.33229
1997-02-21,7.48595
1997-02-24,7.61762
1997-02-25,7.66148
1997-02-26,7.61762
1997-02-27,7.64028
1997-02-28,7.57307
1997-03-03,7.57307
1997-03-04,7.52971
1997-03-05,7.551
1997-03-06,7.57307
1997-03-07,7.77068
1997-03-10,7.66148
1997-03-11,7.79266
1997-03-12,7.72624
1997-03-13,7.50802
1997-03-14,7.64028
1997-03-17,7.70602
1997-03-18,7.70602
1997-03-19,7.61762
1997-03-20,7.57307
1997-03-21,7.61762
1997-03-24,7.79266
1997-03-25,7.66148
1997-03-26,7.77068
1997-03-27,7.59525
1997-03-31,7.41991
1997-04-01,7.44199
1997-04-02,7.2813
1997-04-03,7.31041
1997-04-04,7.46387
1997-04-07,7.39764
1997-04-08,7.59525
1997-04-09,7.52971
1997-04-10,7.39764
1997-04-11,7.2813
1997-04-14,7.33229
1997-04-15,7.44199
1997-04-16,7.70602
1997-04-17,7.64028
1997-04-18,7.64028
1997-04-21,7.551
1997-04-22,7.74822
1997-04-23,7.66148
1997-04-24,7.72624
1997-04-25,7.72624
1997-04-28,7.88136
1997-04-29,8.06245
1997-04-30,8.15076
1997-05-01,8.10729
1997-05-02,8.21777
1997-05-05,8.37113
1997-05-06,8.30519
1997-05-07,8.19413
1997-05-08,8.10729
1997-05-09,8.15076
1997-05-12,8.21777
1997-05-13,8.10729
1997-05-14,8.01176
1997-05-15,8.19413
1997-05-16,8.15076
1997-05-19,8.1743
1997-05-20,8.1743
1997-05-21,8.09967
1997-05-22,8.07759
1997-05-23,8.15076
1997-05-27,8.1743
1997-05-28,8.19413
1997-05-29,8.25997
1997-05-30,8.30519
1997-06-02,8.28263
1997-06-03,8.35003
1997-06-04,8.28263
1997-06-05,8.32707
1997-06-06,8.45689
1997-06-09,8.52556
1997-06-10,8.54714
1997-06-11,8.61083
1997-06-12,8.83784
1997-06-13,8.88316
1997-06-16,8.9914
1997-06-17,9.08107
1997-06-18,9.21039
1997-06-19,9.12337
1997-06-20,9.43594
1997-06-23,9.21039
1997-06-24,9.29821
1997-06-25,9.23365
1997-06-26,9.08107
1997-06-27,9.01855
1997-06-30,9.5258
1997-07-01,9.64204
1997-07-02,9.99373
1997-07-03,10.3004
1997-07-07,10.0855
1997-07-08,10.0796
1997-07-09,10.2106
1997-07-10,10.4098
1997-07-11,10.358
1997-07-14,10.5202
1997-07-15,10.404
1997-07-16,10.445
1997-07-17,10.3004
1997-07-18,10.148
1997-07-21,9.94294
1997-07-22,10.3004
1997-07-23,10.1978
1997-07-24,10.4889
1997-07-25,10.3004
1997-07-28,10.2545
1997-07-29,10.1012
1997-07-30,10.2545
1997-07-31,10.0367
1997-08-01,10.1549
1997-08-04,10.1978
1997-08-05,10.189
1997-08-06,10.2545
1997-08-07,10.235
1997-08-08,10.11
1997-08-11,10.1686
1997-08-12,9.99373
1997-08-13,9.8755
1997-08-14,9.83545
1997-08-15,9.4164
1997-08-18,9.72117
1997-08-19,9.89797
1997-08-20,9.99373
1997-08-21,9.65962
1997-08-22,9.85304
1997-08-25,9.72117
1997-08-26,9.96636
1997-08-27,9.76512
1997-08-28,9.68014
1997-08-29,9.59028
1997-09-02,9.72117
1997-09-03,9.81201
1997-09-04,9.81201
1997-09-05,9.83545
1997-09-08,9.78857
1997-09-09,9.65962
1997-09-10,9.29821
1997-09-11,9.36561
1997-09-12,9.59028
1997-09-15,9.48088
1997-09-16,9.72117
1997-09-17,9.70163
1997-09-18,9.70163
1997-09-19,9.74461
1997-09-22,9.72117
1997-09-23,9.45157
1997-09-24,9.32068
1997-09-25,9.25581
1997-09-26,9.23365
1997-09-29,9.32068
1997-09-30,9.12337
1997-10-01,9.29821
1997-10-02,9.76512
1997-10-03,9.91853
1997-10-06,10.189
1997-10-07,10.1686
1997-10-08,10.0601
1997-10-09,9.76512
1997-10-10,9.70163
1997-10-13,10.148
1997-10-14,9.99373
1997-10-15,9.81201
1997-10-16,9.81201
1997-10-17,9.59028
1997-10-20,9.78857
1997-10-21,9.99373
1997-10-22,9.8755
1997-10-23,9.76512
1997-10-24,9.96636
1997-10-27,9.48088
1997-10-28,9.96636
1997-10-29,9.8755
1997-10-30,9.96636
1997-10-31,10.0142
1997-11-03,10.278
1997-11-04,10.4528
1997-11-05,10.6804
1997-11-06,10.9441
1997-11-07,10.7878
1997-11-10,10.7029
1997-11-11,10.9217
1997-11-12,10.7878
1997-11-13,10.8572
1997-11-14,11.0369
1997-11-17,11.3437
1997-11-18,11.2362
1997-11-19,11.3905
1997-11-20,11.6377
1997-11-21,11.7256
1997-11-24,11.5751
1997-11-25,11.5039
1997-11-26,11.5517
1997-11-28,11.4853
1997-12-01,11.8135
1997-12-02,11.7715
1997-12-03,11.7715
1997-12-04,11.5263
1997-12-05,11.8369
1997-12-08,11.7481
1997-12-09,11.6836
1997-12-10,11.6377
1997-12-11,11.7481
1997-12-12,11.3437
1997-12-15,11.2596
1997-12-16,10.8338
1997-12-17,11.1024
1997-12-18,10.7468
1997-12-19,10.7029
1997-12-22,10.613
1997-12-23,10.5202
1997-12-24,10.0758
1997-12-26,10.1686
1997-12-29,10.4323
1997-12-30,11.1913
1997-12-31,11.1913
1998-01-02,11.0369
1998-01-05,11.0594
1998-01-06,10.9871
1998-01-07,10.9656
1998-01-08,10.7263
1998-01-09,10.7468
1998-01-12,11.1278
1998-01-13,11.1493
1998-01-14,11.4853
1998-01-15,11.2362
1998-01-16,11.5751
1998-01-20,11.9961
1998-01-21,11.7256
1998-01-22,11.8369
1998-01-23,11.7481
1998-01-26,11.5751
1998-01-27,11.6836
1998-01-28,11.7256
1998-01-29,11.9961
1998-01-30,11.8135
1998-02-02,12.5051
1998-02-03,12.7287
1998-02-04,12.5285
1998-02-05,12.4641
1998-02-06,12.4191
1998-02-09,12.5773
1998-02-10,12.7063
1998-02-11,12.7971
1998-02-12,13.2465
1998-02-13,12.8196
1998-02-17,12.7287
1998-02-18,12.6174
1998-02-19,12.6359
1998-02-20,13.1321
1998-02-23,13.1517
1998-02-24,13.1087
1998-02-25,13.1321
1998-02-26,13.1321
1998-02-27,13.1087
1998-03-02,12.9115
1998-03-03,13.0227
1998-03-04,12.9963
1998-03-05,12.7971
1998-03-06,12.8665
1998-03-09,13.0853
1998-03-10,12.9729
1998-03-11,12.9319
1998-03-12,12.9543
1998-03-13,13.0609
1998-03-16,12.9543
1998-03-17,13.0433
1998-03-18,12.8899
1998-03-19,12.8665
1998-03-20,12.7971
1998-03-23,12.4641
1998-03-24,12.6603
1998-03-25,12.3243
1998-03-26,12.4435
1998-03-27,12.4641
1998-03-30,12.5051
1998-03-31,12.5979
1998-04-01,12.3243
1998-04-02,12.6603
1998-04-03,12.7503
1998-04-06,12.7737
1998-04-07,12.5285
1998-04-08,12.3713
1998-04-09,12.4835
1998-04-13,12.2355
1998-04-14,12.2804
1998-04-15,12.1739
1998-04-16,12.1505
1998-04-17,12.3459
1998-04-20,12.5051
1998-04-21,12.5051
1998-04-22,12.3995
1998-04-23,12.3029
1998-04-24,12.0196
1998-04-27,11.7481
1998-04-28,11.791
1998-04-29,11.7481
1998-04-30,12.3243
1998-05-01,12.4641
1998-05-04,12.5539
1998-05-05,12.3029
1998-05-06,12.1505
1998-05-07,12.2804
1998-05-08,12.5051
1998-05-11,12.7063
1998-05-12,12.7971
1998-05-13,12.8665
1998-05-14,12.9319
1998-05-15,12.6829
1998-05-18,12.5285
1998-05-19,12.5051
1998-05-20,12.5285
1998-05-21,12.5285
1998-05-22,12.4835
1998-05-26,12.1925
1998-05-27,12.1925
1998-05-28,12.5539
1998-05-29,12.5979
1998-06-01,12.9543
1998-06-02,13.1087
1998-06-03,13.2913
1998-06-04,13.6265
1998-06-05,13.6039
1998-06-08,14.2497
1998-06-09,14.1158
1998-06-10,14.2027
1998-06-11,14.0729
1998-06-12,13.9635
1998-06-15,14.0074
1998-06-16,13.7789
1998-06-17,14.2497
1998-06-18,14.277
1998-06-19,14.2497
1998-06-22,14.3649
1998-06-23,14.4313
1998-06-24,14.4763
1998-06-25,14.4538
1998-06-26,14.4763
1998-06-29,14.7683
1998-06-30,14.7898
1998-07-01,15.1903
1998-07-02,15.0604
1998-07-06,15.6797
1998-07-07,16.5784
1998-07-08,16.6888
1998-07-09,16.2238
1998-07-10,16.5784
1998-07-13,16.5158
1998-07-14,16.5578
1998-07-15,16.5354
1998-07-16,16.9164
1998-07-17,16.9602
1998-07-20,17.0932
1998-07-21,16.842
1998-07-22,17.0462
1998-07-23,16.3976
1998-07-24,16.3537
1998-07-27,16.3088
1998-07-28,15.8868
1998-07-29,15.5908
1998-07-30,15.8399
1998-07-31,15.4609
1998-08-03,15.7256
1998-08-04,15.3945
1998-08-05,15.3632
1998-08-06,15.8633
1998-08-07,16.0606
1998-08-10,16.1544
1998-08-11,16.1778
1998-08-12,16.3302
1998-08-13,16.3537
1998-08-14,16.1544
1998-08-17,16.132
1998-08-18,16.5784
1998-08-19,16.3537
1998-08-20,16.4406
1998-08-21,16.7336
1998-08-24,16.9398
1998-08-25,17.517
1998-08-26,17.5434
1998-08-27,16.7112
1998-08-28,15.9952
1998-08-31,13.7573
1998-09-01,15.3231
1998-09-02,14.8973
1998-09-03,14.7898
1998-09-04,14.6062
1998-09-08,16.0352
1998-09-09,15.7686
1998-09-10,15.0291
1998-09-11,15.7256
1998-09-14,15.5488
1998-09-15,15.8399
1998-09-16,15.9493
1998-09-17,16.129
1998-09-18,16.4846
1998-09-21,16.1994
1998-09-22,16.5784
1998-09-23,17.2972
1998-09-24,17.0932
1998-09-25,17.0932
1998-09-28,16.7776
1998-09-29,16.4846
1998-09-30,15.791
1998-10-01,15.0057
1998-10-02,15.1903
1998-10-05,14.6716
1998-10-06,15.0291
1998-10-07,15.0946
1998-10-08,14.8553
1998-10-09,15.3231
1998-10-12,15.8868
1998-10-13,15.7598
1998-10-14,16.4846
1998-10-15,17.8756
1998-10-16,17.3188
1998-10-19,17.6324
1998-10-20,18.1002
1998-10-21,18.1686
1998-10-22,18.1198
1998-10-23,17.5434
1998-10-26,16.9398
1998-10-27,16.4846
1998-10-28,16.4612
1998-10-29,17.0932
1998-10-30,17.4476
1998-11-02,17.9693
1998-11-03,17.4476
1998-11-04,17.517
1998-11-05,17.9693
1998-11-06,18.5007
1998-11-09,18.1686
1998-11-10,18.2604
1998-11-11,18.238
1998-11-12,18.3922
1998-11-13,18.7947
1998-11-16,19.6934
1998-11-17,19.4443
1998-11-18,19.1317
1998-11-19,19.541
1998-11-20,19.1092
1998-11-23,18.9334
1998-11-24,19.0878
1998-11-25,19.248
1998-11-27,19.4443
1998-11-30,19.3349
1998-12-01,19.0194
1998-12-02,19.204
1998-12-03,19.4042
1998-12-04,19.5185
1998-12-07,20.214
1998-12-08,20.3664
1998-12-09,20.6145
1998-12-10,19.7383
1998-12-11,20.1153
1998-12-14,19.9425
1998-12-15,20.0958
1998-12-16,20.3215
1998-12-17,19.6504
1998-12-18,20.0958
1998-12-21,20.636
1998-12-22,21.2689
1998-12-23,21.5805
1998-12-24,21.6021
1998-12-28,21.2689
1998-12-29,21.3081
1998-12-30,21.1537
1998-12-31,21.0169
1999-01-04,20.4123
1999-01-05,20.0958
1999-01-06,20.257
1999-01-07,19.6055
1999-01-08,19.3808
1999-01-11,18.8885
1999-01-12,19.5635
1999-01-13,20.7043
1999-01-14,19.9854
1999-01-15,20.4523
1999-01-19,20.3009
1999-01-20,20.7893
1999-01-21,20.6819
1999-01-22,20.972
1999-01-25,20.9485
1999-01-26,21.3529
1999-01-27,21.2221
1999-01-28,21.6215
1999-01-29,22.4255
1999-02-01,22.3181
1999-02-02,22.0025
1999-02-03,22.1657
1999-02-04,21.8931
1999-02-05,21.7779
1999-02-08,21.3285
1999-02-09,21.0619
1999-02-10,21.2455
1999-02-11,22.0699
1999-02-12,21.6695
1999-02-16,22.8817
1999-02-17,22.5231
1999-02-18,22.7195
1999-02-19,22.4049
1999-02-22,23.4043
1999-02-23,23.5303
1999-02-24,23.6211
1999-02-25,22.7195
1999-02-26,22.9911
1999-03-01,22.1861
1999-03-02,21.9147
1999-03-03,21.4623
1999-03-04,20.7473
1999-03-05,21.5141
1999-03-08,21.8707
1999-03-09,21.5141
1999-03-10,21.6461
1999-03-11,22.2291
1999-03-12,21.8307
1999-03-15,21.8307
1999-03-16,21.5571
1999-03-17,21.4623
1999-03-18,21.8707
1999-03-19,21.2015
1999-03-22,20.8343
1999-03-23,20.1153
1999-03-24,20.0313
1999-03-25,21.5571
1999-03-26,21.4623
1999-03-29,21.1049
1999-03-30,20.7043
1999-03-31,20.3009
1999-04-01,20.0753
1999-04-05,19.0018
1999-04-06,19.0418
1999-04-07,19.5332
1999-04-08,20.0753
1999-04-09,21.1469
1999-04-12,21.4203
1999-04-13,20.972
1999-04-14,20.4739
1999-04-15,19.2196
1999-04-16,18.4606
1999-04-19,17.4272
1999-04-20,17.6
1999-04-21,18.5007
1999-04-22,18.9481
1999-04-23,19.0418
1999-04-26,19.1317
1999-04-27,19.8907
1999-04-28,19.7598
1999-04-29,19.0878
1999-04-30,19.3144
1999-05-03,19.5771
1999-05-04,18.4606
1999-05-05,18.4128
1999-05-06,18.2292
1999-05-07,18.319
1999-05-10,18.0562
1999-05-11,18.1452
1999-05-12,18.4606
1999-05-13,18.4606
1999-05-14,18.319
1999-05-17,18.1452
1999-05-18,18.0562
1999-05-19,18.4362
1999-05-20,19.0194
1999-05-21,18.7518
1999-05-24,18.7518
1999-05-25,18.7947
1999-05-26,18.2985
1999-05-27,16.9974
1999-05-28,16.7258
1999-06-01,17.0853
1999-06-02,16.7688
1999-06-03,18.0348
1999-06-04,18.7058
1999-06-07,17.985
1999-06-08,17.7632
1999-06-09,17.8521
1999-06-10,17.5376
1999-06-11,17.311
1999-06-14,18.0778
1999-06-15,17.938
1999-06-16,18.6648
1999-06-17,18.8416
1999-06-18,19.7793
1999-06-21,19.5185
1999-06-22,19.5635
1999-06-23,19.9639
1999-06-24,19.834
1999-06-25,19.834
1999-06-28,21.0921
1999-06-29,21.2689
1999-06-30,21.1322
1999-07-01,20.8645
1999-07-02,20.6819
1999-07-06,19.9639
1999-07-07,20.1915
1999-07-08,20.551
1999-07-09,20.551
1999-07-12,20.9485
1999-07-13,20.4201
1999-07-14,21.0463
1999-07-15,21.3139
1999-07-16,21.4937
1999-07-19,21.4057
1999-07-20,20.6819
1999-07-21,20.5061
1999-07-22,20.2775
1999-07-23,20.3215
1999-07-26,20.5061
1999-07-27,20.636
1999-07-28,21.0463
1999-07-29,20.5061
1999-07-30,20.3664
1999-08-02,20.0069
1999-08-03,19.5635
1999-08-04,18.9334
