Date,KO.US
1994-12-15,8.92809
1994-12-16,9.04148
1994-12-19,8.99243
1994-12-20,9.12755
1994-12-21,9.23508
1994-12-22,8.95014
1994-12-23,9.04148
1994-12-27,9.14483
1994-12-28,9.14483
1994-12-29,9.16598
1994-12-30,9.01487
1995-01-03,9.05756
1995-01-04,8.86118
1995-01-05,8.81918
1995-01-06,8.81918
1995-01-09,8.68634
1995-01-10,8.60116
1995-01-11,8.61853
1995-01-12,8.70967
1995-01-13,8.70967
1995-01-16,8.86118
1995-01-17,8.90566
1995-01-18,8.84043
1995-01-19,8.90566
1995-01-20,8.90566
1995-01-23,8.90566
1995-01-24,8.81918
1995-01-25,8.86118
1995-01-26,9.05756
1995-01-27,9.16598
1995-01-30,9.21333
1995-01-31,9.1901
1995-02-01,9.14483
1995-02-02,9.16598
1995-02-03,9.3009
1995-02-06,9.31947
1995-02-07,9.38777
1995-02-08,9.31947
1995-02-09,9.1901
1995-02-10,9.3009
1995-02-13,9.16598
1995-02-14,9.12755
1995-02-15,9.25364
1995-02-16,9.45171
1995-02-17,9.342
1995-02-21,9.38777
1995-02-22,9.41041
1995-02-23,9.45171
1995-02-24,9.58376
1995-02-27,9.54107
1995-02-28,9.62446
1995-03-01,9.66914
1995-03-02,9.60461
1995-03-03,9.65326
1995-03-06,9.77934
1995-03-07,9.69198
1995-03-08,9.71382
1995-03-09,9.62446
1995-03-10,9.93323
1995-03-13,9.95607
1995-03-14,9.95607
1995-03-15,10.0007
1995-03-16,10.238
1995-03-17,10.1924
1995-03-20,10.108
1995-03-21,10.238
1995-03-22,10.3254
1995-03-23,10.1507
1995-03-24,10.108
1995-03-27,10.0424
1995-03-28,9.97592
1995-03-29,10.0881
1995-03-30,9.93323
1995-03-31,9.86771
1995-04-03,10.108
1995-04-04,10.2172
1995-04-05,10.1924
1995-04-06,10.238
1995-04-07,10.2867
1995-04-10,10.238
1995-04-11,10.1308
1995-04-12,10.2172
1995-04-13,10.1775
1995-04-17,10.0007
1995-04-18,10.2172
1995-04-19,10.1308
1995-04-20,10.0176
1995-04-21,10.1775
1995-04-24,10.2172
1995-04-25,10.1924
1995-04-26,10.1775
1995-04-27,10.1507
1995-04-28,10.1775
1995-05-01,10.0881
1995-05-02,10.1507
1995-05-03,10.2619
1995-05-04,10.3254
1995-05-05,10.4148
1995-05-08,10.6312
1995-05-09,10.6779
1995-05-10,10.7404
1995-05-11,10.655
1995-05-12,10.3254
1995-05-15,10.1308
1995-05-16,10.0424
1995-05-17,10.1507
1995-05-18,10.0176
1995-05-19,10.2172
1995-05-22,10.2867
1995-05-23,10.4803
1995-05-24,10.4386
1995-05-25,10.5001
1995-05-26,10.4386
1995-05-30,10.5269
1995-05-31,10.79
1995-06-01,10.6779
1995-06-02,10.655
1995-06-05,10.5706
1995-06-06,10.5428
1995-06-07,10.5895
1995-06-08,10.6312
1995-06-09,10.5001
1995-06-12,10.5428
1995-06-13,10.5895
1995-06-14,10.655
1995-06-15,10.7404
1995-06-16,10.9181
1995-06-19,10.9846
1995-06-20,11.067
1995-06-21,11.2041
1995-06-22,11.355
1995-06-23,11.4403
1995-06-26,11.5118
1995-06-27,11.3341
1995-06-28,11.2884
1995-06-29,11.2041
1995-06-30,11.1584
1995-07-03,11.2884
1995-07-05,11.1802
1995-07-06,11.2884
1995-07-07,11.067
1995-07-10,11.1584
1995-07-11,11.2041
1995-07-12,11.3967
1995-07-13,11.3123
1995-07-14,11.1802
1995-07-17,11.2041
1995-07-18,11.2884
1995-07-19,11.3967
1995-07-20,11.2418
1995-07-21,11.3967
1995-07-24,11.4195
1995-07-25,11.485
1995-07-26,11.6379
1995-07-27,11.6379
1995-07-28,11.5505
1995-07-31,11.485
1995-08-01,11.6379
1995-08-02,11.5307
1995-08-03,11.5118
1995-08-04,11.5734
1995-08-07,11.5118
1995-08-08,11.5505
1995-08-09,11.6836
1995-08-10,11.6836
1995-08-11,11.5505
1995-08-14,11.62
1995-08-15,11.4652
1995-08-16,11.2884
1995-08-17,11.2666
1995-08-18,11.0243
1995-08-21,11.0512
1995-08-22,11.067
1995-08-23,11.0085
1995-08-24,11.1584
1995-08-25,11.2884
1995-08-28,11.3341
1995-08-29,11.3123
1995-08-30,11.2418
1995-08-31,11.2418
1995-09-01,11.2229
1995-09-05,11.1584
1995-09-06,11.2884
1995-09-07,11.1802
1995-09-08,11.1385
1995-09-11,11.1584
1995-09-12,11.3123
1995-09-13,11.5307
1995-09-14,11.62
1995-09-15,11.6568
1995-09-18,11.7084
1995-09-19,11.8166
1995-09-20,12.0996
1995-09-21,12.1641
1995-09-22,12.3617
1995-09-25,12.2713
1995-09-26,12.2108
1995-09-27,12.2713
1995-09-28,12.035
1995-09-29,12.0767
1995-10-02,12.0559
1995-10-03,12.4054
1995-10-04,12.5344
1995-10-05,12.3617
1995-10-06,12.3855
1995-10-09,12.5344
1995-10-10,12.4937
1995-10-11,12.4471
1995-10-12,12.3855
1995-10-13,12.4054
1995-10-16,12.5344
1995-10-17,12.4054
1995-10-18,12.5593
1995-10-19,12.8651
1995-10-20,12.6705
1995-10-23,12.602
1995-10-24,12.6873
1995-10-25,12.5593
1995-10-26,12.4262
1995-10-27,12.5344
1995-10-30,12.602
1995-10-31,12.5821
1995-11-01,12.5593
1995-11-02,12.5344
1995-11-03,12.4471
1995-11-06,12.316
1995-11-07,12.4699
1995-11-08,12.733
1995-11-09,12.5593
1995-11-10,12.733
1995-11-13,12.9296
1995-11-14,12.9514
1995-11-15,12.9971
1995-11-16,13.0865
1995-11-17,13.1252
1995-11-20,13.1679
1995-11-21,13.4329
1995-11-22,13.1252
1995-11-24,13.1679
1995-11-27,13.0596
1995-11-28,13.1947
1995-11-29,13.2135
1995-11-30,13.2592
1995-12-01,13.2632
1995-12-04,13.3436
1995-12-05,13.5412
1995-12-06,13.8946
1995-12-07,13.7149
1995-12-08,13.7387
1995-12-11,13.8946
1995-12-12,14.0217
1995-12-13,14.0018
1995-12-14,13.7864
1995-12-15,13.7606
1995-12-18,13.5858
1995-12-19,13.5203
1995-12-20,12.9971
1995-12-21,12.733
1995-12-22,12.602
1995-12-26,13.0596
1995-12-27,13.0596
1995-12-28,13.1043
1995-12-29,12.9971
1996-01-02,13.1252
1996-01-03,13.2334
1996-01-04,13.1252
1996-01-05,13.0596
1996-01-08,13.149
1996-01-09,12.9743
1996-01-10,12.7578
1996-01-11,12.8859
1996-01-12,12.733
1996-01-15,12.8859
1996-01-16,13.1043
1996-01-17,12.7965
1996-01-18,12.8442
1996-01-19,12.8442
1996-01-22,12.733
1996-01-23,12.8651
1996-01-24,13.149
1996-01-25,12.8859
1996-01-26,13.0388
1996-01-29,12.9971
1996-01-30,13.1679
1996-01-31,13.1947
1996-02-01,13.2135
1996-02-02,13.149
1996-02-05,13.3436
1996-02-06,13.4101
1996-02-07,13.6524
1996-02-08,14.0445
1996-02-09,13.9353
1996-02-12,13.9353
1996-02-13,14.1339
1996-02-14,14.1776
1996-02-15,14.2193
1996-02-16,14.0902
1996-02-20,14.1091
1996-02-21,14.3305
1996-02-22,14.7028
1996-02-23,14.5479
1996-02-26,14.3096
1996-02-27,14.3732
1996-02-28,14.2431
1996-02-29,14.1339
1996-03-01,14.3732
1996-03-04,14.7028
1996-03-05,14.7445
1996-03-06,14.5479
1996-03-07,14.6154
1996-03-08,14.0445
1996-03-11,14.1964
1996-03-12,14.2193
1996-03-13,14.1964
1996-03-14,14.2649
1996-03-15,14.1587
1996-03-18,14.4397
1996-03-19,14.4397
1996-03-20,14.7445
1996-03-21,14.6372
1996-03-22,14.6819
1996-03-25,14.7882
1996-03-26,14.8557
1996-03-27,14.6819
1996-03-28,14.6819
1996-03-29,14.4863
1996-04-01,14.7445
1996-04-02,14.7028
1996-04-03,14.7028
1996-04-04,14.6591
1996-04-08,14.4397
1996-04-09,14.3096
1996-04-10,13.8053
1996-04-11,13.98
1996-04-12,14.1339
1996-04-15,14.1776
1996-04-16,14.2431
1996-04-17,14.0217
1996-04-18,13.9135
1996-04-19,13.7864
1996-04-22,14.1091
1996-04-23,14.1776
1996-04-24,14.0693
1996-04-25,14.2193
1996-04-26,14.2193
1996-04-29,14.1964
1996-04-30,14.2649
1996-05-01,14.3096
1996-05-02,14.0693
1996-05-03,13.9611
1996-05-06,14.1587
1996-05-07,14.2431
1996-05-08,14.4863
1996-05-09,14.4863
1996-05-10,14.6819
1996-05-13,15.0513
1996-05-14,15.5348
1996-05-15,15.5745
1996-05-16,15.9249
1996-05-17,16.1463
1996-05-20,16.2774
1996-05-21,16.2774
1996-05-22,16.4998
1996-05-23,16.3211
1996-05-24,16.6269
1996-05-28,16.1007
1996-05-29,16.1007
1996-05-30,16.3668
1996-05-31,16.1007
1996-06-03,16.191
1996-06-04,16.2774
1996-06-05,16.7142
1996-06-06,16.3668
1996-06-07,16.4075
1996-06-10,16.3668
1996-06-11,16.4521
1996-06-12,16.191
1996-06-13,16.2357
1996-06-14,16.0153
1996-06-17,16.1463
1996-06-18,16.191
1996-06-19,16.2774
1996-06-20,16.3668
1996-06-21,16.6725
1996-06-24,17.0647
1996-06-25,16.9763
1996-06-26,17.1977
1996-06-27,17.1134
1996-06-28,17.1531
1996-07-01,17.2841
1996-07-02,17.3268
1996-07-03,17.1531
1996-07-05,16.6269
1996-07-08,16.5862
1996-07-09,16.6269
1996-07-10,16.8046
1996-07-11,16.6725
1996-07-12,16.4998
1996-07-15,15.9249
1996-07-16,16.1463
1996-07-17,16.1007
1996-07-18,16.5862
1996-07-19,16.4998
1996-07-22,16.5862
1996-07-23,16.3668
1996-07-24,16.062
1996-07-25,16.1463
1996-07-26,16.4998
1996-07-29,16.191
1996-07-30,16.2357
1996-07-31,16.4075
1996-08-01,16.8473
1996-08-02,17.2385
1996-08-05,17.1977
1996-08-06,17.2841
1996-08-07,17.2385
1996-08-08,17.1531
1996-08-09,17.0647
1996-08-12,17.4162
1996-08-13,17.5909
1996-08-14,17.7239
1996-08-15,17.8957
1996-08-16,18.1141
1996-08-19,18.0724
1996-08-20,17.9434
1996-08-21,17.8123
1996-08-22,18.2055
1996-08-23,17.9841
1996-08-26,17.8957
1996-08-27,18.0724
1996-08-28,17.9434
1996-08-29,17.6366
1996-08-30,17.5006
1996-09-03,17.7627
1996-09-04,17.7239
1996-09-05,17.5006
1996-09-06,17.9612
1996-09-09,18.1141
1996-09-10,18.3375
1996-09-11,18.1588
1996-09-12,18.1588
1996-09-13,18.5539
1996-09-16,18.5996
1996-09-17,18.2442
1996-09-18,18.1588
1996-09-19,18.2055
1996-09-20,17.8957
1996-09-23,17.8957
1996-09-24,18.0278
1996-09-25,17.9434
1996-09-26,18.0278
1996-09-27,17.7627
1996-09-30,17.8123
1996-10-01,17.5492
1996-10-02,17.4162
1996-10-03,17.1134
1996-10-04,17.5006
1996-10-07,17.5909
1996-10-08,17.5006
1996-10-09,17.4162
1996-10-10,17.1531
1996-10-11,17.4162
1996-10-14,17.2841
1996-10-15,17.0647
1996-10-16,16.9763
1996-10-17,17.2385
1996-10-18,17.5006
1996-10-21,17.4162
1996-10-22,17.5492
1996-10-23,17.5909
1996-10-24,17.5909
1996-10-25,17.4599
1996-10-28,17.3705
1996-10-29,17.4162
1996-10-30,17.6366
1996-10-31,17.6773
1996-11-01,17.5909
1996-11-04,17.7627
1996-11-05,18.0278
1996-11-06,18.2055
1996-11-07,18.3375
1996-11-08,18.4249
1996-11-11,18.2055
1996-11-12,17.9841
1996-11-13,18.2055
1996-11-14,18.2442
1996-11-15,18.4646
1996-11-18,18.2889
1996-11-19,18.1141
1996-11-20,18.0724
1996-11-21,17.7239
1996-11-22,17.7627
1996-11-25,17.9841
1996-11-26,17.9434
1996-11-27,17.9434
1996-11-29,17.8957
1996-12-02,17.8123
1996-12-03,17.4162
1996-12-04,17.3705
1996-12-05,17.2385
1996-12-06,17.1531
1996-12-09,17.5909
1996-12-10,17.3705
1996-12-11,17.2385
1996-12-12,16.7599
1996-12-13,16.7599
1996-12-16,16.8473
1996-12-17,17.024
1996-12-18,16.9346
1996-12-19,17.8957
1996-12-20,18.5103
1996-12-23,18.3375
1996-12-24,18.5996
1996-12-26,18.6383
1996-12-27,18.9014
1996-12-30,18.5996
1996-12-31,18.4249
1997-01-02,18.1588
1997-01-03,18.5996
1997-01-06,18.4249
1997-01-07,19.0345
1997-01-08,18.685
1997-01-09,18.8607
1997-01-10,18.9491
1997-01-13,18.9014
1997-01-14,19.4276
1997-01-15,19.9528
1997-01-16,20.1703
1997-01-17,20.5614
1997-01-20,20.5614
1997-01-21,20.8752
1997-01-22,20.7838
1997-01-23,20.1276
1997-01-24,20.0005
1997-01-27,19.7354
1997-01-28,19.4276
1997-01-29,19.7781
1997-01-30,20.0869
1997-01-31,20.2606
1997-02-03,20.8295
1997-02-04,20.7838
1997-02-05,20.3907
1997-02-06,20.2159
1997-02-07,20.3907
1997-02-10,20.3907
1997-02-11,20.7411
1997-02-12,21.0906
1997-02-13,21.3527
1997-02-14,21.2227
1997-02-18,21.5265
1997-02-19,21.7022
1997-02-20,21.4411
1997-02-21,21.7022
1997-02-24,22.008
1997-02-25,21.9246
1997-02-26,21.3527
1997-02-27,21.5741
1997-02-28,21.3527
1997-03-03,21.1353
1997-03-04,20.7411
1997-03-05,21.0906
1997-03-06,21.31
1997-03-07,21.179
1997-03-10,21.4004
1997-03-11,21.7022
1997-03-12,21.3527
1997-03-13,20.9576
1997-03-14,20.8295
1997-03-17,21.0906
1997-03-18,21.1353
1997-03-19,20.8752
1997-03-20,20.6528
1997-03-21,21.0033
1997-03-24,20.9149
1997-03-25,20.8295
1997-03-26,20.5257
1997-03-27,20.0869
1997-03-31,19.513
1997-04-01,19.6461
1997-04-02,19.513
1997-04-03,19.3849
1997-04-04,20.0869
1997-04-07,19.7354
1997-04-08,19.8655
1997-04-09,20.1703
1997-04-10,19.9528
1997-04-11,18.8161
1997-04-14,19.4753
1997-04-15,20.3043
1997-04-16,20.5614
1997-04-17,20.4771
1997-04-18,20.8752
1997-04-21,20.5257
1997-04-22,21.6625
1997-04-23,21.0906
1997-04-24,21.0033
1997-04-25,20.6965
1997-04-28,21.4004
1997-04-29,21.9246
1997-04-30,22.2741
1997-05-01,21.7469
1997-05-02,22.4012
1997-05-05,23.1051
1997-05-06,23.2778
1997-05-07,22.8857
1997-05-08,22.6186
1997-05-09,22.8857
1997-05-12,23.2778
1997-05-13,23.2778
1997-05-14,23.4506
1997-05-15,23.7583
1997-05-16,23.4099
1997-05-19,23.802
1997-05-20,23.9331
1997-05-21,23.5836
1997-05-22,23.2778
1997-05-23,23.8437
1997-05-27,23.9778
1997-05-28,23.5409
1997-05-29,23.6303
1997-05-30,23.9778
1997-06-02,23.671
1997-06-03,23.7583
1997-06-04,23.3185
1997-06-05,23.2778
1997-06-06,23.7157
1997-06-09,23.9778
1997-06-10,23.9331
1997-06-11,23.9331
1997-06-12,24.505
1997-06-13,25.1592
1997-06-16,25.0699
1997-06-17,25.0699
1997-06-18,24.9825
1997-06-19,25.0292
1997-06-20,24.9825
1997-06-23,24.4176
1997-06-24,24.6112
1997-06-25,24.3064
1997-06-26,24.4573
1997-06-27,24.8544
1997-06-30,23.802
1997-07-01,24.0195
1997-07-02,24.6578
1997-07-03,24.7671
1997-07-07,24.4573
1997-07-08,24.6986
1997-07-09,24.2816
1997-07-10,24.3699
1997-07-11,24.4355
1997-07-14,24.4176
1997-07-15,24.5447
1997-07-16,24.8058
1997-07-17,24.4573
1997-07-18,24.2419
1997-07-21,23.9122
1997-07-22,24.5447
1997-07-23,24.1724
1997-07-24,24.5705
1997-07-25,24.5447
1997-07-28,24.3957
1997-07-29,24.3957
1997-07-30,24.4573
1997-07-31,24.1922
1997-08-01,24.0195
1997-08-04,24.1326
1997-08-05,23.802
1997-08-06,23.8437
1997-08-07,23.3016
1997-08-08,21.9474
1997-08-11,21.6158
1997-08-12,21.3319
1997-08-13,21.1571
1997-08-14,21.0241
1997-08-15,20.5614
1997-08-18,21.1353
1997-08-19,21.2862
1997-08-20,21.5265
1997-08-21,21.1988
1997-08-22,21.2445
1997-08-25,20.895
1997-08-26,20.6528
1997-08-27,20.5257
1997-08-28,20.3907
1997-08-29,20.0611
1997-09-02,20.9576
1997-09-03,20.6528
1997-09-04,20.8752
1997-09-05,20.9576
1997-09-08,20.6965
1997-09-09,20.5614
1997-09-10,20.1703
1997-09-11,19.6461
1997-09-12,19.9737
1997-09-15,20.1484
1997-09-16,20.7411
1997-09-17,20.6697
1997-09-18,20.5853
1997-09-19,20.7193
1997-09-22,20.9457
1997-09-23,20.9149
1997-09-24,21.2227
1997-09-25,21.4411
1997-09-26,21.6823
1997-09-29,21.8988
1997-09-30,21.3527
1997-10-01,21.6823
1997-10-02,22.008
1997-10-03,21.8352
1997-10-06,22.008
1997-10-07,22.3366
1997-10-08,21.9653
1997-10-09,21.6337
1997-10-10,21.594
1997-10-13,21.4619
1997-10-14,21.2654
1997-10-15,20.9357
1997-10-16,20.6349
1997-10-17,20.4771
1997-10-20,20.5853
1997-10-21,21.0033
1997-10-22,20.762
1997-10-23,20.1951
1997-10-24,19.4276
1997-10-27,18.7446
1997-10-28,20.2159
1997-10-29,20.0005
1997-10-30,19.6034
1997-10-31,19.8228
1997-11-03,20.3907
1997-11-04,20.3242
1997-11-05,20.1703
1997-11-06,20.2606
1997-11-07,19.9528
1997-11-10,19.513
1997-11-11,19.799
1997-11-12,19.7563
1997-11-13,20.1087
1997-11-14,20.1484
1997-11-17,20.8752
1997-11-18,20.9149
1997-11-19,21.7469
1997-11-20,22.2284
1997-11-21,22.3138
1997-11-24,21.8988
1997-11-25,22.4438
1997-11-26,21.8352
1997-11-28,21.8769
1997-12-01,22.6007
1997-12-02,23.0584
1997-12-03,23.0336
1997-12-04,22.6881
1997-12-05,23.1239
1997-12-08,22.2493
1997-12-09,22.2741
1997-12-10,22.3614
1997-12-11,22.2741
1997-12-12,22.7308
1997-12-15,23.0584
1997-12-16,22.9959
1997-12-17,23.0584
1997-12-18,22.4915
1997-12-19,22.9075
1997-12-22,23.1239
1997-12-23,22.7526
1997-12-24,22.6186
1997-12-26,22.5322
1997-12-29,23.2113
1997-12-30,23.4744
1997-12-31,23.3443
1998-01-02,23.4317
1998-01-05,23.257
1998-01-06,23.1428
1998-01-07,23.1696
1998-01-08,23.3185
1998-01-09,22.4438
1998-01-12,23.1239
1998-01-13,22.8857
1998-01-14,22.6186
1998-01-15,22.3138
1998-01-16,22.7526
1998-01-20,23.0842
1998-01-21,22.9244
1998-01-22,22.9075
1998-01-23,22.3366
1998-01-26,22.0745
1998-01-27,22.142
1998-01-28,22.4438
1998-01-29,22.6672
1998-01-30,22.6672
1998-02-02,23.3443
1998-02-03,23.6303
1998-02-04,23.4744
1998-02-05,23.6472
1998-02-06,23.5211
1998-02-09,23.5836
1998-02-10,23.7812
1998-02-11,24.1078
1998-02-12,24.2419
1998-02-13,24.0006
1998-02-17,23.9778
1998-02-18,24.1922
1998-02-19,24.0631
1998-02-20,24.3511
1998-02-23,24.22
1998-02-24,23.9122
1998-02-25,24.0195
1998-02-26,24.1078
1998-02-27,24.0195
1998-03-02,23.802
1998-03-03,23.8715
1998-03-04,24.0631
1998-03-05,24.2637
1998-03-06,24.6767
1998-03-09,25.4005
1998-03-10,25.4174
1998-03-11,25.3568
1998-03-12,25.0699
1998-03-13,24.6986
1998-03-16,25.1145
1998-03-17,25.3568
1998-03-18,26.1858
1998-03-19,26.2345
1998-03-20,27.127
1998-03-23,26.5561
1998-03-24,26.6048
1998-03-25,26.6683
1998-03-26,26.7547
1998-03-27,26.2712
1998-03-30,27.4338
1998-03-31,27.1091
1998-04-01,28.2201
1998-04-02,28.3968
1998-04-03,28.1586
1998-04-06,27.7416
1998-04-07,27.6522
1998-04-08,27.3266
1998-04-09,27.5013
1998-04-13,27.2213
1998-04-14,27.2372
1998-04-15,26.848
1998-04-16,26.1858
1998-04-17,26.8867
1998-04-20,26.3635
1998-04-21,26.1461
1998-04-22,26.5174
1998-04-23,26.164
1998-04-24,25.7678
1998-04-27,25.332
1998-04-28,25.3568
1998-04-29,25.7946
1998-04-30,26.5561
1998-05-01,26.6683
1998-05-04,26.6902
1998-05-05,26.6256
1998-05-06,26.6048
1998-05-07,26.4946
1998-05-08,26.7547
1998-05-11,27.1091
1998-05-12,27.2213
1998-05-13,27.0406
1998-05-14,27.2213
1998-05-15,26.9046
1998-05-18,27.0833
1998-05-19,27.3266
1998-05-20,27.9352
1998-05-21,27.8071
1998-05-22,27.5867
1998-05-26,27.0833
1998-05-27,27.3911
1998-05-28,27.6343
1998-05-29,27.4338
1998-06-01,27.827
1998-06-02,27.8736
1998-06-03,27.8071
1998-06-04,28.0732
1998-06-05,28.7265
1998-06-08,28.377
1998-06-09,28.5686
1998-06-10,28.4415
1998-06-11,27.8935
1998-06-12,28.2469
1998-06-15,27.7624
1998-06-16,27.6522
1998-06-17,28.1119
1998-06-18,28.4842
1998-06-19,28.1337
1998-06-22,28.3968
1998-06-23,28.9022
1998-06-24,29.4443
1998-06-25,29.7084
1998-06-26,30.035
1998-06-29,30.1085
1998-06-30,29.9258
1998-07-01,30.0201
1998-07-02,29.8871
1998-07-06,30.3676
1998-07-07,30.0827
1998-07-08,30.5195
1998-07-09,30.3458
1998-07-10,30.5195
1998-07-13,30.4073
1998-07-14,30.7826
1998-07-15,30.7379
1998-07-16,30.5195
1998-07-17,30.1462
1998-07-20,29.6021
1998-07-21,29.4919
1998-07-22,29.3589
1998-07-23,29.0531
1998-07-24,29.211
1998-07-27,29.7322
1998-07-28,29.1822
1998-07-29,28.655
1998-07-30,28.9657
1998-07-31,28.1784
1998-08-03,28.7463
1998-08-04,27.5202
1998-08-05,28.1337
1998-08-06,28.5686
1998-08-07,28.1586
1998-08-10,28.0444
1998-08-11,27.827
1998-08-12,27.8935
1998-08-13,27.5678
1998-08-14,26.8867
1998-08-17,27.676
1998-08-18,27.676
1998-08-19,27.543
1998-08-20,27.8071
1998-08-21,27.7624
1998-08-24,27.8736
1998-08-25,28.0444
1998-08-26,27.7197
1998-08-27,26.164
1998-08-28,25.466
1998-08-31,22.7953
1998-09-01,23.8904
1998-09-02,22.4915
1998-09-03,21.6823
1998-09-04,21.7469
1998-09-08,22.2284
1998-09-09,21.9246
1998-09-10,21.31
1998-09-11,21.8571
1998-09-14,22.1629
1998-09-15,21.4183
1998-09-16,21.8571
1998-09-17,21.2862
1998-09-18,21.4858
1998-09-21,20.7193
1998-09-22,19.7354
1998-09-23,20.3043
1998-09-24,19.8446
1998-09-25,19.6689
1998-09-28,20.0382
1998-09-29,20.5446
1998-09-30,20.1703
1998-10-01,19.6897
1998-10-02,20.6349
1998-10-05,21.5066
1998-10-06,21.9852
1998-10-07,22.1629
1998-10-08,22.5799
1998-10-09,22.3366
1998-10-12,21.9474
1998-10-13,22.4012
1998-10-14,22.5322
1998-10-15,23.6303
1998-10-16,24.22
1998-10-19,23.9331
1998-10-20,23.4744
1998-10-21,23.4506
1998-10-22,24.1922
1998-10-23,24.5884
1998-10-26,24.4573
1998-10-27,23.802
1998-10-28,23.6472
1998-10-29,23.7365
1998-10-30,23.6472
1998-11-02,24.8544
1998-11-03,25.5296
1998-11-04,25.2456
1998-11-05,25.4452
1998-11-06,25.4174
1998-11-09,25.049
1998-11-10,25.2456
1998-11-11,24.9825
1998-11-12,24.6986
1998-11-13,24.4176
1998-11-16,24.505
1998-11-17,24.5705
1998-11-18,24.8336
1998-11-19,24.9825
1998-11-20,25.4879
1998-11-23,26.4052
1998-11-24,25.7271
1998-11-25,25.6606
1998-11-27,25.0937
1998-11-30,24.5278
1998-12-01,24.4573
1998-12-02,24.3511
1998-12-03,23.8437
1998-12-04,24.1555
1998-12-07,24.0195
1998-12-08,24.0195
1998-12-09,23.4952
1998-12-10,23.1239
1998-12-11,22.008
1998-12-14,22.2046
1998-12-15,23.0842
1998-12-16,22.7079
1998-12-17,22.6672
1998-12-18,22.9482
1998-12-21,23.0147
1998-12-22,23.6074
1998-12-23,24.4791
1998-12-24,24.3064
1998-12-28,24.1078
1998-12-29,24.2637
1998-12-30,23.7365
1998-12-31,23.4506
1999-01-04,23.5211
1999-01-05,24.0006
1999-01-06,24.5884
1999-01-07,24.3064
1999-01-08,23.802
1999-01-11,23.1239
1999-01-12,22.9075
1999-01-13,22.8171
1999-01-14,22.2284
1999-01-15,22.6881
1999-01-19,22.4438
1999-01-20,22.2046
1999-01-21,21.5503
1999-01-22,21.31
1999-01-25,22.0328
1999-01-26,21.8988
1999-01-27,22.3823
1999-01-28,22.7953
1999-01-29,22.8628
1999-02-01,22.4012
1999-02-02,22.839
1999-02-03,22.5799
1999-02-04,22.2493
1999-02-05,21.724
1999-02-08,21.5265
1999-02-09,21.6823
1999-02-10,22.2741
1999-02-11,22.5322
1999-02-12,22.3614
1999-02-16,22.7079
1999-02-17,22.5084
1999-02-18,22.6186
1999-02-19,23.0147
1999-02-22,22.558
1999-02-23,21.9653
1999-02-24,21.9852
1999-02-25,22.4915
1999-02-26,22.3614
1999-03-01,22.2959
1999-03-02,21.7469
1999-03-03,21.5741
1999-03-04,22.0328
1999-03-05,22.3823
1999-03-08,22.4012
1999-03-09,22.0556
1999-03-10,22.008
1999-03-11,23.2321
1999-03-12,24.3064
1999-03-15,24.0473
1999-03-16,24.0473
1999-03-17,23.385
1999-03-18,23.8904
1999-03-19,23.6303
1999-03-22,23.6938
1999-03-23,23.0584
1999-03-24,22.8857
1999-03-25,23.0584
1999-03-26,22.8628
1999-03-29,22.6881
1999-03-30,22.142
1999-03-31,21.4858
1999-04-01,21.3319
1999-04-05,21.179
1999-04-06,20.9357
1999-04-07,20.6349
1999-04-08,21.31
1999-04-09,21.2654
1999-04-12,21.6625
1999-04-13,22.1629
1999-04-14,22.2046
1999-04-15,22.4915
1999-04-16,22.9959
1999-04-19,22.7308
1999-04-20,22.839
1999-04-21,23.6472
1999-04-22,23.2778
1999-04-23,23.2778
1999-04-26,23.4952
1999-04-27,24.3064
1999-04-28,23.7812
1999-04-29,23.7365
1999-04-30,23.8239
1999-05-03,24.1555
1999-05-04,24.0473
1999-05-05,24.6767
1999-05-06,24.1922
1999-05-07,23.7157
1999-05-10,23.4744
1999-05-11,23.4317
1999-05-12,23.257
1999-05-13,23.0147
1999-05-14,22.839
1999-05-17,23.4952
1999-05-18,24.0631
1999-05-19,23.9549
1999-05-20,23.7812
1999-05-21,23.802
1999-05-24,23.385
1999-05-25,23.4506
1999-05-26,23.9778
1999-05-27,23.8437
1999-05-28,23.9778
1999-06-01,24.1922
1999-06-02,24.0195
1999-06-03,24.084
1999-06-04,24.4176
1999-06-07,23.7157
1999-06-08,23.7157
1999-06-09,23.4506
1999-06-10,23.1428
1999-06-11,22.558
1999-06-14,22.6881
1999-06-15,22.3138
1999-06-16,22.3614
1999-06-17,22.6007
1999-06-18,22.2046
1999-06-21,21.5503
1999-06-22,21.9246
1999-06-23,21.6158
1999-06-24,21.9246
1999-06-25,21.6625
1999-06-28,21.3736
1999-06-29,21.4183
1999-06-30,21.7022
1999-07-01,22.7079
1999-07-02,22.6881
1999-07-06,22.2741
1999-07-07,22.0556
1999-07-08,22.0964
1999-07-09,22.2741
1999-07-12,22.0745
1999-07-13,21.8571
1999-07-14,21.6625
1999-07-15,22.4012
1999-07-16,22.7526
1999-07-19,22.1172
1999-07-20,22.0328
1999-07-21,21.9246
1999-07-22,22.0964
1999-07-23,21.7906
1999-07-26,22.0745
1999-07-27,21.8769
1999-07-28,21.4858
1999-07-29,21.5265
1999-07-30,21.1988
1999-08-02,21.0241
1999-08-03,21.2862
1999-08-04,21.0479
1999-08-05,21.31
1999-08-06,20.7411
1999-08-09,20.9149
1999-08-10,20.9357
